Tempo,Ocupacao,NumeroMedioRequisicoes,TempoMedioEspera,TamanhoFila
15860,0.927386,14.504536,12.298258,45
15870,0.927469,14.521728,16.081797,45
15880,0.927460,14.541258,16.794489,44
15890,0.927644,14.560438,15.850461,50
15900,0.927661,14.583179,15.883365,52
15910,0.927703,14.605050,15.846387,48
15920,0.927658,14.631240,15.686990,57
15930,0.927680,14.659238,15.783280,60
15940,0.927711,14.686167,15.298264,55
15950,0.927774,14.709095,15.397199,52
15960,0.928032,14.731485,16.268441,53
15970,0.927852,14.756455,14.791495,52
15980,0.927959,14.780609,14.929853,50
15990,0.927961,14.799300,17.617067,49
16000,0.928035,14.818425,17.012158,43
16010,0.928071,14.838621,13.778590,45
16020,0.928091,14.855785,16.349733,43
16030,0.928322,14.873533,14.907631,39
16040,0.928205,14.889767,16.248757,42
16050,0.928283,14.911413,19.596861,50
16060,0.928281,14.929984,14.836507,38
16070,0.928364,14.942248,16.063240,36
16080,0.928369,14.953868,13.505776,27
16090,0.928380,14.962632,19.879663,32
16100,0.928443,14.971467,17.357891,29
16110,0.928494,14.978565,14.431119,23
16120,0.928537,14.981838,14.509669,20
16130,0.928588,14.982063,16.264738,11
16140,0.928607,14.978258,17.113643,10
16150,0.928739,14.974462,14.673976,10
16160,0.928745,14.975651,16.387285,19
16170,0.928791,14.977791,16.083229,19
16180,0.928856,14.979847,17.563419,19
16190,0.928874,14.981927,14.146887,15
16200,0.928883,14.982416,15.616866,15
16210,0.928942,14.981963,17.297924,19
16220,0.929039,14.983248,16.247034,15
16230,0.929069,14.982994,16.631880,14
16240,0.929058,14.983111,15.046979,17
16250,0.929116,14.983809,15.484030,18
16260,0.929158,14.984643,16.121037,15
16270,0.929186,14.982343,16.432743,8
16280,0.929254,14.976362,15.780281,7
16290,0.929313,14.972321,15.551391,6
16300,0.929367,14.967627,15.816989,5
16310,0.929303,14.960948,12.129608,0
16320,0.929313,14.952740,16.520494,3
16330,0.929381,14.946129,16.850672,10
16340,0.929418,14.943795,16.203383,13
16350,0.929572,14.939075,15.059073,2
16360,0.929508,14.931636,15.686644,2
16370,0.929575,14.924296,16.302000,2
16380,0.929516,14.915918,18.713269,2
16390,0.929449,14.908219,15.554844,4
16400,0.929458,14.902160,14.647942,1
16410,0.929404,14.893954,15.974493,4
16420,0.929238,14.885532,15.694107,0
16430,0.928966,14.876849,17.046008,1
16440,0.928791,14.868321,16.249203,2
16450,0.928852,14.862230,15.278732,7
16460,0.928758,14.855236,14.410328,1
16470,0.928898,14.849075,15.697136,6
16480,0.928836,14.843357,12.833847,3
16490,0.928957,14.837746,16.931148,7
16500,0.928982,14.833803,15.095250,4
16510,0.929073,14.826605,16.248919,4
16520,0.928994,14.820164,16.930327,4
16530,0.928888,14.812482,15.217596,0
16540,0.928904,14.805395,15.335646,5
16550,0.929025,14.798804,16.671657,2
16560,0.928947,14.792780,15.366361,7
16570,0.928707,14.785096,15.509449,0
16580,0.928365,14.776503,17.922939,2
16590,0.928373,14.768773,13.129877,0
16600,0.928424,14.761251,15.817490,1
16610,0.928461,14.754874,17.123528,9
16620,0.928477,14.752087,17.228305,9
16630,0.928581,14.747307,15.071996,9
16640,0.928598,14.745430,15.934087,11
16650,0.928595,14.741703,15.843634,11
16660,0.928648,14.740527,15.884199,11
16670,0.928671,14.737865,17.268087,11
16680,0.928717,14.732601,14.110390,4
16690,0.928550,14.724965,17.243560,7
16700,0.928586,14.720614,17.102142,8
16710,0.928672,14.714816,11.984231,4
16720,0.928654,14.708846,15.293178,6
16730,0.928703,14.703856,15.461889,6
16740,0.928839,14.697300,15.237440,4
16750,0.928874,14.693624,15.319122,6
16760,0.928919,14.689483,17.548551,10
16770,0.928876,14.685924,16.620800,8
16780,0.928958,14.680578,14.807338,4
16790,0.928824,14.672836,15.080789,0
16800,0.928639,14.664600,15.877327,1
16810,0.928508,14.656684,13.367853,1
16820,0.928598,14.649273,17.904485,4
16830,0.928644,14.643009,15.792648,6
16840,0.928638,14.638677,13.834874,7
16850,0.928626,14.635587,15.525727,9
16860,0.928754,14.631509,15.754028,8
16870,0.928808,14.628676,17.021579,17
16880,0.928776,14.632675,15.513112,17
16890,0.928782,14.634768,17.641188,21
16900,0.928947,14.638296,15.609734,20
16910,0.928857,14.639823,15.731070,19
16920,0.928974,14.642633,17.170236,23
16930,0.928945,14.645595,14.976016,19
16940,0.928986,14.647267,15.630848,17
16950,0.929036,14.646535,15.842979,13
16960,0.929111,14.644034,15.409886,10
16970,0.929109,14.641820,14.485327,11
16980,0.929193,14.639208,15.846571,7
16990,0.929380,14.633902,16.681288,9
17000,0.929251,14.631569,15.907108,7
17010,0.929316,14.627105,13.775054,6
17020,0.929348,14.623647,13.066897,9
17030,0.929392,14.619020,16.192458,5
17040,0.929326,14.612340,17.340550,1
17050,0.929132,14.604114,18.898177,2
17060,0.929165,14.597056,16.448266,6
17070,0.929189,14.593581,15.937092,13
17080,0.929264,14.591386,16.896054,12
17090,0.929353,14.590886,14.719505,14
17100,0.929533,14.591184,17.337954,17
17110,0.929347,14.592784,15.408686,16
17120,0.929454,14.593389,16.184602,18
17130,0.929685,14.595608,13.430570,18
17140,0.929483,14.600757,13.964691,23
17150,0.929519,14.605404,12.059660,20
17160,0.929602,14.607907,16.265037,19
17170,0.929661,14.608956,15.678936,18
17180,0.929638,14.610954,17.172660,18
17190,0.929684,14.613985,15.688952,24
17200,0.929837,14.620134,14.515220,21
17210,0.929825,14.623750,15.328459,23
17220,0.929913,14.629398,15.236352,26
17230,0.929833,14.637944,13.158696,25
17240,0.929873,14.643903,15.539231,27
17250,0.929938,14.647290,16.850885,20
17260,0.929996,14.648161,12.892534,9
17270,0.929952,14.642392,12.017756,0
17280,0.929971,14.635028,16.954130,5
17290,0.930061,14.628925,15.955836,4
17300,0.930156,14.621645,15.228978,1
17310,0.929959,14.613748,16.990833,3
17320,0.929722,14.606075,20.107422,2
17330,0.929679,14.598306,15.098769,3
17340,0.929673,14.592034,16.043726,6
17350,0.929749,14.585891,14.223657,3
17360,0.929820,14.578900,15.290174,2
17370,0.929638,14.571770,16.648630,7
17380,0.929660,14.570794,17.678122,19
17390,0.929714,14.574642,12.759494,21
17400,0.929725,14.576798,16.164610,19
17410,0.929777,14.578697,12.204337,14
17420,0.929761,14.578873,15.173092,14
17430,0.929747,14.574990,15.526469,2
17440,0.929760,14.567657,15.855681,3
17450,0.929772,14.561578,15.623127,2
17460,0.929917,14.554820,14.512493,2
17470,0.929763,14.548175,19.767057,6
17480,0.929676,14.542261,15.239675,2
17490,0.929355,14.534370,15.333193,1
17500,0.929325,14.526700,16.838035,3
17510,0.929202,14.522467,15.322019,11
17520,0.929245,14.520615,14.974766,10
17530,0.929281,14.517010,16.814295,10
17540,0.929328,14.515433,13.886193,10
17550,0.929383,14.511709,15.964698,7
17560,0.929521,14.510206,15.844839,11
17570,0.929497,14.507464,15.663197,10
17580,0.929495,14.506714,15.341359,17
17590,0.929606,14.506416,15.038255,17
17600,0.929595,14.509893,14.667855,18
17610,0.929650,14.510960,14.543752,15
17620,0.929705,14.510497,18.301614,16
17630,0.929656,14.512333,15.307510,17
17640,0.929693,14.514771,15.217978,14
17650,0.929884,14.513908,15.766972,17
17660,0.929866,14.517021,16.159204,19
17670,0.929823,14.519446,16.447474,19
17680,0.929897,14.523799,16.096534,26
17690,0.929960,14.530150,15.864929,24
17700,0.929964,14.534399,15.027049,27
17710,0.930051,14.542405,15.279779,25
17720,0.930038,14.546847,15.557620,19
17730,0.930051,14.550994,14.249995,19
17740,0.930173,14.552232,14.421079,17
17750,0.930127,14.554020,16.504664,16
17760,0.930395,14.554781,15.119508,17
17770,0.930323,14.556891,16.484621,16
17780,0.930278,14.557628,16.125607,16
17790,0.930300,14.557082,18.337638,13
17800,0.930346,14.555469,9.010642,7
17810,0.930227,14.548557,16.073787,4
17820,0.930289,14.541944,15.931505,7
17830,0.930329,14.537705,15.030526,2
17840,0.930203,14.530140,15.540233,1
17850,0.930298,14.525049,13.498263,5
17860,0.930573,14.519306,15.914561,5
17870,0.930429,14.516900,16.625392,12
17880,0.930436,14.517124,14.726537,17
17890,0.930442,14.518894,15.317054,20
17900,0.930424,14.522427,17.206131,25
17910,0.930676,14.527488,15.433987,25
17920,0.930509,14.535425,15.741625,33
17930,0.930534,14.543491,13.849625,25
17940,0.930603,14.549578,10.674152,23
17950,0.930711,14.555013,14.915193,23
17960,0.930731,14.559364,15.329912,22
17970,0.930725,14.568070,14.369812,31
17980,0.930735,14.576239,16.320171,33
17990,0.930796,14.584693,14.120624,24
18000,0.930915,14.591803,15.821586,32
18010,0.930897,14.601337,16.017127,27
18020,0.930880,14.609472,16.634562,36
18030,0.930941,14.621188,15.877888,36
18040,0.930957,14.632357,15.297073,33
18050,0.931001,14.641564,15.244322,31
18060,0.931072,14.649955,17.300463,29
18070,0.931073,14.658351,16.770722,30
18080,0.931103,14.662438,15.775785,24
18090,0.931154,14.670276,15.595504,24
18100,0.931311,14.675934,15.633049,26
18110,0.931240,14.682420,13.542531,30
18120,0.931270,14.691750,16.285544,30
18130,0.931370,14.702008,18.462268,33
18140,0.931334,14.712869,17.241855,37
18150,0.931409,14.724989,15.763666,40
18160,0.931453,14.738838,15.793274,33
18170,0.931501,14.747782,15.579812,36
18180,0.931507,14.762606,16.487069,44
18190,0.931555,14.777860,16.456976,44
18200,0.931578,14.791818,15.908527,44
18210,0.931596,14.810295,13.920467,47
18220,0.931700,14.826904,15.964213,47
18230,0.931799,14.846251,15.670631,49
18240,0.931770,14.865303,13.772029,48
18250,0.931805,14.884258,19.431001,60
18260,0.931827,14.908056,15.245647,56
18270,0.931824,14.929770,15.507370,56
18280,0.931867,14.950980,14.778444,49
18290,0.932191,14.969829,14.645738,51
18300,0.931987,14.989544,16.126040,50
18310,0.932013,15.009407,17.843125,51
18320,0.932012,15.031795,16.231689,59
18330,0.932079,15.055706,15.413299,59
18340,0.932086,15.075311,16.298723,49
18350,0.932142,15.094117,17.609392,50
18360,0.932211,15.114521,16.815924,56
18370,0.932194,15.133963,16.767414,53
18380,0.932347,15.159476,16.581085,58
18390,0.932275,15.180628,16.124425,56
18400,0.932320,15.202965,15.666766,54
18410,0.932359,15.223888,15.621775,52
18420,0.932409,15.241908,17.397235,46
18430,0.932463,15.255792,16.696020,44
18440,0.932452,15.273003,13.817148,42
18450,0.932541,15.287999,14.651696,43
18460,0.932648,15.301923,17.358057,35
18470,0.932641,15.311765,17.123007,34
18480,0.932664,15.321240,16.488419,33
18490,0.932638,15.330551,15.226407,39
18500,0.932689,15.345403,17.046957,36
18510,0.932721,15.356122,17.097041,41
18520,0.932754,15.368440,15.182916,34
18530,0.932784,15.375031,16.833979,26
18540,0.932839,15.379865,16.527883,31
18550,0.932981,15.388705,15.360470,28
18560,0.932886,15.396253,16.241694,33
18570,0.932979,15.405116,16.128954,27
18580,0.932993,15.409340,17.233168,31
18590,0.933079,15.418977,14.118355,26
18600,0.933051,15.424916,17.519084,26
18610,0.933091,15.432279,14.930634,31
18620,0.933139,15.438229,16.286187,27
18630,0.933257,15.445228,16.794535,25
18640,0.933315,15.449497,16.880950,22
18650,0.933243,15.454729,15.538298,28
18660,0.933317,15.460222,15.494738,22
18670,0.933325,15.461282,15.827820,17
18680,0.933425,15.462894,16.762828,18
18690,0.933374,15.466114,15.780853,21
18700,0.933413,15.468069,17.878895,24
18710,0.933482,15.472072,16.011319,24
18720,0.933501,15.478041,14.896743,25
18730,0.933518,15.479351,15.305292,13
18740,0.933543,15.477435,16.790795,16
18750,0.933588,15.476217,15.784423,13
18760,0.933647,15.477075,16.737922,24
18770,0.933714,15.481795,16.870835,23
18780,0.933688,15.482943,16.127111,15
18790,0.933784,15.484490,16.678923,22
18800,0.933757,15.487788,16.496616,20
18810,0.933791,15.489333,18.556056,19
18820,0.933832,15.489283,16.867919,16
18830,0.933888,15.490684,16.331391,22
18840,0.933908,15.493175,20.628382,26
18850,0.933930,15.499781,16.839781,23
18860,0.933955,15.501683,15.934498,17
18870,0.934186,15.502325,14.822156,14
18880,0.934120,15.501703,16.275534,18
18890,0.934063,15.504446,17.266860,24
18900,0.934123,15.506544,15.175105,16
18910,0.934208,15.507799,15.116104,13
18920,0.934184,15.507403,16.095885,18
18930,0.934244,15.509775,17.618836,20
18940,0.934303,15.512048,16.124864,18
18950,0.934276,15.512326,15.637745,14
18960,0.934336,15.511631,17.102646,15
18970,0.934338,15.510001,17.180958,10
18980,0.934299,15.504876,15.525385,0
18990,0.934305,15.497860,15.392990,2
19000,0.934388,15.491287,15.591748,2
19010,0.934347,15.484865,15.895948,4
19020,0.934404,15.479407,17.215950,8
19030,0.934401,15.474610,16.220553,8
19040,0.934455,15.471387,17.652787,13
19050,0.934486,15.470228,16.310139,12
19060,0.934518,15.467078,17.628887,11
19070,0.934537,15.465470,16.094370,10
19080,0.934589,15.460717,15.977729,7
19090,0.934612,15.456894,14.724285,6
19100,0.934717,15.450421,17.145381,2
19110,0.934433,15.442876,15.769396,0
19120,0.934199,15.435121,15.741254,2
19130,0.934115,15.427867,16.510684,3
19140,0.934164,15.421382,16.165399,3
19150,0.934098,15.414239,16.824794,1
19160,0.934021,15.408265,17.542228,1
19170,0.933766,15.400621,16.063739,0
19180,0.933818,15.393859,16.218038,4
19190,0.933815,15.388575,16.412650,8
19200,0.933871,15.384818,15.462441,8
19210,0.933895,15.380273,16.039725,8
19220,0.933941,15.375697,15.937577,6
19230,0.933954,15.372200,17.008671,12
19240,0.934008,15.370194,15.652529,12
19250,0.934068,15.368136,17.746559,14
19260,0.934061,15.368694,15.623833,16
19270,0.934099,15.364951,14.174565,4
19280,0.934218,15.358436,16.808919,5
19290,0.934184,15.352488,15.932498,3
19300,0.934188,15.347401,17.729156,10
19310,0.934219,15.344197,16.346229,10
19320,0.934308,15.341394,13.696769,8
19330,0.934191,15.335743,18.230222,1
19340,0.934163,15.329193,17.073627,3
19350,0.934174,15.322822,16.864552,1
19360,0.934033,15.315437,16.097572,0
19370,0.933971,15.308370,16.396828,7
19380,0.933982,15.304837,16.307873,9
19390,0.934105,15.300960,15.966801,5
19400,0.934083,15.295391,16.694216,5
19410,0.934105,15.289368,15.095993,1
19420,0.934232,15.282718,16.272150,1
19430,0.934011,15.275509,18.040335,2
19440,0.934052,15.269071,16.697529,6
19450,0.934169,15.263382,15.371831,2
19460,0.934110,15.256999,15.644283,4
19470,0.934127,15.251173,16.476473,3
19480,0.933977,15.244021,15.695744,0
19490,0.933931,15.237192,17.736091,7
19500,0.933937,15.233303,16.596624,10
19510,0.934042,15.231010,18.072889,10
19520,0.934017,15.228695,16.269707,13
19530,0.934030,15.228549,13.247757,11
19540,0.934038,15.224561,15.921700,6
19550,0.934063,15.218411,18.174408,4
19560,0.934124,15.212843,17.874174,9
19570,0.934125,15.210924,13.506376,4
19580,0.934008,15.204025,15.873051,3
19590,0.933824,15.196636,15.665377,1
19600,0.933686,15.189460,12.720858,0
19610,0.933483,15.182196,20.115516,4
19620,0.933625,15.176800,16.070814,6
19630,0.933558,15.173014,15.827596,7
19640,0.933531,15.166512,17.756669,5
19650,0.933697,15.161346,14.281712,5
19660,0.933593,15.156901,21.215215,11
19670,0.933682,15.154301,15.831390,11
19680,0.933739,15.150637,16.042377,6
19690,0.933967,15.144637,17.129671,2
19700,0.933778,15.139421,17.356741,6
19710,0.933803,15.134571,16.437446,7
19720,0.933790,15.131117,16.162741,11
19730,0.933812,15.130313,15.405889,11
19740,0.933907,15.125819,16.370039,6
19750,0.933921,15.121209,15.829479,6
19760,0.933955,15.115942,16.018418,6
19770,0.934102,15.112609,17.108469,11
19780,0.934068,15.110901,15.781194,12
19790,0.934018,15.108105,15.987193,9
19800,0.934036,15.103319,15.776067,2
19810,0.934103,15.097577,14.177876,4
19820,0.934037,15.090900,16.314788,3
19830,0.934111,15.087027,14.691414,11
19840,0.934131,15.083867,16.161901,9
19850,0.934253,15.080625,15.754395,12
19860,0.934216,15.080437,16.470656,18
19870,0.934229,15.085231,15.294874,25
19880,0.934236,15.089152,17.657300,28
19890,0.934373,15.097724,16.079411,31
19900,0.934370,15.103498,16.400698,23
19910,0.934367,15.107841,15.429864,24
19920,0.934377,15.113018,15.786947,25
19930,0.934463,15.118450,16.283719,28
19940,0.934398,15.127883,15.187455,35
19950,0.934509,15.135177,12.861449,31
19960,0.934551,15.143350,16.632798,27
19970,0.934532,15.147302,16.629121,27
19980,0.934599,15.155078,15.410383,32
19990,0.934569,15.163745,13.826388,28
20000,0.934605,15.168129,16.457832,25
20010,0.934648,15.171260,15.466056,24
20020,0.934693,15.174815,15.975003,23
20030,0.934721,15.176868,17.697524,20
20040,0.934733,15.180407,16.345075,23
20050,0.934878,15.183793,15.807410,28
20060,0.934790,15.193684,13.894567,27
20070,0.934850,15.197606,16.278380,23
20080,0.934911,15.200264,15.525925,21
20090,0.934931,15.204523,16.254834,21
20100,0.935039,15.206945,14.742258,18
20110,0.934966,15.208702,15.754568,18
20120,0.935057,15.209452,16.927377,18
20130,0.935027,15.209879,15.124086,17
20140,0.935097,15.209853,21.090655,20
20150,0.935085,15.212080,16.237304,17
20160,0.935153,15.211518,17.178572,15
20170,0.935171,15.210758,20.490047,18
20180,0.935279,15.211412,15.466999,20
20190,0.935245,15.215116,10.430307,17
20200,0.935296,15.215176,13.858573,15
20210,0.935427,15.214826,16.060902,18
20220,0.935311,15.219582,16.041814,21
20230,0.935484,15.221366,16.730571,20
20240,0.935393,15.226360,16.020777,28
20250,0.935449,15.232299,16.195580,29
20260,0.935513,15.240240,18.073719,35
20270,0.935508,15.249984,14.042008,37
20280,0.935518,15.262547,16.709144,42
20290,0.935538,15.274021,16.532103,35
20300,0.935578,15.282785,15.040302,32
20310,0.935596,15.289933,18.396493,30
20320,0.935658,15.296611,16.865875,31
20330,0.935658,15.305401,14.993122,32
20340,0.935708,15.311613,15.000472,28
20350,0.935848,15.316087,16.911925,28
20360,0.935766,15.325546,16.513095,30
20370,0.935924,15.332488,16.636783,29
20380,0.935903,15.339607,16.193616,35
20390,0.935905,15.349780,16.020052,28
20400,0.935908,15.355371,17.493436,30
20410,0.935923,15.361325,14.338309,31
20420,0.935947,15.368180,16.211645,28
20430,0.935984,15.374988,9.934438,26
20440,0.936011,15.376961,16.417512,24
20450,0.936050,15.381225,16.589186,22
20460,0.936139,15.386201,16.122117,26
20470,0.936134,15.390724,18.437758,29
20480,0.936141,15.399592,17.216734,38
20490,0.936258,15.409239,14.551401,32
20500,0.936208,15.418610,16.811660,39
20510,0.936314,15.428953,14.872658,31
20520,0.936261,15.436264,17.436102,31
20530,0.936330,15.441710,16.454899,31
20540,0.936390,15.450565,16.739528,37
20550,0.936370,15.462541,17.272128,43
20560,0.936403,15.474679,15.401366,39
20570,0.936410,15.487707,16.306959,42
20580,0.936441,15.499870,16.145860,38
20590,0.936468,15.508870,16.588453,35
20600,0.936514,15.515280,17.551424,32
20610,0.936611,15.523641,15.985503,34
20620,0.936621,15.535784,15.486835,36
20630,0.936596,15.544945,16.412080,32
20640,0.936688,15.551705,15.048717,29
20650,0.936676,15.558129,16.516253,25
20660,0.936694,15.562707,15.542186,21
20670,0.936769,15.563062,13.709476,15
20680,0.936774,15.564497,14.229600,16
20690,0.936845,15.563568,16.861017,15
20700,0.936872,15.562681,17.098763,13
20710,0.936865,15.560675,15.604129,10
20720,0.936895,15.557189,16.028217,8
20730,0.936878,15.552387,15.724738,0
20740,0.936953,15.547936,16.270938,9
20750,0.936930,15.544637,16.224992,4
20760,0.936784,15.537775,15.553592,0
20770,0.936852,15.531108,17.345072,3
20780,0.936807,15.525490,15.256223,4
20790,0.936686,15.518665,16.799116,3
20800,0.936540,15.511694,15.228674,1
20810,0.936529,15.505459,16.776073,8
20820,0.936297,15.499205,15.307233,0
20830,0.936083,15.492074,16.375629,2
20840,0.936074,15.485610,18.431080,5
20850,0.935954,15.479083,18.493699,1
20860,0.935778,15.472035,15.323923,0
20870,0.935525,15.464884,15.223009,0
20880,0.935646,15.458671,14.360371,1
20890,0.935584,15.453957,14.841335,8
20900,0.935559,15.451027,14.136631,6
20910,0.935592,15.445230,17.292074,3
20920,0.935676,15.439909,16.947763,8
20930,0.935670,15.436322,15.089424,6
20940,0.935705,15.432121,13.687756,6
20950,0.935804,15.427234,13.551475,3
20960,0.935881,15.421725,16.291937,4
20970,0.935812,15.417090,17.163783,9
20980,0.935863,15.413050,14.884622,4
20990,0.935944,15.407014,18.770498,4
21000,0.935790,15.400846,17.215573,5
21010,0.935669,15.394373,16.113573,1
21020,0.935465,15.387457,16.160162,3
21030,0.935461,15.381553,15.426030,3
21040,0.935481,15.376155,14.704209,3
21050,0.935315,15.369572,18.848871,2
21060,0.935379,15.363476,14.506293,1
21070,0.935212,15.356458,16.594558,2
21080,0.935271,15.349964,15.623998,2
21090,0.935032,15.343268,17.618274,3
21100,0.935043,15.337786,15.848594,3
21110,0.935088,15.331992,14.764497,3
21120,0.935034,15.326196,16.379144,5
21130,0.934948,15.319955,14.266633,0
21140,0.934936,15.313651,16.974315,7
21150,0.935015,15.309358,14.980218,7
21160,0.935000,15.305299,16.152693,9
21170,0.935070,15.302244,15.847052,6
21180,0.935092,15.298459,16.313973,7
21190,0.935071,15.294982,14.947326,5
21200,0.935201,15.289779,15.742254,4
21210,0.935143,15.285474,16.279377,8
21220,0.935266,15.280630,14.106566,4
21230,0.935205,15.275312,13.392376,1
21240,0.935227,15.268556,17.082023,1
21250,0.935218,15.263940,15.788803,8
21260,0.935231,15.260524,15.521254,9
21270,0.935266,15.256363,17.847307,5
21280,0.935302,15.251262,15.591162,6
21290,0.935288,15.247034,16.148702,6
21300,0.935256,15.241136,17.069607,1
21310,0.935244,15.234914,17.478404,3
21320,0.935088,15.228921,15.426602,0
21330,0.934877,15.222048,15.727080,0
21340,0.934804,15.215468,16.206645,1
21350,0.934586,15.208689,15.940076,0
21360,0.934531,15.201985,16.592788,3
21370,0.934556,15.196402,17.251424,2
21380,0.934531,15.190247,17.285044,2
21390,0.934215,15.183342,15.555151,0
21400,0.934270,15.176572,16.459237,1
21410,0.934226,15.171824,15.798403,13
21420,0.934179,15.170343,15.261087,7
21430,0.934292,15.166350,14.083846,3
21440,0.934274,15.161294,15.583229,4
21450,0.934238,15.155547,15.982276,2
21460,0.934097,15.149074,16.168706,3
21470,0.934252,15.144795,15.775989,10
21480,0.934204,15.144141,13.151778,14
21490,0.934196,15.143039,17.076066,12
21500,0.934219,15.141206,17.153748,12
21510,0.934227,15.141415,16.907970,22
21520,0.934377,15.144774,15.873153,20
21530,0.934313,15.146895,15.663661,20
21540,0.934378,15.148343,16.044491,16
21550,0.934421,15.147144,15.886181,11
21560,0.934439,15.146779,16.117432,14
21570,0.934435,15.145588,16.330068,15
21580,0.934554,15.146080,17.314781,18
21590,0.934467,15.150113,16.238069,27
21600,0.934604,15.155110,16.280296,26
21610,0.934560,15.159396,17.663911,24
21620,0.934637,15.162324,14.766430,19
21630,0.934589,15.164674,16.660536,21
21640,0.934629,15.166754,16.599659,20
21650,0.934657,15.168729,14.101720,23
21660,0.934734,15.173715,15.540845,22
21670,0.934747,15.176830,15.299572,22
21680,0.934741,15.179087,15.404525,15
21690,0.934779,15.177860,14.772188,8
21700,0.934814,15.173262,16.088237,1
21710,0.934818,15.167198,15.881392,1
21720,0.934794,15.161816,20.771511,8
21730,0.934881,15.158450,15.965483,7
21740,0.934881,15.155174,16.845098,8
21750,0.934880,15.152178,17.246485,12
21760,0.934911,15.148750,14.203239,8
21770,0.934955,15.147862,13.981225,10
21780,0.934976,15.145532,15.939347,12
21790,0.935010,15.142003,15.745919,3
21800,0.934857,15.135456,15.088098,1
21810,0.934754,15.129242,15.820792,2
21820,0.934760,15.123397,16.165025,5
21830,0.934960,15.118915,16.097035,6
21840,0.934830,15.116205,14.495197,10
21850,0.934877,15.113778,15.196182,9
21860,0.934897,15.110234,13.344104,7
21870,0.934904,15.105636,16.823815,5
21880,0.934922,15.100000,14.823963,0
21890,0.934738,15.093292,15.854038,1
21900,0.934758,15.088464,13.612089,4
21910,0.934809,15.084183,15.737208,8
21920,0.934897,15.079787,14.545181,1
21930,0.934754,15.073568,16.724411,1
21940,0.934760,15.068235,16.538837,6
21950,0.934801,15.064071,15.575744,6
21960,0.934900,15.058908,16.609843,4
21970,0.934842,15.053505,15.604941,2
21980,0.934944,15.048032,15.468315,3
21990,0.934693,15.042231,15.844728,2
22000,0.934685,15.036616,16.082238,5
22010,0.934665,15.031896,16.270027,4
22020,0.934730,15.026872,16.244810,3
22030,0.934779,15.022162,15.217270,7
22040,0.934788,15.019588,15.126361,8
22050,0.934858,15.016376,13.776917,9
22060,0.934824,15.012596,14.535614,3
22070,0.934776,15.007067,16.009167,5
22080,0.934848,15.002013,19.070708,5
22090,0.934893,14.996654,14.985773,2
22100,0.934862,14.990653,14.500893,1
22110,0.934657,14.984169,15.971362,2
22120,0.934714,14.978869,18.183206,5
22130,0.934721,14.973983,15.575861,5
22140,0.934810,14.968286,15.741121,1
22150,0.934726,14.962606,15.411492,1
22160,0.934697,14.956561,16.981675,3
22170,0.934782,14.952762,17.354147,12
22180,0.934746,14.951498,15.788360,12
22190,0.934733,14.951181,14.287109,12
22200,0.934758,14.948158,15.947559,7
22210,0.934763,14.943554,16.825044,2
22220,0.934545,14.937096,15.584445,0
22230,0.934455,14.930802,16.208555,5
22240,0.934447,14.926693,14.115229,6
22250,0.934488,14.922686,16.963228,6
22260,0.934505,14.918502,10.199692,1
22270,0.934510,14.914102,17.675897,9
22280,0.934576,14.910281,15.372712,2
22290,0.934390,14.903947,16.988190,1
22300,0.934288,14.897925,15.656070,0
22310,0.934312,14.892302,17.384597,5
22320,0.934340,14.887421,15.408884,5
22330,0.934327,14.882179,15.334029,1
22340,0.934520,14.876678,16.507506,3
22350,0.934432,14.872787,16.690742,12
22360,0.934443,14.869959,17.555931,16
22370,0.934443,14.872920,12.871864,8
22380,0.934477,14.870414,16.783061,11
22390,0.934467,14.867627,16.557023,6
22400,0.934539,14.863333,16.993623,8
22410,0.934536,14.860646,15.978404,14
22420,0.934582,14.861258,15.378021,14
22430,0.934608,14.862252,13.865357,16
22440,0.934729,14.862288,15.790042,15
22450,0.934651,14.861202,15.905552,11
22460,0.934750,14.860405,17.244170,16
22470,0.934817,14.860145,15.229832,15
22480,0.934798,14.862305,16.802825,22
22490,0.934759,14.864797,19.244705,21
22500,0.934784,14.865653,13.794417,10
22510,0.934857,14.863577,15.900706,11
22520,0.934840,14.861362,16.699634,12
22530,0.935003,14.858607,17.350672,8
22540,0.934911,14.856523,12.203095,9
22550,0.934943,14.854157,15.716752,11
22560,0.934976,14.851735,18.432355,10
22570,0.935094,14.849115,15.323562,13
22580,0.935083,14.848526,17.535703,14
22590,0.935148,14.850662,13.038019,18
22600,0.935149,14.852453,14.763587,17
22610,0.935113,14.854224,15.044966,20
22620,0.935156,14.857007,15.643613,23
22630,0.935181,14.858639,15.091218,18
22640,0.935218,14.860582,15.354628,17
22650,0.935230,14.861579,15.806335,18
22660,0.935246,14.863819,14.613129,15
22670,0.935361,14.864586,16.517420,20
22680,0.935330,14.869747,15.679670,27
22690,0.935373,14.875591,14.826438,30
22700,0.935388,14.881840,16.626535,30
22710,0.935620,14.886594,13.823219,22
22720,0.935424,14.890992,15.610684,26
22730,0.935493,14.895966,15.441331,25
22740,0.935497,14.900283,14.076490,23
22750,0.935505,14.901586,14.418904,12
22760,0.935533,14.900037,15.314957,10
22770,0.935648,14.895736,15.755514,6
22780,0.935587,14.891438,15.271868,5
22790,0.935620,14.887611,15.663626,11
22800,0.935644,14.885253,15.659369,12
22810,0.935696,14.884904,13.405450,15
22820,0.935710,14.885549,17.956789,18
