timestamp,sampleIndex,EN,EW,queue0,queue1,queue2,lambda,occupancy,littleError
21830.13,2182,19055.645994,6520.789870,18851,469,18397,2.922291,0.000000,0.000000e+00
21840.33,2183,19065.522765,6523.330370,18861,468,18414,2.922667,0.000000,0.000000e+00
21850.00,2184,19073.466481,6526.077002,18874,464,18420,2.922654,0.000000,0.000000e+00
21860.65,2185,19079.492302,6528.867658,18876,467,18426,2.922328,0.000000,0.000000e+00
21870.15,2186,19089.378030,6532.939093,18880,471,18429,2.922020,0.000000,0.000000e+00
21880.29,2187,19098.467445,6536.012913,18884,473,18439,2.922036,0.000000,0.000000e+00
21890.01,2188,19107.119923,6539.322510,18891,473,18446,2.921881,0.000000,0.000000e+00
21900.08,2189,19115.211943,6542.235706,18901,476,18451,2.921816,0.000000,0.000000e+00
21910.06,2190,19124.083875,6544.779858,18913,476,18461,2.922036,0.000000,0.000000e+00
21920.06,2191,19132.019997,6546.187612,18928,484,18473,2.922620,0.000000,0.000000e+00
21930.12,2192,19140.782845,6550.046280,18933,488,18478,2.922236,0.000000,0.000000e+00
21940.37,2193,19148.943713,6551.912197,18951,489,18489,2.922650,0.000000,0.000000e+00
21950.70,2194,19159.657487,6556.110812,18958,487,18497,2.922412,0.000000,0.000000e+00
21960.32,2195,19167.155468,6559.300882,18963,481,18505,2.922134,0.000000,0.000000e+00
21970.03,2196,19176.318613,6562.064242,18968,485,18516,2.922300,0.000000,0.000000e+00
21980.53,2197,19184.080713,6565.200201,18978,483,18521,2.922086,0.000000,0.000000e+00
21990.12,2198,19193.346575,6567.556393,18990,488,18532,2.922449,0.000000,0.000000e+00
22000.05,2199,19201.779707,6570.340785,19000,496,18537,2.922494,0.000000,0.000000e+00
22011.54,2200,19206.939343,6572.678009,19008,496,18545,2.922240,0.000000,0.000000e+00
22020.09,2201,19217.528293,6576.197066,19018,491,18554,2.922286,0.000000,0.000000e+00
22030.02,2202,19226.846733,6579.182806,19028,488,18563,2.922376,0.000000,0.000000e+00
22040.21,2203,19236.115684,6582.027115,19039,489,18573,2.922521,0.000000,0.000000e+00
22050.15,2204,19243.762028,6584.442989,19050,485,18583,2.922610,0.000000,0.000000e+00
22060.48,2205,19250.465030,6586.858431,19060,488,18589,2.922556,0.000000,0.000000e+00
22070.07,2206,19261.129508,6589.692944,19070,490,18601,2.922918,0.000000,0.000000e+00
22080.08,2207,19266.597234,6592.203765,19078,488,18608,2.922634,0.000000,0.000000e+00
22090.21,2208,19278.040489,6596.691372,19087,488,18615,2.922380,0.000000,0.000000e+00
22100.01,2209,19287.351026,6599.227049,19101,490,18623,2.922668,0.000000,0.000000e+00
22110.22,2210,19295.870234,6601.409662,19111,497,18633,2.922992,0.000000,0.000000e+00
22120.89,2211,19300.349333,6603.165611,19117,501,18643,2.922893,0.000000,0.000000e+00
22130.07,2212,19311.912202,6605.879269,19126,509,18655,2.923443,0.000000,0.000000e+00
22140.31,2213,19321.845695,6609.474365,19140,501,18661,2.923356,0.000000,0.000000e+00
22150.02,2214,19326.869004,6611.335480,19147,493,18671,2.923293,0.000000,0.000000e+00
22160.23,2215,19339.324007,6614.966975,19155,499,18682,2.923571,0.000000,0.000000e+00
22170.09,2216,19347.032666,6617.381557,19164,506,18688,2.923669,0.000000,0.000000e+00
22180.12,2217,19355.626027,6620.047695,19175,499,18698,2.923790,0.000000,0.000000e+00
22190.59,2218,19363.940473,6624.280479,19183,487,18703,2.923176,0.000000,0.000000e+00
22200.02,2219,19372.996726,6626.313797,19199,486,18713,2.923646,0.000000,0.000000e+00
22210.32,2220,19380.139575,6628.259002,19210,489,18722,2.923866,0.000000,0.000000e+00
22220.18,2221,19381.435877,6628.174634,19223,498,18722,2.924099,0.000000,0.000000e+00
22230.06,2222,19399.081160,6634.503299,19232,487,18730,2.923969,0.000000,0.000000e+00
22240.09,2223,19406.551085,6637.397551,19240,479,18738,2.923819,0.000000,0.000000e+00
22250.23,2224,19415.369911,6639.663057,19255,480,18749,2.924150,0.000000,0.000000e+00
22260.18,2225,19423.708148,6643.036281,19264,475,18755,2.923920,0.000000,0.000000e+00
22270.36,2226,19429.013232,6645.334650,19269,469,18765,2.923707,0.000000,0.000000e+00
22280.22,2227,19441.876242,6649.717235,19282,458,18774,2.923715,0.000000,0.000000e+00
22290.19,2228,19450.596596,6652.715976,19293,457,18782,2.923708,0.000000,0.000000e+00
22300.38,2229,19458.855023,6655.314361,19303,457,18791,2.923807,0.000000,0.000000e+00
22310.06,2230,19467.200606,6658.302830,19314,445,18798,2.923748,0.000000,0.000000e+00
22320.11,2231,19475.714396,6661.457690,19326,445,18804,2.923642,0.000000,0.000000e+00
22330.03,2232,19483.907233,6663.443438,19333,443,18816,2.924000,0.000000,0.000000e+00
22340.18,2233,19493.392097,6666.246631,19341,450,18824,2.924193,0.000000,0.000000e+00
22350.30,2234,19499.009568,6668.124775,19352,451,18832,2.924212,0.000000,0.000000e+00
22360.10,2235,19508.242284,6670.229108,19362,460,18844,2.924673,0.000000,0.000000e+00
22370.19,2236,19518.445528,6672.750370,19376,462,18856,2.925098,0.000000,0.000000e+00
22380.03,2237,19523.795434,6675.678477,19382,458,18861,2.924616,0.000000,0.000000e+00
22390.38,2238,19536.221488,6679.852586,19390,462,18871,2.924649,0.000000,0.000000e+00
22400.11,2239,19543.426328,6682.769333,19399,462,18875,2.924450,0.000000,0.000000e+00
22410.10,2240,19552.501787,6685.692482,19411,457,18885,2.924529,0.000000,0.000000e+00
22420.02,2241,19562.023388,6688.336944,19430,456,18888,2.924796,0.000000,0.000000e+00
22430.23,2242,19568.681787,6690.599813,19437,458,18898,2.924802,0.000000,0.000000e+00
22440.53,2243,19578.017987,6693.191119,19442,460,18912,2.925065,0.000000,0.000000e+00
22450.02,2244,19587.639053,6695.946167,19450,457,18922,2.925298,0.000000,0.000000e+00
22460.07,2245,19594.706573,6698.404440,19461,445,18933,2.925280,0.000000,0.000000e+00
22470.29,2246,19604.656479,6702.302461,19468,447,18939,2.925063,0.000000,0.000000e+00
22480.65,2247,19613.024804,6705.296236,19475,446,18949,2.925005,0.000000,0.000000e+00
22490.03,2248,19621.149690,6708.323338,19484,443,18955,2.924896,0.000000,0.000000e+00
22500.07,2249,19626.908971,6710.328839,19491,447,18966,2.924880,0.000000,0.000000e+00
22510.22,2250,19636.242753,6712.774575,19504,447,18975,2.925205,0.000000,0.000000e+00
22520.41,2251,19647.369033,6716.153408,19514,451,18985,2.925390,0.000000,0.000000e+00
22530.10,2252,19654.178490,6718.106591,19519,453,18995,2.925553,0.000000,0.000000e+00
22540.10,2253,19664.126388,6721.534934,19531,456,19002,2.925541,0.000000,0.000000e+00
22550.05,2254,19668.772201,6723.745194,19536,446,19013,2.925270,0.000000,0.000000e+00
22560.06,2255,19680.905741,6727.615891,19547,443,19022,2.925391,0.000000,0.000000e+00
22570.09,2256,19690.596502,6731.268741,19554,443,19030,2.925243,0.000000,0.000000e+00
22580.65,2257,19695.930442,6732.979873,19562,443,19037,2.925292,0.000000,0.000000e+00
22590.86,2258,19706.313235,6736.617930,19566,445,19046,2.925253,0.000000,0.000000e+00
22600.29,2259,19713.126131,6739.921249,19570,445,19053,2.924830,0.000000,0.000000e+00
22610.07,2260,19723.207498,6743.023348,19585,441,19061,2.924980,0.000000,0.000000e+00
22620.13,2261,19731.120833,6745.569064,19592,444,19073,2.925049,0.000000,0.000000e+00
22630.20,2262,19739.341313,6748.017852,19608,443,19076,2.925206,0.000000,0.000000e+00
22640.17,2263,19750.112661,6750.696182,19619,451,19086,2.925641,0.000000,0.000000e+00
22650.07,2264,19756.291299,6752.906638,19634,451,19091,2.925598,0.000000,0.000000e+00
22660.19,2265,19766.653639,6756.002530,19642,449,19105,2.925791,0.000000,0.000000e+00
22670.04,2266,19775.068369,6759.063591,19651,443,19111,2.925711,0.000000,0.000000e+00
22680.14,2267,19784.450866,6762.936135,19656,438,19117,2.925423,0.000000,0.000000e+00
22690.06,2268,19792.437035,6765.463822,19669,442,19124,2.925511,0.000000,0.000000e+00
22700.29,2269,19797.928940,6767.947690,19676,432,19134,2.925249,0.000000,0.000000e+00
22710.14,2270,19809.303852,6772.018948,19686,431,19142,2.925170,0.000000,0.000000e+00
22720.11,2271,19810.672805,6773.728480,19692,429,19144,2.924633,0.000000,0.000000e+00
22730.37,2272,19826.629640,6778.981887,19705,427,19153,2.924721,0.000000,0.000000e+00
22740.70,2273,19835.675625,6782.298257,19714,422,19162,2.924624,0.000000,0.000000e+00
22750.01,2274,19841.721961,6783.878906,19730,422,19169,2.924834,0.000000,0.000000e+00
22760.04,2275,19853.268283,6787.760845,19739,414,19183,2.924863,0.000000,0.000000e+00
22770.08,2276,19860.216994,6790.275515,19750,412,19191,2.924803,0.000000,0.000000e+00
22780.12,2277,19870.519127,6793.631392,19762,411,19199,2.924874,0.000000,0.000000e+00
22790.01,2278,19876.571526,6796.407069,19772,405,19202,2.924570,0.000000,0.000000e+00
22800.24,2279,19886.853132,6799.607960,19777,418,19210,2.924706,0.000000,0.000000e+00
22810.42,2280,19893.738899,6800.920624,19790,425,19217,2.925154,0.000000,0.000000e+00
22820.26,2281,19903.065668,6803.474219,19802,434,19225,2.925427,0.000000,0.000000e+00
22830.22,2282,19913.001757,6806.884540,19817,429,19231,2.925421,0.000000,0.000000e+00
22840.11,2283,19921.469552,6809.058485,19826,431,19247,2.925730,0.000000,0.000000e+00
22850.15,2284,19930.354545,6811.521315,19839,430,19257,2.925977,0.000000,0.000000e+00
22860.03,2285,19938.510358,6814.402942,19848,429,19266,2.925937,0.000000,0.000000e+00
22870.01,2286,19946.322817,6817.397639,19859,421,19274,2.925797,0.000000,0.000000e+00
22880.17,2287,19955.985144,6820.266312,19867,424,19290,2.925983,0.000000,0.000000e+00
22890.26,2288,19963.920424,6823.031087,19881,419,19296,2.925961,0.000000,0.000000e+00
22900.02,2289,19970.942645,6825.079984,19889,418,19305,2.926111,0.000000,0.000000e+00
22910.02,2290,19981.820365,6829.332666,19899,410,19314,2.925882,0.000000,0.000000e+00
22920.51,2291,19990.236638,6831.873716,19911,417,19323,2.926025,0.000000,0.000000e+00
22930.14,2292,19998.422344,6834.585876,19917,418,19336,2.926062,0.000000,0.000000e+00
22940.09,2293,20006.155288,6838.056762,19923,419,19339,2.925708,0.000000,0.000000e+00
22950.44,2294,20014.722848,6840.810271,19935,424,19347,2.925782,0.000000,0.000000e+00
22960.80,2295,20024.717688,6844.970728,19944,416,19356,2.925464,0.000000,0.000000e+00
22970.07,2296,20032.266982,6847.360426,19954,418,19365,2.925546,0.000000,0.000000e+00
22980.27,2297,20040.406151,6850.330063,19959,421,19379,2.925466,0.000000,0.000000e+00
22990.27,2298,20049.698158,6853.735356,19971,412,19389,2.925368,0.000000,0.000000e+00
23000.05,2299,20059.178882,6857.853061,19979,408,19395,2.924994,0.000000,0.000000e+00
23010.05,2300,20065.865902,6860.471158,19985,409,19406,2.924852,0.000000,0.000000e+00
23020.49,2301,20071.968813,6862.408919,19993,409,19418,2.924916,0.000000,0.000000e+00
23030.20,2302,20084.021370,6866.469464,20004,402,19425,2.924941,0.000000,0.000000e+00
23040.24,2303,20092.191678,6868.585760,20013,407,19435,2.925230,0.000000,0.000000e+00
23050.02,2304,20099.421769,6870.915119,20023,404,19442,2.925290,0.000000,0.000000e+00
23060.18,2305,20110.246964,6873.977150,20030,407,19453,2.925562,0.000000,0.000000e+00
23070.13,2306,20117.759765,6876.351474,20040,411,19459,2.925644,0.000000,0.000000e+00
23080.08,2307,20126.114601,6879.217282,20046,413,19471,2.925640,0.000000,0.000000e+00
23090.12,2308,20135.414315,6882.332758,20056,409,19481,2.925667,0.000000,0.000000e+00
23100.07,2309,20142.141064,6885.559695,20066,398,19487,2.925273,0.000000,0.000000e+00
23110.07,2310,20152.939274,6889.378403,20073,400,19494,2.925219,0.000000,0.000000e+00
23120.25,2311,20161.491803,6891.975161,20085,397,19505,2.925358,0.000000,0.000000e+00
23130.04,2312,20167.983221,6893.852189,20096,390,19518,2.925503,0.000000,0.000000e+00
23140.06,2313,20178.754389,6896.240299,20109,391,19529,2.926052,0.000000,0.000000e+00
23150.44,2314,20185.905648,6899.027910,20116,391,19540,2.925906,0.000000,0.000000e+00
23160.15,2315,20195.784668,6902.343759,20127,390,19551,2.925931,0.000000,0.000000e+00
23170.17,2316,20202.048028,6904.720808,20133,396,19556,2.925831,0.000000,0.000000e+00
23180.23,2317,20211.215809,6908.203472,20147,388,19563,2.925683,0.000000,0.000000e+00
23190.56,2318,20219.235734,6911.274170,20157,385,19572,2.925544,0.000000,0.000000e+00
23200.12,2319,20229.466366,6914.359742,20164,390,19582,2.925718,0.000000,0.000000e+00
23210.22,2320,20234.795464,6916.338852,20171,391,19589,2.925651,0.000000,0.000000e+00
23220.01,2321,20246.321490,6920.039644,20181,391,19598,2.925752,0.000000,0.000000e+00
23230.05,2322,20255.599423,6921.923976,20194,396,19614,2.926296,0.000000,0.000000e+00
23240.10,2323,20264.560776,6924.416819,20202,396,19627,2.926537,0.000000,0.000000e+00
23251.32,2324,20267.892216,6926.963383,20204,393,19631,2.925942,0.000000,0.000000e+00
23260.03,2325,20282.114671,6931.670550,20210,393,19643,2.926007,0.000000,0.000000e+00
23270.19,2326,20288.326209,6933.970998,20219,393,19653,2.925932,0.000000,0.000000e+00
23280.04,2327,20298.608678,6936.854364,20231,393,19663,2.926198,0.000000,0.000000e+00
23290.27,2328,20307.946275,6939.734462,20246,398,19670,2.926329,0.000000,0.000000e+00
23300.28,2329,20315.382869,6942.204285,20257,390,19686,2.926359,0.000000,0.000000e+00
23310.08,2330,20324.983419,6944.839778,20265,398,19698,2.926631,0.000000,0.000000e+00
23320.04,2331,20332.744129,6946.897330,20283,393,19704,2.926881,0.000000,0.000000e+00
23330.05,2332,20341.969953,6949.161838,20296,400,19714,2.927255,0.000000,0.000000e+00
23340.04,2333,20348.231629,6951.124638,20304,402,19723,2.927329,0.000000,0.000000e+00
23350.09,2334,20358.361010,6955.134752,20311,404,19728,2.927098,0.000000,0.000000e+00
23360.01,2335,20365.958457,6957.734828,20318,407,19739,2.927096,0.000000,0.000000e+00
23370.30,2336,20376.528975,6961.155100,20325,402,19752,2.927176,0.000000,0.000000e+00
23380.11,2337,20382.497482,6963.876286,20329,400,19760,2.926890,0.000000,0.000000e+00
23390.12,2338,20391.411265,6966.951465,20342,397,19767,2.926877,0.000000,0.000000e+00
23400.02,2339,20401.742145,6971.294255,20346,402,19772,2.926536,0.000000,0.000000e+00
23410.14,2340,20410.374328,6974.204585,20353,404,19783,2.926552,0.000000,0.000000e+00
23420.12,2341,20419.146922,6978.547758,20360,401,19785,2.925988,0.000000,0.000000e+00
23430.36,2342,20427.563053,6980.706892,20374,406,19794,2.926289,0.000000,0.000000e+00
23440.32,2343,20434.736214,6983.477463,20381,401,19803,2.926155,0.000000,0.000000e+00
23450.46,2344,20445.451504,6987.515164,20390,398,19811,2.925997,0.000000,0.000000e+00
23460.03,2345,20452.545051,6990.346823,20394,401,19820,2.925827,0.000000,0.000000e+00
23470.14,2346,20459.052380,6993.037586,20405,399,19826,2.925632,0.000000,0.000000e+00
23480.13,2347,20470.887364,6997.512704,20409,399,19836,2.925452,0.000000,0.000000e+00
23490.12,2348,20479.005036,7000.716682,20415,404,19842,2.925273,0.000000,0.000000e+00
23500.70,2349,20484.772175,7002.478832,20423,402,19856,2.925360,0.000000,0.000000e+00
23510.38,2350,20495.189599,7006.378054,20432,406,19862,2.925219,0.000000,0.000000e+00
23520.83,2351,20502.520416,7009.349748,20440,408,19869,2.925025,0.000000,0.000000e+00
23530.18,2352,20512.682000,7012.861168,20448,403,19878,2.925009,0.000000,0.000000e+00
23540.04,2353,20519.655151,7015.532520,20459,403,19884,2.924889,0.000000,0.000000e+00
23550.02,2354,20529.484362,7018.402883,20468,405,19895,2.925093,0.000000,0.000000e+00
23560.01,2355,20538.671879,7021.158463,20477,407,19903,2.925254,0.000000,0.000000e+00
23570.25,2356,20546.869489,7023.447225,20489,410,19912,2.925468,0.000000,0.000000e+00
23580.02,2357,20553.447825,7025.551292,20493,415,19919,2.925528,0.000000,0.000000e+00
23590.12,2358,20564.799073,7030.607859,20498,405,19925,2.925039,0.000000,0.000000e+00
23600.14,2359,20573.309696,7033.753120,20507,403,19932,2.924941,0.000000,0.000000e+00
23610.05,2360,20579.962620,7035.722039,20516,397,19943,2.925068,0.000000,0.000000e+00
23620.06,2361,20589.980617,7038.461313,20523,407,19950,2.925353,0.000000,0.000000e+00
23630.10,2362,20600.062815,7042.047901,20531,404,19958,2.925294,0.000000,0.000000e+00
23640.38,2363,20607.588681,7044.525614,20542,402,19968,2.925334,0.000000,0.000000e+00
23650.16,2364,20616.295655,7047.055703,20555,401,19974,2.925519,0.000000,0.000000e+00
23660.07,2365,20625.296713,7050.844551,20565,401,19978,2.925224,0.000000,0.000000e+00
23670.03,2366,20632.118862,7052.781463,20574,396,19990,2.925388,0.000000,0.000000e+00
23681.05,2367,20640.897059,7055.908856,20586,388,20000,2.925335,0.000000,0.000000e+00
23690.01,2368,20651.648395,7059.708541,20594,385,20008,2.925283,0.000000,0.000000e+00
23700.08,2369,20657.119645,7060.911260,20604,386,20018,2.925560,0.000000,0.000000e+00
23710.16,2370,20664.901477,7064.130534,20611,385,20025,2.925328,0.000000,0.000000e+00
23720.39,2371,20677.313028,7067.957471,20624,384,20034,2.925500,0.000000,0.000000e+00
23730.15,2372,20684.123217,7070.445936,20630,386,20041,2.925434,0.000000,0.000000e+00
23740.20,2373,20694.561324,7073.033829,20638,386,20057,2.925839,0.000000,0.000000e+00
23750.55,2374,20701.747628,7076.029671,20644,388,20067,2.925616,0.000000,0.000000e+00
23760.04,2375,20709.013005,7078.895104,20654,381,20072,2.925458,0.000000,0.000000e+00
23770.16,2376,20720.146048,7083.169500,20662,376,20082,2.925265,0.000000,0.000000e+00
23780.18,2377,20727.628427,7084.944275,20673,382,20091,2.925588,0.000000,0.000000e+00
23790.05,2378,20737.151198,7089.002451,20678,372,20101,2.925257,0.000000,0.000000e+00
23800.35,2379,20741.332469,7090.443760,20691,367,20105,2.925252,0.000000,0.000000e+00
23810.52,2380,20752.447354,7095.238534,20698,363,20112,2.924841,0.000000,0.000000e+00
23820.23,2381,20762.475525,7097.893069,20711,361,20123,2.925160,0.000000,0.000000e+00
23830.77,2382,20770.672146,7101.391715,20718,364,20130,2.924873,0.000000,0.000000e+00
23840.63,2383,20777.008474,7103.641062,20724,371,20139,2.924839,0.000000,0.000000e+00
23850.19,2384,20787.874870,7106.844020,20738,366,20152,2.925050,0.000000,0.000000e+00
23860.12,2385,20794.682105,7109.175048,20747,362,20156,2.925049,0.000000,0.000000e+00
23870.56,2386,20804.268967,7112.203242,20755,371,20164,2.925151,0.000000,0.000000e+00
23880.08,2387,20813.529471,7114.640018,20768,379,20170,2.925451,0.000000,0.000000e+00
23890.17,2388,20821.842118,7117.431195,20784,377,20175,2.925472,0.000000,0.000000e+00
23900.24,2389,20829.997052,7121.387628,20791,374,20179,2.924991,0.000000,0.000000e+00
23910.05,2390,20839.416024,7124.474448,20798,376,20192,2.925046,0.000000,0.000000e+00
23920.23,2391,20845.900616,7127.382281,20804,366,20198,2.924763,0.000000,0.000000e+00
23930.09,2392,20855.865311,7130.263837,20816,361,20207,2.924978,0.000000,0.000000e+00
23940.16,2393,20861.165023,7132.324737,20824,358,20217,2.924876,0.000000,0.000000e+00
23950.31,2394,20874.166059,7136.535053,20834,356,20229,2.924972,0.000000,0.000000e+00
23960.04,2395,20883.072140,7139.319196,20844,356,20239,2.925079,0.000000,0.000000e+00
23970.54,2396,20890.993004,7142.508521,20851,360,20246,2.924882,0.000000,0.000000e+00
23980.16,2397,20899.128577,7145.201926,20864,353,20255,2.924918,0.000000,0.000000e+00
23990.11,2398,20907.241225,7148.290923,20871,349,20264,2.924789,0.000000,0.000000e+00
24000.50,2399,20915.736264,7151.234034,20882,348,20270,2.924773,0.000000,0.000000e+00
24010.62,2400,20924.841296,7154.410385,20888,345,20279,2.924747,0.000000,0.000000e+00
24020.28,2401,20934.746223,7157.515128,20903,344,20283,2.924862,0.000000,0.000000e+00
24030.02,2402,20941.273760,7159.796555,20911,346,20290,2.924842,0.000000,0.000000e+00
24040.32,2403,20951.572527,7163.229430,20919,342,20302,2.924878,0.000000,0.000000e+00
24050.08,2404,20958.162184,7165.945572,20927,331,20310,2.924689,0.000000,0.000000e+00
24060.22,2405,20968.543750,7169.869642,20934,317,20323,2.924536,0.000000,0.000000e+00
24070.18,2406,20975.963541,7172.825249,20945,316,20328,2.924366,0.000000,0.000000e+00
24080.06,2407,20984.812256,7175.432128,20957,318,20336,2.924536,0.000000,0.000000e+00
24090.37,2408,20992.510917,7177.674193,20966,318,20347,2.924695,0.000000,0.000000e+00
24100.01,2409,21002.919208,7180.743213,20978,323,20355,2.924895,0.000000,0.000000e+00
24110.44,2410,21010.261894,7183.305176,20982,327,20367,2.924874,0.000000,0.000000e+00
24120.06,2411,21020.000638,7187.361708,20987,330,20374,2.924578,0.000000,0.000000e+00
24130.13,2412,21028.142144,7190.599634,20995,326,20384,2.924393,0.000000,0.000000e+00
24140.11,2413,21036.239162,7193.489359,21004,321,20389,2.924344,0.000000,0.000000e+00
24150.16,2414,21044.107611,7196.319344,21016,323,20395,2.924288,0.000000,0.000000e+00
24160.12,2415,21054.526698,7198.673445,21028,319,20412,2.924779,0.000000,0.000000e+00
24170.77,2416,21060.858688,7201.058661,21037,317,20418,2.924689,0.000000,0.000000e+00
24180.28,2417,21071.402798,7204.645385,21045,320,20428,2.924697,0.000000,0.000000e+00
24190.00,2418,21079.297922,7207.081501,21054,318,20439,2.924804,0.000000,0.000000e+00
24200.38,2419,21088.438717,7211.059126,21063,313,20445,2.924458,0.000000,0.000000e+00
24210.07,2420,21095.987075,7214.182071,21070,308,20452,2.924238,0.000000,0.000000e+00
24220.18,2421,21104.156140,7217.952235,21077,300,20457,2.923843,0.000000,0.000000e+00
24230.03,2422,21114.487892,7221.669083,21086,299,20463,2.923768,0.000000,0.000000e+00
24240.14,2423,21121.400332,7223.581623,21094,306,20470,2.923951,0.000000,0.000000e+00
24250.15,2424,21129.285974,7225.897001,21104,303,20481,2.924106,0.000000,0.000000e+00
24260.35,2425,21136.836854,7228.257622,21113,303,20489,2.924195,0.000000,0.000000e+00
24270.07,2426,21144.843419,7230.938270,21122,303,20494,2.924218,0.000000,0.000000e+00
24280.19,2427,21156.544559,7235.611127,21129,294,20500,2.923947,0.000000,0.000000e+00
24290.03,2428,21164.390130,7239.188085,21135,281,20506,2.923586,0.000000,0.000000e+00
24300.03,2429,21172.291347,7241.813485,21144,280,20516,2.923617,0.000000,0.000000e+00
24310.34,2430,21179.535815,7244.815889,21148,283,20523,2.923406,0.000000,0.000000e+00
24320.12,2431,21189.686507,7247.632746,21160,287,20530,2.923670,0.000000,0.000000e+00
24330.46,2432,21196.270684,7249.194598,21172,294,20537,2.923948,0.000000,0.000000e+00
24340.03,2433,21206.061347,7252.438932,21181,295,20544,2.923990,0.000000,0.000000e+00
24350.26,2434,21216.068671,7255.649396,21189,294,20554,2.924076,0.000000,0.000000e+00
24360.32,2435,21222.918264,7259.257027,21195,291,20557,2.923566,0.000000,0.000000e+00
24370.04,2436,21233.107386,7262.275240,21203,295,20566,2.923754,0.000000,0.000000e+00
24380.21,2437,21241.502692,7265.628864,21208,295,20574,2.923560,0.000000,0.000000e+00
24390.40,2438,21249.986024,7268.508861,21217,294,20583,2.923569,0.000000,0.000000e+00
24400.05,2439,21258.040849,7271.591379,21230,293,20589,2.923437,0.000000,0.000000e+00
24410.29,2440,21266.892160,7274.309071,21242,292,20599,2.923562,0.000000,0.000000e+00
24420.10,2441,21276.895376,7277.086403,21255,295,20611,2.923821,0.000000,0.000000e+00
24430.82,2442,21285.693209,7280.538411,21267,293,20617,2.923643,0.000000,0.000000e+00
24440.20,2443,21292.481417,7282.493927,21275,292,20625,2.923790,0.000000,0.000000e+00
24450.54,2444,21301.964053,7285.557725,21286,287,20635,2.923862,0.000000,0.000000e+00
24460.35,2445,21308.514865,7288.376706,21294,287,20640,2.923630,0.000000,0.000000e+00
24470.17,2446,21319.324681,7291.738609,21299,291,20649,2.923764,0.000000,0.000000e+00
24480.74,2447,21327.233027,7294.535926,21309,296,20655,2.923727,0.000000,0.000000e+00
24490.06,2448,21333.692078,7296.362855,21316,300,20666,2.923880,0.000000,0.000000e+00
24500.12,2449,21344.487324,7300.504109,21323,301,20671,2.923700,0.000000,0.000000e+00
24510.11,2450,21351.703310,7302.893122,21334,299,20682,2.923732,0.000000,0.000000e+00
24520.03,2451,21361.040755,7307.207656,21339,296,20686,2.923284,0.000000,0.000000e+00
24530.98,2452,21370.106634,7309.697616,21352,294,20701,2.923528,0.000000,0.000000e+00
24540.50,2453,21378.963608,7312.608946,21360,298,20709,2.923575,0.000000,0.000000e+00
24550.29,2454,21385.627894,7314.950613,21367,301,20714,2.923551,0.000000,0.000000e+00
24560.25,2455,21391.660063,7317.128434,21373,304,20722,2.923505,0.000000,0.000000e+00
24570.18,2456,21403.096996,7321.453228,21381,302,20727,2.923340,0.000000,0.000000e+00
24580.23,2457,21411.952087,7324.418808,21389,303,20735,2.923365,0.000000,0.000000e+00
24590.03,2458,21422.479529,7327.166845,21402,301,20746,2.923706,0.000000,0.000000e+00
24600.05,2459,21430.024997,7329.575627,21411,298,20755,2.923774,0.000000,0.000000e+00
24610.18,2460,21438.578542,7331.951978,21422,301,20767,2.923993,0.000000,0.000000e+00
24620.11,2461,21447.987657,7334.459733,21437,294,20776,2.924276,0.000000,0.000000e+00
24630.11,2462,21455.612637,7336.788258,21452,291,20784,2.924388,0.000000,0.000000e+00
24640.28,2463,21464.513560,7339.601941,21467,292,20791,2.924479,0.000000,0.000000e+00
24650.30,2464,21472.386515,7342.119827,21474,291,20801,2.924549,0.000000,0.000000e+00
24660.18,2465,21482.018026,7346.726638,21480,284,20807,2.924026,0.000000,0.000000e+00
24670.17,2466,21490.489979,7349.441162,21492,281,20819,2.924099,0.000000,0.000000e+00
24680.03,2467,21499.142870,7351.262202,21508,284,20833,2.924551,0.000000,0.000000e+00
24690.36,2468,21507.605879,7354.383311,21519,281,20840,2.924461,0.000000,0.000000e+00
24701.13,2469,21515.624535,7357.887991,21531,275,20845,2.924158,0.000000,0.000000e+00
24710.20,2470,21524.008533,7360.095702,21540,269,20854,2.924420,0.000000,0.000000e+00
24720.05,2471,21532.511718,7362.168045,21554,269,20861,2.924751,0.000000,0.000000e+00
24730.63,2472,21537.758156,7364.567027,21561,269,20867,2.924511,0.000000,0.000000e+00
24740.37,2473,21550.148833,7368.852527,21572,274,20874,2.924492,0.000000,0.000000e+00
24750.03,2474,21559.228339,7372.188632,21577,275,20884,2.924400,0.000000,0.000000e+00
24760.55,2475,21565.149952,7372.763595,21594,276,20898,2.924975,0.000000,0.000000e+00
24770.16,2476,21575.383853,7376.373394,21605,277,20905,2.924931,0.000000,0.000000e+00
24780.04,2477,21584.261242,7378.992120,21615,283,20914,2.925096,0.000000,0.000000e+00
24790.21,2478,21593.656920,7381.670814,21625,297,20919,2.925307,0.000000,0.000000e+00
24800.03,2479,21602.126385,7383.722844,21639,294,20931,2.925642,0.000000,0.000000e+00
24810.07,2480,21607.759090,7385.481765,21652,294,20937,2.925707,0.000000,0.000000e+00
24821.24,2481,21615.581524,7389.140293,21658,290,20945,2.925318,0.000000,0.000000e+00
24830.04,2482,21626.901621,7393.289195,21670,284,20950,2.925207,0.000000,0.000000e+00
24840.03,2483,21636.132831,7396.875646,21681,282,20957,2.925037,0.000000,0.000000e+00
24850.61,2484,21644.696335,7400.408407,21689,285,20964,2.924798,0.000000,0.000000e+00
