timestamp,sampleIndex,EN,EW,queue0,queue1,queue2,lambda,occupancy,littleError
480.07,47,359.890109,140.464918,377,119,227,2.562135,0.000000,-5.684342e-14
490.01,48,367.254353,143.166158,387,116,236,2.565232,0.000000,0.000000e+00
500.43,49,374.208415,146.073650,399,114,239,2.561779,0.000000,0.000000e+00
510.35,50,379.906741,148.230830,404,114,246,2.562940,0.000000,0.000000e+00
520.17,51,389.191989,151.987394,410,108,255,2.560686,0.000000,0.000000e+00
530.79,52,395.187054,155.725091,413,98,262,2.537722,0.000000,5.684342e-14
540.07,53,403.567189,159.323325,420,91,270,2.533008,0.000000,0.000000e+00
550.04,54,410.290496,162.123045,426,92,278,2.530735,0.000000,-5.684342e-14
560.18,55,414.808643,163.640034,432,94,289,2.534885,0.000000,0.000000e+00
570.24,56,424.850173,168.123847,440,90,293,2.527007,0.000000,0.000000e+00
580.07,57,431.989272,170.465413,447,92,301,2.534175,0.000000,0.000000e+00
590.05,58,438.360268,172.435055,455,89,314,2.542176,0.000000,0.000000e+00
600.15,59,445.571667,175.121044,462,91,324,2.544364,0.000000,0.000000e+00
610.05,60,451.604571,177.857078,468,88,331,2.539143,0.000000,0.000000e+00
620.12,61,460.008366,182.392114,473,87,335,2.522085,0.000000,0.000000e+00
630.73,62,465.400697,185.083581,476,86,341,2.514543,0.000000,0.000000e+00
640.01,63,474.293159,188.073803,484,86,351,2.521846,0.000000,0.000000e+00
650.10,64,481.630155,191.152379,491,89,357,2.519614,0.000000,0.000000e+00
660.38,65,481.556795,191.920159,495,80,365,2.509152,0.000000,0.000000e+00
670.05,66,495.161838,196.905104,506,81,373,2.514723,0.000000,0.000000e+00
680.32,67,502.046932,199.855525,509,85,381,2.512049,0.000000,0.000000e+00
690.00,68,507.408293,200.983349,520,86,392,2.524629,0.000000,5.684342e-14
700.71,69,515.605003,204.004107,528,94,398,2.527425,0.000000,0.000000e+00
710.63,70,523.297346,207.633114,533,89,407,2.520298,0.000000,0.000000e+00
720.04,71,528.987425,209.512579,545,80,413,2.524848,0.000000,0.000000e+00
730.05,72,535.702477,212.433545,556,78,418,2.521741,0.000000,0.000000e+00
740.17,73,544.150458,217.005878,561,71,423,2.507538,0.000000,0.000000e+00
750.15,74,550.503617,219.893126,572,65,428,2.503505,0.000000,0.000000e+00
760.12,75,557.818568,222.578181,578,68,437,2.506169,0.000000,0.000000e+00
770.35,76,565.580694,224.932285,591,63,448,2.514449,0.000000,0.000000e+00
780.12,77,570.801587,225.580409,605,65,456,2.530369,0.000000,0.000000e+00
790.45,78,576.750373,227.831551,613,66,463,2.531477,0.000000,0.000000e+00
800.67,79,586.246147,231.796277,622,63,469,2.529144,0.000000,0.000000e+00
810.16,80,591.524660,234.455562,629,56,474,2.522971,0.000000,0.000000e+00
820.41,81,600.979240,237.499391,643,58,482,2.530445,0.000000,0.000000e+00
830.10,82,606.840410,239.305781,652,57,491,2.535837,0.000000,0.000000e+00
840.28,83,613.453593,241.778389,662,47,499,2.537256,0.000000,0.000000e+00
850.70,84,619.938800,244.837646,670,39,507,2.532040,0.000000,0.000000e+00
860.44,85,627.498488,247.557515,679,42,513,2.534758,0.000000,0.000000e+00
870.12,86,634.203729,250.152269,687,46,519,2.535271,0.000000,0.000000e+00
880.24,87,642.965923,253.340467,698,40,527,2.537952,0.000000,0.000000e+00
890.23,88,648.873459,255.822788,703,39,538,2.536418,0.000000,0.000000e+00
900.11,89,657.231716,258.558302,714,39,547,2.541909,0.000000,0.000000e+00
910.37,90,662.241507,260.312121,724,40,558,2.544029,0.000000,0.000000e+00
920.09,91,669.328010,263.292960,731,28,565,2.542142,0.000000,0.000000e+00
930.49,92,677.942565,266.731734,739,27,574,2.541664,0.000000,0.000000e+00
941.11,93,682.282215,268.886375,751,25,578,2.537437,0.000000,0.000000e+00
951.05,94,687.962260,271.601182,758,25,580,2.532987,0.000000,0.000000e+00
960.22,95,697.546485,275.523097,766,26,585,2.531717,0.000000,0.000000e+00
970.17,96,705.949994,279.318387,774,19,593,2.527403,0.000000,1.136868e-13
980.12,97,713.103422,281.258297,783,20,603,2.535404,0.000000,-1.136868e-13
990.11,98,718.658125,282.586055,799,18,608,2.543148,0.000000,0.000000e+00
1000.66,99,723.882347,285.068442,806,17,615,2.539328,0.000000,0.000000e+00
1010.07,100,734.501451,289.013837,813,14,624,2.541406,0.000000,0.000000e+00
1020.21,101,733.207607,290.043813,813,7,630,2.527920,0.000000,0.000000e+00
1030.45,102,748.688744,295.813963,824,9,639,2.530945,0.000000,1.136868e-13
1040.03,103,753.603514,298.579797,828,3,646,2.523960,0.000000,1.136868e-13
1050.49,104,762.833024,303.427530,814,7,652,2.514053,0.000000,1.136868e-13
1060.20,105,766.370597,304.764834,817,19,655,2.514629,0.000000,0.000000e+00
1070.12,106,776.576869,308.933237,816,30,660,2.513737,0.000000,0.000000e+00
1080.86,107,782.310719,312.247037,806,34,669,2.505422,0.000000,0.000000e+00
1090.21,108,789.685735,315.126819,802,39,679,2.505930,0.000000,0.000000e+00
1100.08,109,796.277263,317.379311,802,49,687,2.508914,0.000000,0.000000e+00
1110.36,110,799.989724,319.755019,797,58,690,2.501883,0.000000,0.000000e+00
1120.15,111,809.770782,324.879668,790,63,696,2.492525,0.000000,0.000000e+00
1130.52,112,815.333271,327.557505,790,75,702,2.489130,0.000000,-1.136868e-13
1140.37,113,822.587452,331.466556,789,80,707,2.481660,0.000000,0.000000e+00
1150.43,114,829.817855,334.377010,792,88,712,2.481683,0.000000,0.000000e+00
1160.67,115,835.759892,336.819325,793,97,723,2.481330,0.000000,0.000000e+00
1170.43,116,842.282392,339.123830,792,106,732,2.483702,0.000000,-1.136868e-13
1180.41,117,849.448935,341.982908,792,113,740,2.483893,0.000000,0.000000e+00
1190.00,118,854.390567,343.837587,787,125,743,2.484867,0.000000,-1.136868e-13
1200.72,119,863.242036,347.239176,786,137,749,2.486016,0.000000,0.000000e+00
1210.03,120,869.387469,349.379526,789,143,761,2.488376,0.000000,0.000000e+00
1220.00,121,875.902359,351.167951,790,153,773,2.494255,0.000000,0.000000e+00
1230.48,122,883.991790,354.079375,792,163,783,2.496592,0.000000,0.000000e+00
1240.38,123,890.653364,357.177092,797,168,790,2.493590,0.000000,1.136868e-13
1250.07,124,897.283749,359.624745,798,175,796,2.495056,0.000000,0.000000e+00
1260.27,125,904.021694,362.030087,796,189,802,2.497090,0.000000,0.000000e+00
1270.43,126,910.529085,364.793853,797,198,806,2.496010,0.000000,0.000000e+00
1280.07,127,918.509778,367.770179,799,205,816,2.497510,0.000000,1.136868e-13
1290.14,128,924.941324,370.590923,790,213,823,2.495855,0.000000,1.136868e-13
1300.14,129,931.993198,374.220233,786,217,831,2.490494,0.000000,0.000000e+00
1311.13,130,939.698952,376.894186,785,229,842,2.493270,0.000000,0.000000e+00
1320.18,131,946.509170,380.038544,787,234,849,2.490561,0.000000,0.000000e+00
1330.78,132,952.914922,382.655188,781,246,856,2.490270,0.000000,0.000000e+00
1340.28,133,958.484075,384.853154,782,260,859,2.490519,0.000000,1.136868e-13
1350.47,134,966.394362,388.417378,775,267,869,2.488031,0.000000,1.136868e-13
1360.84,135,974.247947,391.784639,775,276,877,2.486693,0.000000,0.000000e+00
1370.02,136,979.456806,394.901203,767,283,880,2.480258,0.000000,1.136868e-13
1380.19,137,988.089687,397.943880,763,299,884,2.482988,0.000000,-1.136868e-13
1391.07,138,995.060209,401.448962,759,305,892,2.478672,0.000000,0.000000e+00
1400.12,139,999.645580,403.700046,754,316,894,2.476209,0.000000,0.000000e+00
1411.59,140,1008.954030,407.504825,762,325,899,2.475931,0.000000,0.000000e+00
1420.29,141,1015.252401,409.646177,762,331,905,2.478364,0.000000,0.000000e+00
1430.36,142,1021.167058,412.377311,757,341,911,2.476293,0.000000,0.000000e+00
1440.30,143,1029.892774,415.622152,765,349,917,2.477954,0.000000,0.000000e+00
1450.20,144,1034.869898,419.326821,760,353,918,2.467932,0.000000,0.000000e+00
1460.14,145,1043.749289,421.465772,766,368,926,2.476475,0.000000,0.000000e+00
1470.05,146,1050.686309,424.097055,765,376,936,2.477467,0.000000,0.000000e+00
1480.08,147,1057.204405,425.204049,768,388,948,2.486346,0.000000,0.000000e+00
1490.04,148,1064.371928,428.520215,768,394,956,2.483831,0.000000,0.000000e+00
1500.01,149,1070.279719,430.640560,773,405,962,2.485320,0.000000,0.000000e+00
1510.00,150,1078.632798,433.174928,771,415,977,2.490063,0.000000,0.000000e+00
1520.01,151,1086.081084,436.041951,767,424,988,2.490772,0.000000,0.000000e+00
1530.26,152,1092.634562,439.195120,763,432,994,2.487811,0.000000,0.000000e+00
1540.34,153,1099.944536,442.834926,762,442,998,2.483870,0.000000,0.000000e+00
1550.05,154,1105.741005,444.719355,767,453,1002,2.486379,0.000000,0.000000e+00
1560.25,155,1114.741570,448.383316,768,459,1011,2.486135,0.000000,0.000000e+00
1570.36,156,1121.890875,452.085601,769,466,1016,2.481589,0.000000,0.000000e+00
1580.23,157,1128.347631,454.163768,766,478,1026,2.484451,0.000000,0.000000e+00
1590.08,158,1135.233679,457.454974,762,490,1029,2.481629,0.000000,0.000000e+00
1600.07,159,1143.600802,461.382274,751,499,1037,2.478641,0.000000,0.000000e+00
1610.28,160,1150.633674,464.605420,745,507,1043,2.476583,0.000000,0.000000e+00
1620.10,161,1157.402579,467.724119,744,515,1048,2.474541,0.000000,0.000000e+00
1630.03,162,1163.255203,470.622557,736,523,1054,2.471737,0.000000,0.000000e+00
1640.35,163,1170.446781,473.710368,731,536,1061,2.470807,0.000000,0.000000e+00
1650.57,164,1177.605047,477.808091,717,543,1065,2.464598,0.000000,0.000000e+00
1660.26,165,1182.758388,480.823810,711,549,1068,2.459858,0.000000,0.000000e+00
1670.02,166,1191.805517,483.679982,711,565,1074,2.464037,0.000000,0.000000e+00
1680.34,167,1199.335119,486.197178,702,579,1087,2.466767,0.000000,0.000000e+00
1690.20,168,1205.150211,488.126214,696,591,1095,2.468932,0.000000,0.000000e+00
1700.05,169,1212.499621,490.906382,691,604,1103,2.469920,0.000000,0.000000e+00
1710.05,170,1218.677631,493.487071,686,617,1107,2.469523,0.000000,0.000000e+00
1720.09,171,1226.715990,495.902222,688,632,1116,2.473705,0.000000,0.000000e+00
1730.06,172,1234.329534,498.706698,685,642,1127,2.475061,0.000000,0.000000e+00
1740.10,173,1240.939527,501.360481,681,652,1137,2.475144,0.000000,0.000000e+00
1750.36,174,1248.202105,504.572969,676,657,1146,2.473779,0.000000,0.000000e+00
1760.22,175,1254.885411,507.319803,679,670,1149,2.473559,0.000000,0.000000e+00
1770.15,176,1262.443870,510.792218,679,678,1157,2.471541,0.000000,0.000000e+00
1780.06,177,1268.161651,513.513208,677,685,1163,2.469579,0.000000,0.000000e+00
1790.34,178,1276.590557,516.970889,677,697,1166,2.469366,0.000000,0.000000e+00
1800.05,179,1282.836323,519.496808,674,709,1170,2.469382,0.000000,0.000000e+00
1810.05,180,1289.745987,522.377593,675,715,1182,2.468992,0.000000,0.000000e+00
1820.00,181,1297.714340,525.086791,677,724,1192,2.471428,0.000000,2.273737e-13
1830.05,182,1304.678194,527.186862,677,733,1201,2.474793,0.000000,0.000000e+00
1840.01,183,1311.075492,530.312092,677,739,1207,2.472272,0.000000,0.000000e+00
1850.12,184,1317.930064,534.370761,674,746,1209,2.466321,0.000000,2.273737e-13
1860.93,185,1322.653901,536.712497,671,757,1213,2.464362,0.000000,0.000000e+00
1870.60,186,1332.580579,541.309559,667,765,1220,2.461772,0.000000,0.000000e+00
1880.26,187,1340.468720,544.250887,670,771,1228,2.462961,0.000000,-2.273737e-13
1890.17,188,1347.610025,546.259267,666,787,1237,2.466979,0.000000,0.000000e+00
1900.85,189,1353.104119,549.700815,664,793,1240,2.461528,0.000000,0.000000e+00
1910.06,190,1361.389600,552.909145,667,797,1248,2.462230,0.000000,0.000000e+00
1920.03,191,1367.474951,555.798732,657,803,1257,2.460378,0.000000,0.000000e+00
1930.07,192,1374.955633,558.333471,653,813,1266,2.462606,0.000000,0.000000e+00
1940.17,193,1382.745795,560.543519,653,828,1274,2.466795,0.000000,0.000000e+00
1950.11,194,1386.901343,561.937801,647,840,1282,2.468069,0.000000,0.000000e+00
1960.01,195,1396.413287,565.960506,645,846,1291,2.467333,0.000000,0.000000e+00
1970.10,196,1400.740225,567.936280,645,859,1295,2.466369,0.000000,0.000000e+00
1980.06,197,1409.990297,571.751790,638,868,1304,2.466088,0.000000,0.000000e+00
1990.30,198,1417.020984,574.750224,641,874,1313,2.465455,0.000000,-2.273737e-13
2000.10,199,1421.783807,577.284642,634,880,1318,2.462882,0.000000,-2.273737e-13
2010.16,200,1430.948516,581.686593,636,883,1325,2.459999,0.000000,0.000000e+00
2021.16,201,1438.439315,584.502564,635,894,1337,2.460963,0.000000,-2.273737e-13
2030.12,202,1444.872610,587.709728,636,899,1341,2.458480,0.000000,0.000000e+00
2040.05,203,1452.571552,590.538267,628,910,1346,2.459742,0.000000,0.000000e+00
2050.28,204,1459.421172,593.694307,626,919,1353,2.458203,0.000000,0.000000e+00
2060.21,205,1466.464333,597.199021,622,928,1357,2.455571,0.000000,-2.273737e-13
2070.63,206,1474.009279,600.814015,618,938,1362,2.453354,0.000000,-2.273737e-13
2080.04,207,1480.288937,603.737414,620,944,1369,2.451875,0.000000,0.000000e+00
2090.24,208,1481.239061,604.479395,619,952,1370,2.450438,0.000000,0.000000e+00
2100.22,209,1495.274740,609.668535,624,961,1379,2.452603,0.000000,0.000000e+00
2110.45,210,1501.770412,612.093019,631,969,1384,2.453500,0.000000,0.000000e+00
2120.35,211,1508.809644,614.521363,627,981,1389,2.455260,0.000000,0.000000e+00
2130.39,212,1515.607463,617.131956,620,989,1400,2.455889,0.000000,0.000000e+00
2140.21,213,1523.016858,620.753380,614,997,1404,2.453497,0.000000,0.000000e+00
2150.09,214,1529.383439,622.904324,620,1006,1410,2.455246,0.000000,0.000000e+00
2160.44,215,1537.302237,626.650964,618,1010,1420,2.453203,0.000000,0.000000e+00
2170.35,216,1544.275160,629.766851,616,1020,1426,2.452138,0.000000,2.273737e-13
2180.19,217,1550.765754,632.664130,610,1029,1436,2.451167,0.000000,0.000000e+00
2190.16,218,1557.789733,634.873960,611,1041,1441,2.453699,0.000000,0.000000e+00
2200.37,219,1564.907071,638.133204,603,1049,1449,2.452320,0.000000,0.000000e+00
2210.16,220,1571.893657,641.338584,596,1060,1455,2.450958,0.000000,0.000000e+00
2220.29,221,1577.908831,643.536352,592,1073,1460,2.451934,0.000000,0.000000e+00
2230.51,222,1583.966709,647.078253,589,1079,1464,2.447875,0.000000,0.000000e+00
2240.29,223,1593.106475,650.687136,586,1091,1472,2.448345,0.000000,0.000000e+00
2250.18,224,1599.830878,653.696502,591,1101,1476,2.447360,0.000000,0.000000e+00
2260.12,225,1606.396808,657.012132,587,1109,1481,2.445003,0.000000,0.000000e+00
2270.01,226,1611.274763,658.317192,584,1127,1485,2.447566,0.000000,0.000000e+00
2280.07,227,1619.388431,662.417831,577,1136,1489,2.444663,0.000000,0.000000e+00
2290.61,228,1624.831784,664.974539,572,1147,1493,2.443450,0.000000,0.000000e+00
2300.43,229,1634.184634,669.395101,566,1155,1499,2.441286,0.000000,0.000000e+00
2310.09,230,1639.573753,672.270336,566,1160,1503,2.438861,0.000000,0.000000e+00
2320.14,231,1646.944346,675.231601,564,1173,1507,2.439081,0.000000,0.000000e+00
2330.11,232,1654.814038,677.304201,560,1188,1518,2.443236,0.000000,2.273737e-13
2340.14,233,1661.840162,680.359242,561,1199,1523,2.442592,0.000000,0.000000e+00
2350.02,234,1668.825023,683.236952,560,1211,1529,2.442527,0.000000,0.000000e+00
2360.19,235,1675.898867,686.231773,562,1217,1537,2.442176,0.000000,0.000000e+00
2370.30,236,1682.826845,687.607075,563,1232,1548,2.447367,0.000000,0.000000e+00
2380.24,237,1689.373142,691.150383,558,1239,1554,2.444292,0.000000,0.000000e+00
2390.01,238,1696.779450,693.690526,549,1251,1563,2.446018,0.000000,0.000000e+00
2400.15,239,1703.482689,696.525886,550,1260,1570,2.445685,0.000000,0.000000e+00
2410.40,240,1711.008856,698.783713,552,1273,1575,2.448553,0.000000,0.000000e+00
2420.08,241,1716.577170,700.902405,546,1285,1581,2.449096,0.000000,2.273737e-13
2430.43,242,1722.786099,703.007701,547,1296,1589,2.450593,0.000000,0.000000e+00
2440.70,243,1731.740078,706.561825,548,1306,1597,2.450939,0.000000,0.000000e+00
2450.03,244,1738.633048,708.770470,549,1315,1609,2.453027,0.000000,0.000000e+00
2460.07,245,1742.785776,711.123995,544,1322,1611,2.450748,0.000000,0.000000e+00
2470.15,246,1752.416705,715.020159,544,1330,1617,2.450863,0.000000,0.000000e+00
2480.29,247,1760.306332,717.750213,540,1341,1625,2.452533,0.000000,0.000000e+00
2490.01,248,1765.255628,720.219484,537,1347,1636,2.450997,0.000000,0.000000e+00
2500.57,249,1772.742358,722.671352,536,1361,1646,2.453041,0.000000,0.000000e+00
2510.74,250,1780.383188,725.897279,542,1367,1651,2.452665,0.000000,0.000000e+00
2520.48,251,1787.552394,727.396550,545,1380,1661,2.457466,0.000000,0.000000e+00
2530.48,252,1795.840170,730.834486,540,1388,1669,2.457246,0.000000,0.000000e+00
2540.15,253,1800.285003,732.851623,537,1394,1680,2.456548,0.000000,0.000000e+00
2551.67,254,1809.220392,737.937706,532,1400,1685,2.451725,0.000000,0.000000e+00
2560.07,255,1816.981949,741.645556,531,1406,1690,2.449933,0.000000,0.000000e+00
2570.22,256,1824.019397,744.149057,534,1417,1697,2.451148,0.000000,0.000000e+00
2580.02,257,1830.586521,747.419869,525,1426,1701,2.449208,0.000000,0.000000e+00
2590.06,258,1837.677379,749.675308,522,1439,1711,2.451298,0.000000,0.000000e+00
2600.00,259,1844.192249,752.024568,523,1451,1719,2.452303,0.000000,0.000000e+00
2610.15,260,1851.766574,756.161987,521,1457,1725,2.448902,0.000000,-2.273737e-13
2620.25,261,1859.222756,759.768283,518,1464,1733,2.447092,0.000000,0.000000e+00
2630.39,262,1863.005395,761.292166,522,1471,1741,2.447162,0.000000,0.000000e+00
2640.25,263,1873.205365,765.354763,524,1479,1750,2.447499,0.000000,2.273737e-13
2650.46,264,1880.173759,768.794334,518,1485,1759,2.445613,0.000000,0.000000e+00
2660.10,265,1887.608257,771.427853,519,1492,1768,2.446902,0.000000,0.000000e+00
2670.63,266,1892.747205,773.854917,520,1497,1774,2.445868,0.000000,0.000000e+00
2680.03,267,1901.132391,777.876523,520,1505,1777,2.444003,0.000000,0.000000e+00
2690.11,268,1908.584101,780.170284,522,1518,1785,2.446369,0.000000,0.000000e+00
2700.16,269,1916.128103,783.324299,518,1526,1793,2.446149,0.000000,0.000000e+00
2710.75,270,1921.615988,786.147220,516,1535,1796,2.444346,0.000000,0.000000e+00
2720.21,271,1929.702240,789.471477,511,1544,1805,2.444296,0.000000,0.000000e+00
2730.86,272,1937.280364,793.644486,503,1550,1811,2.440993,0.000000,0.000000e+00
2740.01,273,1944.482176,796.279041,495,1563,1820,2.441961,0.000000,0.000000e+00
2750.26,274,1950.244918,799.357434,491,1572,1825,2.439766,0.000000,0.000000e+00
2760.52,275,1953.408934,801.372241,485,1581,1831,2.437580,0.000000,2.273737e-13
2770.47,276,1963.115666,805.025345,493,1589,1838,2.438576,0.000000,2.273737e-13
2780.86,277,1971.802981,807.676257,499,1601,1847,2.441328,0.000000,2.273737e-13
2790.53,278,1977.730065,810.652833,498,1611,1851,2.439676,0.000000,0.000000e+00
2800.30,279,1986.238516,814.118329,493,1621,1856,2.439742,0.000000,0.000000e+00
2810.08,280,1991.472560,816.723338,489,1629,1862,2.438369,0.000000,0.000000e+00
2820.10,281,1999.569057,818.905164,490,1645,1871,2.441759,0.000000,-2.273737e-13
2830.24,282,2007.584337,822.040303,484,1656,1880,2.442197,0.000000,0.000000e+00
2840.20,283,2013.555645,824.405785,481,1665,1887,2.442433,0.000000,0.000000e+00
2850.02,284,2022.552529,827.372868,484,1674,1895,2.444548,0.000000,0.000000e+00
2860.22,285,2029.110204,830.522553,483,1682,1902,2.443173,0.000000,0.000000e+00
2870.37,286,2035.250153,832.892985,478,1690,1911,2.443591,0.000000,0.000000e+00
2880.01,287,2043.799189,836.341047,476,1699,1917,2.443739,0.000000,0.000000e+00
2890.27,288,2049.391823,839.706646,471,1706,1919,2.440605,0.000000,0.000000e+00
2900.03,289,2057.764828,842.998293,472,1714,1926,2.441007,0.000000,0.000000e+00
2910.26,290,2063.682694,846.372727,462,1723,1930,2.438267,0.000000,0.000000e+00
2920.87,291,2071.513366,849.924883,459,1731,1937,2.437290,0.000000,0.000000e+00
2930.05,292,2078.649002,852.659877,453,1743,1942,2.437841,0.000000,0.000000e+00
2940.10,293,2086.043266,856.229375,450,1751,1950,2.436314,0.000000,0.000000e+00
2950.36,294,2092.903794,859.045311,440,1761,1958,2.436314,0.000000,0.000000e+00
2960.14,295,2097.136533,860.403992,437,1772,1964,2.437386,0.000000,0.000000e+00
2970.30,296,2104.874689,864.028770,430,1784,1968,2.436116,0.000000,0.000000e+00
2980.02,297,2113.395771,867.247897,416,1795,1976,2.436899,0.000000,0.000000e+00
2990.36,298,2119.782535,869.772961,411,1805,1986,2.437168,0.000000,0.000000e+00
3000.16,299,2127.450104,872.428080,403,1815,1998,2.438539,0.000000,0.000000e+00
3010.28,300,2131.786512,875.479529,396,1823,2001,2.434993,0.000000,0.000000e+00
3020.85,301,2139.732818,878.831954,396,1836,2003,2.434746,0.000000,0.000000e+00
3030.88,302,2148.797316,883.444962,392,1845,2010,2.432293,0.000000,0.000000e+00
3040.21,303,2155.371035,885.990202,391,1853,2019,2.432726,0.000000,0.000000e+00
3050.90,304,2161.272772,888.535761,387,1864,2026,2.432398,0.000000,0.000000e+00
3060.06,305,2168.034820,891.710491,386,1870,2029,2.431321,0.000000,0.000000e+00
3070.43,306,2176.172612,895.082140,386,1876,2035,2.431255,0.000000,0.000000e+00
3080.60,307,2177.936220,896.374128,384,1884,2040,2.429718,0.000000,0.000000e+00
3090.26,308,2189.950354,901.135046,382,1893,2045,2.430213,0.000000,0.000000e+00
3100.20,309,2196.772796,903.599704,378,1903,2053,2.431135,0.000000,0.000000e+00
3110.06,310,2204.247185,906.431378,382,1914,2059,2.431786,0.000000,0.000000e+00
3120.52,311,2210.529106,909.307179,383,1923,2066,2.431004,0.000000,0.000000e+00
3130.06,312,2217.599883,912.957296,380,1930,2070,2.429029,0.000000,0.000000e+00
3140.36,313,2224.625342,915.731860,380,1937,2077,2.429341,0.000000,0.000000e+00
3150.04,314,2230.289674,917.287573,388,1947,2083,2.431396,0.000000,0.000000e+00
3160.03,315,2236.808535,919.643101,383,1956,2093,2.432257,0.000000,0.000000e+00
3170.11,316,2245.645613,922.858856,381,1970,2102,2.433358,0.000000,0.000000e+00
3180.11,317,2252.770810,925.589195,386,1976,2112,2.433878,0.000000,0.000000e+00
3190.11,318,2258.230014,927.873258,381,1985,2119,2.433770,0.000000,0.000000e+00
3200.31,319,2266.587336,931.284493,383,1995,2122,2.433829,0.000000,0.000000e+00
3210.33,320,2270.513653,933.543179,382,2001,2128,2.432146,0.000000,0.000000e+00
3220.64,321,2280.104669,937.016789,383,2014,2136,2.433366,0.000000,0.000000e+00
3230.48,322,2286.807714,938.570210,394,2024,2143,2.436480,0.000000,0.000000e+00
3240.14,323,2292.496648,940.968447,397,2031,2147,2.436316,0.000000,0.000000e+00
3250.07,324,2298.533508,943.469732,396,2040,2151,2.436256,0.000000,0.000000e+00
3260.59,325,2307.317042,947.030585,400,2048,2159,2.436370,0.000000,0.000000e+00
3270.36,326,2314.493776,949.358587,400,2057,2171,2.437955,0.000000,0.000000e+00
3281.10,327,2322.575989,952.812520,406,2066,2175,2.437600,0.000000,0.000000e+00
3290.01,328,2328.393212,954.571909,412,2075,2182,2.439201,0.000000,0.000000e+00
