10.000000 1.679469 1.399558
20.000000 4.945758 4.496143
30.000000 7.878598 6.753084
40.000000 10.532843 8.777369
50.000000 12.188982 10.692089
60.000000 13.618246 12.969758
70.000000 13.877879 13.682415
80.000000 14.036885 14.036885
90.000000 14.014301 14.171766
100.000000 13.958017 13.819819
110.000000 13.943126 14.071045
120.000000 13.806094 13.922112
130.000000 13.730529 13.945069
140.000000 13.737867 14.038696
150.000000 13.851447 14.428591
160.000000 13.958758 14.225486
170.000000 14.006545 14.258159
180.000000 14.167712 14.572504
190.000000 14.245874 14.630897
200.000000 14.333487 14.776791
210.000000 14.799844 14.729703
220.000000 15.165979 15.446831
230.000000 15.529934 15.804800
240.000000 16.111474 16.384550
250.000000 16.772084 17.184512
260.000000 17.404463 17.745726
270.000000 18.138567 18.480804
280.000000 18.703343 19.468164
290.000000 18.968148 19.645582
300.000000 19.340353 20.007261
310.000000 19.580235 20.300578
320.000000 19.751955 20.723363
330.000000 19.817891 21.028631
340.000000 19.917930 20.773302
350.000000 20.087520 20.862410
360.000000 20.263519 20.842476
370.000000 20.645250 20.928061
380.000000 21.098094 21.436567
390.000000 21.594327 21.931738
400.000000 22.054905 22.620415
410.000000 22.538246 23.276274
420.000000 23.144720 23.423572
430.000000 23.849025 24.072959
440.000000 24.603773 24.772678
450.000000 25.321606 25.491549
460.000000 25.976207 26.089640
470.000000 26.538502 26.651914
480.000000 27.063107 27.347982
490.000000 27.540845 27.939988
500.000000 27.939517 28.221734
510.000000 28.284642 28.966199
520.000000 28.535588 29.441479
530.000000 28.740375 29.635017
540.000000 28.770815 29.877385
550.000000 28.737672 30.048896
560.000000 28.696046 29.925113
570.000000 28.635885 30.059769
580.000000 28.604437 29.892926
590.000000 28.540470 29.909195
600.000000 28.363195 29.544994
610.000000 28.250481 29.508207
620.000000 28.122032 29.402462
630.000000 27.989067 29.097545
640.000000 27.896019 29.124718
650.000000 27.789189 28.993536
660.000000 27.752216 28.890319
670.000000 27.709601 28.963233
680.000000 27.660194 28.848055
690.000000 27.632980 28.500383
700.000000 27.633845 28.699839
710.000000 27.653919 28.579741
720.000000 27.710524 28.624931
730.000000 27.724019 28.788811
740.000000 27.734142 28.865351
750.000000 27.713589 28.828283
760.000000 27.612706 28.786909
770.000000 27.507624 28.622798
780.000000 27.433657 28.379645
790.000000 27.368139 28.523522
800.000000 27.302463 28.551596
810.000000 27.317658 28.477867
820.000000 27.363122 28.510495
830.000000 27.357132 28.561534
840.000000 27.306911 28.423551
850.000000 27.284348 28.386409
860.000000 27.323769 28.243319
870.000000 27.377610 28.355382
880.000000 27.417931 28.419057
890.000000 27.462856 28.520353
900.000000 27.487091 28.665564
910.000000 27.543029 28.514398
920.000000 27.645014 28.576869
930.000000 27.734189 28.658662
940.000000 27.844905 28.731296
950.000000 27.942994 28.885576
960.000000 28.018921 28.953890
970.000000 28.045104 28.940161
980.000000 28.043583 28.898750
990.000000 27.991335 29.047612
1000.000000 27.914939 28.867569
1010.000000 27.841744 28.811641
1020.000000 27.819579 28.547254
1030.000000 27.805312 28.610860
1040.000000 27.760769 28.585346
1050.000000 27.689033 28.475499
1060.000000 27.561036 28.418967
1070.000000 27.420001 28.292576
1080.000000 27.272018 28.185435
1090.000000 27.130100 28.056745
1100.000000 26.990161 28.008658
1110.000000 26.768253 27.873134
1120.000000 26.538833 27.598415
1130.000000 26.307739 27.602363
1140.000000 26.160489 27.235578
1150.000000 26.006434 27.041048
1160.000000 25.892104 26.961258
1170.000000 25.740699 26.770327
1180.000000 25.584975 26.669851
1190.000000 25.400816 26.538166
1200.000000 25.224700 26.367282
1210.000000 25.057209 26.114749
1220.000000 24.870028 25.866525
1230.000000 24.682163 25.597859
1240.000000 24.528786 25.452464
1250.000000 24.341319 25.229393
1260.000000 24.188699 25.063948
1270.000000 24.039743 24.841720
1280.000000 23.889335 24.699798
1290.000000 23.746066 24.486351
1300.000000 23.605456 24.412961
1310.000000 23.435442 24.269114
1320.000000 23.258873 24.155556
1330.000000 23.084466 24.156050
1340.000000 22.953459 23.787808
1350.000000 22.816696 23.676049
1360.000000 22.707916 23.592640
1370.000000 22.582333 23.455494
1380.000000 22.441118 23.249807
1390.000000 22.322086 23.155000
1400.000000 22.186389 23.110822
1410.000000 22.057500 22.952823
1420.000000 21.953600 22.854921
1430.000000 21.846757 22.720627
1440.000000 21.733005 22.628726
1450.000000 21.609461 22.623623
1460.000000 21.485906 22.535505
1470.000000 21.344203 22.427432
1480.000000 21.220063 22.289349
1490.000000 21.122333 22.147977
1500.000000 21.047763 21.985825
1510.000000 21.000526 22.006103
1520.000000 20.936071 21.946778
1530.000000 20.848160 21.892714
1540.000000 20.716492 21.896636
1550.000000 20.628403 21.633304
1560.000000 20.511713 21.432199
1570.000000 20.381475 21.432629
1580.000000 20.256568 21.336918
1590.000000 20.134674 21.229530
1600.000000 20.010865 21.231687
1610.000000 19.905458 20.905275
1620.000000 19.791178 20.805780
1630.000000 19.676124 20.678325
1640.000000 19.556732 20.678943
1650.000000 19.461051 20.426675
1660.000000 19.347298 20.430353
1670.000000 19.260502 20.216869
1680.000000 19.161876 20.094851
1690.000000 19.049494 20.095908
1700.000000 18.981160 19.906213
1710.000000 18.932964 19.789345
1720.000000 18.888491 19.785752
1730.000000 18.819403 19.719907
1740.000000 18.743548 19.658694
1750.000000 18.683273 19.578280
1760.000000 18.633708 19.579299
1770.000000 18.566003 19.502567
1780.000000 18.506111 19.457105
1790.000000 18.434843 19.376611
1800.000000 18.370798 19.236437
1810.000000 18.329435 19.221481
1820.000000 18.277408 19.106768
1830.000000 18.240178 19.117713
1840.000000 18.194463 19.086552
1850.000000 18.124635 19.062293
1860.000000 18.030166 19.022183
1870.000000 17.934117 19.022575
1880.000000 17.860402 18.885014
1890.000000 17.817678 18.813079
1900.000000 17.771032 18.779178
1910.000000 17.726781 18.695832
1920.000000 17.722601 18.655370
1930.000000 17.720189 18.678299
1940.000000 17.686468 18.739349
1950.000000 17.731886 18.670182
1960.000000 17.740368 18.694151
1970.000000 17.747362 18.686426
1980.000000 17.757691 18.662542
1990.000000 17.782705 18.654498
2000.000000 17.803973 18.662445
2010.000000 17.820109 18.684622
2020.000000 17.859235 18.682369
2030.000000 17.910101 18.789408
2040.000000 17.943143 18.771288
2050.000000 17.976081 18.820718
2060.000000 18.008833 18.869886
2070.000000 18.046692 18.914760
2080.000000 18.098626 18.964807
2090.000000 18.173436 19.038837
2100.000000 18.250541 19.163069
2110.000000 18.306241 19.236140
2120.000000 18.355401 19.302307
2130.000000 18.407706 19.352623
2140.000000 18.468317 19.392639
2150.000000 18.553114 19.429710
2160.000000 18.644736 19.549820
2170.000000 18.738022 19.633755
2180.000000 18.835655 19.712784
2190.000000 18.935620 19.822662
2200.000000 19.015281 19.911289
2210.000000 19.095771 20.010268
2220.000000 19.172283 20.038827
2230.000000 19.255139 20.121349
2240.000000 19.332200 20.216680
2250.000000 19.384854 20.324288
2260.000000 19.435367 20.382334
2270.000000 19.516354 20.434559
2280.000000 19.605680 20.533280
2290.000000 19.695599 20.642069
2300.000000 19.770173 20.782174
2310.000000 19.832150 20.871192
2320.000000 19.919177 20.929570
2330.000000 20.030716 21.013763
2340.000000 20.172168 21.119854
2350.000000 20.321794 21.319739
2360.000000 20.471388 21.472212
2370.000000 20.637115 21.670343
2380.000000 20.768053 21.851444
2390.000000 20.863489 21.995473
2400.000000 20.962449 22.056063
2410.000000 21.058953 22.162479
2420.000000 21.155164 22.287983
2430.000000 21.248336 22.390917
2440.000000 21.329540 22.471536
2450.000000 21.420789 22.533677
2460.000000 21.509997 22.651795
2470.000000 21.565111 22.695281
2480.000000 21.631903 22.751110
2490.000000 21.725103 22.796252
2500.000000 21.802844 22.873315
2510.000000 21.860380 22.986826
2520.000000 21.922139 23.027841
2530.000000 21.984558 23.060088
2540.000000 22.040716 23.105001
2550.000000 22.108312 23.181001
2560.000000 22.159682 23.239978
2570.000000 22.209872 23.297702
2580.000000 22.247400 23.294762
2590.000000 22.281137 23.344718
2600.000000 22.315731 23.348451
2610.000000 22.364016 23.394822
2620.000000 22.401291 23.495349
2630.000000 22.421803 23.521876
2640.000000 22.428135 23.542853
2650.000000 22.430415 23.578183
2660.000000 22.423915 23.604121
2670.000000 22.418833 23.538452
2680.000000 22.434055 23.550046
2690.000000 22.434169 23.536628
2700.000000 22.424662 23.540664
2710.000000 22.384608 23.494302
2720.000000 22.340657 23.434858
2730.000000 22.307992 23.396396
2740.000000 22.272878 23.400186
2750.000000 22.225049 23.363488
2760.000000 22.171053 23.320162
2770.000000 22.128872 23.236154
2780.000000 22.081815 23.208864
2790.000000 22.018328 23.146622
2800.000000 21.967617 23.063115
2810.000000 21.941383 23.005703
2820.000000 21.916749 23.018708
2830.000000 21.871386 22.966984
2840.000000 21.832620 22.896840
2850.000000 21.799549 22.875079
2860.000000 21.763898 22.858887
2870.000000 21.712538 22.842736
2880.000000 21.660366 22.800385
2890.000000 21.596230 22.778505
2900.000000 21.523893 22.730987
2910.000000 21.450181 22.731255
2920.000000 21.412661 22.580343
2930.000000 21.363256 22.532159
2940.000000 21.321669 22.500253
2950.000000 21.255488 22.474441
2960.000000 21.187932 22.422695
2970.000000 21.125117 22.343874
2980.000000 21.062313 22.265233
2990.000000 21.016074 22.219965
3000.000000 20.968394 22.188777
3010.000000 20.900086 22.190215
3020.000000 20.850777 22.071274
3030.000000 20.813592 22.050764
3040.000000 20.777149 21.992525
3050.000000 20.744387 21.953637
3060.000000 20.723784 21.942830
3070.000000 20.721172 21.920744
3080.000000 20.728098 21.931481
3090.000000 20.728583 21.965474
3100.000000 20.704532 21.965793
3110.000000 20.680194 21.965643
3120.000000 20.653327 21.940204
3130.000000 20.616589 21.881968
3140.000000 20.581490 21.847829
3150.000000 20.536526 21.825255
3160.000000 20.477656 21.773013
3170.000000 20.421696 21.672842
3180.000000 20.370622 21.636132
3190.000000 20.313199 21.549420
3200.000000 20.254823 21.497657
