timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,14.7607,0.0000,8,7,8,1,5.1150
20.0000,2,24.4718,0.0000,16,16,14,1,7.7769
30.0000,3,33.7098,0.0000,20,21,19,1,7.5537
40.0000,4,42.3836,0.0000,26,26,30,1,8.9948
50.0000,5,52.3618,0.0000,37,37,34,1,11.6074
60.0000,6,63.4132,0.0000,41,43,43,1,14.4824
70.0000,7,72.8703,0.0000,44,43,44,1,16.0159
80.0000,8,81.2153,0.0000,52,48,50,1,18.4288
90.0000,9,89.4225,0.0000,54,53,52,1,18.7749
100.0000,10,97.3613,0.0000,60,58,60,1,20.8103
110.0000,11,105.7527,0.0000,65,65,66,1,23.8863
120.0000,12,113.9024,0.0000,73,68,71,1,25.5733
130.0000,13,121.8404,0.0000,73,75,75,1,28.3904
140.0000,14,129.4159,0.0000,80,80,80,1,30.3996
150.0000,15,136.9914,0.0000,83,83,85,1,29.7178
160.0000,16,144.8471,0.0000,95,97,91,1,32.0185
170.0000,17,153.4273,0.0000,101,99,101,1,35.2299
180.0000,18,162.2225,0.0000,105,107,106,1,36.8907
190.0000,19,170.9294,0.0000,111,112,111,1,39.3122
200.0000,20,179.6390,0.0000,119,118,119,1,40.4274
210.0000,21,188.2992,0.0000,123,122,123,1,42.8649
220.0000,22,196.6457,0.0000,125,126,128,1,45.2025
230.0000,23,204.8916,0.0000,129,131,131,1,44.8757
240.0000,24,213.2449,0.0000,143,141,138,1,47.9932
250.0000,25,221.9972,0.0000,146,148,147,1,51.1636
260.0000,26,230.8919,0.0000,154,156,155,1,54.2726
270.0000,27,239.8593,0.0000,160,160,158,1,56.6718
280.0000,28,248.5996,0.0000,164,165,163,1,59.6907
290.0000,29,257.2428,0.0000,171,169,169,1,63.3546
300.0000,30,265.9531,0.0000,175,174,174,1,66.2346
310.0000,31,274.4471,0.0000,176,177,177,1,66.9333
320.0000,32,282.7120,0.0000,181,181,182,1,66.9594
330.0000,33,290.8590,0.0000,187,190,186,1,68.4130
340.0000,34,299.0673,0.0000,192,192,193,1,71.2785
350.0000,35,307.1481,0.0000,198,198,198,1,72.6813
360.0000,36,315.5894,0.0000,207,206,208,1,75.5956
370.0000,37,324.1362,0.0000,214,214,215,1,77.8192
380.0000,38,332.8442,0.0000,220,224,224,1,75.9772
390.0000,39,341.7242,0.0000,225,235,233,1,76.4513
400.0000,40,350.7172,0.0000,235,237,237,1,75.6705
410.0000,41,359.6343,0.0000,243,242,242,1,78.3047
420.0000,42,368.6580,0.0000,249,249,249,1,80.9584
430.0000,43,377.7203,0.0000,256,256,255,1,84.9643
440.0000,44,386.8058,0.0000,259,260,260,1,87.5461
450.0000,45,395.7590,0.0000,265,268,265,1,88.0262
460.0000,46,404.5726,0.0000,269,268,270,1,87.2367
470.0000,47,413.3569,0.0000,274,275,277,1,89.1889
480.0000,48,422.0613,0.0000,283,280,281,1,89.5362
490.0000,49,430.8720,0.0000,287,288,288,1,91.8331
500.0000,50,439.7454,0.0000,294,293,294,1,93.8348
510.0000,51,448.5226,0.0000,298,298,300,1,95.1372
520.0000,52,457.2302,0.0000,304,303,303,1,96.4495
530.0000,53,465.9580,0.0000,308,308,308,1,98.4085
540.0000,54,474.6307,0.0000,312,314,313,1,101.3735
550.0000,55,483.2390,0.0000,318,321,324,1,104.9614
560.0000,56,491.9242,0.0000,326,328,324,1,105.5422
570.0000,57,500.6613,0.0000,335,333,332,1,109.4551
580.0000,58,509.4242,0.0000,336,339,339,1,111.3579
590.0000,59,518.0995,0.0000,344,344,344,1,113.9069
600.0000,60,526.7759,0.0000,348,348,350,1,116.4496
610.0000,61,535.4047,0.0000,352,353,355,1,118.2955
620.0000,62,544.0714,0.0000,361,363,359,1,121.4793
630.0000,63,552.7794,0.0000,367,369,370,1,123.9896
640.0000,64,561.5498,0.0000,373,373,373,1,125.1788
650.0000,65,570.3010,0.0000,382,380,381,1,125.0682
660.0000,66,579.0019,0.0000,380,381,381,1,124.3400
670.0000,67,587.5203,0.0000,386,386,386,1,124.2962
680.0000,68,596.0674,0.0000,392,392,393,1,126.8966
690.0000,69,604.5864,0.0000,399,396,397,1,128.9838
700.0000,70,613.0718,0.0000,402,405,403,1,130.1116
710.0000,71,621.5941,0.0000,407,408,408,1,133.3365
720.0000,72,630.0504,0.0000,411,412,412,1,135.2148
730.0000,73,638.4416,0.0000,416,419,417,1,137.0778
740.0000,74,646.8642,0.0000,423,422,422,1,140.9003
750.0000,75,655.2525,0.0000,426,428,427,1,141.4085
760.0000,76,663.5920,0.0000,431,433,431,1,141.2906
770.0000,77,671.9328,0.0000,437,440,437,1,145.0871
780.0000,78,680.2908,0.0000,445,445,444,1,148.8654
790.0000,79,688.7096,0.0000,450,451,451,1,151.3389
800.0000,80,697.1479,0.0000,457,458,458,1,149.9030
810.0000,81,705.5177,0.0000,461,460,461,1,151.7768
820.0000,82,713.8502,0.0000,464,464,465,1,154.9339
830.0000,83,722.1680,0.0000,470,471,470,1,157.4165
840.0000,84,730.4770,0.0000,477,475,477,1,160.5415
850.0000,85,738.8805,0.0000,485,485,485,1,163.0222
860.0000,86,747.2508,0.0000,488,488,488,1,163.5515
870.0000,87,755.6100,0.0000,495,495,494,1,164.1128
880.0000,88,763.8921,0.0000,497,497,496,1,165.3087
890.0000,89,772.1503,0.0000,500,503,504,1,169.0751
900.0000,90,780.4225,0.0000,506,510,508,1,167.7068
910.0000,91,788.6724,0.0000,511,512,513,1,167.0305
920.0000,92,796.8559,0.0000,517,517,517,1,168.9114
930.0000,93,805.0565,0.0000,521,525,528,1,171.4440
940.0000,94,813.4032,0.0000,529,534,536,1,173.8527
950.0000,95,821.8216,0.0000,538,542,543,1,177.6275
960.0000,96,830.2447,0.0000,544,545,545,1,179.5006
970.0000,97,838.5997,0.0000,550,549,551,1,179.4726
980.0000,98,846.9290,0.0000,553,554,557,1,180.0944
990.0000,99,855.2784,0.0000,560,563,563,1,183.2590
1000.0000,100,863.6606,0.0000,565,568,565,1,185.7776
1010.0000,101,871.9206,0.0000,565,566,567,1,184.4085
1020.0000,102,880.0491,0.0000,570,569,569,1,184.9630
1030.0000,103,888.1527,0.0000,571,572,573,1,186.1538
1040.0000,104,896.1668,0.0000,577,578,578,1,188.6021
1050.0000,105,904.2418,0.0000,583,585,583,1,189.7762
1060.0000,106,912.3149,0.0000,589,589,591,1,190.9568
1070.0000,107,920.4446,0.0000,596,598,602,1,193.4400
1080.0000,108,928.5818,0.0000,600,603,603,1,197.1788
1090.0000,109,936.6795,0.0000,604,604,604,1,198.3511
1100.0000,110,944.7125,0.0000,607,608,609,1,200.1606
1110.0000,111,952.7433,0.0000,616,614,617,1,202.5905
1120.0000,112,960.7775,0.0000,619,620,619,1,203.7334
1130.0000,113,968.8101,0.0000,625,627,626,1,206.1673
1140.0000,114,976.8484,0.0000,632,632,631,1,207.3185
1150.0000,115,984.9286,0.0000,640,637,637,1,209.7568
1160.0000,116,993.0580,0.0000,645,646,644,1,212.2063
1170.0000,117,1001.1709,0.0000,648,650,652,1,214.0004
1180.0000,118,1009.2942,0.0000,655,658,657,1,217.7093
1190.0000,119,1017.4007,0.0000,659,658,663,1,220.7545
1200.0000,120,1025.5465,0.0000,674,665,668,1,223.1615
1210.0000,121,1033.7761,0.0000,677,678,676,1,222.3622
1220.0000,122,1042.0077,0.0000,682,681,682,1,224.1577
1230.0000,123,1050.2769,0.0000,689,692,692,1,227.9006
1240.0000,124,1058.6429,0.0000,696,697,697,1,229.7136
1250.0000,125,1066.9955,0.0000,703,703,708,1,232.8243
1260.0000,126,1075.3486,0.0000,708,707,710,1,235.2758
1270.0000,127,1083.6660,0.0000,711,710,712,1,236.4091
1280.0000,128,1091.9172,0.0000,715,716,717,1,236.8996
1290.0000,129,1100.2208,0.0000,722,722,723,1,240.0012
1300.0000,130,1108.5028,0.0000,727,728,728,1,243.0832
1310.0000,131,1116.7350,0.0000,732,732,731,1,243.5571
1320.0000,132,1124.9865,0.0000,737,737,738,1,245.3325
1330.0000,133,1133.2059,0.0000,742,744,742,1,248.4042
1340.0000,134,1141.4532,0.0000,748,749,749,1,248.8728
1350.0000,135,1149.7070,0.0000,756,758,755,1,250.6667
1360.0000,136,1157.9540,0.0000,759,759,759,1,252.4546
1370.0000,137,1166.1606,0.0000,762,762,762,1,252.9313
1380.0000,138,1174.3583,0.0000,769,770,769,1,252.7615
1390.0000,139,1182.5514,0.0000,771,775,774,1,253.9073
1400.0000,140,1190.7077,0.0000,775,775,776,1,257.6059
1410.0000,141,1198.8163,0.0000,780,779,779,1,259.3544
1420.0000,142,1206.8933,0.0000,782,785,783,1,262.3830
1430.0000,143,1214.9744,0.0000,794,794,788,1,264.7551
1440.0000,144,1223.1058,0.0000,799,800,795,1,266.4868
1450.0000,145,1231.2284,0.0000,803,806,801,1,266.9043
1460.0000,146,1239.4038,0.0000,814,813,813,1,269.3067
1470.0000,147,1247.6469,0.0000,819,820,819,1,271.7225
1480.0000,148,1255.8480,0.0000,821,822,821,1,274.7697
1490.0000,149,1264.0114,0.0000,827,828,827,1,274.5331
1500.0000,150,1272.2162,0.0000,834,838,836,1,276.2815
1510.0000,151,1280.4792,0.0000,844,844,847,1,279.9966
1520.0000,152,1288.7996,0.0000,856,848,857,1,283.0880
1530.0000,153,1297.2097,0.0000,863,855,869,1,284.8884
1540.0000,154,1305.6526,0.0000,869,866,871,1,287.3562
1550.0000,155,1314.0809,0.0000,874,872,876,1,289.7999
1560.0000,156,1322.5258,0.0000,882,874,881,1,290.2724
1570.0000,157,1330.9376,0.0000,886,880,885,1,289.4566
1580.0000,158,1339.3828,0.0000,893,892,893,1,289.9677
1590.0000,159,1347.8614,0.0000,898,898,901,1,293.7712
1600.0000,160,1356.3778,0.0000,905,906,906,1,296.2618
1610.0000,161,1364.8967,0.0000,911,912,914,1,299.4035
1620.0000,162,1373.4093,0.0000,916,918,918,1,303.1873
1630.0000,163,1381.9374,0.0000,923,923,924,1,306.9741
1640.0000,164,1390.4923,0.0000,930,932,932,1,307.4434
1650.0000,165,1399.0493,0.0000,938,940,935,1,308.5969
1660.0000,166,1407.6448,0.0000,944,945,951,1,311.7444
1670.0000,167,1416.3002,0.0000,954,952,955,1,313.5750
1680.0000,168,1424.9486,0.0000,960,958,959,1,315.4149
1690.0000,169,1433.5979,0.0000,966,966,964,1,316.5891
1700.0000,170,1442.2442,0.0000,969,971,972,1,317.7708
1710.0000,171,1450.8771,0.0000,976,977,976,1,316.9630
1720.0000,172,1459.5131,0.0000,980,982,983,1,318.8358
1730.0000,173,1468.1817,0.0000,992,989,991,1,322.0293
1740.0000,174,1476.8880,0.0000,999,998,997,1,323.2626
1750.0000,175,1485.5804,0.0000,999,999,1000,1,323.1827
1760.0000,176,1494.1736,0.0000,999,999,999,1,324.3963
1770.0000,177,1502.6744,0.0000,999,1000,1000,1,326.2425
1780.0000,178,1511.0816,0.0000,999,1000,1000,1,326.1018
1790.0000,179,1519.3789,0.0000,998,998,998,1,325.2885
1800.0000,180,1527.5896,0.0000,1000,1000,1000,1,328.3782
1810.0000,181,1535.7133,0.0000,1000,1000,1000,1,326.2299
1820.0000,182,1543.7535,0.0000,1000,1000,1000,1,328.2553
1830.0000,183,1551.6984,0.0000,999,999,1000,1,328.7371
1840.0000,184,1559.5518,0.0000,997,998,998,1,329.1895
1850.0000,185,1567.3133,0.0000,999,999,999,1,330.8968
1860.0000,186,1575.0000,0.0000,999,999,1000,1,331.3080
1870.0000,187,1582.6091,0.0000,998,998,999,1,332.3303
1880.0000,188,1590.1419,0.0000,999,1000,1000,1,335.2450
1890.0000,189,1597.5969,0.0000,999,999,1000,1,338.7623
1900.0000,190,1604.9716,0.0000,1000,1000,1000,1,341.6013
1910.0000,191,1612.2722,0.0000,999,1000,1000,1,345.0484
1920.0000,192,1619.4951,0.0000,1000,1000,1000,1,348.4596
1930.0000,193,1626.6422,0.0000,999,999,1000,1,350.5470
1940.0000,194,1633.7180,0.0000,999,999,1000,1,353.2471
1950.0000,195,1640.7177,0.0000,999,1000,999,1,353.9756
1960.0000,196,1647.6446,0.0000,999,999,1000,1,355.9828
1970.0000,197,1654.5026,0.0000,999,1000,999,1,356.6709
1980.0000,198,1661.2894,0.0000,999,999,1000,1,358.6316
1990.0000,199,1668.0070,0.0000,999,999,999,1,357.9897
2000.0000,200,1674.6584,0.0000,1000,1000,1000,1,359.9096
2010.0000,201,1681.2500,0.0000,999,999,1000,1,363.0941
2020.0000,202,1687.7752,0.0000,999,1000,1000,1,366.2471
2030.0000,203,1694.2285,0.0000,998,999,999,1,366.1374
2040.0000,204,1700.6208,0.0000,999,999,999,1,367.9478
2050.0000,205,1706.9551,0.0000,999,999,1000,1,370.3817
2060.0000,206,1713.2229,0.0000,999,999,1000,1,372.1403
2070.0000,207,1719.4333,0.0000,1000,999,999,1,373.8763
2080.0000,208,1725.5829,0.0000,999,999,1000,1,374.9375
2090.0000,209,1731.6759,0.0000,999,999,1000,1,376.6343
2100.0000,210,1737.7116,0.0000,1000,1000,1000,1,378.9563
2110.0000,211,1743.6931,0.0000,1000,1000,1000,1,381.8996
2120.0000,212,1749.6143,0.0000,999,999,1000,1,384.1633
2130.0000,213,1755.4757,0.0000,1000,1000,1000,1,386.4016
2140.0000,214,1761.2864,0.0000,999,1000,999,1,388.6147
2150.0000,215,1767.0388,0.0000,998,999,1000,1,389.4972
2160.0000,216,1772.7413,0.0000,999,1000,1000,1,391.0206
2170.0000,217,1778.3947,0.0000,1000,1000,1000,1,393.8269
2180.0000,218,1783.9919,0.0000,999,999,1000,1,395.9527
2190.0000,219,1789.5413,0.0000,1000,1000,1000,1,398.0553
2200.0000,220,1795.0392,0.0000,998,1000,1000,1,399.4732
2210.0000,221,1800.4878,0.0000,999,999,1000,1,401.5301
2220.0000,222,1805.8852,0.0000,1000,1000,1000,1,401.5897
2230.0000,223,1811.2365,0.0000,999,1000,1000,1,403.6116
2240.0000,224,1816.5390,0.0000,999,999,1000,1,405.6133
2250.0000,225,1821.7944,0.0000,999,1000,1000,1,406.9304
2260.0000,226,1827.0035,0.0000,998,999,1000,1,408.8899
2270.0000,227,1832.1629,0.0000,999,999,1000,1,410.1674
2280.0000,228,1837.2811,0.0000,1000,1000,1000,1,411.4294
2290.0000,229,1842.3539,0.0000,998,999,999,1,412.6722
2300.0000,230,1847.3787,0.0000,999,999,1000,1,412.5797
2310.0000,231,1852.3639,0.0000,1000,999,999,1,413.7997
2320.0000,232,1857.3043,0.0000,999,999,999,1,414.9991
2330.0000,233,1862.2054,0.0000,1000,1000,1000,1,417.5098
2340.0000,234,1867.0646,0.0000,999,1000,1000,1,418.6717
2350.0000,235,1871.8828,0.0000,999,999,999,1,420.4785
2360.0000,236,1876.6578,0.0000,999,999,999,1,421.5994
2370.0000,237,1881.3870,0.0000,998,1000,1000,1,421.3762
2380.0000,238,1886.0815,0.0000,1000,1000,999,1,421.8105
2390.0000,239,1890.7382,0.0000,999,999,1000,1,423.5623
2400.0000,240,1895.3570,0.0000,1000,999,1000,1,425.9642
2410.0000,241,1899.9354,0.0000,999,999,1000,1,427.6786
2420.0000,242,1904.4664,0.0000,998,998,998,1,426.6933
2430.0000,243,1908.9643,0.0000,1000,1000,1000,1,427.7101
2440.0000,244,1913.4312,0.0000,999,1000,1000,1,428.7129
2450.0000,245,1917.8630,0.0000,999,1000,1000,1,431.0446
2460.0000,246,1922.2578,0.0000,999,999,1000,1,432.0137
2470.0000,247,1926.6148,0.0000,999,999,999,1,432.3003
2480.0000,248,1930.9368,0.0000,1000,1000,1000,1,432.5764
2490.0000,249,1935.2230,0.0000,999,1000,999,1,432.8423
2500.0000,250,1939.4793,0.0000,999,1000,1000,1,434.4401
2510.0000,251,1943.6980,0.0000,1000,1000,999,1,433.3388
2520.0000,252,1947.8825,0.0000,999,1000,1000,1,433.5804
2530.0000,253,1952.0340,0.0000,1000,1000,1000,1,433.1454
2540.0000,254,1956.1575,0.0000,999,999,1000,1,435.3771
2550.0000,255,1960.2460,0.0000,1000,1000,1000,1,436.2552
2560.0000,256,1964.3021,0.0000,999,999,1000,1,436.4471
2570.0000,257,1968.3189,0.0000,1000,1000,1000,1,435.9559
2580.0000,258,1972.3117,0.0000,1000,999,1000,1,436.8015
2590.0000,259,1976.2760,0.0000,999,1000,1000,1,438.3061
2600.0000,260,1980.2115,0.0000,1000,1000,1000,1,440.4664
2610.0000,261,1984.1105,0.0000,999,998,999,1,441.9362
2620.0000,262,1987.9832,0.0000,999,1000,1000,1,443.3941
2630.0000,263,1991.8294,0.0000,999,999,1000,1,445.5105
2640.0000,264,1995.6421,0.0000,1000,1000,1000,1,446.2609
2650.0000,265,1999.4211,0.0000,998,999,999,1,444.3006
2660.0000,266,2003.1764,0.0000,1000,1000,1000,1,445.0409
2670.0000,267,2006.9053,0.0000,999,1000,1000,1,446.4435
2680.0000,268,2010.6054,0.0000,1000,1000,1000,1,447.8314
2690.0000,269,2014.2786,0.0000,1000,1000,1000,1,448.5302
2700.0000,270,2017.9219,0.0000,999,1000,1000,1,449.2185
2710.0000,271,2021.5401,0.0000,1000,1000,1000,1,448.5443
2720.0000,272,2025.1359,0.0000,999,999,999,1,449.8940
2730.0000,273,2028.7027,0.0000,1000,1000,1000,1,449.2032
2740.0000,274,2032.2448,0.0000,1000,1000,1000,1,451.2134
2750.0000,275,2035.7620,0.0000,1000,1000,1000,1,453.2090
2760.0000,276,2039.2538,0.0000,999,1000,1000,1,455.1901
2770.0000,277,2042.7172,0.0000,1000,1000,1000,1,455.1188
2780.0000,278,2046.1565,0.0000,999,1000,1000,1,455.7198
2790.0000,279,2049.5723,0.0000,999,999,1000,1,456.3140
2800.0000,280,2052.9565,0.0000,1000,1000,1000,1,455.5392
2810.0000,281,2056.3254,0.0000,1000,1000,1000,1,457.4768
2820.0000,282,2059.6696,0.0000,999,1000,1000,1,459.4007
2830.0000,283,2062.9880,0.0000,999,1000,999,1,459.9454
2840.0000,284,2066.2825,0.0000,999,1000,1000,1,461.1633
2850.0000,285,2069.5522,0.0000,1000,1000,999,1,461.0010
2860.0000,286,2072.8016,0.0000,998,999,1000,1,462.2001
2870.0000,287,2076.0281,0.0000,1000,1000,1000,1,462.0202
2880.0000,288,2079.2336,0.0000,999,999,1000,1,463.2036
2890.0000,289,2082.4141,0.0000,999,1000,1000,1,463.0081
2900.0000,290,2085.5709,0.0000,998,999,1000,1,462.8038
2910.0000,291,2088.7067,0.0000,1000,999,1000,1,463.9638
2920.0000,292,2091.8234,0.0000,1000,999,1000,1,465.1116
2930.0000,293,2094.9171,0.0000,1000,1000,1000,1,464.1909
2940.0000,294,2097.9899,0.0000,999,999,1000,1,461.9037
2950.0000,295,2101.0427,0.0000,998,998,999,1,462.3544
2960.0000,296,2104.0761,0.0000,1000,1000,1000,1,464.1707
2970.0000,297,2107.0895,0.0000,1000,1000,1000,1,465.9749
2980.0000,298,2110.0842,0.0000,1000,1000,1000,1,467.7669
2990.0000,299,2113.0566,0.0000,1000,1000,999,1,468.1655
3000.0000,300,2116.0119,0.0000,1000,1000,1000,1,469.9381
3010.0000,301,2118.9454,0.0000,999,999,1000,1,471.0079
3020.0000,302,2121.8575,0.0000,998,999,1000,1,471.3753
3030.0000,303,2124.7492,0.0000,1000,1000,1000,1,469.6663
3040.0000,304,2127.6250,0.0000,1000,999,999,1,470.0248
3050.0000,305,2130.4817,0.0000,999,1000,1000,1,471.7604
3060.0000,306,2133.3216,0.0000,1000,1000,1000,1,473.4867
3070.0000,307,2136.1425,0.0000,999,1000,1000,1,474.5068
3080.0000,308,2138.9448,0.0000,1000,1000,1000,1,475.5188
3090.0000,309,2141.7275,0.0000,1000,1000,1000,1,474.4339
3100.0000,310,2144.4953,0.0000,1000,1000,1000,1,476.1293
3110.0000,311,2147.2441,0.0000,999,1000,1000,1,477.8138
3120.0000,312,2149.9711,0.0000,1000,1000,999,1,477.3943
3130.0000,313,2152.6815,0.0000,999,1000,1000,1,476.2720
3140.0000,314,2155.3762,0.0000,999,1000,1000,1,477.2427
3150.0000,315,2158.0536,0.0000,1000,1000,1000,1,478.2040
3160.0000,316,2160.7160,0.0000,1000,1000,1000,1,479.8552
3170.0000,317,2163.3608,0.0000,999,999,999,1,478.6977
