timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,6.5884,0.0000,3,4,5,1,1.6812
20.0000,2,13.2070,0.0000,6,11,11,1,3.9982
30.0000,3,21.5478,0.0000,16,15,12,1,6.5900
40.0000,4,28.6840,0.0000,18,19,20,1,8.2035
50.0000,5,35.0343,0.0000,24,21,21,1,7.8546
60.0000,6,40.5261,0.0000,23,23,23,1,7.3757
70.0000,7,45.0018,0.0000,26,25,26,1,8.6298
80.0000,8,50.4689,0.0000,31,32,32,1,10.0851
90.0000,9,55.6904,0.0000,33,34,37,1,10.9396
100.0000,10,61.4832,0.0000,37,40,44,1,12.0231
110.0000,11,67.5502,0.0000,44,45,46,1,14.2415
120.0000,12,73.3294,0.0000,47,45,48,1,13.9273
130.0000,13,79.1845,0.0000,54,51,55,1,15.5614
140.0000,14,85.2829,0.0000,59,56,57,1,18.2475
150.0000,15,91.7104,0.0000,68,64,65,1,19.8166
160.0000,16,98.4072,0.0000,65,66,66,1,18.5115
170.0000,17,104.6935,0.0000,73,71,73,1,20.8572
180.0000,18,111.1930,0.0000,76,78,75,1,21.5113
190.0000,19,117.6459,0.0000,78,79,79,1,22.8473
200.0000,20,124.1165,0.0000,86,86,86,1,23.1280
210.0000,21,130.7740,0.0000,94,93,89,1,24.5152
220.0000,22,137.6201,0.0000,94,96,97,1,25.4391
230.0000,23,144.7573,0.0000,101,106,107,1,27.6472
240.0000,24,152.2297,0.0000,110,111,111,1,30.3112
250.0000,25,159.9548,0.0000,118,120,119,1,33.5851
260.0000,26,167.9787,0.0000,127,128,128,1,35.8547
270.0000,27,176.1242,0.0000,130,130,131,1,35.4998
280.0000,28,183.8799,0.0000,131,132,132,1,36.6552
290.0000,29,191.5050,0.0000,136,138,137,1,36.8185
300.0000,30,199.0246,0.0000,139,140,139,1,37.6175
310.0000,31,206.2849,0.0000,145,145,144,1,40.4467
320.0000,32,213.4549,0.0000,145,146,146,1,41.5910
330.0000,33,220.6446,0.0000,154,153,155,1,43.8082
340.0000,34,227.8497,0.0000,158,156,157,1,44.3511
350.0000,35,234.9205,0.0000,161,161,161,1,45.5324
360.0000,36,241.9799,0.0000,165,167,166,1,47.1973
370.0000,37,249.1482,0.0000,172,173,173,1,48.8412
380.0000,38,256.4120,0.0000,180,178,178,1,49.4329
390.0000,39,263.7262,0.0000,183,184,185,1,52.7834
400.0000,40,271.0895,0.0000,186,190,188,1,55.0162
410.0000,41,278.5410,0.0000,194,194,195,1,55.6008
420.0000,42,285.9790,0.0000,200,197,201,1,57.9405
430.0000,43,293.3914,0.0000,201,201,201,1,57.4835
440.0000,44,300.5449,0.0000,204,204,204,1,60.2280
450.0000,45,307.7025,0.0000,211,211,208,1,62.9470
460.0000,46,314.8152,0.0000,214,214,214,1,62.9074
470.0000,47,321.7984,0.0000,217,218,215,1,63.3994
480.0000,48,328.8504,0.0000,221,225,225,1,66.6429
490.0000,49,335.9572,0.0000,228,229,226,1,68.7246
500.0000,50,343.0262,0.0000,230,231,231,1,70.2082
510.0000,51,349.8895,0.0000,233,232,231,1,70.2457
520.0000,52,356.7566,0.0000,238,237,239,1,71.3756
530.0000,53,363.6295,0.0000,244,245,244,1,72.8632
540.0000,54,370.6507,0.0000,250,251,253,1,75.5235
550.0000,55,377.7530,0.0000,255,256,258,1,78.7370
560.0000,56,384.9012,0.0000,261,263,261,1,81.9563
570.0000,57,391.9791,0.0000,265,264,266,1,81.0295
580.0000,58,399.0936,0.0000,269,273,272,1,83.6612
590.0000,59,406.1287,0.0000,273,276,272,1,86.8214
600.0000,60,413.1308,0.0000,277,277,279,1,89.3596
610.0000,61,420.2315,0.0000,284,285,283,1,91.3066
620.0000,62,427.3378,0.0000,289,291,290,1,94.4498
630.0000,63,434.4739,0.0000,296,293,294,1,96.9713
640.0000,64,441.5363,0.0000,295,295,295,1,97.0485
650.0000,65,448.4284,0.0000,297,299,300,1,98.8884
