timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,10.5245,0.0000,6,5,7,1,3.5812
20.0000,2,16.2205,0.0000,8,9,10,1,3.3677
30.0000,3,22.3881,0.0000,15,12,15,1,5.0833
40.0000,4,27.9559,0.0000,16,17,15,1,6.0561
50.0000,5,34.1790,0.0000,25,23,22,1,7.1972
60.0000,6,41.7487,0.0000,28,29,29,1,8.3222
70.0000,7,49.3177,0.0000,33,39,35,1,10.2719
80.0000,8,57.1116,0.0000,38,39,39,1,11.7301
90.0000,9,63.9843,0.0000,43,42,42,1,13.2929
100.0000,10,70.8336,0.0000,46,46,46,1,15.0718
110.0000,11,77.7695,0.0000,52,52,52,1,16.5235
120.0000,12,84.8706,0.0000,56,58,56,1,18.4275
130.0000,13,92.3042,0.0000,65,64,62,1,20.1516
140.0000,14,100.0608,0.0000,71,71,67,1,21.5780
150.0000,15,107.4141,0.0000,70,71,71,1,22.8611
160.0000,16,114.1835,0.0000,71,72,72,1,22.9733
170.0000,17,120.6214,0.0000,77,75,78,1,25.2044
180.0000,18,127.0634,0.0000,81,80,80,1,27.5665
190.0000,19,133.5886,0.0000,86,85,85,1,26.8311
200.0000,20,139.8805,0.0000,89,88,88,1,27.9777
210.0000,21,145.9923,0.0000,92,92,94,1,29.6398
220.0000,22,152.2770,0.0000,96,96,97,1,29.5774
230.0000,23,158.5355,0.0000,100,100,101,1,30.7925
240.0000,24,164.5154,0.0000,104,104,101,1,31.3251
250.0000,25,170.5597,0.0000,107,107,108,1,33.2166
260.0000,26,176.5117,0.0000,109,111,111,1,33.8145
270.0000,27,182.5360,0.0000,118,115,114,1,35.0355
280.0000,28,188.6638,0.0000,123,121,120,1,36.8158
290.0000,29,195.1106,0.0000,136,125,126,1,39.8373
300.0000,30,201.8430,0.0000,136,134,137,1,42.8814
310.0000,31,208.8887,0.0000,144,144,143,1,46.0094
320.0000,32,215.8004,0.0000,144,148,147,1,45.9372
330.0000,33,222.8405,0.0000,153,153,153,1,49.0666
340.0000,34,230.0249,0.0000,158,158,158,1,52.1628
350.0000,35,237.3551,0.0000,166,164,166,1,54.0028
360.0000,36,244.6625,0.0000,167,168,169,1,56.5195
370.0000,37,251.8807,0.0000,172,173,174,1,58.9550
380.0000,38,258.9979,0.0000,179,179,175,1,59.3410
390.0000,39,266.2512,0.0000,185,181,187,1,58.5723
400.0000,40,273.5716,0.0000,189,187,189,1,56.8368
410.0000,41,280.9726,0.0000,197,196,196,1,56.0418
420.0000,42,288.5062,0.0000,199,202,203,1,57.5202
430.0000,43,296.1263,0.0000,208,208,209,1,59.2412
440.0000,44,303.8291,0.0000,214,215,213,1,60.4516
450.0000,45,311.6326,0.0000,220,221,225,1,63.3669
460.0000,46,319.4912,0.0000,227,225,226,1,65.1235
470.0000,47,327.1329,0.0000,228,228,227,1,66.2572
480.0000,48,334.6905,0.0000,235,230,231,1,69.6497
490.0000,49,342.2550,0.0000,238,239,237,1,71.8266
500.0000,50,349.8498,0.0000,240,245,243,1,71.7300
510.0000,51,357.5067,0.0000,254,253,248,1,73.4740
520.0000,52,365.1892,0.0000,253,255,257,1,74.6219
530.0000,53,372.9730,0.0000,262,262,263,1,76.9106
540.0000,54,380.8209,0.0000,266,268,270,1,79.8061
550.0000,55,388.6634,0.0000,272,274,274,1,79.7719
560.0000,56,396.4151,0.0000,276,275,277,1,80.1413
570.0000,57,404.1507,0.0000,282,282,281,1,83.2804
580.0000,58,411.8933,0.0000,287,287,290,1,85.5876
590.0000,59,419.7049,0.0000,294,293,294,1,89.0552
600.0000,60,427.5019,0.0000,298,297,299,1,90.7074
610.0000,61,435.2544,0.0000,300,303,302,1,91.1572
620.0000,62,442.9149,0.0000,305,304,305,1,93.4024
