timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,11.1616,0.0000,5,7,7,1,2.8842
20.0000,2,21.1441,0.0000,16,21,13,1,6.4174
30.0000,3,34.2107,0.0000,22,24,25,1,9.5849
40.0000,4,45.8575,0.0000,26,28,33,1,11.8232
50.0000,5,55.9606,0.0000,36,31,42,1,13.2855
60.0000,6,66.5676,0.0000,44,38,52,1,18.2457
70.0000,7,78.2927,0.0000,50,52,63,1,23.1002
80.0000,8,89.5275,0.0000,52,47,67,1,26.8929
90.0000,9,98.4968,0.0000,57,55,64,1,24.6831
100.0000,10,106.9892,0.0000,62,66,66,1,25.3480
110.0000,11,115.3366,0.0000,64,72,70,1,25.8863
120.0000,12,123.4591,0.0000,72,77,70,1,25.7567
130.0000,13,131.6953,0.0000,83,79,79,1,28.2223
140.0000,14,139.9756,0.0000,85,88,87,1,29.4242
150.0000,15,148.6659,0.0000,89,96,94,1,31.5862
160.0000,16,157.6418,0.0000,101,106,97,1,35.2507
170.0000,17,166.9151,0.0000,113,113,105,1,38.2531
180.0000,18,176.6122,0.0000,117,122,110,1,40.7150
190.0000,19,186.3589,0.0000,126,129,114,1,43.9532
200.0000,20,195.9503,0.0000,138,133,118,1,46.3231
210.0000,21,205.3806,0.0000,140,133,122,1,48.4488
220.0000,22,214.2387,0.0000,148,131,124,1,49.7673
230.0000,23,222.7522,0.0000,151,134,134,1,50.7631
240.0000,24,231.0853,0.0000,153,137,142,1,51.0694
250.0000,25,239.3557,0.0000,158,142,144,1,53.9343
260.0000,26,247.4801,0.0000,158,150,152,1,54.0604
270.0000,27,255.5695,0.0000,161,158,157,1,54.7748
280.0000,28,263.9071,0.0000,171,157,169,1,58.8035
290.0000,29,272.5484,0.0000,184,166,184,1,61.6585
300.0000,30,281.5597,0.0000,191,173,191,1,63.2563
310.0000,31,290.7386,0.0000,198,178,200,1,65.5891
320.0000,32,299.9586,0.0000,204,182,207,1,69.1598
330.0000,33,309.1647,0.0000,211,187,213,1,70.1479
340.0000,34,318.1990,0.0000,216,191,218,1,71.8363
350.0000,35,327.2301,0.0000,222,196,220,1,72.8732
360.0000,36,336.0540,0.0000,225,198,223,1,72.8782
370.0000,37,344.8515,0.0000,237,203,234,1,74.9963
380.0000,38,353.7812,0.0000,240,212,238,1,76.2475
390.0000,39,362.4595,0.0000,244,215,235,1,77.8646
400.0000,40,370.9038,0.0000,250,221,240,1,80.8012
410.0000,41,379.2628,0.0000,253,224,243,1,83.0450
420.0000,42,387.4627,0.0000,258,224,248,1,83.3506
430.0000,43,395.6873,0.0000,262,229,254,1,86.2119
440.0000,44,403.8715,0.0000,267,235,266,1,87.7311
450.0000,45,412.3252,0.0000,271,243,287,1,90.4752
460.0000,46,420.9226,0.0000,272,250,293,1,89.4784
470.0000,47,429.5078,0.0000,278,251,300,1,93.2513
480.0000,48,438.0571,0.0000,288,256,304,1,94.4131
490.0000,49,446.6631,0.0000,298,268,307,1,97.4385
500.0000,50,455.3886,0.0000,305,273,315,1,101.0666
510.0000,51,464.0727,0.0000,309,282,316,1,101.4233
