timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,11.2323,0.0000,7,6,6,1,3.5292
20.0000,2,19.9564,0.0000,20,7,15,1,7.6989
30.0000,3,29.8642,0.0000,26,4,25,1,12.9690
40.0000,4,40.0374,0.0000,39,11,37,1,17.8762
50.0000,5,51.9451,0.0000,51,14,47,1,23.3002
60.0000,6,63.3973,0.0000,58,15,55,1,28.3748
70.0000,7,74.6747,0.0000,74,19,65,1,33.4532
80.0000,8,85.6553,0.0000,85,10,81,1,39.1056
90.0000,9,96.9357,0.0000,92,16,89,1,44.5317
100.0000,10,108.2239,0.0000,108,20,97,1,49.9617
110.0000,11,119.7539,0.0000,119,22,106,1,55.7748
120.0000,12,131.2131,0.0000,132,22,110,1,61.6439
130.0000,13,142.8570,0.0000,148,19,128,1,67.7146
140.0000,14,154.2045,0.0000,153,21,131,1,73.6415
150.0000,15,164.9692,0.0000,164,23,139,1,79.2855
160.0000,16,175.5136,0.0000,168,22,155,1,84.6867
170.0000,17,186.1825,0.0000,182,18,165,1,90.0492
180.0000,18,196.9742,0.0000,191,22,180,1,95.5039
190.0000,19,207.9436,0.0000,206,20,188,1,100.8901
200.0000,20,218.8250,0.0000,216,22,200,1,106.4092
210.0000,21,230.0005,0.0000,229,31,210,1,112.0023
220.0000,22,241.2439,0.0000,241,28,219,1,117.5317
230.0000,23,252.5232,0.0000,255,29,232,1,123.2239
240.0000,24,263.9044,0.0000,264,27,244,1,128.9102
250.0000,25,275.2588,0.0000,272,25,260,1,134.4529
260.0000,26,286.4081,0.0000,280,20,267,1,139.9315
270.0000,27,297.2226,0.0000,288,25,276,1,145.2676
280.0000,28,308.0201,0.0000,304,25,284,1,150.6372
290.0000,29,319.0452,0.0000,317,26,296,1,156.1506
300.0000,30,330.0410,0.0000,327,27,306,1,161.6336
310.0000,31,341.0777,0.0000,343,24,314,1,167.2431
320.0000,32,351.9988,0.0000,353,19,325,1,172.8902
330.0000,33,362.9224,0.0000,367,21,336,1,178.5183
340.0000,34,373.7809,0.0000,373,22,342,1,184.1697
