10 0.727611 4.589526
20 0.825089 0.062684
30 1.029533 -0.221589
40 0.996013 2.203020
50 0.915902 2.623489
60 1.165323 0.118523
70 1.027568 4.596979
80 1.022136 0.492792
90 1.024235 2.730778
100 1.175010 0.534499
110 1.170266 0.493376
120 1.139521 0.147877
130 1.181971 -0.404502
140 1.235824 1.564789
150 1.218239 2.228572
160 1.210158 1.877146
170 1.364597 0.471436
180 1.388135 1.583613
190 1.451320 0.335997
200 1.486420 1.288470
210 1.498147 0.135061
220 1.657375 1.269733
230 1.840787 2.198352
240 1.840717 0.739632
250 1.873119 0.623558
260 1.846004 1.175272
270 1.828777 0.538685
280 1.776335 3.648722
290 1.820386 -0.046047
300 1.786980 0.413266
310 1.761319 1.782376
320 1.877698 2.016664
330 1.924697 2.164418
340 2.021274 1.659591
350 2.010209 2.135296
360 2.044089 0.707032
370 2.162185 1.662977
380 2.221083 1.355551
390 2.216455 2.622601
400 2.293061 1.162612
410 2.343055 2.353495
420 2.335408 1.126096
430 2.358135 1.296732
440 2.327876 0.408289
450 2.380149 1.918701
460 2.422058 -0.815859
470 2.397467 2.238112
480 2.437387 2.994330
490 2.501218 0.927204
500 2.502147 0.531438
510 2.532903 1.016041
520 2.493396 2.798561
530 2.473118 2.078451
540 2.474871 0.706962
550 2.452666 0.990080
560 2.431817 1.333863
570 2.428396 3.423643
580 2.412392 2.542777
590 2.394752 1.785618
600 2.368117 2.473741
610 2.358495 1.307855
620 2.389708 2.256804
630 2.399001 4.190951
640 2.388497 2.276578
650 2.431429 2.390142
660 2.544870 2.215422
670 2.709501 1.312247
680 2.818016 2.120911
690 2.904225 0.570726
700 2.892717 2.402909
710 2.892989 1.204535
720 2.998121 -0.035443
730 3.104681 1.029850
740 3.101434 1.791021
750 3.074706 2.212553
760 3.094786 3.482750
770 3.128791 1.023912
780 3.094597 2.823111
790 3.075569 2.960695
800 3.049429 3.609646
810 3.034426 1.224509
820 3.015357 4.601139
830 3.005821 1.181567
840 2.977584 2.977806
850 2.967445 1.017656
860 2.954766 3.132598
870 2.973327 1.082691
880 3.031870 0.385736
890 3.002076 2.491575
900 3.032215 2.509434
910 3.107655 1.539965
920 3.241652 2.946642
930 3.425540 1.989693
940 3.596370 3.274855
950 3.667258 1.842081
960 3.659761 4.526687
970 3.699304 1.160357
