10 2.065493 1.668198
20 5.474300 1.595400
30 7.470917 4.299106
40 8.383184 4.150051
50 8.892131 4.422808
60 9.596969 3.357550
70 8.884898 3.418543
80 8.273962 4.823954
90 7.776069 3.858125
100 7.857541 2.406967
110 7.823383 5.241693
120 7.675567 2.997654
130 7.343054 3.305629
140 6.933620 5.108176
150 7.043758 4.061054
160 7.455459 4.163832
170 8.045578 5.151146
180 8.641253 5.364349
190 9.198272 3.721485
200 9.369797 4.313545
210 9.342229 7.735652
220 9.247896 5.351306
230 9.030980 5.405973
240 9.008893 5.815344
250 9.151492 5.090173
260 9.535553 4.737462
270 9.941393 5.120460
280 10.296744 5.974992
290 10.504509 6.229607
300 10.936397 4.757631
310 11.315141 5.371370
320 11.592424 6.649377
330 11.757157 6.571628
340 11.857693 5.880461
350 11.928157 5.229126
360 12.068130 8.312878
370 12.289197 8.220836
380 12.295281 7.184862
390 12.239473 6.698491
400 12.248338 7.151537
410 12.289945 5.334122
420 12.193558 7.421327
430 12.073041 6.178374
440 11.816698 7.036619
450 11.624942 7.807291
460 11.424255 7.233014
470 11.252314 5.511186
480 11.060672 5.565490
490 10.892815 5.457188
500 10.714647 5.525911
510 10.532427 6.627038
520 10.529898 3.899751
530 10.435257 5.794403
540 10.344143 5.641900
550 10.220126 5.652235
560 10.125149 6.442984
570 10.021473 5.861295
580 9.990611 4.242121
590 9.969844 3.771487
600 9.819811 6.742783
610 9.691298 4.948273
620 9.547590 7.444462
630 9.424230 4.469034
640 9.309846 5.778463
650 9.185202 5.393188
660 9.187734 6.224333
670 9.247036 4.093179
680 9.224132 2.653949
690 9.180619 5.760056
700 9.133468 4.614549
710 9.057683 5.415173
720 9.028716 5.000337
730 9.005392 2.309355
740 8.976892 4.185405
750 8.897844 5.796896
760 8.925366 5.045299
770 8.944311 5.305491
780 8.974151 4.501112
790 9.116582 4.603683
800 9.328579 4.460167
810 9.562012 3.047808
820 9.784446 6.987789
830 9.926248 6.384875
840 10.146706 4.340613
850 10.353219 3.199386
860 10.512430 5.013564
870 10.756839 6.265703
880 11.116910 6.863349
890 11.392760 6.333638
900 11.693331 8.937615
910 11.964892 6.465108
920 12.224068 7.845000
930 12.488443 5.587084
940 12.782510 6.597876
950 12.978663 7.233044
960 13.181135 7.641208
970 13.417847 8.800314
980 13.749465 7.109077
990 14.065889 8.329739
1000 14.408219 8.612907
1010 14.792164 7.342875
1020 15.134173 8.389046
1030 15.491116 9.192958
1040 15.892155 8.850869
