Tempo,Ocupacao,NumeroMedioRequisicoes,TempoMedioEspera,TamanhoFila
4050,0.996106,56.899896,54.008456,108
4060,0.996107,56.990386,57.789444,110
4070,0.996386,57.165608,55.960187,110
4080,0.996560,57.291204,55.835262,112
4090,0.996171,57.421406,57.214152,117
4100,0.996558,57.559374,52.308025,107
4110,0.996224,57.682574,56.782766,108
4120,0.996351,57.794398,55.613560,106
4130,0.996931,57.900132,56.956793,109
4140,0.996280,58.056579,55.991488,115
4150,0.996167,58.201556,58.148343,124
4160,0.996544,58.357213,55.937223,120
4170,0.996313,58.476608,56.222751,123
4180,0.996334,58.671574,56.555138,123
4190,0.996364,58.815117,57.395061,118
4200,0.996343,58.944099,57.344297,112
4210,0.996837,59.074622,57.612677,111
4220,0.996667,59.209463,57.697945,115
4230,0.996248,59.340040,57.594929,115
4240,0.996528,59.469258,59.125887,117
4250,0.996411,59.606480,58.125563,122
4260,0.996543,59.691450,58.255339,116
4270,0.996318,59.858888,58.429534,118
4280,0.996530,60.001724,59.293624,114
4290,0.996450,60.120838,59.088591,119
4300,0.996472,60.276182,59.811902,121
4310,0.996650,60.415157,59.453318,127
4320,0.996363,60.566071,61.447384,132
4330,0.996740,60.712876,62.268361,133
4340,0.996641,60.909124,60.376672,134
4350,0.996340,61.079988,60.312098,129
4360,0.997332,61.214596,60.532155,127
4370,0.996764,61.383064,58.595051,135
4380,0.996429,61.552193,58.396236,134
4390,0.996527,61.709805,61.202674,135
4400,0.997533,61.868587,58.983020,139
4410,0.996453,62.056500,59.543301,141
4420,0.996405,62.237260,61.467646,127
4430,0.996621,62.385612,60.979761,124
4440,0.996414,62.521338,59.068076,117
4450,0.996517,62.645650,62.340130,123
4460,0.996457,62.780620,60.727033,125
4470,0.996565,62.905632,60.341073,123
4480,0.996474,63.050832,65.527524,129
4490,0.996480,63.197355,61.311627,122
4500,0.996840,63.306706,64.231508,125
4510,0.996914,63.446114,65.357264,130
4520,0.996927,63.610598,62.694402,131
4530,0.996546,63.765213,64.774093,132
4540,0.996715,63.912055,62.005661,130
4550,0.996533,64.067571,64.795659,138
4560,0.996559,64.221233,61.396191,138
4570,0.996796,64.380202,64.326189,135
4580,0.997114,64.500378,64.777218,140
4590,0.996861,64.691901,63.154263,139
4600,0.997157,64.849574,63.415233,142
4610,0.996841,65.042947,63.946823,142
4620,0.996803,65.198222,64.173141,142
4630,0.996843,65.354141,63.207738,137
4640,0.996613,65.515445,65.574022,137
4650,0.996572,65.646323,61.161524,137
4660,0.996672,65.788596,63.671120,137
4670,0.996853,65.944725,64.738402,136
4680,0.996726,66.117916,64.768851,138
4690,0.996725,66.292257,64.816195,144
4700,0.996668,66.437188,64.015811,139
4710,0.996755,66.594601,64.734465,130
4720,0.996965,66.679026,66.118761,128
4730,0.996830,66.850502,65.484976,116
4740,0.996825,66.917844,66.778696,117
4750,0.996979,67.049208,64.772582,118
4760,0.996669,67.180861,65.918497,125
4770,0.996968,67.297674,65.838007,123
4780,0.997220,67.407401,65.455477,118
4790,0.997191,67.510990,67.999871,125
4800,0.997113,67.614278,68.182972,127
4810,0.996702,67.758576,66.447545,127
4820,0.997372,67.882470,65.661407,131
4830,0.997048,67.986724,65.533181,132
4840,0.996804,68.173172,67.432518,140
4850,0.996883,68.294310,66.195620,133
4860,0.996756,68.436148,69.174651,128
4870,0.996745,68.518047,67.186054,131
4880,0.996739,68.693393,67.733875,137
4890,0.996991,68.824561,66.614419,142
4900,0.997087,68.962597,67.193331,144
4910,0.996889,69.114067,66.028111,142
4920,0.996826,69.272665,69.268131,138
4930,0.996772,69.353175,66.459074,132
4940,0.996809,69.534294,68.033639,133
4950,0.996802,69.656029,67.958340,128
4960,0.997042,69.772024,69.900540,124
4970,0.996871,69.868133,68.486221,123
4980,0.996989,69.966758,68.566145,109
4990,0.996813,70.058991,69.071571,111
5000,0.996926,70.147745,68.628665,117
5010,0.996873,70.239660,69.170423,118
5020,0.997089,70.327644,68.038169,120
5030,0.996916,70.412856,69.057321,119
5040,0.997177,70.523394,68.885244,120
5050,0.997293,70.620940,71.190602,116
5060,0.996900,70.693966,69.918500,115
5070,0.996969,70.797538,68.715534,110
