Tempo,Ocupacao,NumeroMedioRequisicoes,TempoMedioEspera,TamanhoFila
870,0.872231,6.075241,6.450884,0
880,0.871457,6.022392,6.573659,2
890,0.872748,5.972503,6.960134,3
900,0.873174,5.965437,6.805496,6
910,0.875089,5.971495,7.253862,4
920,0.873168,5.934188,5.644242,0
930,0.875308,5.902123,7.243825,10
940,0.874622,5.920714,6.552125,6
950,0.876857,5.934841,4.804493,5
960,0.877137,5.953867,6.097804,9
970,0.878362,5.974648,7.969178,11
980,0.880184,6.021394,6.117190,11
990,0.880823,6.078208,5.624723,10
1000,0.882722,6.119474,5.907082,12
1010,0.883467,6.185206,7.821531,17
1020,0.885377,6.289857,5.827239,19
1030,0.887558,6.438416,6.187775,20
1040,0.887548,6.553176,5.255902,19
1050,0.888751,6.685567,3.138758,17
1060,0.888738,6.733608,9.408350,12
1070,0.890566,6.802304,6.421755,13
1080,0.890823,6.835279,7.082746,5
1090,0.892547,6.803636,5.920010,1
1100,0.891423,6.758194,8.070969,2
1110,0.891995,6.731075,5.744870,5
1120,0.893063,6.739844,7.435784,8
1130,0.894526,6.724068,7.258062,1
1140,0.895021,6.694207,8.043632,5
1150,0.896172,6.651354,8.746675,2
1160,0.895382,6.645331,7.556705,5
1170,0.895662,6.625635,6.146089,1
1180,0.892050,6.579126,7.086525,1
1190,0.887360,6.527054,10.681763,1
1200,0.888062,6.495351,9.007910,4
1210,0.888796,6.481014,6.163366,5
1220,0.890117,6.458049,7.117646,7
1230,0.891812,6.462853,6.552600,3
1240,0.891521,6.437401,7.225193,5
1250,0.890162,6.398712,7.164653,2
1260,0.888762,6.355026,6.761406,2
1270,0.888988,6.331218,6.506362,5
1280,0.885310,6.293194,6.699784,0
1290,0.887239,6.275180,6.675602,7
1300,0.887673,6.281702,7.529922,7
1310,0.888069,6.276396,6.210947,3
1320,0.888301,6.262088,7.242529,6
1330,0.889268,6.235431,9.470984,3
1340,0.889125,6.203959,5.968067,0
1350,0.888984,6.173808,6.451105,5
1360,0.890367,6.176495,6.294746,5
1370,0.890649,6.170732,9.020081,9
1380,0.891932,6.172116,6.923628,9
1390,0.892061,6.196160,7.435289,8
1400,0.893560,6.189921,6.151290,5
1410,0.893721,6.196218,7.390135,10
1420,0.895360,6.217670,6.796022,7
1430,0.895405,6.216603,5.899228,1
1440,0.890608,6.176146,6.009896,0
1450,0.887221,6.136494,6.314327,0
1460,0.886186,6.103840,6.153616,2
1470,0.887392,6.093162,8.555896,8
1480,0.888254,6.103359,6.150744,7
1490,0.888663,6.112768,7.576775,9
1500,0.890267,6.103346,6.215825,3
1510,0.888737,6.079503,6.851632,3
1520,0.888302,6.051458,9.821858,5
1530,0.886989,6.032547,10.157639,5
1540,0.887809,6.016244,4.448569,1
1550,0.887333,5.993680,6.083357,7
1560,0.888268,6.005839,6.515751,10
1570,0.888907,6.029987,10.121570,11
1580,0.889696,6.065857,4.500147,11
1590,0.891459,6.058004,7.609253,2
1600,0.888745,6.026988,5.838829,0
1610,0.890186,6.012884,6.935028,1
1620,0.889427,5.986500,6.349138,4
1630,0.890775,5.962750,7.619391,2
1640,0.891371,5.943971,5.656934,4
1650,0.890830,5.932049,5.863390,7
1660,0.892077,5.924542,6.430072,4
1670,0.892116,5.940561,5.547596,10
1680,0.892683,5.974632,4.860040,10
1690,0.894328,6.005431,7.740827,11
1700,0.893542,6.076048,5.938545,22
1710,0.894023,6.161111,8.383506,20
1720,0.895703,6.228358,9.841134,19
1730,0.895705,6.314877,7.484833,22
1740,0.895792,6.389947,6.780819,22
1750,0.896523,6.502180,6.967141,26
1760,0.897625,6.590009,7.910620,19
1770,0.897570,6.646151,7.539735,22
1780,0.898166,6.735416,7.393759,18
1790,0.899020,6.788027,5.567812,15
1800,0.899621,6.809486,8.583209,10
1810,0.900224,6.812565,7.134881,8
1820,0.902861,6.803929,6.488721,2
1830,0.901859,6.814622,8.263295,13
1840,0.903618,6.848375,5.602063,15
1850,0.902117,6.906012,4.862634,12
1860,0.902860,6.923041,7.048722,11
1870,0.905517,6.926867,7.603872,11
1880,0.904593,6.962157,6.848800,14
1890,0.904335,7.001019,8.322879,15
1900,0.904561,7.058811,8.033608,18
1910,0.905070,7.109098,7.598349,19
1920,0.905950,7.163698,8.370394,19
1930,0.906075,7.211249,8.304545,17
1940,0.906612,7.247715,7.237153,12
1950,0.907203,7.261939,8.199531,7
1960,0.906408,7.233918,6.642087,0
1970,0.906893,7.212319,5.461965,1
1980,0.906831,7.190480,7.736730,3
1990,0.907523,7.194223,8.247948,10
2000,0.907563,7.209169,8.241504,7
2010,0.908178,7.205937,8.273450,4
2020,0.908689,7.201150,7.763206,6
2030,0.909099,7.202197,7.862504,5
2040,0.907641,7.175161,7.480948,2
2050,0.907229,7.172513,5.307286,2
2060,0.906479,7.144771,7.666419,1
2070,0.906123,7.117591,7.712396,5
2080,0.906208,7.102343,8.404321,6
2090,0.906218,7.083299,7.681897,1
2100,0.905714,7.056888,7.476251,3
2110,0.905578,7.031254,10.470005,5
2120,0.903833,7.009438,6.644369,0
2130,0.903037,6.981413,6.638801,2
2140,0.903314,6.957580,7.062079,3
2150,0.903202,6.942257,7.767457,6
2160,0.902999,6.921917,8.149527,2
2170,0.902522,6.897971,10.914635,2
2180,0.899434,6.867944,6.962688,0
2190,0.899238,6.847787,7.546313,1
2200,0.898123,6.819316,7.750044,1
2210,0.895612,6.791653,7.686478,1
2220,0.895748,6.770820,5.302179,0
2230,0.894837,6.743836,8.209631,1
2240,0.894041,6.728279,7.586008,7
2250,0.894503,6.725810,6.087514,6
2260,0.895262,6.712846,5.493226,5
2270,0.894032,6.694026,11.137343,3
2280,0.893469,6.671869,6.510583,0
2290,0.891060,6.645433,7.108308,0
2300,0.891583,6.625950,9.269122,3
2310,0.891796,6.609700,11.273574,7
2320,0.891945,6.620396,7.343027,11
2330,0.892851,6.619404,7.106546,8
2340,0.895834,6.612664,9.451845,4
2350,0.893428,6.623174,9.683110,18
2360,0.893710,6.666662,7.918888,20
2370,0.895399,6.706301,6.962375,16
2380,0.894806,6.750913,6.729231,13
2390,0.895604,6.771661,7.281905,12
2400,0.896157,6.793749,6.132492,10
2410,0.896177,6.796503,8.062313,9
2420,0.896361,6.799364,7.360190,6
2430,0.896834,6.799183,7.116578,11
2440,0.897403,6.803818,8.442213,9
2450,0.898033,6.806645,7.634238,7
2460,0.898302,6.809006,7.935437,9
2470,0.898992,6.808655,7.615027,3
2480,0.898345,6.787712,10.474915,5
2490,0.898353,6.767711,6.175464,1
2500,0.896951,6.743548,7.310817,2
2510,0.897350,6.723806,8.033945,2
2520,0.896729,6.702672,7.294518,1
2530,0.896670,6.680494,6.904756,1
2540,0.895452,6.656834,7.963295,2
2550,0.896280,6.641813,6.282154,1
2560,0.896604,6.631624,13.801467,11
2570,0.896402,6.641259,6.774676,7
2580,0.896853,6.649531,7.448621,11
2590,0.897343,6.662285,7.296016,12
2600,0.897619,6.683452,5.653303,9
2610,0.897991,6.688082,7.224932,11
2620,0.898492,6.696914,6.605289,9
2630,0.898992,6.715549,6.561243,9
2640,0.899318,6.741213,9.348671,18
2650,0.899747,6.783528,7.740436,17
2660,0.902078,6.809314,5.392367,7
2670,0.900499,6.823507,7.344321,14
2680,0.901336,6.837715,8.502816,8
2690,0.901473,6.847336,6.845339,12
2700,0.901744,6.852923,7.402765,6
2710,0.901726,6.844662,9.470689,7
2720,0.902898,6.853265,7.489237,11
2730,0.902660,6.865913,8.197299,12
2740,0.902922,6.889135,9.486431,13
2750,0.903511,6.912778,5.073244,9
2760,0.903485,6.920517,7.309999,7
2770,0.903901,6.917405,8.218031,5
2780,0.904184,6.902556,7.499341,1
2790,0.904356,6.881143,6.922189,2
2800,0.903818,6.866872,7.394551,3
2810,0.902585,6.848289,8.300573,2
2820,0.902933,6.832984,6.259162,1
2830,0.902734,6.813946,7.118948,4
2840,0.901292,6.794299,6.732426,0
2850,0.899224,6.772588,7.860838,3
2860,0.898515,6.754043,8.984902,1
2870,0.898649,6.749138,7.579471,11
2880,0.899021,6.755946,6.826733,10
2890,0.900895,6.777349,7.809162,13
2900,0.899749,6.800306,10.009631,16
2910,0.900667,6.815442,7.288475,8
2920,0.900878,6.813760,7.893738,6
2930,0.900752,6.807285,7.513896,8
2940,0.901752,6.819967,7.155407,8
2950,0.901438,6.826517,7.288661,9
2960,0.902238,6.816045,9.977953,4
2970,0.902254,6.818356,5.255978,5
2980,0.902447,6.805688,8.128379,2
2990,0.902830,6.798494,6.669602,3
3000,0.902639,6.785148,5.941569,0
3010,0.901643,6.764093,7.338900,1
3020,0.899507,6.743346,6.701369,0
3030,0.898223,6.722804,7.127740,1
3040,0.897799,6.704022,6.959118,2
3050,0.898816,6.693564,10.241207,9
3060,0.897897,6.714003,6.402246,13
3070,0.898334,6.733005,3.137072,12
3080,0.898935,6.750785,7.655630,16
3090,0.899272,6.786231,8.103505,16
3100,0.899817,6.808033,7.419844,12
3110,0.899607,6.830178,8.189736,15
3120,0.899775,6.862865,6.084339,18
3130,0.900416,6.895924,8.812031,20
3140,0.900813,6.916977,10.082369,14
3150,0.900880,6.937253,7.141802,10
3160,0.901249,6.936541,9.147081,7
3170,0.901732,6.931274,6.174185,4
3180,0.902796,6.922050,8.058033,4
3190,0.901965,6.919388,6.744882,5
3200,0.901487,6.903481,7.544002,0
3210,0.900174,6.884779,10.804960,1
3220,0.898970,6.865601,9.917469,1
3230,0.898221,6.848620,8.203484,4
3240,0.898040,6.837593,11.580960,10
3250,0.898339,6.847159,7.627674,9
3260,0.898494,6.859487,8.394043,11
3270,0.898905,6.863377,4.334922,6
3280,0.899586,6.876162,5.186094,9
3290,0.899874,6.886888,6.870588,10
3300,0.900004,6.896788,11.250537,14
3310,0.899993,6.924903,7.429904,15
3320,0.900753,6.948968,13.383077,21
3330,0.900582,6.983713,7.833725,20
3340,0.901319,7.016695,6.759178,18
3350,0.901349,7.046152,8.814777,20
3360,0.901625,7.099940,6.142027,26
3370,0.902015,7.159400,7.839801,27
3380,0.903030,7.210200,9.072860,26
3390,0.902499,7.274249,9.059932,24
3400,0.902698,7.314373,8.681014,20
3410,0.903224,7.353818,6.521827,18
3420,0.903457,7.373707,9.309589,18
3430,0.904108,7.395104,5.421211,8
3440,0.903893,7.404980,5.457568,7
3450,0.904620,7.401428,8.366402,8
3460,0.904879,7.415685,7.645271,16
3470,0.905061,7.452420,8.566696,23
3480,0.905107,7.491319,6.835933,23
3490,0.905141,7.552736,8.636400,30
3500,0.905415,7.615972,7.321474,32
3510,0.905810,7.680839,7.895652,30
3520,0.906105,7.731545,10.191647,29
3530,0.906502,7.803344,10.582896,32
3540,0.906524,7.876559,9.787007,31
3550,0.907002,7.925846,11.217338,27
3560,0.907576,7.980178,9.012579,31
3570,0.907866,8.046608,8.616607,26
3580,0.907906,8.102974,7.944794,29
3590,0.908236,8.162867,9.361463,30
3600,0.908073,8.221531,8.808512,26
3610,0.908426,8.264344,9.079255,22
3620,0.909239,8.300499,9.829408,22
3630,0.908932,8.347502,7.510910,24
3640,0.909145,8.382466,11.308691,25
3650,0.909981,8.424852,10.312239,25
3660,0.909606,8.461129,9.316825,15
3670,0.909797,8.472965,9.184870,10
3680,0.910345,8.477777,7.965804,7
3690,0.910339,8.470822,9.432492,1
3700,0.909271,8.450130,8.958798,4
3710,0.909576,8.447332,8.252160,9
3720,0.909602,8.442438,8.562288,6
3730,0.909929,8.437012,9.712959,7
3740,0.910162,8.441335,10.335358,12
3750,0.910458,8.447174,8.271365,11
3760,0.910363,8.458232,9.665185,14
3770,0.910566,8.463809,9.067384,10
3780,0.910942,8.456500,8.603717,2
3790,0.909918,8.437515,13.380705,3
3800,0.909003,8.418125,9.875677,2
3810,0.907975,8.397999,8.792389,1
3820,0.907557,8.378119,8.012183,1
3830,0.907674,8.360364,8.965582,1
3840,0.907449,8.348169,9.022389,3
3850,0.907611,8.333476,8.379364,3
3860,0.906535,8.314933,8.390635,0
3870,0.904719,8.294124,9.058142,0
3880,0.904148,8.276370,9.187053,3
3890,0.904047,8.262476,8.068465,1
3900,0.903041,8.243638,8.325375,0
3910,0.902880,8.228392,9.570871,7
3920,0.903194,8.232040,8.925919,12
3930,0.903438,8.238165,10.379722,11
3940,0.903686,8.236689,9.304063,9
3950,0.902225,8.220500,15.384062,1
3960,0.901342,8.201366,8.924838,0
3970,0.899627,8.181548,8.638480,0
3980,0.898515,8.163095,11.147930,1
3990,0.898806,8.157700,8.722932,10
4000,0.898986,8.167151,8.646528,11
4010,0.899440,8.169145,9.187809,8
4020,0.899532,8.168701,8.807895,7
4030,0.899703,8.165726,9.289588,7
4040,0.900002,8.164475,7.168935,7
4050,0.900659,8.150159,7.915954,3
4060,0.899728,8.135372,11.486562,4
4070,0.899975,8.129606,7.959907,5
4080,0.900138,8.124753,9.040430,5
4090,0.900349,8.113413,9.986076,7
4100,0.900822,8.107045,9.048235,6
4110,0.900947,8.110775,7.019852,12
4120,0.901029,8.123409,7.857151,15
4130,0.901383,8.131462,8.119702,10
4140,0.902171,8.132183,8.148687,4
4150,0.901878,8.131600,12.586064,12
4160,0.902354,8.144002,8.697268,16
4170,0.902338,8.158222,8.360216,13
4180,0.903042,8.170246,14.302337,13
4190,0.902918,8.192661,10.986145,18
4200,0.902917,8.209608,12.359064,16
4210,0.903168,8.224996,8.368763,14
4220,0.903820,8.232538,7.979480,9
4230,0.903893,8.232964,8.099700,6
4240,0.903822,8.231841,8.645144,11
4250,0.904134,8.232384,11.486243,8
4260,0.904281,8.230749,8.734507,3
4270,0.904605,8.223817,9.280554,10
4280,0.905410,8.223574,11.668041,12
4290,0.905050,8.232763,5.937821,12
4300,0.905250,8.251642,9.946539,16
4310,0.905427,8.276589,9.260808,19
4320,0.905599,8.289742,10.466824,16
4330,0.906025,8.313398,12.712609,19
4340,0.906234,8.327096,7.309372,9
4350,0.906563,8.324713,8.121869,9
4360,0.906567,8.324742,10.035387,1
4370,0.905869,8.307606,9.154794,2
4380,0.904515,8.289615,9.007882,0
4390,0.904032,8.273077,8.401504,1
4400,0.902949,8.255982,7.713296,2
4410,0.903211,8.249133,9.422635,7
4420,0.903618,8.243197,9.199780,2
4430,0.903253,8.228321,8.904522,0
4440,0.901743,8.210156,9.330286,1
4450,0.901965,8.195773,8.724599,3
4460,0.902267,8.186479,8.844249,2
4470,0.901799,8.171333,8.350689,0
4480,0.901383,8.155602,10.345717,5
4490,0.901646,8.149056,8.324578,5
4500,0.902000,8.141894,8.452581,5
4510,0.902267,8.129973,8.401577,2
4520,0.902681,8.124037,8.357229,5
4530,0.902939,8.119195,8.662214,5
4540,0.901793,8.107967,12.811744,2
4550,0.901331,8.092694,10.365336,1
4560,0.901576,8.077297,8.352527,2
4570,0.901743,8.064440,10.144498,3
4580,0.901644,8.057793,8.974019,9
4590,0.902210,8.053337,8.917606,3
4600,0.902334,8.046279,8.950347,6
4610,0.902172,8.042364,7.355641,6
4620,0.902521,8.032978,8.383421,1
4630,0.902286,8.018055,10.436342,3
4640,0.901726,8.003404,8.611468,0
4650,0.901770,7.992880,8.902881,3
4660,0.901101,7.978004,8.012394,2
4670,0.900429,7.964022,7.327731,0
4680,0.900667,7.950109,9.595843,1
4690,0.901011,7.944355,9.354107,9
4700,0.900982,7.944102,8.461191,5
4710,0.901459,7.941936,9.678679,8
4720,0.901770,7.943401,6.115039,5
4730,0.902132,7.940728,8.473432,2
4740,0.901762,7.934515,8.509661,8
4750,0.902095,7.933892,9.203293,7
4760,0.902410,7.931664,7.584602,6
4770,0.902370,7.932561,7.131398,6
4780,0.902953,7.930302,9.283964,8
4790,0.902871,7.933240,8.280334,10
4800,0.902635,7.930424,5.896866,0
4810,0.902820,7.922998,8.485098,7
4820,0.902887,7.916978,6.598738,6
4830,0.902617,7.907808,4.280345,0
4840,0.902273,7.893445,9.677648,3
4850,0.902529,7.885839,8.626002,2
4860,0.902590,7.878941,9.790883,9
4870,0.903759,7.881564,7.619643,9
4880,0.902968,7.885735,7.743148,10
4890,0.903297,7.888375,10.167610,11
4900,0.903667,7.893289,8.253379,9
4910,0.904525,7.896957,6.444557,5
4920,0.903728,7.899892,7.312293,11
4930,0.903932,7.899752,8.695707,9
4940,0.904183,7.898302,8.834129,5
4950,0.904230,7.888156,7.396134,0
4960,0.904463,7.882122,8.795115,8
4970,0.904710,7.875552,6.864162,4
4980,0.903683,7.861378,7.100609,0
4990,0.902884,7.847249,8.127338,0
5000,0.902508,7.834654,7.409554,2
5010,0.902718,7.823174,8.149625,3
5020,0.902740,7.811974,7.967431,2
5030,0.902593,7.803512,8.770272,5
5040,0.902996,7.798426,6.828552,4
5050,0.902989,7.794461,8.476215,6
5060,0.903155,7.788723,7.946175,2
5070,0.903592,7.781372,3.406374,2
5080,0.902752,7.768214,8.441419,0
5090,0.901715,7.753720,8.061285,0
5100,0.900626,7.738927,12.555515,1
5110,0.900726,7.730415,8.698718,6
5120,0.900922,7.723715,9.172203,8
5130,0.901244,7.717087,7.944711,1
5140,0.900908,7.704918,7.374337,3
5150,0.901319,7.697354,8.542607,7
5160,0.901117,7.703867,8.806489,12
5170,0.901457,7.703877,8.534797,12
5180,0.901313,7.720315,11.261530,16
5190,0.901381,7.736319,8.474308,17
5200,0.901790,7.748129,9.028603,15
5210,0.901913,7.761195,9.363412,15
5220,0.901959,7.783601,9.880235,25
5230,0.902683,7.815855,3.591278,22
5240,0.902399,7.835758,7.626569,13
5250,0.902465,7.844311,9.543913,14
5260,0.902832,7.850078,8.221204,10
5270,0.902846,7.849595,0.326896,2
5280,0.902777,7.838308,9.756101,1
5290,0.902517,7.826213,8.150489,2
5300,0.902356,7.813730,9.805064,5
5310,0.902406,7.814170,8.388530,9
5320,0.902417,7.815468,8.516730,5
5330,0.902725,7.806321,7.424949,3
5340,0.902781,7.796356,7.846539,3
5350,0.903450,7.786453,8.703845,1
5360,0.902669,7.775476,8.225468,0
5370,0.903491,7.765110,11.182493,4
5380,0.903061,7.766532,8.987381,6
5390,0.903220,7.756748,9.082785,1
5400,0.902379,7.744887,8.271801,0
5410,0.902786,7.735456,9.409781,3
5420,0.902748,7.729245,6.779326,2
5430,0.901934,7.716385,12.704544,4
5440,0.901910,7.714352,8.003533,4
5450,0.902095,7.709684,8.518739,5
5460,0.901687,7.697879,12.186198,2
5470,0.901656,7.687223,7.878548,3
5480,0.901668,7.681879,7.521911,9
5490,0.901821,7.676695,12.030071,4
5500,0.902286,7.669624,7.576763,5
5510,0.901625,7.660410,7.306074,0
5520,0.900914,7.647401,7.836229,2
5530,0.900772,7.637320,7.551144,4
5540,0.901014,7.636236,7.066715,7
5550,0.901110,7.635592,8.440595,3
5560,0.900523,7.623983,8.316813,1
5570,0.900397,7.613464,8.533229,2
5580,0.900342,7.601711,8.124652,0
5590,0.900074,7.589409,8.927610,2
5600,0.900322,7.581649,10.481526,6
5610,0.900290,7.578791,7.667553,4
5620,0.900408,7.571091,7.835804,0
5630,0.899806,7.558385,6.785646,1
5640,0.898361,7.545826,6.541772,0
5650,0.897883,7.534049,10.217175,3
5660,0.897986,7.532310,9.095229,15
5670,0.898094,7.550662,8.851692,19
5680,0.898524,7.569329,8.045199,19
5690,0.898462,7.588209,7.227136,20
5700,0.898674,7.614023,8.411415,19
5710,0.898886,7.629677,7.904148,14
5720,0.899275,7.638035,7.334462,11
5730,0.899324,7.641494,8.192506,12
5740,0.899452,7.650775,6.120355,11
5750,0.899697,7.652842,7.116518,8
5760,0.899734,7.649647,7.561449,2
5770,0.899708,7.639396,9.050685,2
5780,0.898532,7.627227,8.382083,0
5790,0.898564,7.620154,7.935319,3
5800,0.897584,7.607727,8.119919,0
5810,0.897879,7.600500,8.411921,7
5820,0.897930,7.603659,8.440227,10
5830,0.897903,7.611330,8.565488,11
5840,0.898074,7.614580,9.661661,12
5850,0.898224,7.619392,8.391492,10
5860,0.898389,7.622694,7.841373,11
5870,0.898561,7.622583,5.638109,4
5880,0.898721,7.618332,7.716692,1
5890,0.898298,7.606770,7.556272,0
5900,0.898388,7.598811,8.146326,3
5910,0.898082,7.588812,5.561331,0
5920,0.897243,7.576671,5.205647,0
5930,0.896933,7.565127,12.046367,2
5940,0.896497,7.554002,8.166958,1
5950,0.896565,7.547473,8.253553,4
5960,0.896281,7.537877,9.182077,1
5970,0.896223,7.530857,9.686528,4
5980,0.896433,7.522445,6.236904,2
5990,0.896208,7.514041,8.052080,0
6000,0.896360,7.509656,9.056869,10
6010,0.896768,7.510592,8.131315,12
6020,0.896662,7.519558,7.645930,16
6030,0.896862,7.526826,8.853927,11
6040,0.896983,7.533343,6.809225,9
6050,0.897311,7.537902,8.994618,8
6060,0.897386,7.536235,9.498893,6
6070,0.897436,7.529940,5.806295,0
6080,0.896268,7.517863,8.013816,0
6090,0.896352,7.509790,9.613656,6
6100,0.896751,7.507817,7.669698,8
6110,0.896972,7.519636,8.742306,17
6120,0.897061,7.534633,7.002991,15
6130,0.897127,7.544871,8.602610,13
6140,0.897395,7.550072,8.403201,11
6150,0.897613,7.549726,8.670750,6
6160,0.897526,7.546111,6.561156,5
6170,0.897259,7.537944,8.929447,1
6180,0.897091,7.528093,7.877568,4
6190,0.896969,7.524403,8.643052,5
6200,0.897308,7.519523,7.623202,6
6210,0.897498,7.516936,6.978559,7
6220,0.897563,7.516079,8.347390,7
6230,0.898041,7.514859,6.160135,4
6240,0.898011,7.511291,8.110776,6
6250,0.897979,7.505079,8.514220,1
6260,0.897553,7.494330,9.973908,1
6270,0.897463,7.486684,9.771540,6
6280,0.897926,7.481168,6.753139,2
6290,0.897581,7.479121,6.075424,6
6300,0.897906,7.480020,8.467119,9
6310,0.897918,7.480880,9.432077,6
6320,0.897913,7.480182,4.130894,0
6330,0.897391,7.469699,6.220169,0
6340,0.897427,7.462270,8.198686,6
6350,0.897116,7.464285,13.621364,16
6360,0.897551,7.478774,10.390038,14
6370,0.897419,7.487511,9.937457,13
6380,0.897705,7.490963,8.632024,8
6390,0.897778,7.486986,7.606742,3
6400,0.897412,7.476829,9.077516,1
6410,0.897330,7.467812,10.023576,4
6420,0.897394,7.460790,9.331854,3
6430,0.896855,7.450871,9.734204,2
6440,0.896051,7.440380,7.728699,0
6450,0.895631,7.430397,7.725663,0
6460,0.894914,7.419872,7.562888,0
6470,0.895424,7.414581,9.715079,11
6480,0.895239,7.425619,8.631604,17
6490,0.895445,7.442780,9.655409,22
6500,0.895601,7.463750,6.921635,16
6510,0.895753,7.481017,7.936424,20
6520,0.895749,7.496437,7.752969,15
6530,0.895949,7.503605,7.739879,7
6540,0.896357,7.500275,8.062734,4
6550,0.896236,7.493168,7.119391,3
6560,0.895000,7.482590,8.087479,0
6570,0.894456,7.472083,9.236218,3
6580,0.894451,7.464282,8.702821,3
6590,0.894613,7.461365,8.292078,7
6600,0.894546,7.454723,4.861386,0
6610,0.893525,7.443755,8.380113,1
6620,0.893149,7.433719,7.225632,0
6630,0.892756,7.423854,7.886914,3
6640,0.892829,7.421561,8.889555,10
6650,0.893034,7.417537,8.514657,2
6660,0.892844,7.409920,9.879403,2
6670,0.892862,7.401530,9.926841,2
6680,0.892357,7.391799,8.805758,3
6690,0.892340,7.384605,8.388578,5
6700,0.892939,7.378011,8.274419,2
6710,0.892583,7.372661,7.447824,1
6720,0.892382,7.363612,8.986694,3
6730,0.892461,7.356802,7.847604,3
6740,0.891827,7.347404,7.572861,0
6750,0.890908,7.336986,10.035399,3
6760,0.890485,7.327535,6.687333,0
6770,0.889830,7.317407,7.934611,0
6780,0.889948,7.309338,7.837885,1
6790,0.889931,7.301013,7.581019,1
6800,0.889608,7.293849,8.346804,5
6810,0.889904,7.289565,7.644914,5
6820,0.889925,7.286910,9.322616,7
6830,0.890341,7.284731,7.065743,7
6840,0.890185,7.286712,8.243784,5
6850,0.890357,7.285117,7.546556,10
6860,0.890530,7.283154,8.260528,2
6870,0.890285,7.274468,8.506464,1
6880,0.890070,7.264846,8.501241,1
6890,0.889133,7.254979,8.057610,0
6900,0.888733,7.245633,13.564058,6
6910,0.888799,7.245159,6.317491,7
6920,0.888892,7.241664,9.131403,3
6930,0.889311,7.235801,6.497070,2
6940,0.888885,7.227639,9.531251,2
6950,0.889063,7.222310,8.516723,4
6960,0.888700,7.215395,7.886935,0
6970,0.888552,7.207226,7.239143,3
6980,0.888625,7.200250,8.674872,5
6990,0.888898,7.202707,6.995825,11
7000,0.888990,7.206422,8.465761,11
