timestamp,sampleIndex,averageNumberInSystem,averageWaitingTime,queueSize1,queueSize2,queueSize3,measuredArrivalRate,measuredOccupancy,littlesLawError
700.000000,70,232.654075,77.176720,456,472,454,2.985714,0.999946,2.226439
710.000000,71,235.942699,78.199755,463,479,468,2.998592,0.999947,1.453575
720.000000,72,239.233866,78.434320,475,483,471,2.990278,0.999947,4.693462
730.000000,73,242.530807,80.082896,479,494,478,2.997260,0.999948,2.501525
740.000000,74,245.831700,79.869593,487,507,484,2.998649,0.999949,6.330853
750.000000,75,249.182500,81.142726,493,514,494,3.004000,0.999950,5.429750
760.000000,76,252.547479,82.455679,505,525,497,3.014474,0.999950,3.987004
770.000000,77,255.916432,83.471513,512,533,501,3.011688,0.999951,4.526251
780.000000,78,259.260709,85.779518,517,537,501,3.002564,0.999952,1.702209
790.000000,79,262.592694,86.215942,529,541,509,3.003797,0.999952,3.617466
800.000000,80,265.950464,87.177675,545,546,518,3.017500,0.999953,2.891831
810.000000,81,269.329640,88.018422,546,552,529,3.012346,0.999953,4.187727
820.000000,82,272.687504,89.461702,547,561,536,3.009756,0.999954,3.429601
830.000000,83,276.058324,90.079885,560,567,541,3.012048,0.999954,4.733368
840.000000,84,279.421975,91.968145,567,567,548,3.008333,0.999955,2.751139
850.000000,85,282.789399,92.545803,576,576,555,3.011765,0.999955,4.063215
860.000000,86,286.151050,93.350773,583,583,560,3.008140,0.999956,5.338898
870.000000,87,289.517236,93.898156,594,584,569,3.005747,0.999957,7.283123
880.000000,88,292.891460,94.188361,603,594,574,3.005682,0.999957,9.791215
890.000000,89,296.279479,96.403172,610,603,580,3.014607,0.999957,5.661827
900.000000,90,299.672369,97.803670,615,612,584,3.013333,0.999958,4.957311
910.000000,91,303.064524,98.509519,625,619,589,3.013187,0.999958,6.236939
920.000000,92,306.451435,100.355251,629,622,598,3.011957,0.999959,4.185783
930.000000,93,309.799670,102.079378,630,625,602,3.000000,0.999959,3.561535
940.000000,94,313.111876,104.591497,630,631,604,2.992553,0.999960,0.116259
950.000000,95,316.411943,103.866321,638,643,619,3.001053,0.999960,4.703648
960.000000,96,319.739889,105.068497,642,645,626,2.992708,0.999961,5.300523
970.000000,97,323.063317,105.701267,650,657,630,2.994845,0.999961,6.504368
980.000000,98,326.383926,106.492005,653,663,640,2.991837,0.999961,7.777234
990.000000,99,329.723953,107.503258,655,677,648,2.995960,0.999962,7.648536
1000.000000,100,333.073056,108.271115,662,688,656,3.001000,0.999962,8.151439
1010.000000,101,336.420326,109.235222,665,692,665,2.995050,0.999963,9.255429
1020.000000,102,339.742338,110.739514,666,695,667,2.980392,0.999963,9.695160
1030.000000,103,343.023003,112.060048,670,704,666,2.971845,0.999963,9.997949
1040.000000,104,346.284560,113.402330,676,706,673,2.967308,0.999964,9.784953
1050.000000,105,349.542838,114.321163,682,715,675,2.962857,0.999964,10.825563
1060.000000,106,352.781588,116.486294,688,716,681,2.960377,0.999964,7.938200
1070.000000,107,356.008415,117.834878,694,723,689,2.962617,0.999965,6.908823
1080.000000,108,359.262466,118.723205,709,728,701,2.975000,0.999965,6.060931
1090.000000,109,362.535053,119.792156,712,732,711,2.971560,0.999965,6.565517
1100.000000,110,365.810637,120.542517,724,747,711,2.977273,0.999966,6.922689
1110.000000,111,369.098936,121.220938,734,756,715,2.978378,0.999966,8.057117
1120.000000,112,372.397757,121.320615,746,763,720,2.977679,0.999966,11.143962
1130.000000,113,375.704589,123.103238,749,769,730,2.979646,0.999967,8.900516
1140.000000,114,379.001692,124.055221,752,777,735,2.974561,0.999967,9.991821
1150.000000,115,382.304465,125.334919,759,781,746,2.977391,0.999967,9.133368
1160.000000,116,385.623190,125.752077,771,788,753,2.980172,0.999967,10.860320
1170.000000,117,388.966727,124.985588,780,799,765,2.983761,0.999968,16.039643
1180.000000,118,392.315062,127.101890,790,803,767,2.983898,0.999968,13.055948
1190.000000,119,395.659465,127.725778,796,806,778,2.981513,0.999968,14.843446
1200.000000,120,399.006350,128.510445,803,809,788,2.980000,0.999968,16.045225
1210.000000,121,402.343465,129.314204,806,823,792,2.979339,0.999969,17.072633
1220.000000,122,405.680609,131.508335,811,826,797,2.977049,0.999969,14.173828
1230.000000,123,408.998732,132.449791,814,832,804,2.972358,0.999969,15.310572
1240.000000,124,412.314224,134.007382,820,840,810,2.974194,0.999969,13.750333
1250.000000,125,415.625313,135.097649,825,847,815,2.971200,0.999970,14.223178
1260.000000,126,418.926066,137.382677,830,847,821,2.967460,0.999970,11.248424
1270.000000,127,422.208406,138.631592,836,854,827,2.966929,0.999970,10.898297
1280.000000,128,425.486750,141.149119,844,855,832,2.967188,0.999970,6.670849
1290.000000,129,428.726387,144.231809,844,855,831,2.955814,0.999971,2.403994
1300.000000,130,431.942261,144.237242,851,860,839,2.951538,0.999971,6.220495
1310.000000,131,435.151800,146.863618,857,864,845,2.954198,0.999971,1.287523
1320.000000,132,438.360908,148.229369,862,872,851,2.954545,0.999971,0.410500
1330.000000,133,441.566556,150.744408,874,876,853,2.958647,0.999972,-4.432876
1340.000000,134,444.760818,152.241511,875,877,861,2.951493,0.999972,-4.578864
1350.000000,135,447.946083,153.141437,892,880,867,2.956296,0.999972,-4.785379
1360.000000,136,451.153004,153.641664,895,886,884,2.959559,0.999972,-3.558537
1370.000000,137,454.363941,154.912944,902,886,893,2.956934,0.999972,-3.703456
1380.000000,138,457.564727,155.519103,913,892,895,2.954348,0.999973,-1.892796
1390.000000,139,460.761938,157.510891,916,893,903,2.951079,0.999973,-4.065167
1400.000000,140,463.941671,159.151869,915,900,908,2.945714,0.999973,-4.874263
1410.000000,141,467.095883,160.724223,925,901,910,2.941844,0.999973,-5.729703
1420.000000,142,470.251304,161.881273,931,907,917,2.941549,0.999973,-5.930439
1430.000000,143,473.421173,161.720882,944,914,926,2.944755,0.999974,-2.807241
1440.000000,144,476.602301,162.779491,954,923,929,2.946528,0.999974,-3.031990
1450.000000,145,479.786781,163.659644,964,929,934,2.946897,0.999974,-2.501258
1460.000000,146,482.982323,163.630374,975,938,940,2.947945,0.999974,0.608946
1470.000000,147,486.186170,164.193988,987,942,945,2.946939,0.999974,2.316542
1480.000000,148,489.391326,165.444892,992,946,953,2.945270,0.999974,2.111405
1490.000000,149,492.605316,165.970285,996,958,963,2.948322,0.999975,3.271450
1500.000000,150,495.824702,167.733637,1003,964,969,2.950000,0.999975,1.010471
1510.000000,151,499.055495,168.758236,1015,972,977,2.956291,0.999975,0.156973
1520.000000,152,502.310795,168.526510,1024,986,985,2.960526,0.999975,3.383629
1530.000000,153,505.567782,170.365851,1031,991,990,2.960784,0.999975,1.151242
1540.000000,154,508.819373,172.511546,1032,999,994,2.959091,0.999975,-1.657974
1550.000000,155,512.076375,173.465913,1046,1004,1000,2.962581,0.999976,-1.830382
1560.000000,156,515.317753,175.991660,1048,1006,1004,2.958333,0.999976,-5.324242
1570.000000,157,518.553859,175.982422,1058,1013,1012,2.958599,0.999976,-2.107511
1580.000000,158,521.794703,176.980062,1066,1016,1015,2.953797,0.999976,-0.968557
1590.000000,159,525.019641,178.748881,1068,1019,1023,2.950943,0.999976,-2.458188
1600.000000,160,528.254598,178.494912,1080,1032,1030,2.955625,0.999976,0.690575
1610.000000,161,531.496016,180.101885,1086,1037,1032,2.952174,0.999977,-0.196070
1620.000000,162,534.733404,181.466475,1092,1044,1038,2.952469,0.999977,-1.040763
1630.000000,163,537.967475,182.900746,1098,1053,1045,2.955215,0.999977,-2.543501
1640.000000,164,541.200321,184.473585,1098,1060,1051,2.951829,0.999977,-3.334206
1650.000000,165,544.413676,185.720091,1101,1064,1056,2.946667,0.999977,-2.841526
1660.000000,166,547.629231,185.563978,1109,1073,1063,2.945783,0.999977,0.997994
1670.000000,167,550.834245,187.548310,1112,1075,1066,2.940120,0.999977,-0.580248
1680.000000,168,554.020620,190.604142,1113,1079,1070,2.938690,0.999977,-6.105956
1690.000000,169,557.210261,190.852836,1123,1089,1078,2.942012,0.999978,-4.281040
1700.000000,170,560.408623,190.244346,1132,1097,1087,2.941176,0.999978,0.866428
1710.000000,171,563.615126,191.668800,1135,1110,1093,2.943860,0.999978,-0.630920
1720.000000,172,566.834200,192.732184,1144,1122,1099,2.948837,0.999978,-1.501635
1730.000000,173,570.073925,193.616731,1153,1128,1115,2.956069,0.999978,-2.270560
1740.000000,174,573.322242,195.060714,1166,1132,1115,2.955172,0.999978,-3.115799
1750.000000,175,576.565764,196.547033,1174,1141,1114,2.953714,0.999978,-3.978014
1760.000000,176,579.803317,197.993669,1178,1147,1120,2.952273,0.999979,-4.727992
1770.000000,177,583.037685,198.975916,1184,1157,1123,2.951412,0.999979,-4.222308
1780.000000,178,586.265514,199.637500,1195,1161,1130,2.951685,0.999979,-3.001579
1790.000000,179,589.492228,200.550527,1199,1162,1140,2.948045,0.999979,-1.739690
1800.000000,180,592.730430,199.979583,1206,1176,1149,2.950000,0.999979,2.790659
1810.000000,181,595.964648,202.045052,1212,1183,1147,2.946961,0.999979,0.545694
1820.000000,182,599.199479,203.861536,1217,1187,1159,2.950000,0.999979,-2.192054
1830.000000,183,602.433439,204.308492,1219,1199,1163,2.946995,0.999979,0.337430
