time,sample_idx,total_occupancy,arrival_rate_est,q0_len,q1_len,q2_len,server_busy,q0_EN,q0_EW,q0_lambda,q1_EN,q1_EW,q1_lambda,q2_EN,q2_EW,q2_lambda,system_EN,system_EW,system_lambda,little_error,system_state_id,active_policy
10.0000,1,17,2.4000,6,6,5,1,4.0485,0.0000,0.9000,2.5577,0.0000,0.6000,1.4643,0.0000,0.5000,8.0705,0.0000,2.0000,8.0705,4,0
20.0000,2,25,2.4000,0,12,13,1,6.6519,0.0000,0.7000,4.2897,0.0000,0.6500,5.0749,0.0000,0.6500,16.0166,0.0000,2.0000,16.0166,12,0
30.0000,3,26,2.4000,0,8,18,1,9.8722,0.0000,0.6333,9.4478,0.0000,0.6000,8.8077,0.0000,0.6000,28.1277,0.0000,1.8333,28.1277,12,0
40.0000,4,47,2.4000,0,16,31,1,12.6429,0.0000,0.5750,13.2825,0.0000,0.8500,12.8849,0.0000,0.7750,38.8102,0.0000,2.2000,38.8102,21,0
50.0000,5,63,2.4000,3,20,40,1,16.1714,0.0000,0.7000,16.8942,0.0000,0.8400,16.3758,0.0000,0.8000,49.4415,0.0000,2.3400,49.4415,21,0
60.0000,6,77,2.4000,3,24,50,1,20.2586,0.0000,0.7167,22.6882,0.0000,0.7667,21.9426,0.0000,0.8333,64.8894,0.0000,2.3167,64.8894,24,0
70.0000,7,83,2.4000,0,28,55,1,23.6552,0.0000,0.7857,24.4199,0.0000,0.7143,25.3642,0.0000,0.7857,73.4393,0.0000,2.2857,73.4393,24,0
80.0000,8,93,2.4000,2,29,62,1,28.3177,0.0000,0.7750,30.1546,0.0000,0.7750,29.7078,0.0000,0.7750,88.1802,0.0000,2.3250,88.1802,24,0
90.0000,9,100,2.4000,4,31,65,1,31.8054,0.0000,0.7667,31.7787,0.0000,0.7222,31.4861,0.0000,0.7222,95.0701,0.0000,2.2111,95.0701,24,0
100.0000,10,111,2.4000,3,38,70,1,33.1651,0.0000,0.7300,36.9818,0.0000,0.7200,36.2681,0.0000,0.7000,106.4151,0.0000,2.1500,106.4151,24,0
110.0000,11,120,2.4000,0,41,79,1,38.3305,0.0000,0.6909,40.1377,0.0000,0.7091,40.7679,0.0000,0.7182,119.2361,0.0000,2.1182,119.2361,24,0
120.0000,12,140,2.4000,5,46,89,1,42.6765,0.0000,0.7167,43.6713,0.0000,0.7083,43.3609,0.0000,0.7417,129.7087,0.0000,2.1667,129.7087,24,0
130.0000,13,159,2.4000,3,59,97,1,46.6866,0.0000,0.7615,47.5667,0.0000,0.7538,46.1127,0.0000,0.7462,140.3660,0.0000,2.2615,140.3660,24,0
140.0000,14,177,2.4000,4,70,103,1,49.8904,0.0000,0.7929,51.2030,0.0000,0.7857,51.8267,0.0000,0.7357,152.9201,0.0000,2.3143,152.9201,24,0
150.0000,15,192,2.4000,3,76,113,1,55.0756,0.0000,0.7933,53.6682,0.0000,0.7733,55.0409,0.0000,0.7533,163.7847,0.0000,2.3200,163.7847,24,0
160.0000,16,210,2.4000,3,88,119,1,58.7298,0.0000,0.8250,59.8370,0.0000,0.8000,59.2590,0.0000,0.7438,177.8257,0.0000,2.3687,177.8257,24,0
