time,sample_idx,total_occupancy,arrival_rate_est,q0_len,q1_len,q2_len,server_busy,q0_EN,q0_EW,q0_lambda,q1_EN,q1_EW,q1_lambda,q2_EN,q2_EW,q2_lambda,system_EN,system_EW,system_lambda,little_error,system_state_id,active_policy
10.0000,1,10,2.4000,1,1,8,1,5.1766,0.0000,1.1000,0.3972,0.0000,0.3000,4.9905,0.0000,1.0000,10.5643,0.0000,2.4000,10.5643,9,0
20.0000,2,38,2.4000,12,3,23,1,10.1445,0.0000,1.1500,3.0120,0.0000,0.5000,11.3317,0.0000,1.2500,24.4882,0.0000,2.9000,24.4882,19,0
30.0000,3,51,2.4000,13,1,37,1,16.0878,0.0000,1.0000,5.9229,0.0000,0.6333,17.0594,0.0000,1.3000,39.0701,0.0000,2.9333,39.0701,19,0
40.0000,4,61,2.4000,17,3,41,1,20.1754,0.0000,0.9500,8.9807,0.0000,0.7250,23.3181,0.0000,1.0750,52.4743,0.0000,2.7500,52.4743,19,0
50.0000,5,72,2.4000,23,0,49,1,22.8669,0.0000,0.9200,14.8122,0.0000,0.7800,28.2966,0.0000,1.0200,65.9756,0.0000,2.7200,65.9756,20,0
60.0000,6,84,2.4000,23,1,60,1,28.7166,0.0000,0.9000,20.1624,0.0000,0.7500,32.3719,0.0000,1.0333,81.2509,0.0000,2.6833,81.2509,20,0
70.0000,7,96,2.4000,25,2,69,1,31.6971,0.0000,0.8571,24.2757,0.0000,0.8143,37.6861,0.0000,1.0143,93.6588,0.0000,2.6857,93.6588,20,0
80.0000,8,106,2.4000,30,2,74,1,36.5965,0.0000,0.8125,28.9528,0.0000,0.8125,42.1540,0.0000,0.9500,107.7033,0.0000,2.5750,107.7033,20,0
90.0000,9,105,2.4000,27,0,78,1,39.6150,0.0000,0.8111,30.3010,0.0000,0.7667,46.0535,0.0000,0.8889,115.9695,0.0000,2.4667,115.9695,20,0
100.0000,10,123,2.4000,35,1,87,1,43.1090,0.0000,0.8300,37.0845,0.0000,0.7600,49.2474,0.0000,0.8900,129.4408,0.0000,2.4800,129.4408,20,0
110.0000,11,136,2.4000,42,1,93,1,48.0975,0.0000,0.8273,39.8596,0.0000,0.7455,53.3842,0.0000,0.8636,141.3414,0.0000,2.4364,141.3414,20,0
120.0000,12,143,2.4000,40,0,103,1,51.4559,0.0000,0.8000,41.6047,0.0000,0.7333,55.7576,0.0000,0.8750,148.8182,0.0000,2.4083,148.8182,20,0
130.0000,13,157,2.4000,42,5,110,1,52.0666,0.0000,0.7769,48.3663,0.0000,0.7308,60.1891,0.0000,0.8615,160.6220,0.0000,2.3692,160.6220,20,0
140.0000,14,177,2.4000,52,5,120,1,57.1070,0.0000,0.7929,51.7791,0.0000,0.7214,65.7071,0.0000,0.8714,174.5932,0.0000,2.3857,174.5932,20,0
150.0000,15,181,2.4000,54,0,127,1,59.2905,0.0000,0.7533,54.8216,0.0000,0.7333,66.0624,0.0000,0.8600,180.1746,0.0000,2.3467,180.1746,20,0
160.0000,16,199,2.4000,58,6,135,1,65.7535,0.0000,0.7312,58.0522,0.0000,0.7625,73.5858,0.0000,0.8562,197.3915,0.0000,2.3500,197.3915,23,0
170.0000,17,213,2.4000,65,1,147,1,68.6644,0.0000,0.7353,63.0950,0.0000,0.7471,77.3384,0.0000,0.8765,209.0978,0.0000,2.3588,209.0978,20,0
180.0000,18,227,2.4000,70,1,156,1,72.4244,0.0000,0.7333,66.5296,0.0000,0.7444,80.6485,0.0000,0.8778,219.6026,0.0000,2.3556,219.6026,20,0
190.0000,19,235,2.4000,68,0,167,1,74.3761,0.0000,0.7158,70.2133,0.0000,0.7421,85.9533,0.0000,0.8895,230.5428,0.0000,2.3474,230.5428,20,0
200.0000,20,250,2.4000,74,3,173,1,78.4369,0.0000,0.7200,74.5971,0.0000,0.7500,90.3196,0.0000,0.8750,243.3536,0.0000,2.3450,243.3536,20,0
210.0000,21,266,2.4000,78,7,181,1,80.0646,0.0000,0.7048,78.3441,0.0000,0.7714,94.2060,0.0000,0.8714,252.6146,0.0000,2.3476,252.6146,23,0
220.0000,22,272,2.4000,83,2,187,1,84.0502,0.0000,0.6955,80.9536,0.0000,0.7636,97.6346,0.0000,0.8591,262.6384,0.0000,2.3182,262.6384,20,0
230.0000,23,291,2.4000,94,8,189,1,88.3766,0.0000,0.7130,85.2950,0.0000,0.7913,99.0061,0.0000,0.8304,272.6777,0.0000,2.3348,272.6777,23,0
240.0000,24,309,2.4000,105,7,197,1,91.8167,0.0000,0.7292,90.2330,0.0000,0.7792,106.1077,0.0000,0.8292,288.1574,0.0000,2.3375,288.1574,23,0
250.0000,25,325,2.4000,112,4,209,1,95.1368,0.0000,0.7280,93.4709,0.0000,0.7760,110.5028,0.0000,0.8440,299.1104,0.0000,2.3480,299.1104,20,0
260.0000,26,346,2.4000,125,4,217,1,98.5210,0.0000,0.7500,96.1309,0.0000,0.7769,112.2417,0.0000,0.8423,306.8936,0.0000,2.3692,306.8936,20,0
270.0000,27,356,2.4000,128,0,228,1,101.0504,0.0000,0.7519,100.6118,0.0000,0.7741,118.2182,0.0000,0.8519,319.8803,0.0000,2.3778,319.8803,20,0
280.0000,28,378,2.4000,141,0,237,1,106.2361,0.0000,0.7750,105.5191,0.0000,0.7750,122.2878,0.0000,0.8536,334.0430,0.0000,2.4036,334.0430,20,0
290.0000,29,393,2.4000,151,0,242,1,110.4421,0.0000,0.7931,107.7957,0.0000,0.7759,124.1442,0.0000,0.8414,342.3820,0.0000,2.4103,342.3820,20,0
300.0000,30,405,2.4000,154,0,251,1,113.3590,0.0000,0.7900,114.1891,0.0000,0.7600,130.0168,0.0000,0.8433,357.5648,0.0000,2.3933,357.5648,20,0
310.0000,31,429,2.4000,161,4,264,1,118.5714,0.0000,0.8000,116.7471,0.0000,0.7613,134.9903,0.0000,0.8581,370.3088,0.0000,2.4194,370.3088,20,0
320.0000,32,442,2.4000,168,1,273,1,122.7483,0.0000,0.7969,118.0789,0.0000,0.7562,138.5435,0.0000,0.8594,379.3707,0.0000,2.4125,379.3707,20,0
330.0000,33,450,2.4000,171,0,279,1,122.4701,0.0000,0.7879,124.5928,0.0000,0.7576,141.8061,0.0000,0.8515,388.8690,0.0000,2.3970,388.8690,20,0
340.0000,34,453,2.4000,166,0,287,1,129.7184,0.0000,0.7824,128.4281,0.0000,0.7441,146.4832,0.0000,0.8500,404.6298,0.0000,2.3765,404.6298,20,0
350.0000,35,461,2.4000,167,1,293,1,134.4586,0.0000,0.7714,132.0683,0.0000,0.7486,150.3730,0.0000,0.8429,416.8999,0.0000,2.3629,416.8999,20,0
360.0000,36,478,2.4000,172,4,302,1,138.6106,0.0000,0.7639,136.1187,0.0000,0.7528,155.3027,0.0000,0.8444,430.0320,0.0000,2.3611,430.0320,20,0
370.0000,37,489,2.4000,178,1,310,1,142.2861,0.0000,0.7757,140.4969,0.0000,0.7541,159.5006,0.0000,0.8432,442.2836,0.0000,2.3730,442.2836,20,0
