time,sample_idx,total_occupancy,arrival_rate_est,q0_len,q1_len,q2_len,server_busy,q0_EN,q0_EW,q0_lambda,q1_EN,q1_EW,q1_lambda,q2_EN,q2_EW,q2_lambda,system_EN,system_EW,system_lambda,little_error,system_state_id,active_policy
10.0000,1,12,2.8500,0,3,9,1,2.0984,0.0000,0.6000,3.1204,0.0000,0.8000,3.5836,0.0000,1.2000,8.8024,0.0000,2.6000,8.8024,9,0
20.0000,2,34,2.8500,4,11,19,1,6.0767,0.0000,0.8000,8.0189,0.0000,0.9000,11.3268,0.0000,1.1000,25.4225,0.0000,2.8000,25.4225,12,0
30.0000,3,57,2.8500,4,25,28,1,10.9398,0.0000,0.8333,13.6277,0.0000,1.0667,15.8516,0.0000,1.0333,40.4190,0.0000,2.9333,40.4190,24,0
40.0000,4,73,2.8500,3,34,36,1,14.4013,0.0000,0.8000,19.0748,0.0000,1.0500,20.4412,0.0000,0.9750,53.9173,0.0000,2.8250,53.9173,24,0
50.0000,5,90,2.8500,3,42,45,1,18.4470,0.0000,0.7600,23.0720,0.0000,1.0000,24.2385,0.0000,0.9600,65.7575,0.0000,2.7200,65.7575,24,0
60.0000,6,109,2.8500,5,49,55,1,23.0935,0.0000,0.8167,29.1272,0.0000,0.9500,29.6905,0.0000,0.9667,81.9112,0.0000,2.7333,81.9112,24,0
70.0000,7,117,2.8500,0,54,63,1,24.4394,0.0000,0.7571,34.1395,0.0000,0.9143,33.0190,0.0000,0.9429,91.5979,0.0000,2.6143,91.5979,24,0
80.0000,8,134,2.8500,2,62,70,1,29.6889,0.0000,0.7500,38.5728,0.0000,0.9750,37.9561,0.0000,0.9125,106.2179,0.0000,2.6375,106.2179,24,0
90.0000,9,162,2.8500,2,79,81,1,34.9443,0.0000,0.8000,44.2298,0.0000,1.0556,43.2237,0.0000,0.9333,122.3978,0.0000,2.7889,122.3978,24,0
100.0000,10,178,2.8500,1,89,88,1,38.3397,0.0000,0.7800,49.0260,0.0000,1.0500,46.7941,0.0000,0.9100,134.1599,0.0000,2.7400,134.1599,24,0
