time,sample_idx,total_occupancy,arrival_rate_est,q0_len,q1_len,q2_len,server_busy,q0_EN,q0_EW,q0_lambda,q1_EN,q1_EW,q1_lambda,q2_EN,q2_EW,q2_lambda,system_EN,system_EW,system_lambda,little_error,system_state_id,active_policy
10.0000,1,28,2.9970,6,9,13,1,6.7324,0.0000,1.4000,5.3481,0.0000,1.1000,5.0088,0.0000,1.3000,17.0892,0.0000,3.8000,17.0892,13,0
20.0000,2,50,2.9970,6,21,23,1,12.1976,0.0000,1.1500,11.2745,0.0000,1.1500,11.3108,0.0000,1.1500,34.7829,0.0000,3.4500,34.7829,25,0
30.0000,3,60,2.9970,5,28,27,1,17.0281,0.0000,1.1333,16.3536,0.0000,1.0000,15.7862,0.0000,0.9000,49.1679,0.0000,3.0333,49.1679,24,0
40.0000,4,73,2.9970,0,37,36,1,18.7134,0.0000,0.9750,21.1914,0.0000,1.0500,18.7241,0.0000,0.9000,58.6289,0.0000,2.9250,58.6289,24,0
50.0000,5,89,2.9970,4,43,42,1,26.9522,0.0000,1.1000,26.1133,0.0000,1.0000,21.4429,0.0000,0.8400,74.5085,0.0000,2.9400,74.5085,24,0
60.0000,6,113,2.9970,0,60,53,1,31.7007,0.0000,1.0333,31.5073,0.0000,1.1167,25.6998,0.0000,0.8833,88.9077,0.0000,3.0333,88.9077,24,0
70.0000,7,149,2.9970,6,76,67,1,37.6092,0.0000,1.0571,37.7916,0.0000,1.2000,31.6742,0.0000,0.9571,107.0750,0.0000,3.2143,107.0750,25,0
80.0000,8,171,2.9970,11,84,76,1,42.2801,0.0000,1.0750,43.3833,0.0000,1.1500,36.8685,0.0000,0.9500,122.5319,0.0000,3.1750,122.5319,25,0
90.0000,9,186,2.9970,14,88,84,1,48.0053,0.0000,1.1000,49.5174,0.0000,1.0667,40.6183,0.0000,0.9333,138.1409,0.0000,3.1000,138.1409,25,0
100.0000,10,212,2.9970,4,107,101,1,53.2513,0.0000,1.0600,55.0086,0.0000,1.1500,46.4410,0.0000,1.0100,154.7010,0.0000,3.2200,154.7010,24,0
110.0000,11,234,2.9970,5,117,112,1,58.9433,0.0000,1.0636,57.8533,0.0000,1.1364,51.4353,0.0000,1.0182,168.2319,0.0000,3.2182,168.2319,24,0
120.0000,12,272,2.9970,10,134,128,1,64.1038,0.0000,1.0667,67.1095,0.0000,1.1833,57.2056,0.0000,1.0667,188.4189,0.0000,3.3167,188.4189,25,0
130.0000,13,285,2.9970,7,146,132,1,69.1617,0.0000,1.0615,72.9772,0.0000,1.1846,60.9622,0.0000,1.0154,203.1011,0.0000,3.2615,203.1011,25,0
140.0000,14,287,2.9970,0,149,138,1,71.9965,0.0000,1.0286,79.2681,0.0000,1.1357,67.6265,0.0000,0.9857,218.8912,0.0000,3.1500,218.8912,24,0
150.0000,15,300,2.9970,2,151,147,1,78.2203,0.0000,1.0067,83.5878,0.0000,1.1200,72.5207,0.0000,0.9800,234.3288,0.0000,3.1067,234.3288,24,0
160.0000,16,323,2.9970,3,161,159,1,84.2281,0.0000,1.0000,89.0629,0.0000,1.1125,78.2854,0.0000,0.9938,251.5764,0.0000,3.1062,251.5764,24,0
170.0000,17,338,2.9970,1,158,179,1,87.6677,0.0000,0.9765,93.4861,0.0000,1.0765,83.8635,0.0000,1.0529,265.0173,0.0000,3.1059,265.0173,24,0
