time,sample_idx,total_occupancy,arrival_rate_est,q0_len,q1_len,q2_len,server_busy,q0_EN,q0_EW,q0_lambda,q1_EN,q1_EW,q1_lambda,q2_EN,q2_EW,q2_lambda,system_EN,system_EW,system_lambda,little_error,system_state_id,active_policy
10.0000,1,21,2.8500,7,3,11,1,4.0579,0.0000,1.1000,3.8361,0.0000,0.8000,4.6929,0.0000,1.1000,12.5868,0.0000,3.0000,12.5868,10,0
20.0000,2,34,2.8500,2,12,20,1,6.6610,0.0000,0.8500,8.3742,0.0000,0.8500,9.7693,0.0000,1.0000,24.8045,0.0000,2.7000,24.8045,12,0
30.0000,3,53,2.8500,3,15,35,1,12.9468,0.0000,0.8333,12.2227,0.0000,0.7000,15.1485,0.0000,1.1667,40.3179,0.0000,2.7000,40.3179,21,0
40.0000,4,77,2.8500,5,27,45,1,16.4157,0.0000,0.8000,15.9449,0.0000,0.8250,21.3400,0.0000,1.1250,53.7005,0.0000,2.7500,53.7005,24,0
50.0000,5,91,2.8500,8,34,49,1,20.8174,0.0000,0.8400,19.2002,0.0000,0.8000,26.1096,0.0000,0.9800,66.1272,0.0000,2.6200,66.1272,25,0
60.0000,6,117,2.8500,9,49,59,1,24.6184,0.0000,0.9167,24.3196,0.0000,0.9167,30.1216,0.0000,0.9833,79.0596,0.0000,2.8167,79.0596,25,0
70.0000,7,134,2.8500,9,57,68,1,29.6104,0.0000,0.8714,28.5900,0.0000,0.9000,35.3234,0.0000,0.9714,93.5238,0.0000,2.7429,93.5238,25,0
80.0000,8,151,2.8500,4,66,81,1,33.4817,0.0000,0.8500,33.3944,0.0000,0.9000,38.1100,0.0000,1.0125,104.9861,0.0000,2.7625,104.9861,24,0
90.0000,9,169,2.8500,4,74,91,1,37.9268,0.0000,0.8556,35.2904,0.0000,0.8889,44.9837,0.0000,1.0111,118.2009,0.0000,2.7556,118.2009,24,0
100.0000,10,192,2.8500,5,84,103,1,42.2986,0.0000,0.8700,43.2728,0.0000,0.9000,50.5170,0.0000,1.0300,136.0883,0.0000,2.8000,136.0883,24,0
110.0000,11,207,2.8500,2,94,111,1,46.9119,0.0000,0.8636,47.6309,0.0000,0.9091,53.7894,0.0000,1.0091,148.3322,0.0000,2.7818,148.3322,24,0
120.0000,12,222,2.8500,3,96,123,1,51.5738,0.0000,0.8333,52.6062,0.0000,0.8833,58.8183,0.0000,1.0250,162.9983,0.0000,2.7417,162.9983,24,0
130.0000,13,236,2.8500,0,100,136,1,53.4468,0.0000,0.8000,56.8741,0.0000,0.8769,66.4210,0.0000,1.0462,176.7419,0.0000,2.7231,176.7419,24,0
140.0000,14,253,2.8500,1,105,147,1,58.6847,0.0000,0.8000,60.4595,0.0000,0.8571,67.8708,0.0000,1.0500,187.0150,0.0000,2.7071,187.0150,24,0
150.0000,15,282,2.8500,9,114,159,1,63.4572,0.0000,0.8600,65.0532,0.0000,0.8600,77.0894,0.0000,1.0600,205.5998,0.0000,2.7800,205.5998,25,0
160.0000,16,295,2.8500,2,124,169,1,67.6400,0.0000,0.8375,69.7830,0.0000,0.8688,82.4697,0.0000,1.0562,219.8928,0.0000,2.7625,219.8928,24,0
170.0000,17,310,2.8500,1,127,182,1,70.9533,0.0000,0.8000,72.5166,0.0000,0.8471,88.0791,0.0000,1.0706,231.5490,0.0000,2.7176,231.5490,24,0
180.0000,18,338,2.8500,9,136,193,1,75.4478,0.0000,0.8222,77.1043,0.0000,0.8500,92.0552,0.0000,1.0722,244.6073,0.0000,2.7444,244.6073,25,0
190.0000,19,342,2.8500,3,140,199,1,77.5186,0.0000,0.8000,82.2496,0.0000,0.8263,97.5439,0.0000,1.0474,257.3121,0.0000,2.6737,257.3121,24,0
200.0000,20,363,2.8500,2,149,212,1,82.6870,0.0000,0.8000,85.9446,0.0000,0.8350,101.0206,0.0000,1.0600,269.6523,0.0000,2.6950,269.6523,24,0
210.0000,21,383,2.8500,1,161,221,1,87.0020,0.0000,0.8095,90.1687,0.0000,0.8524,109.3225,0.0000,1.0524,286.4932,0.0000,2.7143,286.4932,24,0
220.0000,22,390,2.8500,2,162,226,1,90.7638,0.0000,0.7955,92.4095,0.0000,0.8545,113.6087,0.0000,1.0273,296.7820,0.0000,2.6773,296.7820,24,0
230.0000,23,427,2.8500,11,176,240,1,94.2914,0.0000,0.8261,98.6428,0.0000,0.8783,119.6492,0.0000,1.0435,312.5833,0.0000,2.7478,312.5833,25,0
240.0000,24,443,2.8500,11,185,247,1,96.9740,0.0000,0.8333,103.2581,0.0000,0.8792,123.5477,0.0000,1.0292,323.7798,0.0000,2.7417,323.7798,25,0
250.0000,25,468,2.8500,14,197,257,1,103.3951,0.0000,0.8560,106.8373,0.0000,0.8920,129.7728,0.0000,1.0280,340.0052,0.0000,2.7760,340.0052,25,0
