time,sample_idx,total_occupancy,arrival_rate_est,q0_len,q1_len,q2_len,server_busy,q0_EN,q0_EW,q0_lambda,q1_EN,q1_EW,q1_lambda,q2_EN,q2_EW,q2_lambda,system_EN,system_EW,system_lambda,little_error,system_state_id,active_policy
10.0000,1,13,2.7000,1,5,7,1,3.3811,0.0000,0.8000,3.6975,0.0000,0.7000,4.1511,0.0000,1.0000,11.2297,0.0000,2.5000,11.2297,9,0
20.0000,2,30,2.7000,1,10,19,1,7.6579,0.0000,0.9500,6.9770,0.0000,0.7500,10.5600,0.0000,1.1000,25.1949,0.0000,2.8000,25.1949,12,0
30.0000,3,46,2.7000,3,15,28,1,13.1969,0.0000,0.9667,10.8788,0.0000,0.7000,14.6054,0.0000,1.0333,38.6811,0.0000,2.7000,38.6811,21,0
40.0000,4,66,2.7000,5,23,38,1,16.5360,0.0000,1.0250,13.9822,0.0000,0.7250,20.7002,0.0000,1.0250,51.2185,0.0000,2.7750,51.2185,24,0
50.0000,5,97,2.7000,11,32,54,1,25.1372,0.0000,1.1400,17.7708,0.0000,0.7600,26.0561,0.0000,1.1400,68.9641,0.0000,3.0400,68.9641,25,0
60.0000,6,112,2.7000,12,38,62,1,27.5549,0.0000,1.0667,21.2311,0.0000,0.7333,30.6035,0.0000,1.0833,79.3895,0.0000,2.8833,79.3895,25,0
70.0000,7,131,2.7000,12,48,71,1,35.1890,0.0000,1.0286,24.6240,0.0000,0.7714,37.0795,0.0000,1.0571,96.8925,0.0000,2.8571,96.8925,25,0
80.0000,8,145,2.7000,8,58,79,1,40.6809,0.0000,1.0250,29.7719,0.0000,0.8000,40.4091,0.0000,1.0250,110.8619,0.0000,2.8500,110.8619,25,0
90.0000,9,151,2.7000,2,63,86,1,46.2835,0.0000,0.9889,32.7943,0.0000,0.7667,47.0627,0.0000,0.9889,126.1404,0.0000,2.7444,126.1404,24,0
100.0000,10,163,2.7000,2,63,98,1,51.2529,0.0000,0.9900,36.9547,0.0000,0.7200,51.8244,0.0000,1.0100,140.0320,0.0000,2.7200,140.0320,24,0
110.0000,11,179,2.7000,0,69,110,1,55.2560,0.0000,1.0000,39.7900,0.0000,0.7455,56.0808,0.0000,1.0273,151.1268,0.0000,2.7727,151.1268,24,0
120.0000,12,201,2.7000,0,80,121,1,53.5895,0.0000,0.9250,45.0499,0.0000,0.8333,60.4513,0.0000,1.0333,159.0907,0.0000,2.7917,159.0907,24,0
130.0000,13,221,2.7000,0,88,133,1,62.4202,0.0000,0.9077,49.0317,0.0000,0.8385,66.5809,0.0000,1.0462,178.0329,0.0000,2.7923,178.0329,24,0
140.0000,14,236,2.7000,3,95,138,1,67.3395,0.0000,0.9143,53.6128,0.0000,0.8357,70.6402,0.0000,1.0071,191.5925,0.0000,2.7571,191.5925,24,0
150.0000,15,247,2.7000,1,96,150,1,73.1531,0.0000,0.8867,58.4218,0.0000,0.8400,76.7631,0.0000,1.0200,208.3380,0.0000,2.7467,208.3380,24,0
160.0000,16,263,2.7000,2,105,156,1,74.0763,0.0000,0.8812,63.2614,0.0000,0.8688,81.4870,0.0000,0.9938,218.8247,0.0000,2.7437,218.8247,24,0
170.0000,17,274,2.7000,1,110,163,1,80.7971,0.0000,0.8588,67.4892,0.0000,0.8765,85.8976,0.0000,0.9765,234.1840,0.0000,2.7118,234.1840,24,0
180.0000,18,292,2.7000,0,120,172,1,83.9645,0.0000,0.8667,72.9236,0.0000,0.8889,91.1859,0.0000,0.9722,248.0740,0.0000,2.7278,248.0740,24,0
190.0000,19,309,2.7000,6,121,182,1,88.7597,0.0000,0.8947,70.1100,0.0000,0.8526,95.0358,0.0000,0.9737,253.9055,0.0000,2.7211,253.9055,25,0
