time,sample_idx,total_occupancy,arrival_rate_est,q0_len,q1_len,q2_len,server_busy,q0_EN,q0_EW,q0_lambda,q1_EN,q1_EW,q1_lambda,q2_EN,q2_EW,q2_lambda,system_EN,system_EW,system_lambda,little_error,system_state_id,active_policy
10.0000,1,22,2.7000,2,6,14,1,2.5245,0.0000,0.8000,3.3118,0.0000,0.9000,7.9857,0.0000,1.7000,13.8219,0.0000,3.4000,13.8219,12,0
20.0000,2,38,2.7000,0,15,23,1,6.7790,0.0000,0.7500,9.9328,0.0000,1.0000,14.9699,0.0000,1.3000,31.6817,0.0000,3.0500,31.6817,21,0
30.0000,3,62,2.7000,0,31,31,1,11.2329,0.0000,0.8000,15.3382,0.0000,1.3333,18.7421,0.0000,1.1333,45.3132,0.0000,3.2667,45.3132,24,0
40.0000,4,86,2.7000,2,41,43,1,14.1283,0.0000,0.8250,23.1109,0.0000,1.2500,22.2458,0.0000,1.1500,59.4850,0.0000,3.2250,59.4850,24,0
50.0000,5,101,2.7000,3,46,52,1,20.7657,0.0000,0.9000,29.5192,0.0000,1.1400,28.2748,0.0000,1.1000,78.5597,0.0000,3.1400,78.5597,24,0
60.0000,6,109,2.7000,0,44,65,1,24.4151,0.0000,0.8500,32.9089,0.0000,1.0500,34.9577,0.0000,1.1333,92.2817,0.0000,3.0333,92.2817,24,0
70.0000,7,127,2.7000,2,49,76,1,29.5584,0.0000,0.8429,38.0178,0.0000,1.0714,39.5652,0.0000,1.1286,107.1414,0.0000,3.0429,107.1414,24,0
80.0000,8,147,2.7000,1,55,91,1,33.4123,0.0000,0.8500,43.9469,0.0000,1.0625,44.9796,0.0000,1.1750,122.3387,0.0000,3.0875,122.3387,24,0
90.0000,9,160,2.7000,0,58,102,1,36.0374,0.0000,0.8111,49.2652,0.0000,1.0556,52.4436,0.0000,1.1667,137.7461,0.0000,3.0333,137.7461,24,0
100.0000,10,182,2.7000,3,66,113,1,41.0466,0.0000,0.8400,53.8746,0.0000,1.0600,57.0891,0.0000,1.1600,152.0103,0.0000,3.0600,152.0103,24,0
110.0000,11,206,2.7000,7,74,125,1,44.3243,0.0000,0.8636,58.4591,0.0000,1.0364,63.2281,0.0000,1.1636,166.0115,0.0000,3.0636,166.0115,25,0
120.0000,12,210,2.7000,2,76,132,1,50.4373,0.0000,0.8417,62.6273,0.0000,1.0167,69.4397,0.0000,1.1250,182.5043,0.0000,2.9833,182.5043,24,0
130.0000,13,226,2.7000,1,81,144,1,53.8178,0.0000,0.8385,68.8606,0.0000,1.0000,72.6435,0.0000,1.1308,195.3220,0.0000,2.9692,195.3220,24,0
140.0000,14,243,2.7000,1,86,156,1,59.0480,0.0000,0.8500,73.0450,0.0000,0.9929,80.7096,0.0000,1.1357,212.8027,0.0000,2.9786,212.8027,24,0
150.0000,15,266,2.7000,3,97,166,1,63.2415,0.0000,0.8667,77.9183,0.0000,1.0067,84.5346,0.0000,1.1267,225.6945,0.0000,3.0000,225.6945,24,0
160.0000,16,279,2.7000,1,102,176,1,66.1674,0.0000,0.8562,81.7912,0.0000,0.9938,91.4776,0.0000,1.1187,239.4362,0.0000,2.9688,239.4362,24,0
170.0000,17,294,2.7000,0,105,189,1,68.6996,0.0000,0.8588,87.5719,0.0000,0.9882,95.1493,0.0000,1.1294,251.4207,0.0000,2.9765,251.4207,24,0
180.0000,18,311,2.7000,3,109,199,1,75.6697,0.0000,0.8556,91.6980,0.0000,0.9722,101.6472,0.0000,1.1222,269.0149,0.0000,2.9500,269.0149,24,0
190.0000,19,325,2.7000,5,116,204,1,80.5001,0.0000,0.8632,97.0729,0.0000,0.9579,104.1185,0.0000,1.0895,281.6915,0.0000,2.9105,281.6915,24,0
200.0000,20,340,2.7000,4,122,214,1,84.3739,0.0000,0.8800,97.6814,0.0000,0.9400,112.7842,0.0000,1.0850,294.8394,0.0000,2.9050,294.8394,24,0
210.0000,21,355,2.7000,0,132,223,1,89.0621,0.0000,0.8762,105.7063,0.0000,0.9619,116.1726,0.0000,1.0762,310.9410,0.0000,2.9143,310.9410,24,0
220.0000,22,370,2.7000,4,137,229,1,93.8186,0.0000,0.8727,109.9043,0.0000,0.9409,122.8867,0.0000,1.0545,326.6096,0.0000,2.8682,326.6096,24,0
230.0000,23,385,2.7000,4,146,235,1,97.8787,0.0000,0.8739,114.6600,0.0000,0.9435,128.2093,0.0000,1.0348,340.7480,0.0000,2.8522,340.7480,24,0
240.0000,24,401,2.7000,2,153,246,1,102.1392,0.0000,0.8708,116.5414,0.0000,0.9375,132.9519,0.0000,1.0375,351.6325,0.0000,2.8458,351.6325,24,0
250.0000,25,417,2.7000,1,164,252,1,107.4123,0.0000,0.8720,122.3322,0.0000,0.9520,136.3099,0.0000,1.0200,366.0544,0.0000,2.8440,366.0544,24,0
260.0000,26,437,2.7000,2,175,260,1,111.3336,0.0000,0.8654,127.1997,0.0000,0.9577,142.0675,0.0000,1.0115,380.6009,0.0000,2.8346,380.6009,24,0
270.0000,27,458,2.7000,0,185,273,1,115.1416,0.0000,0.8519,132.9188,0.0000,0.9630,147.2436,0.0000,1.0222,395.3040,0.0000,2.8370,395.3040,24,0
280.0000,28,470,2.7000,0,192,278,1,119.4989,0.0000,0.8429,137.5381,0.0000,0.9714,151.7381,0.0000,1.0036,408.7752,0.0000,2.8179,408.7752,24,0
290.0000,29,487,2.7000,4,192,291,1,123.5841,0.0000,0.8517,141.8904,0.0000,0.9621,156.6155,0.0000,1.0138,422.0900,0.0000,2.8276,422.0900,24,0
300.0000,30,500,2.7000,1,196,303,1,127.9696,0.0000,0.8467,146.8857,0.0000,0.9500,161.3867,0.0000,1.0200,436.2419,0.0000,2.8167,436.2419,24,0
310.0000,31,526,2.7000,8,206,312,1,132.0452,0.0000,0.8645,151.5206,0.0000,0.9516,165.4290,0.0000,1.0161,448.9948,0.0000,2.8323,448.9948,25,0
320.0000,32,545,2.7000,10,215,320,1,136.5194,0.0000,0.8625,155.6202,0.0000,0.9500,168.4645,0.0000,1.0094,460.6041,0.0000,2.8219,460.6041,25,0
330.0000,33,563,2.7000,7,221,335,1,137.6841,0.0000,0.8576,160.7496,0.0000,0.9394,175.4798,0.0000,1.0242,473.9134,0.0000,2.8212,473.9134,25,0
340.0000,34,580,2.7000,7,228,345,1,145.8726,0.0000,0.8559,163.4046,0.0000,0.9324,180.8873,0.0000,1.0235,490.1645,0.0000,2.8118,490.1645,25,0
350.0000,35,602,2.7000,2,240,360,1,150.0136,0.0000,0.8514,169.2943,0.0000,0.9400,184.3960,0.0000,1.0371,503.7038,0.0000,2.8286,503.7038,24,0
