time,sample_idx,total_occupancy,arrival_rate_est,q0_len,q1_len,q2_len,server_busy,q0_EN,q0_EW,q0_lambda,q1_EN,q1_EW,q1_lambda,q2_EN,q2_EW,q2_lambda,system_EN,system_EW,system_lambda,little_error,system_state_id,active_policy
10.0000,1,15,2.4000,1,7,7,1,4.1214,0.0000,0.8000,1.8269,0.0000,0.7000,3.5479,0.0000,0.8000,9.4962,0.0000,2.3000,9.4962,12,0
20.0000,2,34,2.4000,1,15,18,1,7.0945,0.0000,0.8000,6.6381,0.0000,0.8500,8.8289,0.0000,0.9500,22.5616,0.0000,2.6000,22.5616,12,0
30.0000,3,45,2.4000,0,19,26,1,10.2064,0.0000,0.7667,10.2309,0.0000,0.7667,11.6947,0.0000,0.9000,32.1320,0.0000,2.4333,32.1320,21,0
40.0000,4,62,2.4000,3,25,34,1,14.9962,0.0000,0.7750,15.2371,0.0000,0.8250,17.9966,0.0000,0.8750,48.2299,0.0000,2.4750,48.2299,24,0
50.0000,5,71,2.4000,2,27,42,1,17.6479,0.0000,0.7600,19.0548,0.0000,0.7800,22.0846,0.0000,0.8600,58.7873,0.0000,2.4000,58.7873,24,0
60.0000,6,90,2.4000,2,37,51,1,22.5018,0.0000,0.8333,22.7816,0.0000,0.8167,25.1341,0.0000,0.8667,70.4174,0.0000,2.5167,70.4174,24,0
70.0000,7,103,2.4000,2,41,60,1,26.9437,0.0000,0.8143,24.3597,0.0000,0.7571,28.8530,0.0000,0.8714,80.1564,0.0000,2.4429,80.1564,24,0
80.0000,8,116,2.4000,0,49,67,1,31.2021,0.0000,0.8375,28.4547,0.0000,0.7750,34.7507,0.0000,0.8500,94.4075,0.0000,2.4625,94.4075,24,0
90.0000,9,124,2.4000,1,53,70,1,33.5760,0.0000,0.8000,33.9911,0.0000,0.7556,38.7062,0.0000,0.7889,106.2733,0.0000,2.3444,106.2733,24,0
100.0000,10,149,2.4000,0,64,85,1,38.8666,0.0000,0.8000,38.4039,0.0000,0.8000,41.9302,0.0000,0.8600,119.2006,0.0000,2.4600,119.2006,24,0
110.0000,11,169,2.4000,2,71,96,1,43.5315,0.0000,0.7818,42.8801,0.0000,0.8091,46.2934,0.0000,0.8818,132.7050,0.0000,2.4727,132.7050,24,0
120.0000,12,176,2.4000,0,72,104,1,46.4565,0.0000,0.7417,45.9912,0.0000,0.7917,50.8281,0.0000,0.8750,143.2757,0.0000,2.4083,143.2757,24,0
130.0000,13,191,2.4000,2,74,115,1,49.3464,0.0000,0.7923,49.8738,0.0000,0.7615,55.2656,0.0000,0.8923,154.4858,0.0000,2.4462,154.4858,24,0
140.0000,14,202,2.4000,3,78,121,1,54.9282,0.0000,0.7643,54.4609,0.0000,0.7857,59.6804,0.0000,0.8714,169.0695,0.0000,2.4214,169.0695,24,0
150.0000,15,222,2.4000,9,84,129,1,57.0495,0.0000,0.8133,56.9698,0.0000,0.7733,64.4053,0.0000,0.8667,178.4246,0.0000,2.4533,178.4246,25,0
