Tempo(s),Fila,E[N],E[W]
23770,29,13.609819,143.461375
23780,31,13.616843,143.468553
23790,32,13.624416,143.545105
23800,33,13.632198,143.560310
23810,31,13.640139,143.704293
23820,32,13.647780,143.781563
23830,32,13.655805,143.862876
23840,31,13.663481,144.004154
23850,35,13.671217,143.828203
23860,34,13.679871,143.979590
23870,34,13.688384,144.129568
23880,32,13.696222,144.272508
23890,32,13.703883,144.413664
23900,29,13.711247,144.551743
23910,25,13.716783,144.543093
23920,25,13.721426,144.588774
23930,24,13.726278,144.572985
23940,21,13.730414,144.613335
23950,20,13.733301,144.640522
23960,21,13.735726,144.599299
23970,22,13.738961,144.630171
23980,21,13.742041,144.722949
23990,21,13.745067,144.815175
24000,22,13.748435,144.847429
24010,21,13.751499,144.940071
24020,24,13.755416,144.850987
24030,24,13.759680,144.956204
24040,22,13.763504,145.056834
24050,20,13.766127,145.081223
24060,21,13.768740,145.105510
24070,21,13.771744,145.197495
24080,23,13.774881,145.163734
24090,23,13.778710,145.264391
24100,23,13.782537,145.365047
24110,24,13.786313,145.274477
24120,24,13.790547,145.379372
24130,25,13.794780,145.420731
24140,26,13.799778,145.406656
24150,26,13.804830,145.520143
24160,26,13.809641,145.567592
24170,26,13.814684,145.681031
24180,24,13.819240,145.789362
24190,22,13.823264,145.892131
24200,23,13.827024,145.928466
24210,24,13.830834,145.901739
24220,26,13.835156,145.880489
24230,26,13.840177,145.993680
24240,27,13.845500,145.982997
24250,25,13.850855,146.036187
24260,26,13.855585,145.955929
24270,27,13.860634,146.005897
24280,27,13.865938,146.058557
24290,27,13.871436,146.113260
24300,29,13.877234,146.107790
24310,30,13.883405,146.106310
24320,28,13.889570,146.231313
24330,27,13.895201,146.287428
24340,24,13.899882,146.396852
24350,23,13.903816,146.498450
24360,21,13.907415,146.596555
24370,21,13.910495,146.625761
24380,21,13.913403,146.716592
24390,21,13.916153,146.678902
24400,24,13.919502,146.584308
24410,25,13.923958,146.628049
24420,25,13.928494,146.735901
24430,24,13.932717,146.840499
24440,24,13.936636,146.878559
24450,26,13.941142,146.859514
24460,26,13.945802,146.905388
24470,26,13.950728,147.017360
24480,26,13.955482,147.000947
24490,24,13.960027,147.108889
24500,25,13.964493,147.152718
24510,26,13.969173,147.198810
24520,26,13.974080,147.310590
24530,27,13.978968,147.295566
24540,28,13.984663,147.352357
24550,30,13.990655,147.349026
24560,30,13.997173,147.477727
24570,30,14.003687,147.606427
24580,31,14.010688,147.550433
24590,30,14.017461,147.618573
24600,29,14.023674,147.744057
24610,30,14.029842,147.742585
24620,32,14.036657,147.747971
24630,30,14.043722,147.756033
24640,30,14.050285,147.821953
24650,32,14.057155,147.828014
24660,32,14.064485,147.902007
24670,30,14.071553,147.973232
24680,31,14.078087,148.038848
24690,30,14.084811,148.169567
24700,31,14.091642,148.238309
24710,30,14.098309,148.368491
24720,29,14.104670,148.495504
24730,28,14.110486,148.490353
24740,30,14.116316,148.485402
24750,30,14.122629,148.548693
24760,29,14.128485,148.607177
24770,27,14.133647,148.658354
24780,28,14.138925,148.710763
24790,28,14.144372,148.764950
24800,27,14.149984,148.820866
24810,32,14.155635,148.625186
24820,31,14.162521,148.757413
24830,32,14.169589,148.828638
24840,31,14.176608,148.962328
24850,28,14.182773,149.087101
24860,27,14.188218,149.204361
24870,27,14.193318,149.254894
24880,27,14.198661,149.307977
24890,26,14.203558,149.419512
24900,29,14.209056,149.348030
24910,29,14.214909,149.406489
24920,30,14.221235,149.469918
24930,32,14.228007,149.412056
24940,33,14.235416,149.423935
24950,36,14.243275,149.377770
24960,37,14.251995,149.466303
24970,39,14.261577,149.501086
24980,42,14.272428,149.486483
24990,42,14.283524,149.662583
25000,40,14.294500,149.711978
25010,41,14.305066,149.819813
25020,41,14.315736,149.991504
25030,43,14.326584,149.976749
25040,41,14.337888,150.155044
25050,43,14.348813,150.203829
25060,43,14.360246,150.383519
25070,43,14.371709,150.500726
25080,42,14.382403,150.547021
25090,42,14.393466,150.660022
25100,39,14.403680,150.827020
25110,38,14.413162,150.986443
25120,36,14.422043,151.139646
25130,36,14.430518,151.225567
25140,35,14.438784,151.372407
25150,36,14.447032,151.455964
25160,36,14.455599,151.606027
25170,37,14.464180,151.693087
25180,37,14.473130,151.847253
25190,35,14.481878,151.999374
25200,36,14.490278,152.084545
25210,35,14.498610,152.169007
25220,37,14.506966,152.190383
25230,36,14.515763,152.343049
25240,38,14.524678,152.370267
25250,37,14.533657,152.461502
25260,36,14.542343,152.613038
25270,35,14.550451,152.758574
25280,34,14.558320,152.838179
25290,33,14.566052,152.916336
25300,33,14.573338,153.053323
25310,35,14.581226,153.069606
25320,33,14.588755,153.209156
25330,36,14.596312,153.158485
25340,36,14.604759,153.307615
25350,35,14.613147,153.456201
25360,32,14.620046,153.589213
25370,33,14.627135,153.660630
25380,33,14.634303,153.732864
25390,33,14.641474,153.805139
25400,31,14.648080,153.871478
25410,30,14.654145,153.995793
25420,31,14.660725,153.934581
25430,31,14.667150,154.062627
25440,30,14.673343,154.124630
25450,31,14.679519,154.122837
25460,29,14.685505,154.246265
25470,28,14.691119,154.365837
25480,28,14.696342,154.481349
25490,29,14.701687,154.534438
25500,29,14.707333,154.590684
25510,29,14.712936,154.710222
25520,30,14.718680,154.767496
25530,29,14.724285,154.887102
25540,29,14.730238,154.946577
25550,29,14.735823,155.066017
25560,29,14.741200,155.119416
25570,27,14.746265,155.105712
25580,28,14.751242,155.091147
25590,30,14.756887,155.083671
25600,31,14.763277,155.084078
25610,30,14.769601,155.211117
25620,30,14.775546,155.334219
25630,30,14.781486,155.457321
25640,29,14.787557,155.518034
25650,27,14.793091,155.573095
25660,28,14.798467,155.562745
25670,27,14.803336,155.674575
25680,26,14.808036,155.784662
25690,27,14.812517,155.828650
25700,28,14.817539,155.814552
25710,27,14.822355,155.925835
25720,27,14.827046,155.972033
25730,26,14.831418,156.078682
25740,29,14.836122,155.997457
25750,27,14.841166,156.111123
25760,28,14.846005,156.158873
25770,27,14.850848,156.270461
25780,27,14.855561,156.380710
25790,26,14.859981,156.424047
25800,28,14.864470,156.404296
25810,29,14.869690,156.456050
25820,28,14.874822,156.443136
25830,27,14.879883,156.556972
25840,28,14.884868,156.542524
25850,26,14.889402,156.650814
25860,24,14.893260,156.752015
25870,27,14.897163,156.662441
25880,28,14.902109,156.647682
25890,27,14.907040,156.760063
25900,28,14.911484,156.740025
25910,28,14.916624,156.790969
25920,30,14.922192,156.782820
25930,31,14.928239,156.843286
25940,30,14.933991,156.837135
25950,32,14.940423,156.838178
25960,33,14.947256,156.906898
25970,33,14.954207,157.040339
25980,31,14.960670,157.105172
25990,30,14.966572,157.227648
26000,28,14.972011,157.345310
26010,28,14.977020,157.458487
26020,27,14.981822,157.569525
26030,26,14.986102,157.675115
26040,26,14.990330,157.716444
26050,25,14.994475,157.820632
26060,24,14.998292,157.921411
26070,25,15.001914,157.956343
26080,21,15.005071,157.986374
26090,21,15.007432,158.008030
26100,22,15.010067,157.968855
26110,21,15.012701,158.057103
26120,20,15.014669,158.138364
26130,21,15.016623,158.155726
26140,20,15.018871,158.239942
26150,19,15.020617,158.318880
26160,19,15.022071,158.330932
26170,19,15.023591,158.407483
26180,18,15.024747,158.480211
26190,17,15.025831,158.488329
26200,14,15.025930,158.549886
26210,15,15.025909,158.546326
26220,14,15.025676,158.604353
26230,15,15.025615,158.600355
26240,16,15.025672,158.597603
26250,16,15.025824,158.595852
26260,17,15.026700,158.474349
26270,18,15.027223,158.412984
26280,17,15.027999,158.481471
26290,20,15.029272,158.301111
26300,22,15.031492,158.257898
26310,22,15.034140,158.345969
26320,25,15.037594,158.252493
26330,25,15.041298,158.288321
26340,26,15.045264,158.326906
26350,24,15.048943,158.425745
26360,27,15.052746,158.336147
26370,25,15.056838,158.439278
26380,26,15.060647,158.413025
26390,28,15.065266,158.395362
26400,27,15.069805,158.503128
26410,28,15.074469,158.549079
26420,30,15.079591,158.410653
26430,28,15.084661,158.460890
26440,26,15.089502,158.571712
26450,29,15.094339,158.493560
26460,28,15.099560,158.608317
26470,30,15.104853,158.597957
26480,29,15.110270,158.714772
26490,29,15.115292,158.764508
26500,29,15.120532,158.879497
26510,26,15.125156,158.988062
26520,27,15.129441,158.967030
26530,28,15.134215,158.951201
26540,27,15.138822,159.059521
26550,26,15.143162,159.102082
26560,27,15.147496,159.144582
26570,26,15.151866,159.187452
26580,26,15.155947,159.290260
26590,26,15.160200,159.206048
26600,25,15.164158,159.307506
26610,25,15.167854,159.406242
26620,26,15.171736,159.381062
26630,24,15.175438,159.479840
26640,24,15.178751,159.574552
26650,24,15.182061,159.669264
26660,24,15.185627,159.703677
26670,23,15.188707,159.732972
26680,23,15.191635,159.823666
26690,23,15.194560,159.914360
26700,21,15.196928,159.999206
26710,21,15.199101,160.082013
26720,22,15.201293,160.101912
26730,24,15.203971,160.063857
26740,24,15.207260,160.158382
26750,24,15.210372,160.187974
26760,24,15.213657,160.282462
26770,25,15.216988,160.314347
26780,26,15.220927,160.289590
26790,25,15.224825,160.390508
26800,25,15.228372,160.424676
26810,27,15.232365,160.400517
26820,25,15.236390,160.502739
26830,25,15.240029,160.600933
26840,24,15.243351,160.695811
26850,25,15.246851,160.729467
26860,25,15.250432,160.700904
26870,27,15.254214,160.674528
26880,27,15.258583,160.780369
26890,27,15.262623,160.756728
26900,26,15.266801,160.734614
26910,28,15.271190,160.714793
26920,28,15.275918,160.824296
26930,28,15.280643,160.933799
26940,26,15.285109,160.914750
26950,26,15.289085,161.016352
26960,26,15.292840,161.052723
26970,26,15.296814,161.091396
26980,27,15.301107,161.133437
26990,27,15.305551,161.114201
27000,27,15.310020,161.032547
27010,26,15.314072,161.134824
27020,24,15.317742,161.233110
27030,26,15.321602,161.145098
27040,25,15.325199,161.242564
27050,22,15.327830,161.329885
27060,22,15.330296,161.415488
27070,20,15.332446,161.497784
27080,19,15.333989,161.573710
27090,18,15.335311,161.647301
27100,17,15.336080,161.652183
27110,17,15.336965,161.595462
27120,16,15.337488,161.660585
27130,17,15.338052,161.663309
27140,17,15.338665,161.729354
27150,15,15.338844,161.728005
27160,17,15.339312,161.666943
27170,17,15.339923,161.732911
27180,18,15.340577,161.736571
27190,18,15.341555,161.806393
27200,19,15.343002,161.755677
27210,16,15.343591,161.821360
27220,14,15.343294,161.877700
27230,15,15.342971,161.871023
27240,14,15.342697,161.864857
27250,15,15.342355,161.857983
27260,15,15.342229,161.916055
27270,15,15.342112,161.911530
27280,14,15.341837,161.905341
27290,13,15.341123,161.957161
27300,10,15.339823,162.002772
27310,6,15.337017,162.032474
27320,4,15.333059,162.049968
27330,2,15.328575,162.061880
27340,0,15.323103,162.063300
27350,2,15.317922,161.942467
27360,5,15.313092,161.700580
27370,6,15.309602,161.598077
27380,5,15.306035,161.619455
27390,5,15.302262,161.514049
27400,3,15.298269,161.530861
27410,1,15.293494,161.539376
27420,0,15.288051,161.540792
27430,0,15.282477,161.540792
27440,2,15.277360,161.421167
27450,2,15.272513,161.366624
27460,5,15.268054,161.192147
27470,5,15.264316,161.211370
27480,5,15.260581,161.230593
27490,5,15.256849,161.249817
27500,4,15.252902,161.266747
27510,4,15.249131,161.099686
27520,4,15.245043,161.115047
27530,5,15.241110,161.070160
27540,6,15.237614,161.029884
27550,6,15.234261,161.052908
27560,5,15.230329,161.008000
27570,8,15.226537,160.779630
27580,6,15.223219,160.741343
27590,7,15.219999,160.704087
27600,6,15.216751,160.666542
27610,1,15.212492,160.679760
27620,0,15.207315,160.621817
27630,1,15.201868,160.561018
27640,2,15.196901,160.505291
27650,0,15.191576,160.507099
27660,1,15.186141,160.446392
27670,0,15.180738,160.447295
27680,0,15.175254,160.447295
27690,1,15.170348,160.330890
27700,0,15.164894,160.331136
27710,0,15.159422,160.331136
27720,0,15.153953,160.331136
27730,1,15.148774,160.272986
27740,2,15.143757,160.155480
27750,0,15.138810,160.160879
27760,2,15.133941,160.045026
27770,0,15.128836,160.048671
27780,2,15.123708,159.930191
27790,3,15.119132,159.878493
27800,2,15.114404,159.825193
27810,2,15.109688,159.832800
27820,2,15.104976,159.840408
27830,1,15.099684,159.781070
27840,0,15.094612,159.724064
27850,0,15.089193,159.724064
27860,0,15.083776,159.724064
27870,1,15.078627,159.666158
27880,0,15.073388,159.667956
27890,1,15.068362,159.550725
27900,2,15.063569,159.436110
27910,3,15.058902,159.383369
27920,3,15.054583,159.394746
27930,3,15.050267,159.406122
27940,1,15.045491,159.412600
27950,1,15.040531,159.356646
27960,2,15.035810,159.303235
27970,4,15.031648,159.135195
27980,4,15.027861,159.091768
27990,3,15.023858,159.106232
28000,2,15.019232,159.114068
28010,3,15.014356,158.998904
28020,2,15.009940,158.948803
28030,0,15.005016,158.953361
28040,1,14.999828,158.895047
28050,1,14.995038,158.840947
28060,1,14.990051,158.844724
28070,3,14.985350,158.731613
28080,3,14.980985,158.682030
28090,2,14.976658,158.692695
28100,2,14.971928,158.639212
28110,2,14.967131,158.525265
28120,2,14.962471,158.472576
28130,1,14.957828,158.479741
28140,3,14.953416,158.310429
28150,2,14.948987,158.319781
28160,1,14.944050,158.264180
28170,1,14.939100,158.267941
28180,1,14.934040,158.210997
28190,1,14.929065,158.154959
28200,3,14.924242,157.981839
28210,3,14.920145,157.935194
28220,1,14.915798,157.945146
28230,1,14.910868,157.948898
28240,0,14.905607,157.949100
28250,2,14.900738,157.775802
28260,0,14.895783,157.779170
28270,1,14.890581,157.720765
28280,1,14.885731,157.607067
28290,2,14.881015,157.553855
28300,3,14.876626,157.445219
28310,3,14.872273,157.337084
28320,4,14.868322,157.292074
28330,3,14.864437,157.306505
28340,3,14.860235,157.258796
28350,4,14.856548,157.157889
28360,1,14.852033,157.165545
28370,1,14.847059,157.109680
28380,2,14.842227,157.055331
28390,2,14.837643,157.003606
28400,0,14.832751,157.007124
28410,1,14.827632,156.949714
28420,2,14.823116,156.898681
28430,1,14.818296,156.844441
28440,0,14.813241,156.846079
28450,5,14.809207,156.567051
28460,4,14.805381,156.465338
28470,5,14.801851,156.424901
28480,6,14.798471,156.386067
28490,6,14.795385,156.350340
28500,6,14.792324,156.314881
28510,6,14.789240,156.337128
28520,8,14.786751,156.191900
28530,9,14.784500,156.165044
28540,9,14.782186,156.137527
28550,10,14.780210,156.113576
28560,11,14.778850,156.096137
28570,12,14.777573,156.079582
28580,12,14.776601,156.123944
28590,11,14.775053,156.104501
28600,12,14.773984,156.090116
28610,13,14.773115,156.077854
28620,12,14.772077,156.063807
28630,12,14.771109,156.108104
28640,13,14.770215,156.037978
28650,12,14.769299,156.082783
28660,10,14.767910,156.122576
28670,10,14.766247,156.159463
28680,11,14.764903,156.142115
28690,11,14.763591,156.182676
28700,10,14.762037,156.163094
28710,10,14.760354,156.142133
28720,12,14.759167,156.068950
28730,11,14.758133,156.112360
28740,9,14.756330,156.147611
28750,11,14.754794,155.956007
28760,9,14.753040,155.991697
28770,10,14.751058,155.967638
28780,8,14.748884,155.941539
28790,8,14.746539,155.970929
28800,11,14.744570,155.832518
28810,10,14.742899,155.811783
28820,10,14.741253,155.848467
28830,8,14.739389,155.882826
28840,10,14.737616,155.803825
28850,9,14.735707,155.723497
28860,8,14.733630,155.755521
28870,7,14.731039,155.782081
28880,6,14.728205,155.806062
28890,5,14.725116,155.827328
28900,4,14.721605,155.787029
28910,4,14.717884,155.744515
28920,7,14.714736,155.537343
28930,7,14.712069,155.562927
28940,5,14.709123,155.585535
28950,2,14.705262,155.541593
28960,2,14.700875,155.548901
28970,2,14.696611,155.443888
28980,2,14.692208,155.394230
28990,2,14.687830,155.401529
29000,2,14.683455,155.408828
29010,3,14.679350,155.362251
29020,5,14.675930,155.266311
29030,5,14.672493,155.170300
29040,7,14.669334,155.020907
29050,8,14.666740,154.990473
29060,7,14.664168,155.016629
29070,9,14.661750,154.875389
29080,7,14.659240,154.902146
29090,8,14.656817,154.873522
29100,6,14.654082,154.897853
29110,8,14.651716,154.757421
29120,6,14.649311,154.729029
29130,6,14.646476,154.696099
29140,5,14.643382,154.716515
29150,4,14.639881,154.732608
29160,2,14.635889,154.743484
29170,2,14.631557,154.750736
29180,3,14.627377,154.703466
29190,3,14.623394,154.714339
29200,1,14.618979,154.720621
29210,3,14.614557,154.614705
29220,2,14.610437,154.624034
29230,2,14.606017,154.574172
29240,3,14.602190,154.474685
29250,3,14.598223,154.485539
29260,3,14.593963,154.437380
29270,3,14.590002,154.448229
29280,2,14.585868,154.457220
29290,2,14.581485,154.407702
29300,1,14.577076,154.413715
29310,0,14.572135,154.414057
29320,0,14.567165,154.414057
29330,0,14.562199,154.414057
29340,2,14.557550,154.305819
29350,2,14.553271,154.313045
29360,3,14.549150,154.266175
29370,3,14.545146,154.220550
29380,2,14.541090,154.230048
29390,1,14.536798,154.181338
29400,0,14.531965,154.182524
29410,1,14.527044,154.127111
29420,2,14.522562,154.076372
29430,3,14.518503,154.030119
29440,0,14.514018,154.034854
29450,1,14.509299,153.981566
29460,0,14.504777,153.930382
29470,0,14.499855,153.930382
29480,2,14.495250,153.712224
29490,3,14.491336,153.667562
29500,4,14.487771,153.626612
29510,4,14.484217,153.640990
29520,5,14.480888,153.547349
29530,5,14.477678,153.565308
29540,4,14.474367,153.582180
29550,4,14.470551,153.538520
29560,5,14.467264,153.445394
29570,6,14.464161,153.409345
29580,7,14.461527,153.378255
29590,10,14.459454,153.243281
29600,9,14.457926,153.223997
29610,9,14.455959,153.200054
29620,8,14.454064,153.231702
29630,9,14.451992,153.206632
29640,11,14.450316,153.130987
29650,12,14.449468,153.118916
29660,11,14.448602,153.161382
29670,10,14.447352,153.145028
29680,9,14.445698,153.179106
29690,8,14.443812,153.155991
29700,11,14.442108,153.025552
29710,9,14.440378,153.058734
29720,7,14.438079,153.085870
29730,7,14.435577,153.110844
29740,6,14.432930,153.134258
29750,5,14.429918,153.153785
29760,6,14.426931,153.064340
29770,6,14.424101,153.085731
29780,6,14.421035,153.050045
29790,2,14.417132,153.059998
29800,3,14.413268,153.015813
29810,3,14.409439,153.026501
29820,1,14.405080,153.031524
29830,1,14.400586,153.035086
29840,2,14.396332,152.932195
29850,1,14.391925,152.936620
29860,0,14.387216,152.937800
29870,0,14.382400,152.937800
29880,1,14.377818,152.885838
29890,2,14.373411,152.835737
29900,2,14.369248,152.733916
29910,3,14.365172,152.687383
29920,3,14.361327,152.643301
29930,3,14.357531,152.653958
29940,1,14.353252,152.659457
29950,2,14.348961,152.610571
29960,2,14.344839,152.617674
29970,2,14.340883,152.572330
29980,3,14.336838,152.471942
29990,4,14.333142,152.375368
30000,4,14.329903,152.337735
30010,3,14.326442,152.351710
30020,3,14.322806,152.309827
30030,2,14.318932,152.265408
30040,3,14.315073,152.167297
30050,3,14.311372,152.124776
30060,4,14.307901,152.084689
30070,5,14.304523,152.045603
30080,5,14.301258,152.007713
30090,5,14.298187,151.971900
30100,4,14.294905,151.987505
30110,1,14.290871,151.995101
30120,2,14.286428,151.890998
30130,2,14.282362,151.844587
30140,0,14.278364,151.745377
30150,0,14.273807,151.693792
30160,0,14.269075,151.693792
30170,0,14.264345,151.693792
30180,0,14.259619,151.693792
30190,1,14.255169,151.643251
30200,1,14.250697,151.592482
30210,3,14.246758,151.494040
30220,4,14.243138,151.452364
30230,4,14.239749,151.466439
30240,5,14.236421,151.427852
30250,5,14.233239,151.390812
30260,2,14.229807,151.404351
30270,3,14.226022,151.307693
30280,5,14.222579,151.214775
30290,6,14.219808,151.129116
30300,5,14.216968,151.148822
30310,7,14.214558,150.961198
30320,5,14.211939,150.877453
30330,6,14.208978,150.790167
30340,4,14.206027,150.808554
30350,2,14.202275,150.765670
30360,0,14.197996,150.769902
30370,1,14.193533,150.719442
30380,1,14.189140,150.669720
30390,2,14.184831,150.620897
30400,3,14.181128,150.578519
30410,2,14.177186,150.586180
30420,1,14.172869,150.589824
30430,1,14.168605,150.541432
30440,1,14.164354,150.493168
30450,0,14.159801,150.494218
30460,1,14.155222,150.389981
30470,2,14.151102,150.343125
30480,4,14.147188,150.141466
30490,1,14.143442,150.150961
30500,3,14.139539,150.054260
30510,5,14.136122,149.962828
30520,6,14.133376,149.930699
30530,8,14.131099,149.851498
30540,7,14.128909,149.877351
30550,8,14.126625,149.798129
30560,10,14.124823,149.724099
30570,7,14.122709,149.750685
30580,8,14.120493,149.672326
30590,7,14.118381,149.698884
30600,6,14.116249,149.621487
30610,4,14.113391,149.588262
30620,4,14.110088,149.602112
30630,4,14.106934,149.513973
30640,2,14.103287,149.524118
30650,2,14.099352,149.479468
30660,2,14.095505,149.384097
30670,2,14.091563,149.339408
30680,4,14.087812,149.245187
30690,3,14.084487,149.258596
30700,4,14.081115,149.219959
30710,4,14.077832,149.233766
30720,3,14.074474,149.195251
30730,3,14.070870,149.205603
30740,2,14.066945,149.212521
30750,3,14.063159,149.169415
30760,5,14.060104,149.082656
30770,7,14.057613,149.001984
30780,6,14.055191,148.973412
30790,7,14.053054,148.896609
30800,6,14.050748,148.920523
30810,4,14.048093,148.889492
30820,4,14.044583,148.849396
30830,5,14.041463,148.813446
30840,7,14.038970,148.733025
30850,6,14.036514,148.755226
30860,7,14.034006,148.725768
30870,9,14.032243,148.653171
30880,10,14.030747,148.583490
30890,12,14.029956,148.521367
30900,14,14.029705,148.465027
30910,14,14.029778,148.463010
30920,16,14.029951,148.360492
30930,17,14.030688,148.365534
30940,17,14.031648,148.423654
30950,19,14.032864,148.383036
30960,20,14.034726,148.399972
30970,20,14.036420,148.364481
30980,21,14.038386,148.382529
30990,22,14.040749,148.354181
31000,22,14.043348,148.378929
31010,23,14.046204,148.406396
31020,23,14.049272,148.436104
31030,25,14.052374,148.415640
31040,25,14.055900,148.500732
31050,24,14.059285,148.584339
31060,25,14.062665,148.617339
31070,26,14.066458,148.604161
31080,26,14.070553,148.644732
31090,25,14.074109,148.679600
31100,22,14.077146,148.759508
31110,21,14.079583,148.782554
31120,23,14.082107,148.755999
31130,21,14.084680,148.830984
31140,23,14.087144,148.803819
31150,23,14.089939,148.830655
31160,22,14.092551,148.906032
31170,21,14.094879,148.978426
31180,22,14.097038,148.948028
31190,19,14.098998,148.966040
31200,20,14.100505,148.928822
31210,21,14.102690,148.949228
31220,20,14.104603,149.017156
31230,19,14.106318,149.083012
31240,20,14.107913,149.097160
31250,22,14.110156,149.017360
31260,22,14.112504,149.039482
31270,23,14.115322,149.066573
31280,23,14.118089,149.093125
31290,22,14.120768,149.169090
31300,24,14.123556,149.095216
31310,24,14.126711,149.176160
31320,24,14.129834,149.206470
31330,25,14.133026,149.237511
31340,25,14.136538,149.221656
31350,26,14.139912,149.204394
31360,24,14.143206,149.286749
31370,25,14.146380,149.267382
31380,25,14.150120,149.304222
31390,27,14.153774,149.239832
31400,28,14.158162,149.283511
31410,29,14.162737,149.279048
31420,26,14.167222,149.373867
31430,25,14.170844,149.409472
31440,24,14.174070,149.440902
31450,23,14.177154,149.520953
31460,20,14.179512,149.593374
31470,21,14.181390,149.610576
31480,21,14.183381,149.628963
31490,23,14.185516,149.548682
31500,26,14.188822,149.480903
31510,25,14.192320,149.565223
31520,25,14.195859,149.599954
31530,25,14.199285,149.683538
31540,25,14.202619,149.716110
31550,26,14.206063,149.749842
31560,28,14.210153,149.690394
31570,26,14.214160,149.780045
31580,27,14.217953,149.767494
31590,27,14.221999,149.857554
31600,28,14.225984,149.797096
31610,27,14.230062,149.887454
31620,27,14.234100,149.977424
31630,28,14.238112,149.967197
31640,28,14.242635,150.012310
31650,28,14.246948,150.055213
31660,27,14.251246,150.147903
31670,27,14.255272,150.237754
31680,27,14.259425,150.278972
31690,27,14.263486,150.319215
31700,26,14.267612,150.360139
31710,26,14.271424,150.397754
31720,28,14.275421,150.387360
31730,28,14.279746,150.480352
31740,27,14.283908,150.571651
31750,27,14.287913,150.661322
31760,27,14.291877,150.700531
31770,28,14.296159,150.743107
31780,27,14.300441,150.835718
31790,27,14.304436,150.925329
31800,23,14.307879,151.009150
31810,22,14.310463,151.083908
31820,21,14.312629,151.054015
31830,20,14.314689,151.073123
31840,19,14.316223,151.136781
31850,18,14.317685,151.199687
31860,20,14.319125,151.162131
31870,22,14.321145,151.130754
31880,20,14.323228,151.200172
31890,22,14.325406,151.170485
31900,22,14.327624,151.191269
31910,22,14.330056,151.214311
31920,21,14.332361,151.186046
31930,21,14.334470,151.205689
31940,22,14.336399,151.173515
31950,24,14.338898,151.147408
31960,25,14.342174,151.129535
31970,21,14.344913,151.205695
31980,19,14.346581,151.270575
31990,18,14.347958,151.282518
32000,16,14.348961,151.290529
32010,16,14.349510,151.293742
32020,17,14.350298,151.299488
32030,20,14.351354,151.158784
32040,19,14.352847,151.221714
32050,21,14.354622,151.188183
32060,23,14.356801,151.158961
32070,24,14.359808,151.188127
32080,24,14.362753,151.216644
32090,24,14.365730,151.245494
32100,23,14.368586,151.273076
32110,23,14.371428,151.300511
32120,22,14.373731,151.322265
32130,22,14.375933,151.342967
32140,22,14.378305,151.415051
32150,21,14.380430,151.484547
32160,18,14.382130,151.499933
32170,21,14.383702,151.414816
32180,23,14.386063,151.387679
32190,19,14.387926,151.454328
32200,17,14.388840,151.461478
32210,16,14.389640,151.467421
32220,15,14.389858,151.516744
32230,15,14.390048,151.565764
32240,16,14.390351,151.566457
32250,15,14.390670,151.616832
32260,15,14.390859,151.665836
32270,15,14.391048,151.714839
32280,13,14.390961,151.760934
32290,11,14.390265,151.751026
32300,10,14.388996,151.784644
32310,9,14.387272,151.763875
32320,7,14.385293,151.789972
32330,5,14.382658,151.809120
32340,4,14.379590,151.823685
32350,3,14.376390,151.787278
32360,3,14.372875,151.797069
32370,5,14.369152,151.606730
32380,4,14.366217,151.622586
32390,5,14.363305,151.589267
32400,4,14.360235,151.603656
32410,4,14.357039,151.616689
32420,4,14.354068,151.582695
32430,4,14.350875,151.595724
32440,5,14.347741,151.559987
32450,4,14.344652,151.574062
32460,4,14.341465,151.587088
32470,4,14.338238,151.451716
32480,3,14.334834,151.462397
32490,3,14.331616,151.425759
32500,3,14.328132,151.386305
32510,4,14.324797,151.348440
32520,6,14.321984,151.266942
32530,9,14.319973,151.144942
32540,8,14.318273,151.173461
32550,8,14.316332,151.199418
32560,10,14.314730,151.130873
32570,10,14.313166,151.111767
32580,11,14.312088,151.097801
32590,12,14.311129,151.036166
32600,11,14.310213,151.023939
32610,10,14.309152,151.059061
32620,9,14.307624,151.089248
32630,9,14.305997,151.118384
32640,8,14.304132,151.144992
32650,9,14.302396,151.124024
32660,9,14.300825,151.055933
32670,9,14.299203,151.085041
32680,9,14.297326,151.062601
32690,10,14.295803,151.043897
32700,9,14.294220,151.073366
32710,7,14.292276,151.099018
32720,7,14.289918,151.071446
32730,7,14.287922,151.047704
32740,10,14.286208,150.929480
32750,9,14.284619,150.958780
32760,8,14.282864,150.937622
32770,9,14.281189,150.771445
32780,8,14.279553,150.800176
32790,9,14.277656,150.777567
32800,9,14.276047,150.806553
32810,9,14.274512,150.739214
32820,9,14.273135,150.722098
32830,8,14.271460,150.750328
32840,9,14.269811,150.730327
32850,9,14.268168,150.710387
32860,8,14.266277,150.687840
32870,7,14.264091,150.710595
32880,7,14.261881,150.733096
32890,8,14.259804,150.708529
32900,8,14.257865,150.685437
32910,8,14.255905,150.613753
32920,7,14.253807,150.637348
32930,6,14.251496,150.658667
32940,6,14.248991,150.677929
32950,7,14.246652,150.650573
32960,8,14.244693,150.627233
32970,7,14.242673,150.651569
32980,7,14.240344,150.624296
32990,6,14.237763,150.594355
33000,6,14.235240,150.565040
33010,9,14.233362,150.397975
33020,7,14.231678,150.425738
33030,7,14.229489,150.448145
33040,7,14.227300,150.470552
33050,8,14.225331,150.398968
33060,7,14.223199,150.421931
33070,7,14.221099,150.397105
33080,7,14.218948,150.323685
