Tempo,Ocupacao,NumeroMedioRequisicoes,TempoMedioEspera,TamanhoFila
1010,0.892239,9.755467,13.961521,24
1020,0.893601,9.944123,8.716595,25
1030,0.896000,10.119665,14.717798,28
1040,0.895585,10.295521,10.756854,24
1050,0.898265,10.411143,14.005174,27
1060,0.900024,10.574926,11.242994,26
1070,0.900292,10.749562,12.711049,27
1080,0.899356,10.895892,11.353832,28
1090,0.900081,11.009600,11.790137,25
1100,0.900947,11.087413,11.925584,16
1110,0.903656,11.119715,11.368487,17
1120,0.903033,11.189098,10.478987,20
1130,0.904751,11.289837,12.382157,24
1140,0.904784,11.403535,12.628002,26
1150,0.905457,11.523884,12.075084,26
1160,0.906664,11.652968,12.141342,27
1170,0.906810,11.783236,14.191002,33
1180,0.909717,11.982714,12.025117,35
1190,0.908493,12.174882,11.412434,36
1200,0.909089,12.331067,11.603183,35
1210,0.911470,12.532959,13.265910,34
1220,0.910914,12.709434,14.549508,33
1230,0.912093,12.862401,13.207252,32
1240,0.911972,12.994126,13.533345,30
1250,0.912823,13.146772,10.087479,27
1260,0.913772,13.221819,13.427304,24
1270,0.914961,13.305567,14.884716,24
1280,0.914995,13.339659,13.105500,10
1290,0.915336,13.273338,14.242349,1
1300,0.914683,13.198204,14.180621,9
1310,0.915549,13.173326,13.651499,11
1320,0.915982,13.168066,14.316639,15
1330,0.917968,13.181605,11.701570,12
1340,0.917454,13.161124,10.075723,7
1350,0.917392,13.114489,14.651885,12
1360,0.918341,13.108867,13.251071,13
1370,0.918951,13.088466,12.599569,10
1380,0.919323,13.064007,15.112399,14
1390,0.921844,13.063630,12.617722,4
1400,0.920448,13.020806,12.935477,5
1410,0.922450,12.951815,13.134708,4
1420,0.921287,12.879804,13.302150,6
1430,0.920999,12.826309,12.279927,0
1440,0.918564,12.741447,16.575742,3
1450,0.919598,12.686414,13.880001,8
1460,0.920896,12.650250,12.234949,4
1470,0.919407,12.584531,10.351927,0
1480,0.915767,12.500700,12.802480,2
1490,0.910594,12.421714,12.343978,0
1500,0.911024,12.357506,13.124655,2
1510,0.908353,12.283485,12.780036,0
1520,0.904635,12.206590,12.082596,0
1530,0.902682,12.131262,14.546343,2
1540,0.902859,12.067361,12.988782,4
1550,0.903337,12.016968,13.173999,7
1560,0.903628,11.985305,11.619738,10
1570,0.905047,11.988003,13.928511,13
1580,0.905088,11.992868,12.648737,11
1590,0.905370,11.984918,11.796650,6
1600,0.906353,11.934228,12.113335,3
1610,0.904352,11.868499,10.686651,2
1620,0.903721,11.806808,10.633125,0
1630,0.904435,11.745885,11.866591,3
1640,0.904651,11.699346,12.898803,3
1650,0.904796,11.642955,11.140714,0
1660,0.904447,11.612414,11.421778,10
1670,0.906590,11.592065,11.230831,4
1680,0.906234,11.562451,11.351980,10
1690,0.906764,11.541092,12.946455,7
1700,0.906817,11.509946,9.699468,1
1710,0.906933,11.464059,12.000987,5
1720,0.907358,11.412000,14.715457,3
1730,0.909941,11.371250,11.922692,11
1740,0.908648,11.394360,12.301098,15
1750,0.908604,11.414060,11.745378,10
1760,0.910047,11.391485,12.792545,8
1770,0.910153,11.366401,12.124546,6
1780,0.910759,11.333368,13.091488,4
1790,0.909757,11.286875,13.245608,1
1800,0.908333,11.230887,12.401362,3
1810,0.908684,11.194146,12.159102,10
1820,0.910356,11.193036,12.000320,10
1830,0.910585,11.211279,11.656960,19
1840,0.910673,11.268278,10.159387,19
1850,0.912444,11.308494,9.582220,16
1860,0.912013,11.341506,10.158222,15
1870,0.912573,11.346423,10.366245,11
1880,0.912114,11.344899,11.871441,11
1890,0.913074,11.327867,10.870806,4
1900,0.912952,11.293940,10.681261,4
1910,0.913299,11.248438,12.763791,2
1920,0.913937,11.204079,15.339297,8
1930,0.913358,11.207990,11.948681,10
1940,0.913651,11.171513,13.062625,1
1950,0.913616,11.124176,12.030456,4
1960,0.915163,11.096764,11.415344,3
1970,0.911843,11.046490,9.405595,0
1980,0.912348,11.002958,11.527311,1
1990,0.911621,10.958338,10.014421,3
2000,0.911982,10.928098,13.073239,8
2010,0.912900,10.900953,10.709181,1
2020,0.911829,10.853128,10.849856,3
2030,0.911156,10.806881,11.459014,2
2040,0.911608,10.774367,11.127663,5
2050,0.912348,10.752355,12.244370,7
2060,0.912872,10.733557,12.685912,10
2070,0.913106,10.729663,10.841941,11
2080,0.913487,10.738796,12.075912,12
2090,0.914253,10.750435,10.689493,19
2100,0.914732,10.773382,10.398517,13
2110,0.914516,10.777685,11.189242,7
2120,0.913066,10.741689,11.127381,0
2130,0.913954,10.711065,11.918223,4
2140,0.913789,10.680854,15.149160,7
2150,0.914344,10.657589,12.323838,6
2160,0.914944,10.660774,11.417885,14
2170,0.915637,10.677067,11.158341,16
2180,0.915345,10.694267,7.426073,12
2190,0.916143,10.686977,8.665194,5
2200,0.917003,10.667953,12.943717,8
2210,0.916485,10.664288,10.905372,8
2220,0.916912,10.648214,11.409975,4
2230,0.917294,10.643586,11.898214,15
2240,0.917772,10.634911,11.608245,12
2250,0.918196,10.660348,12.942245,19
2260,0.918549,10.709576,10.794022,22
2270,0.918876,10.759736,13.653405,28
2280,0.919063,10.818639,10.447594,24
2290,0.919367,10.895091,11.989315,24
2300,0.919736,10.911510,12.807360,12
2310,0.920094,10.899081,13.367826,6
2320,0.922653,10.870933,11.177213,2
2330,0.919594,10.831782,12.926627,1
2340,0.919663,10.794307,10.530076,2
2350,0.918771,10.751954,15.329596,4
2360,0.919838,10.734580,12.771604,9
2370,0.918802,10.735379,10.539460,13
2380,0.919213,10.737516,10.469031,12
2390,0.919282,10.746754,11.009149,9
2400,0.919705,10.734637,11.482889,10
2410,0.919968,10.739471,12.137017,15
2420,0.920365,10.749310,10.714305,10
2430,0.920874,10.743892,11.567807,11
2440,0.921627,10.755820,10.647492,9
2450,0.921522,10.736493,10.900185,1
2460,0.920340,10.698144,12.772291,3
2470,0.921003,10.677592,12.276539,7
2480,0.920999,10.657737,10.663869,7
2490,0.921564,10.645966,11.042535,8
2500,0.921671,10.621730,10.487339,1
2510,0.921897,10.592756,10.198391,0
2520,0.921339,10.556619,11.552572,1
2530,0.919154,10.516235,11.850198,3
2540,0.918665,10.478394,11.261545,1
2550,0.918628,10.446589,11.894491,3
2560,0.918451,10.420281,9.955397,1
2570,0.917544,10.385366,10.448536,4
2580,0.917628,10.358830,13.715705,5
2590,0.916162,10.324813,10.193775,0
2600,0.915742,10.294776,9.534790,4
2610,0.916544,10.287917,11.154813,13
2620,0.916242,10.305514,9.981103,14
2630,0.916691,10.310204,10.566512,13
2640,0.916899,10.336630,10.154093,21
2650,0.917569,10.367191,11.211667,21
2660,0.917655,10.394285,8.335233,13
2670,0.918448,10.409229,10.251453,12
2680,0.918207,10.421516,12.039252,14
2690,0.918798,10.446709,10.649517,14
2700,0.918845,10.459454,11.296709,16
2710,0.919252,10.475809,10.701325,13
2720,0.919626,10.483668,10.772276,13
2730,0.919834,10.483605,8.602880,4
2740,0.920061,10.466096,12.015565,9
2750,0.920605,10.465994,10.513158,13
2760,0.921448,10.478749,11.433948,13
2770,0.920957,10.484347,10.187837,11
2780,0.921200,10.491283,10.013476,12
2790,0.921559,10.488651,10.258798,9
2800,0.922210,10.486470,10.851813,10
2810,0.922680,10.497767,10.909042,14
2820,0.922364,10.510924,10.406096,16
2830,0.922721,10.518851,10.239592,11
2840,0.923682,10.508246,10.665655,5
2850,0.923496,10.503381,10.996682,13
2860,0.923450,10.514203,11.066085,14
2870,0.923842,10.533197,12.178133,19
2880,0.924166,10.568001,11.145002,23
2890,0.924128,10.604364,13.604263,22
2900,0.924583,10.652835,11.693085,25
2910,0.924677,10.700443,11.052855,28
2920,0.925124,10.757688,11.468984,29
2930,0.925396,10.837761,12.092072,36
2940,0.925742,10.917970,9.596815,29
2950,0.926467,10.972775,13.105721,31
2960,0.926183,11.061860,11.005262,33
2970,0.926480,11.130593,11.137908,28
2980,0.927265,11.171855,11.577166,21
2990,0.927432,11.234037,12.585222,36
3000,0.927157,11.321194,11.003422,38
3010,0.927268,11.394941,11.440224,31
3020,0.927362,11.462952,12.116596,35
3030,0.928060,11.527521,11.841513,33
3040,0.928025,11.600646,12.017900,33
3050,0.928133,11.666454,10.373576,30
3060,0.928311,11.718176,11.498477,26
3070,0.928907,11.767308,16.187106,36
3080,0.928776,11.837124,12.248322,27
3090,0.929281,11.887842,14.511290,31
3100,0.929539,11.937943,11.420711,30
3110,0.929994,12.005732,13.277843,29
3120,0.930160,12.057928,11.200064,29
3130,0.930085,12.121358,11.575337,34
3140,0.930172,12.194655,11.147583,34
3150,0.930454,12.262494,9.486697,28
3160,0.930958,12.313788,13.479500,30
3170,0.930850,12.354806,14.043505,33
3180,0.931060,12.423128,11.765173,24
3190,0.931511,12.443184,12.274486,18
3200,0.931713,12.465201,12.426681,25
3210,0.931824,12.510561,12.190323,25
3220,0.931930,12.534474,10.170901,16
3230,0.932337,12.545440,12.958750,15
3240,0.933084,12.562325,12.290559,19
3250,0.932835,12.591415,13.232998,25
3260,0.932691,12.597115,10.170307,14
3270,0.933040,12.620468,12.148220,18
3280,0.933337,12.634552,11.230653,16
3290,0.933705,12.641249,13.793228,20
3300,0.933593,12.673111,10.370615,20
3310,0.935012,12.703242,13.263568,25
3320,0.934246,12.742077,13.268282,29
3330,0.934104,12.786014,16.005887,29
3340,0.935117,12.829516,19.073333,30
3350,0.934576,12.880017,13.096515,28
3360,0.936171,12.926596,12.912338,34
3370,0.935392,13.010667,13.814761,40
3380,0.935176,13.102659,14.121791,50
3390,0.935856,13.186808,12.568950,48
3400,0.935586,13.318498,14.253317,56
3410,0.936179,13.434759,14.843491,55
3420,0.936096,13.573729,13.608707,64
3430,0.936376,13.700016,12.234073,58
3440,0.936365,13.843242,17.463705,61
3450,0.936469,13.959320,15.128544,56
3460,0.936961,14.085425,13.916137,50
3470,0.936791,14.173049,14.830912,46
3480,0.937539,14.273976,10.209025,44
3490,0.937370,14.365551,13.745109,47
3500,0.937527,14.457759,13.888646,46
3510,0.937703,14.541329,15.374930,51
3520,0.937805,14.664483,15.989766,60
3530,0.937853,14.795142,14.662485,59
3540,0.938213,14.898695,14.888003,50
3550,0.938451,15.010683,15.022682,53
3560,0.938368,15.106952,15.042455,50
3570,0.939402,15.203791,16.205414,53
3580,0.939098,15.324211,17.895562,59
3590,0.938887,15.435953,17.490214,62
3600,0.939052,15.568658,16.008216,60
3610,0.939255,15.693240,15.853491,56
3620,0.939480,15.796438,14.709729,51
3630,0.939584,15.893331,16.416247,51
3640,0.940123,15.975350,17.166171,52
3650,0.939966,16.075441,18.444613,51
3660,0.940070,16.161199,16.347206,43
3670,0.940464,16.233361,13.265707,36
3680,0.940719,16.281028,17.124011,33
3690,0.941259,16.332091,15.427697,34
3700,0.941116,16.377115,12.213926,32
3710,0.940852,16.412261,19.335327,29
3720,0.941163,16.440500,16.862442,26
3730,0.942184,16.465994,16.842646,27
3740,0.941955,16.488090,19.422112,31
3750,0.941889,16.532056,15.714591,26
3760,0.941671,16.555835,16.905551,26
3770,0.941929,16.561841,19.029797,16
3780,0.941948,16.568311,18.806154,19
3790,0.942115,16.552059,15.313447,5
3800,0.942790,16.516755,16.993648,4
3810,0.942327,16.483534,13.605293,0
3820,0.941282,16.444441,14.210078,0
3830,0.940732,16.405381,16.021735,3
3840,0.941538,16.378245,17.275415,6
3850,0.941148,16.368003,16.455746,17
3860,0.941333,16.364551,16.932004,14
3870,0.941322,16.360924,16.660630,14
3880,0.941549,16.357599,16.929482,18
3890,0.941863,16.362087,16.495599,19
3900,0.941842,16.367704,16.971961,16
3910,0.942012,16.358178,17.736672,11
3920,0.942195,16.348972,16.607986,13
3930,0.942381,16.346331,16.382026,19
3940,0.942433,16.347499,17.110553,18
3950,0.942741,16.351257,16.074209,17
3960,0.942892,16.347315,17.382729,12
3970,0.943774,16.342621,16.444417,12
3980,0.943146,16.333115,17.207353,17
3990,0.943137,16.344570,18.447566,21
4000,0.943300,16.357522,17.411448,23
4010,0.943479,16.371573,17.359041,26
4020,0.943766,16.396872,16.990913,30
4030,0.943654,16.434485,17.220825,29
4040,0.944268,16.473889,15.979702,32
4050,0.944014,16.501472,14.388124,19
4060,0.944576,16.511813,15.353635,20
4070,0.944586,16.516732,16.887516,19
4080,0.944543,16.523835,17.134801,19
4090,0.944783,16.532105,17.781220,25
4100,0.944636,16.555044,17.900457,23
4110,0.945450,16.568219,17.029559,23
4120,0.945088,16.590323,17.365742,31
4130,0.944992,16.617255,16.719817,33
4140,0.945679,16.665916,17.161375,34
4150,0.945861,16.703186,15.254363,28
4160,0.945464,16.745197,18.179617,38
4170,0.946218,16.796641,17.278425,39
4180,0.945861,16.849604,18.775008,37
4190,0.945854,16.898223,18.903641,42
4200,0.946007,16.963304,16.066779,38
4210,0.946548,17.015056,17.516553,39
4220,0.946185,17.060145,17.353654,37
4230,0.946525,17.111713,17.500468,36
4240,0.946588,17.147315,16.276812,33
4250,0.946616,17.187256,17.327244,31
4260,0.946716,17.214474,17.447551,32
4270,0.946919,17.249285,18.050784,31
4280,0.946935,17.284963,18.970724,37
4290,0.947539,17.337143,15.883375,36
4300,0.947190,17.389085,17.831137,41
4310,0.947610,17.441293,17.306728,42
4320,0.947912,17.495568,15.705594,40
4330,0.947564,17.555904,18.884656,44
4340,0.947747,17.623065,17.271628,45
4350,0.947842,17.674283,18.448202,45
4360,0.948399,17.740859,17.961784,44
4370,0.948406,17.806921,17.638551,48
4380,0.948218,17.871045,17.500786,53
4390,0.948986,17.966003,20.105818,55
4400,0.949283,18.052347,18.889891,59
4410,0.948789,18.143808,16.713282,60
4420,0.949122,18.253275,18.082704,59
4430,0.949098,18.348367,19.330559,60
4440,0.948934,18.438952,19.436153,65
4450,0.949227,18.547172,17.718241,60
4460,0.949129,18.635575,19.244836,58
4470,0.949548,18.714291,18.333203,57
4480,0.949826,18.795795,18.631244,60
4490,0.949438,18.866879,19.573421,59
4500,0.950090,18.987976,18.333378,55
4510,0.949823,19.062769,21.491836,57
4520,0.950090,19.164212,18.495581,63
4530,0.950332,19.262455,19.413109,68
4540,0.950261,19.382069,16.883806,67
4550,0.950110,19.475419,20.358331,65
4560,0.950472,19.577390,18.285627,58
4570,0.950495,19.662192,20.271612,57
4580,0.950623,19.741989,16.020321,54
4590,0.950570,19.801963,20.038204,58
4600,0.950707,19.894554,21.457555,59
4610,0.950948,19.977606,21.460185,56
4620,0.951021,20.035350,21.622731,59
4630,0.951207,20.129732,20.311350,57
4640,0.951085,20.228695,22.527523,59
4650,0.952120,20.298870,21.363503,62
4660,0.951301,20.387277,20.662031,57
4670,0.951480,20.464920,21.938242,54
4680,0.951507,20.535515,21.951829,54
4690,0.951588,20.622423,20.917129,59
4700,0.951840,20.694787,23.239153,61
4710,0.951921,20.782796,23.564159,63
4720,0.952184,20.878511,21.270194,64
4730,0.952153,20.969560,23.596405,65
4740,0.952136,21.071943,20.863938,75
4750,0.952230,21.177839,21.812177,70
4760,0.952461,21.268207,22.153964,69
4770,0.952462,21.363830,18.223187,67
4780,0.952485,21.472600,22.341945,73
4790,0.952908,21.578571,22.368723,71
4800,0.952718,21.685440,22.077451,72
4810,0.953231,21.795669,21.934922,76
4820,0.952981,21.911613,22.400487,82
4830,0.953119,22.050273,22.831564,84
4840,0.953420,22.177512,23.134546,86
4850,0.953359,22.309942,22.721932,86
4860,0.953519,22.442135,22.657526,90
4870,0.953491,22.589275,19.921020,91
4880,0.953704,22.720167,23.939263,92
4890,0.953702,22.877848,22.419968,97
4900,0.953994,23.023306,23.803506,99
4910,0.953772,23.179410,23.237389,96
4920,0.954199,23.329417,23.720600,98
4930,0.953938,23.485892,21.024640,94
4940,0.954182,23.615193,24.042723,91
4950,0.954120,23.756400,23.665270,94
4960,0.954515,23.903257,23.382894,90
4970,0.954561,24.025645,25.550879,90
4980,0.954881,24.148701,24.134403,93
4990,0.955076,24.296547,23.436234,98
5000,0.954575,24.466633,25.416122,100
5010,0.954750,24.616597,23.008956,96
5020,0.954990,24.748222,26.577022,99
5030,0.955012,24.908824,24.359022,100
5040,0.955084,25.034794,25.559615,102
5050,0.955245,25.194020,27.750535,101
5060,0.955110,25.347752,24.393579,95
5070,0.955390,25.482335,25.060496,95
5080,0.955441,25.612777,25.654299,90
5090,0.955507,25.744484,23.440072,89
5100,0.955602,25.867204,27.002366,91
5110,0.955550,25.990730,25.913508,90
5120,0.955646,26.107604,28.169244,96
5130,0.955811,26.258521,28.941626,99
5140,0.955833,26.385945,27.399357,92
5150,0.955977,26.512930,25.447285,89
5160,0.956184,26.641906,26.029518,88
5170,0.956228,26.760264,27.213693,88
5180,0.956536,26.876486,28.277578,88
5190,0.956235,26.999123,28.605358,93
5200,0.956799,27.100978,26.879907,88
5210,0.956495,27.232885,27.902977,83
5220,0.956564,27.334557,27.065271,80
5230,0.956600,27.440991,28.048943,84
5240,0.956662,27.533012,27.944095,82
5250,0.956831,27.645165,26.786325,81
5260,0.957167,27.738930,27.461164,76
5270,0.957084,27.827601,25.661860,68
5280,0.957197,27.884230,27.574092,70
5290,0.957141,27.988147,28.234833,71
5300,0.957641,28.066584,28.357149,71
5310,0.957216,28.146494,23.605817,66
5320,0.957565,28.216661,27.738866,64
5330,0.957641,28.277921,28.271204,71
5340,0.957627,28.372991,27.239144,68
5350,0.957548,28.433992,28.352335,67
5360,0.957704,28.516911,30.281119,71
5370,0.958094,28.578552,28.688468,69
5380,0.957811,28.664685,28.018424,69
5390,0.957876,28.745418,29.827885,69
5400,0.958213,28.807843,30.700654,75
5410,0.958028,28.913157,29.663342,73
5420,0.958200,28.983617,28.292564,73
5430,0.958188,29.067878,30.429514,73
5440,0.958264,29.145829,28.523048,69
5450,0.958498,29.207933,30.137995,64
5460,0.958588,29.262164,30.275921,64
5470,0.959038,29.311305,30.729572,67
5480,0.958600,29.403273,28.936210,64
5490,0.958859,29.478647,29.043728,70
5500,0.958764,29.552611,29.698601,72
5510,0.958778,29.635236,29.427811,75
5520,0.958861,29.714567,30.733449,74
5530,0.959131,29.797713,30.176752,73
5540,0.959096,29.881917,30.806677,76
5550,0.959193,29.964730,33.426803,79
5560,0.959431,30.055543,29.017478,81
5570,0.959887,30.137186,32.993453,77
5580,0.959727,30.227368,29.845909,77
5590,0.959362,30.310447,29.623011,78
5600,0.959641,30.393605,30.849431,81
5610,0.959632,30.476679,31.622936,81
5620,0.959747,30.569009,32.729235,84
5630,0.959698,30.671149,28.724007,84
5640,0.959762,30.759278,32.462187,91
5650,0.959928,30.869685,31.587794,87
5660,0.959897,30.971013,29.139423,85
5670,0.960032,31.059123,30.951226,81
5680,0.960038,31.141096,30.430336,70
5690,0.960441,31.204136,32.336452,64
5700,0.960143,31.266292,30.820587,73
5710,0.960483,31.338457,32.587889,73
5720,0.960351,31.411451,31.722224,73
5730,0.960761,31.484954,31.688517,73
5740,0.960752,31.567440,32.246223,87
5750,0.960636,31.667377,31.177403,86
5760,0.960646,31.749462,32.859601,93
5770,0.961056,31.859339,33.412495,90
5780,0.960832,31.968406,32.712913,91
5790,0.960963,32.068622,31.547784,90
5800,0.960895,32.169152,32.692799,87
5810,0.960955,32.262200,31.844129,80
5820,0.961038,32.345634,32.750078,79
5830,0.961211,32.411389,31.464207,66
5840,0.961341,32.458906,32.019315,60
5850,0.961213,32.516590,32.180370,64
5860,0.961297,32.578140,32.952500,70
5870,0.961306,32.624033,32.532269,66
5880,0.961429,32.671035,32.561083,67
5890,0.961468,32.754013,32.895490,70
5900,0.961541,32.794746,34.182339,76
5910,0.961639,32.888201,35.240713,72
5920,0.961695,32.954360,34.421896,66
5930,0.961703,33.007924,31.529143,65
5940,0.961902,33.053314,34.909732,58
5950,0.961849,33.090878,34.842607,61
5960,0.961891,33.136663,32.864084,62
5970,0.962068,33.179823,33.452615,60
5980,0.962104,33.218357,31.285435,64
5990,0.962390,33.291013,33.771926,66
6000,0.962374,33.340256,33.575731,60
6010,0.962467,33.384660,34.998988,60
6020,0.962323,33.436417,36.178393,67
6030,0.962464,33.491844,32.377472,69
6040,0.962536,33.538556,33.383824,70
6050,0.962464,33.611224,32.704199,69
6060,0.963216,33.672648,34.022641,68
6070,0.962620,33.718750,33.708155,69
6080,0.962678,33.792097,33.714834,71
6090,0.962831,33.846003,38.990995,75
6100,0.962837,33.922560,34.358091,76
6110,0.963114,33.990978,34.214428,79
6120,0.963403,34.068281,33.441204,81
6130,0.963227,34.152829,34.782337,85
6140,0.964049,34.240522,34.294315,87
6150,0.963112,34.320504,36.086614,94
6160,0.964097,34.425977,38.670704,99
6170,0.963209,34.527275,33.709710,107
6180,0.963498,34.646554,34.764887,103
6190,0.963348,34.773296,34.647690,110
6200,0.963434,34.902759,36.182416,121
6210,0.963432,35.040973,35.829732,123
6220,0.963803,35.175732,36.563873,124
6230,0.963686,35.323111,36.892446,127
6240,0.963608,35.441019,33.195186,123
6250,0.963984,35.587799,34.869266,117
6260,0.963856,35.737234,34.935135,119
6270,0.963874,35.836804,35.598785,122
6280,0.963900,36.010430,37.027731,122
6290,0.963890,36.148545,36.639490,122
6300,0.964551,36.277616,37.665261,119
6310,0.964164,36.400015,36.359444,125
6320,0.964231,36.548236,36.776965,124
6330,0.964267,36.687841,37.379765,122
6340,0.964256,36.819737,37.184378,125
6350,0.964251,36.955087,38.122401,135
6360,0.964299,37.117160,35.691557,130
6370,0.964449,37.274840,33.001141,127
6380,0.964465,37.403015,39.128049,125
6390,0.964842,37.513086,40.114387,117
6400,0.964537,37.660361,37.869916,114
6410,0.964685,37.785508,36.868267,119
6420,0.964705,37.897908,38.936941,117
6430,0.964773,38.014524,31.398216,111
6440,0.964829,38.137456,39.672552,110
6450,0.964935,38.243290,39.094570,115
6460,0.964941,38.362150,37.895908,108
6470,0.964962,38.453872,39.771916,107
6480,0.965347,38.560906,40.619987,113
6490,0.965162,38.698091,39.033545,122
6500,0.965214,38.823566,38.392763,120
6510,0.965332,38.942512,39.645888,122
6520,0.965198,39.081372,38.424877,117
6530,0.965273,39.192198,35.812709,111
6540,0.965268,39.293108,42.432559,113
6550,0.965315,39.420412,39.744311,117
6560,0.965949,39.524949,41.202654,117
6570,0.965988,39.653040,40.210478,116
6580,0.966070,39.777762,39.820526,118
6590,0.965630,39.891961,40.299407,118
6600,0.965865,40.019968,41.142810,124
6610,0.965633,40.147367,40.898710,132
6620,0.965754,40.225909,40.558764,134
6630,0.966070,40.420278,39.545212,130
6640,0.965936,40.551906,40.773565,131
6650,0.965889,40.694815,42.354759,132
6660,0.965931,40.836081,40.612131,130
6670,0.966057,40.963005,40.722641,127
6680,0.966178,41.089814,42.714780,126
6690,0.966075,41.216225,42.052508,125
6700,0.966312,41.323986,42.686907,125
6710,0.966300,41.459022,42.303648,129
6720,0.966505,41.598588,42.727382,127
6730,0.966517,41.720093,42.274885,123
6740,0.966372,41.829677,41.113521,119
6750,0.966414,41.953641,41.691079,112
6760,0.966509,42.056074,41.268287,111
6770,0.966568,42.156149,43.265587,111
6780,0.966708,42.256437,42.067619,109
6790,0.966709,42.350068,43.329246,112
6800,0.966895,42.454287,42.184739,112
6810,0.966803,42.570718,44.085615,116
6820,0.966775,42.679523,42.262137,114
6830,0.966973,42.771673,44.003989,112
6840,0.966958,42.882055,42.782709,111
6850,0.966867,42.984107,43.792274,113
6860,0.967016,43.087460,43.477527,110
6870,0.967157,43.182127,42.123598,105
6880,0.967077,43.269702,45.250495,107
6890,0.967114,43.332830,43.634332,108
6900,0.967415,43.437767,43.657412,106
6910,0.967155,43.543464,44.629493,106
6920,0.967296,43.624081,44.702409,107
6930,0.967466,43.716162,45.142276,101
6940,0.967432,43.809438,43.575839,105
6950,0.967335,43.883971,44.205916,94
6960,0.967443,43.962085,44.790223,88
6970,0.967428,44.016196,44.730535,87
6980,0.967533,44.082562,43.098829,89
6990,0.967719,44.138339,44.461914,80
7000,0.967859,44.191029,46.241858,80
