Tempo,Ocupacao,NumeroMedioRequisicoes,TempoMedioEspera,TamanhoFila
1190,0.918616,8.907138,10.958826,12
1200,0.919368,8.981878,8.387183,19
1210,0.920768,9.080612,10.188252,22
1220,0.920542,9.163354,11.258415,21
1230,0.921023,9.267042,10.586540,17
1240,0.921017,9.319394,8.001875,13
1250,0.922862,9.293767,8.145066,2
1260,0.920066,9.229495,14.522128,3
1270,0.920779,9.175700,11.507605,6
1280,0.922421,9.158632,8.175204,4
1290,0.921994,9.112089,10.133388,2
1300,0.917050,9.045891,9.740676,0
1310,0.914612,8.985751,10.876080,2
1320,0.914078,8.933858,15.296059,8
1330,0.914386,8.924894,11.601444,9
1340,0.914984,8.921025,6.920471,4
1350,0.915710,8.917911,9.947531,14
1360,0.917789,8.903096,7.338518,2
1370,0.917472,8.858677,8.699123,2
1380,0.917411,8.825434,9.884770,5
1390,0.918066,8.809096,10.430096,8
1400,0.918291,8.777728,8.479782,2
1410,0.917493,8.724162,8.768215,1
1420,0.915224,8.672540,10.365667,4
1430,0.914276,8.620281,10.553085,2
1440,0.914610,8.578994,10.645734,6
1450,0.915297,8.580053,9.723528,13
1460,0.917375,8.620117,8.835349,17
1470,0.917012,8.705458,7.985598,22
1480,0.920552,8.787037,10.123478,22
1490,0.918574,8.885734,9.442265,24
1500,0.918085,8.979484,8.181757,19
1510,0.918887,9.010201,8.969736,10
1520,0.919593,9.027211,11.049261,13
1530,0.919864,9.046786,10.675942,12
1540,0.920674,9.047902,9.263163,8
1550,0.921343,9.038673,5.578798,1
1560,0.921410,8.995059,8.319043,1
1570,0.919528,8.949868,8.066661,4
1580,0.918926,8.905754,9.290976,1
1590,0.915331,8.854130,7.571091,0
1600,0.911593,8.801859,7.364578,0
1610,0.908491,8.750617,8.984407,0
1620,0.909593,8.714426,9.652233,4
1630,0.910142,8.682948,8.724636,4
1640,0.911485,8.663805,9.534088,3
1650,0.911452,8.649223,11.259977,9
1660,0.910266,8.625933,11.683672,2
1670,0.909300,8.578850,10.113942,2
1680,0.908643,8.570954,9.616192,8
1690,0.909747,8.556877,8.670235,6
1700,0.910046,8.528270,9.068861,1
1710,0.909376,8.503174,8.946866,5
1720,0.909750,8.484284,6.117622,2
1730,0.910450,8.449250,12.506804,2
1740,0.910086,8.411395,8.275729,4
1750,0.910701,8.374051,9.459077,3
1760,0.908709,8.334117,8.443936,0
1770,0.907470,8.291910,9.194422,1
1780,0.904222,8.248110,8.796029,0
1790,0.903010,8.207084,8.410409,0
1800,0.898849,8.162345,8.175029,0
1810,0.898983,8.128880,7.010308,3
1820,0.896777,8.090445,8.927505,2
1830,0.897912,8.068462,11.410856,8
1840,0.897754,8.080583,1.244111,6
1850,0.898398,8.066798,9.641935,8
1860,0.898716,8.055770,9.113445,7
1870,0.899885,8.040021,9.254291,4
1880,0.899971,8.021576,9.411801,4
1890,0.900347,8.010552,9.248338,5
1900,0.901171,7.992845,8.453203,4
1910,0.901473,7.968996,8.090771,3
1920,0.902547,7.940974,9.165638,3
1930,0.903626,7.912588,8.535621,5
1940,0.902817,7.907002,7.462985,3
1950,0.902999,7.886219,8.479131,3
1960,0.903953,7.867017,8.398813,7
1970,0.904232,7.859653,10.917294,7
1980,0.905091,7.849757,8.230361,5
1990,0.905229,7.843053,8.813520,5
2000,0.904208,7.812920,7.723068,0
2010,0.904146,7.784476,8.281131,6
2020,0.904363,7.782674,8.632239,8
2030,0.907106,7.782514,8.352189,2
2040,0.905832,7.778419,8.532537,7
2050,0.905094,7.765082,13.401711,9
2060,0.905842,7.774950,8.982285,15
2070,0.906767,7.805094,8.143268,13
2080,0.907150,7.809504,12.441857,10
2090,0.907205,7.827554,10.771245,11
2100,0.907580,7.835863,8.875562,7
2110,0.908414,7.842812,8.366804,13
2120,0.909254,7.866043,10.040612,14
2130,0.908667,7.893811,8.993057,17
2140,0.909486,7.930262,9.243236,12
2150,0.910024,7.947589,9.372262,10
2160,0.910285,7.952167,8.146077,7
2170,0.910339,7.947784,9.577145,7
2180,0.910746,7.957673,9.960511,12
2190,0.911336,7.966790,9.311659,14
2200,0.911579,7.972118,8.514239,7
2210,0.910881,7.947363,9.119837,3
2220,0.910195,7.916091,7.759800,1
2230,0.908403,7.884232,8.813376,1
2240,0.906762,7.854766,7.365370,0
2250,0.905190,7.825078,8.659534,5
2260,0.905614,7.813255,7.032641,4
2270,0.906039,7.792499,7.432223,2
2280,0.904520,7.764537,7.339481,0
2290,0.904649,7.746335,8.255096,4
2300,0.905100,7.728890,9.678138,4
2310,0.906825,7.708003,11.056914,5
2320,0.906644,7.703723,6.624948,6
2330,0.906217,7.706268,9.125304,10
2340,0.906573,7.702780,8.221199,5
2350,0.907827,7.679650,8.909837,2
2360,0.908167,7.675790,7.138565,10
2370,0.908182,7.694020,7.235159,7
2380,0.908065,7.711228,7.376596,14
2390,0.909537,7.724126,8.527048,7
2400,0.909003,7.715393,8.857367,7
2410,0.909803,7.728938,8.361262,13
2420,0.911361,7.747149,6.256487,11
2430,0.910298,7.768625,8.623778,14
2440,0.910247,7.779112,8.277930,5
2450,0.910865,7.762155,8.396631,4
2460,0.912635,7.756216,8.485534,8
2470,0.911549,7.756765,8.652415,3
2480,0.911854,7.741613,7.778486,5
2490,0.911517,7.720459,7.647662,1
2500,0.909717,7.693452,8.510255,0
2510,0.909851,7.673578,8.402818,6
2520,0.909764,7.672995,7.550856,6
2530,0.909895,7.671084,9.590978,7
2540,0.910636,7.677286,9.081974,11
2550,0.910828,7.690908,9.342161,12
2560,0.910961,7.681201,6.307554,1
2570,0.908991,7.653830,8.478807,1
2580,0.908600,7.628462,12.184558,3
2590,0.909113,7.619528,9.175687,6
2600,0.909614,7.616458,8.128171,7
2610,0.909713,7.608365,7.714372,1
2620,0.908629,7.581204,8.454565,1
2630,0.908333,7.555653,9.207102,2
2640,0.908323,7.536497,7.587452,1
2650,0.908817,7.516069,8.476799,3
2660,0.908732,7.502491,10.214193,5
2670,0.909516,7.497559,6.199910,5
2680,0.909016,7.480015,11.760473,4
2690,0.907939,7.463312,7.837091,0
2700,0.908099,7.442366,10.498290,3
2710,0.908668,7.435779,7.949948,8
2720,0.909120,7.440696,7.564330,10
2730,0.910154,7.438227,8.055835,4
2740,0.909436,7.435324,9.126070,11
2750,0.910180,7.431826,9.179313,7
2760,0.909584,7.416724,7.675556,0
2770,0.909834,7.400681,8.406475,3
2780,0.910409,7.392046,8.246590,7
2790,0.910059,7.404988,8.452531,13
2800,0.910680,7.414612,6.732708,12
2810,0.910723,7.436825,8.255140,17
2820,0.911083,7.470718,8.292860,16
2830,0.911604,7.498699,6.783411,15
2840,0.911865,7.532513,7.716641,20
2850,0.912021,7.583451,7.474376,25
2860,0.912797,7.648730,4.091075,20
2870,0.913459,7.683523,8.543010,15
2880,0.913144,7.706661,8.478169,12
2890,0.913730,7.722588,7.801090,14
2900,0.913933,7.751296,8.665797,15
2910,0.914115,7.778656,9.040042,17
2920,0.915030,7.822595,9.040263,22
2930,0.915139,7.867106,8.517398,20
2940,0.916851,7.912781,8.607597,21
2950,0.915033,7.976353,8.906285,27
2960,0.915328,8.040324,10.492862,30
2970,0.915920,8.120283,8.602280,31
2980,0.915885,8.203610,12.062068,34
2990,0.916236,8.277577,7.823879,33
3000,0.916381,8.368983,7.626193,27
3010,0.917648,8.436128,7.956319,26
3020,0.917560,8.499634,9.792866,35
3030,0.917317,8.590201,9.770967,35
3040,0.917526,8.688824,10.135864,37
3050,0.918511,8.763437,9.234104,34
3060,0.918001,8.860593,11.764645,37
3070,0.918322,8.942378,8.450225,33
3080,0.918692,9.009503,11.358970,26
3090,0.918884,9.072829,11.796029,32
3100,0.919474,9.137206,9.820726,30
3110,0.919501,9.217676,9.984618,38
3120,0.919854,9.292720,8.558406,33
3130,0.919954,9.363197,10.323585,27
3140,0.920220,9.424883,8.704619,27
3150,0.920355,9.476041,9.798716,25
3160,0.920769,9.508094,14.605869,24
3170,0.920957,9.553573,13.233822,30
3180,0.921205,9.601220,12.631326,28
3190,0.921340,9.662012,10.581096,29
3200,0.921900,9.716182,9.060665,23
3210,0.922357,9.754093,9.798623,19
3220,0.922506,9.777203,9.767522,14
3230,0.922520,9.794725,11.063849,18
3240,0.922553,9.817310,9.666092,13
3250,0.922962,9.830416,10.865133,13
3260,0.923396,9.825310,7.981904,2
3270,0.922967,9.801517,9.006307,3
3280,0.921855,9.775110,10.515568,0
3290,0.920378,9.746724,8.518199,0
3300,0.919336,9.719557,13.250851,2
3310,0.918660,9.694497,9.583922,3
3320,0.918172,9.670358,9.759764,0
3330,0.917943,9.643937,9.908933,1
3340,0.916775,9.616938,11.156316,2
3350,0.917087,9.608061,11.171374,9
3360,0.917238,9.606316,8.290015,9
3370,0.917811,9.597530,6.240055,5
3380,0.916329,9.576206,9.854558,0
3390,0.914861,9.549553,9.896836,0
3400,0.914277,9.524753,9.748775,2
3410,0.914193,9.503318,11.307425,6
3420,0.914174,9.498630,10.124350,8
3430,0.915016,9.490503,11.323482,7
3440,0.914935,9.493539,11.491451,10
3450,0.915489,9.490710,9.488083,10
3460,0.915165,9.497740,10.286818,15
3470,0.915324,9.531755,11.046487,24
3480,0.915596,9.574099,9.042903,26
3490,0.915765,9.608086,10.634406,27
3500,0.915967,9.660159,10.129659,21
3510,0.916705,9.680377,11.038352,19
3520,0.916697,9.716266,11.264386,22
3530,0.916705,9.753250,7.818241,20
3540,0.916951,9.777926,11.545357,18
3550,0.918839,9.790347,13.144452,19
3560,0.918150,9.819361,9.873162,23
3570,0.917645,9.868522,8.503368,24
3580,0.918157,9.881275,7.295489,13
3590,0.918441,9.903976,13.442604,19
3600,0.918409,9.920101,10.549905,19
3610,0.918773,9.948442,12.743706,15
3620,0.918782,9.957498,9.905381,14
3630,0.919229,9.968426,10.056343,13
3640,0.919321,9.968968,11.451716,9
3650,0.919670,9.959717,11.338691,5
3660,0.919697,9.940040,12.113714,2
3670,0.918830,9.915603,17.131004,3
3680,0.918279,9.894275,9.609705,0
3690,0.918234,9.875589,9.796041,8
3700,0.918459,9.873804,11.391604,9
3710,0.919360,9.868975,9.613716,9
3720,0.919185,9.874320,11.229946,12
3730,0.919128,9.887114,12.906770,17
3740,0.919522,9.896320,13.002822,15
3750,0.919318,9.912699,10.449069,13
3760,0.919782,9.915977,10.971624,13
3770,0.919944,9.927958,11.142890,9
3780,0.920288,9.927527,9.580186,10
3790,0.920333,9.922029,10.467717,8
3800,0.921049,9.913605,12.118823,9
3810,0.920994,9.914803,12.835842,13
3820,0.921139,9.924853,9.843167,14
3830,0.921025,9.929250,9.748738,11
3840,0.921513,9.920698,11.126650,6
3850,0.921426,9.916456,10.608951,10
3860,0.921745,9.909650,12.272158,8
3870,0.922113,9.899160,10.965654,5
3880,0.922201,9.889795,10.882838,5
3890,0.922751,9.882015,10.284741,10
3900,0.922655,9.880858,7.541610,7
3910,0.923147,9.879577,11.525870,11
3920,0.923171,9.881101,9.738326,6
3930,0.923145,9.866277,12.302118,4
3940,0.923479,9.851792,19.048992,8
3950,0.923631,9.844682,11.133354,8
3960,0.923808,9.846981,10.158897,10
3970,0.924243,9.847143,8.400735,8
3980,0.924157,9.851042,16.359445,16
3990,0.924535,9.862733,10.046917,17
4000,0.924362,9.880124,10.143683,16
4010,0.924647,9.879078,13.323253,6
4020,0.924798,9.865990,12.380996,6
4030,0.925353,9.863243,11.160746,9
4040,0.925258,9.865153,10.177236,9
4050,0.926197,9.858700,11.516181,10
4060,0.926243,9.867511,13.772564,18
4070,0.926046,9.894411,11.062982,22
4080,0.926442,9.930994,11.768291,27
4090,0.926352,9.980910,8.663601,30
4100,0.926208,10.014016,10.635654,28
4110,0.926475,10.072938,10.680586,25
4120,0.926579,10.104067,8.354290,20
4130,0.926802,10.118419,11.777586,18
4140,0.927087,10.136381,11.939683,18
4150,0.927543,10.147067,11.436347,15
4160,0.927670,10.162959,12.063722,18
4170,0.927716,10.180377,11.560944,15
4180,0.928207,10.195860,13.826783,20
4190,0.928674,10.221057,11.339184,19
4200,0.928177,10.241609,12.185690,20
4210,0.928232,10.274597,11.628428,22
4220,0.928436,10.293691,13.199830,23
4230,0.928693,10.331181,10.233944,19
4240,0.928661,10.338308,11.536368,10
4250,0.929054,10.339933,10.777236,12
4260,0.929032,10.343586,11.018250,12
4270,0.929248,10.345970,11.203104,12
4280,0.929537,10.356164,11.447223,12
4290,0.929687,10.344971,10.658371,2
4300,0.930079,10.328495,11.725366,8
4310,0.929919,10.328343,11.989529,6
4320,0.929736,10.311786,11.290178,2
4330,0.929035,10.290812,10.426914,2
4340,0.928673,10.270719,10.601578,0
4350,0.928486,10.252089,11.695641,5
4360,0.928716,10.244370,12.776491,12
4370,0.929026,10.241647,12.272571,8
4380,0.929188,10.232293,10.600130,7
4390,0.929248,10.220106,9.795178,2
4400,0.929733,10.206654,9.414658,3
4410,0.929018,10.188147,10.719500,0
4420,0.928404,10.174856,11.151995,9
4430,0.928618,10.164515,10.381689,2
4440,0.928243,10.145651,11.471263,3
4450,0.928070,10.126409,12.467803,3
4460,0.927908,10.109628,10.217073,0
4470,0.927389,10.088952,11.526805,3
4480,0.925689,10.067484,11.008655,0
4490,0.925595,10.052084,10.955756,7
4500,0.926434,10.048246,11.045304,9
4510,0.926129,10.044449,10.822243,5
4520,0.926286,10.026366,13.847850,2
4530,0.925984,10.008898,11.647066,5
4540,0.925439,9.995226,9.648562,0
4550,0.925375,9.980125,10.135296,0
4560,0.925274,9.962473,10.728996,4
4570,0.925490,9.949735,10.847646,2
4580,0.925306,9.936939,11.262669,7
4590,0.926131,9.930556,10.377793,7
4600,0.925633,9.928846,12.252538,11
4610,0.925829,9.926144,10.761971,7
4620,0.926784,9.917669,12.557604,5
4630,0.926152,9.907396,10.727916,6
4640,0.926598,9.893367,11.108826,6
4650,0.926373,9.888566,9.371653,6
4660,0.926063,9.872690,10.911927,2
4670,0.926207,9.857305,10.408503,5
4680,0.926426,9.844540,9.458815,2
4690,0.925846,9.826439,10.676532,3
4700,0.925850,9.818396,11.619090,13
4710,0.926193,9.813586,10.121312,3
4720,0.926670,9.803748,11.005176,7
4730,0.926467,9.797542,8.431078,3
4740,0.926757,9.787292,9.861417,2
4750,0.925733,9.768332,14.537553,3
4760,0.925291,9.750994,12.429522,2
4770,0.924909,9.734084,11.277807,3
4780,0.924656,9.716230,11.223528,2
4790,0.923958,9.699219,10.825727,5
4800,0.924064,9.684787,12.249614,2
4810,0.923730,9.666342,11.767989,3
4820,0.922989,9.649532,9.054876,0
4830,0.922728,9.635482,9.678508,4
4840,0.922919,9.625061,7.389955,4
4850,0.922739,9.611304,10.613719,1
4860,0.922832,9.599200,10.664423,4
4870,0.922836,9.591966,11.045557,4
4880,0.922916,9.579107,10.032912,0
4890,0.922741,9.562629,11.728963,1
4900,0.922238,9.547337,5.756812,0
4910,0.921487,9.529053,13.737147,1
4920,0.920876,9.511526,12.220617,4
4930,0.921568,9.502737,10.901831,5
4940,0.921007,9.492748,9.604947,0
4950,0.920500,9.475160,10.941648,1
4960,0.919222,9.456672,10.069781,0
4970,0.918400,9.439037,12.509400,1
4980,0.918324,9.422564,9.065859,3
4990,0.918563,9.418148,13.945054,12
5000,0.918329,9.417295,10.357111,9
5010,0.918480,9.411342,10.030520,3
5020,0.918167,9.394191,9.906114,1
5030,0.917362,9.377237,11.782240,2
5040,0.917618,9.365036,9.672953,3
5050,0.917553,9.350945,10.233288,4
5060,0.917834,9.343909,10.636183,6
5070,0.918504,9.338665,10.425074,4
5080,0.918427,9.328653,10.732537,7
5090,0.918311,9.328234,8.540322,6
5100,0.918821,9.325993,10.066983,10
5110,0.918770,9.331703,8.553951,13
5120,0.918669,9.340402,10.030629,14
5130,0.919373,9.341276,9.932006,12
5140,0.919087,9.348098,12.063395,11
5150,0.919242,9.347249,9.829184,7
5160,0.919719,9.341952,10.360458,6
5170,0.919627,9.336295,7.735122,7
5180,0.919627,9.337706,10.899526,11
5190,0.920021,9.333533,9.089911,3
5200,0.920247,9.323766,9.429564,5
5210,0.920439,9.316321,9.762618,6
5220,0.920928,9.311373,10.024585,6
5230,0.920465,9.305120,10.346871,3
5240,0.920658,9.292207,7.880536,1
5250,0.920869,9.279695,12.512793,5
5260,0.921115,9.274759,10.935162,9
5270,0.921212,9.275509,10.533714,12
5280,0.921285,9.282401,11.287768,10
5290,0.921569,9.282265,10.922650,11
5300,0.921429,9.287347,11.334778,11
5310,0.921636,9.290369,10.242625,11
5320,0.922074,9.293076,8.292476,8
5330,0.921882,9.288415,8.243292,5
5340,0.921996,9.283112,8.722701,10
5350,0.922360,9.276647,11.448119,8
5360,0.922529,9.269013,9.608563,4
5370,0.922515,9.258020,9.987337,4
5380,0.922483,9.246186,8.950375,0
5390,0.922310,9.231607,11.202241,4
5400,0.922526,9.224787,9.748140,5
5410,0.922477,9.213802,10.322044,4
5420,0.922669,9.201341,12.073484,2
5430,0.922113,9.187788,10.069207,1
5440,0.921063,9.172352,11.827971,1
5450,0.920191,9.157152,9.694223,0
5460,0.920217,9.146386,8.819315,4
5470,0.920499,9.137930,9.141691,1
5480,0.920372,9.123248,10.463175,1
5490,0.919549,9.107903,9.420228,1
5500,0.918472,9.092236,9.941150,0
5510,0.918689,9.081610,9.475729,3
5520,0.918739,9.074514,9.230049,6
5530,0.918942,9.074111,9.975132,13
5540,0.919063,9.080388,11.507412,15
5550,0.919278,9.085267,10.979096,8
5560,0.919245,9.081693,12.216296,8
5570,0.919589,9.086485,11.078340,13
5580,0.919683,9.092940,8.363645,12
5590,0.919734,9.090796,10.125193,10
5600,0.920031,9.101366,11.165248,14
5610,0.919942,9.114161,10.408723,20
5620,0.920152,9.134619,9.998242,17
5630,0.920351,9.150501,9.305600,15
5640,0.920677,9.160219,10.547717,16
5650,0.921610,9.175091,10.370526,18
5660,0.920785,9.191534,9.842004,19
5670,0.921305,9.215607,9.458551,24
5680,0.921201,9.238790,10.623024,28
5690,0.921172,9.277291,11.994337,35
5700,0.921384,9.313447,9.503174,32
5710,0.921536,9.352477,10.506152,28
5720,0.921812,9.385832,13.397628,34
5730,0.921613,9.427304,8.512606,33
5740,0.922027,9.471247,10.373950,37
5750,0.921957,9.514752,10.064558,36
5760,0.922221,9.572359,11.076991,40
5770,0.922182,9.624249,10.745288,38
5780,0.922361,9.671977,8.273535,31
5790,0.922488,9.709241,9.460801,30
5800,0.922915,9.739607,9.855843,31
5810,0.922698,9.779456,10.651608,29
5820,0.922965,9.811174,10.371593,30
5830,0.923056,9.849970,10.230438,29
5840,0.923093,9.875134,11.466979,26
5850,0.923491,9.900286,11.312577,21
5860,0.923625,9.917846,10.393318,16
5870,0.924052,9.924028,10.232801,13
5880,0.923635,9.927940,10.405567,12
5890,0.923796,9.936167,9.291731,14
5900,0.923949,9.942808,9.673833,11
5910,0.924047,9.941210,11.503988,6
5920,0.924443,9.933664,10.108161,3
5930,0.923708,9.920563,10.706893,0
5940,0.924199,9.910674,10.879849,7
5950,0.924338,9.908520,11.459355,7
5960,0.924269,9.900896,10.610562,3
5970,0.924260,9.894244,7.983451,6
5980,0.923613,9.880001,10.486783,0
5990,0.922295,9.863816,10.693131,0
6000,0.922342,9.848985,12.346475,2
6010,0.922027,9.837450,12.148515,1
6020,0.921575,9.822889,10.409152,2
6030,0.920638,9.807489,10.736895,0
6040,0.920737,9.794331,10.020262,2
6050,0.920366,9.780866,10.424527,0
6060,0.919298,9.765176,9.056444,0
6070,0.918898,9.752262,11.617505,1
6080,0.917973,9.737103,9.952736,0
6090,0.918040,9.722710,10.061744,2
6100,0.917745,9.714102,10.358043,7
6110,0.917933,9.708815,10.285436,5
6120,0.918129,9.702421,11.317860,9
6130,0.918140,9.701691,10.870255,8
6140,0.918394,9.705478,11.184575,15
6150,0.918454,9.708486,8.305465,10
6160,0.918547,9.713510,10.884994,17
6170,0.918806,9.721998,10.604990,14
6180,0.919209,9.727034,12.687908,13
6190,0.919310,9.735782,11.350993,16
6200,0.919405,9.741515,13.183340,18
6210,0.919424,9.762550,9.153871,18
6220,0.919486,9.770735,10.819686,12
6230,0.919444,9.776771,11.913754,13
6240,0.919597,9.780708,10.662493,10
6250,0.919698,9.778911,11.273543,11
6260,0.919885,9.785358,12.477895,17
6270,0.920078,9.794159,10.869713,13
6280,0.920076,9.789233,11.068976,3
6290,0.920206,9.781590,8.991709,5
6300,0.920370,9.772530,9.105209,1
6310,0.920302,9.761924,10.191628,0
6320,0.919831,9.747995,10.403752,0
6330,0.919953,9.736010,10.828030,3
6340,0.919561,9.723963,9.703495,0
6350,0.918964,9.709376,11.371467,1
6360,0.918978,9.700561,8.425499,7
6370,0.919340,9.694295,10.038905,3
6380,0.919272,9.686004,10.882245,9
6390,0.919324,9.686842,9.780496,8
6400,0.919538,9.684350,11.835335,10
6410,0.919838,9.681573,7.354857,6
6420,0.919762,9.675572,12.278189,7
6430,0.920037,9.674701,9.305880,9
6440,0.920483,9.672467,11.462008,4
6450,0.920518,9.667079,9.825851,6
6460,0.920308,9.661024,14.084274,9
6470,0.920472,9.657485,11.689111,7
6480,0.920408,9.649842,11.092327,4
6490,0.920535,9.641054,8.818376,4
6500,0.920651,9.635849,10.208765,3
6510,0.920703,9.624097,9.508151,0
6520,0.920619,9.614560,10.716405,7
6530,0.920678,9.611428,10.517908,7
6540,0.921073,9.606651,8.853172,6
6550,0.920935,9.600804,9.849381,3
6560,0.920892,9.589143,6.310419,0
6570,0.920567,9.576655,9.226899,2
6580,0.920317,9.563534,9.986555,1
6590,0.920126,9.551321,10.585503,2
6600,0.920243,9.542354,8.390182,2
6610,0.920454,9.533934,10.232271,8
6620,0.920653,9.528900,8.627382,4
6630,0.920502,9.519048,10.663977,3
6640,0.919593,9.505323,10.122044,0
6650,0.918521,9.491290,11.671723,2
6660,0.918616,9.480558,8.102045,0
6670,0.918679,9.472596,10.412035,9
6680,0.918756,9.469181,10.948166,10
6690,0.918919,9.466506,10.337318,9
6700,0.919112,9.462325,9.999373,5
6710,0.919396,9.454870,11.516386,5
6720,0.919380,9.446772,9.900643,6
6730,0.919456,9.442285,7.805308,1
6740,0.918761,9.429171,11.135279,2
6750,0.917732,9.416047,10.099943,0
6760,0.917372,9.403524,9.694391,0
6770,0.917720,9.395020,10.037126,6
6780,0.917738,9.390970,10.218630,8
6790,0.917850,9.383343,10.192345,1
6800,0.917543,9.370835,10.918198,2
6810,0.917065,9.359381,12.803189,1
6820,0.917404,9.351427,9.382630,5
6830,0.917419,9.347363,9.711561,6
6840,0.917279,9.345384,10.228303,7
6850,0.917762,9.337532,10.922746,4
6860,0.917518,9.332177,8.479511,5
6870,0.917798,9.325364,12.467798,8
6880,0.917719,9.321196,6.413898,2
6890,0.917153,9.308603,11.697313,3
6900,0.917298,9.301195,10.436434,11
6910,0.917352,9.300807,10.232452,8
6920,0.917975,9.303917,13.123631,16
6930,0.917600,9.318648,12.326840,25
6940,0.918616,9.337080,11.044371,26
6950,0.917800,9.365735,11.067619,28
6960,0.918112,9.389322,11.313104,27
6970,0.918005,9.414398,9.705774,25
6980,0.918328,9.440953,11.042906,29
6990,0.918249,9.467702,9.986686,27
7000,0.918515,9.482733,12.777521,27
