Tempo,Ocupacao,NumeroMedioRequisicoes,TempoMedioEspera,TamanhoFila
17400,0.800231,4.275217,5.376646,8
17410,0.800200,4.276517,5.885094,1
17420,0.800186,4.275113,4.975653,1
17430,0.800390,4.274059,4.622118,2
17440,0.800487,4.273269,7.128509,7
17450,0.800491,4.274211,5.215029,4
17460,0.800620,4.275775,4.284459,8
17470,0.800715,4.277989,5.419401,9
17480,0.800801,4.280446,5.169048,6
17490,0.800875,4.282838,4.501791,9
17500,0.801033,4.283807,4.174580,6
17510,0.801242,4.284500,4.882898,4
17520,0.801343,4.284090,4.096985,2
17530,0.801316,4.282696,7.260548,3
17540,0.801251,4.281062,7.442847,3
17550,0.801257,4.280042,5.564381,5
17560,0.801367,4.279354,6.370818,3
17570,0.801544,4.280798,5.246567,11
17580,0.801637,4.283199,7.146552,8
17590,0.801812,4.286553,3.909182,8
17600,0.801864,4.288569,6.428015,8
17610,0.801898,4.291592,4.697812,8
17620,0.802157,4.294400,6.350261,15
17630,0.802262,4.300357,4.918331,14
17640,0.802290,4.308090,4.011890,18
17650,0.802392,4.314926,5.776611,16
17660,0.802543,4.322382,7.816102,21
17670,0.802595,4.331461,4.513841,16
17680,0.802687,4.336392,5.790237,8
17690,0.802814,4.337831,4.690573,7
17700,0.802862,4.337828,4.387270,0
17710,0.802519,4.335489,4.920617,0
17720,0.802545,4.333572,5.166963,1
17730,0.802384,4.331653,4.091005,0
17740,0.802321,4.329944,5.237340,4
17750,0.802108,4.328337,8.776942,2
17760,0.802283,4.328925,7.533445,8
17770,0.802269,4.329687,4.647195,0
17780,0.802239,4.327797,5.241843,0
17790,0.802362,4.326985,8.445851,6
17800,0.802539,4.327095,5.354150,5
17810,0.802575,4.329651,2.607399,6
17820,0.802686,4.331137,4.151935,10
17830,0.802912,4.334029,4.876020,10
17840,0.802962,4.337222,7.573774,16
17850,0.803113,4.344657,5.139171,18
17860,0.803125,4.352491,5.077757,14
17870,0.803269,4.357213,5.282349,11
17880,0.803418,4.359049,5.077265,5
17890,0.803494,4.359315,5.501704,1
17900,0.803215,4.357135,4.982289,0
17910,0.803059,4.354983,7.025830,2
17920,0.803197,4.353214,6.859904,2
17930,0.803000,4.351819,3.354537,0
17940,0.802749,4.349669,4.937325,0
17950,0.802674,4.347336,5.313911,1
17960,0.802390,4.345571,5.937200,1
17970,0.802157,4.343438,5.001885,0
17980,0.802114,4.342026,6.245193,7
17990,0.801950,4.341322,5.028552,0
18000,0.801967,4.339739,5.232264,1
18010,0.801822,4.337924,3.738305,3
18020,0.801877,4.336616,4.185305,1
18030,0.801899,4.337616,5.134664,8
18040,0.802218,4.337686,7.077219,6
18050,0.802152,4.340699,4.184682,5
18060,0.802250,4.341467,7.548087,5
18070,0.802335,4.342236,10.449349,10
18080,0.802556,4.345114,5.519276,13
18090,0.802640,4.351893,2.259049,12
18100,0.802672,4.356856,3.573103,15
18110,0.802821,4.361522,5.596976,16
18120,0.803077,4.369082,2.126238,15
18130,0.803017,4.376718,6.704528,19
18140,0.803108,4.383502,5.267433,16
18150,0.803272,4.389202,3.094303,12
18160,0.803347,4.395106,0.418702,12
18170,0.803536,4.397679,8.041565,10
18180,0.803558,4.401490,5.858599,11
18190,0.803670,4.403559,4.717605,8
18200,0.803759,4.407029,5.776088,16
18210,0.803855,4.413152,4.377019,12
18220,0.803987,4.415094,5.533638,10
18230,0.804076,4.417648,4.268852,7
18240,0.804170,4.417387,5.315245,1
18250,0.804016,4.415409,4.611256,0
18260,0.803914,4.413407,6.989097,1
18270,0.803868,4.411697,6.299223,3
18280,0.803968,4.410038,6.430668,5
18290,0.803956,4.412885,6.936452,10
18300,0.803925,4.412877,4.788287,0
18310,0.804022,4.412597,3.820897,4
18320,0.804032,4.412112,6.733333,1
18330,0.804079,4.410740,3.410715,1
18340,0.804078,4.409443,4.111044,5
18350,0.804157,4.411126,3.410053,9
18360,0.804317,4.412837,5.621760,3
18370,0.804443,4.411878,5.465981,4
18380,0.804328,4.411327,4.069651,0
18390,0.804192,4.409756,6.575438,7
18400,0.804270,4.410021,5.071784,0
18410,0.804229,4.408252,5.292994,5
18420,0.804059,4.407053,5.460302,0
18430,0.804125,4.405493,4.031162,1
18440,0.804133,4.403584,5.807717,2
18450,0.804192,4.403377,4.219899,5
18460,0.804295,4.402730,5.841765,4
18470,0.804320,4.404429,6.291727,12
18480,0.804434,4.407573,7.041791,7
18490,0.804474,4.409351,4.409765,6
18500,0.804816,4.410687,4.485615,2
18510,0.804578,4.410262,5.225144,0
18520,0.804530,4.408234,6.679572,1
18530,0.804432,4.406738,6.204172,1
18540,0.804394,4.404725,3.529331,1
18550,0.804481,4.403769,4.950117,2
18560,0.804558,4.402988,5.125308,3
18570,0.804672,4.402735,3.378187,5
18580,0.804762,4.402745,5.554049,2
18590,0.804470,4.400642,5.341520,0
18600,0.804609,4.400260,6.200063,6
18610,0.804665,4.399433,5.527116,2
18620,0.804713,4.400498,4.401226,11
18630,0.804915,4.403071,5.311011,7
18640,0.804965,4.404329,7.688988,6
18650,0.805157,4.404334,5.118161,5
18660,0.805172,4.404962,5.412401,3
18670,0.805063,4.403040,7.490316,1
18680,0.804857,4.401069,4.530962,0
18690,0.804492,4.398781,5.134733,0
18700,0.804520,4.397201,6.462893,2
18710,0.804610,4.398179,6.102033,6
18720,0.804727,4.398796,7.097897,10
18730,0.804911,4.400910,2.771223,5
18740,0.804920,4.400749,3.506721,3
18750,0.804959,4.399610,4.921570,0
18760,0.805093,4.399008,8.756304,7
18770,0.805214,4.400734,6.759700,6
18780,0.805288,4.401535,2.060006,4
18790,0.805371,4.401062,5.131813,2
18800,0.805431,4.399428,3.268622,0
18810,0.805246,4.397511,5.326111,0
18820,0.805042,4.395629,5.171339,0
18830,0.804934,4.393489,7.467557,2
18840,0.804952,4.393741,5.778051,5
18850,0.805048,4.394061,5.295441,6
18860,0.805143,4.393674,6.900313,4
18870,0.805247,4.393245,6.629322,7
18880,0.805336,4.394419,4.769653,4
18890,0.805452,4.393903,5.579302,2
18900,0.805431,4.392089,8.148791,2
18910,0.805212,4.390260,5.731698,2
18920,0.805247,4.388599,6.832064,2
18930,0.805273,4.387112,5.993847,2
18940,0.805097,4.385204,5.167477,0
18950,0.805098,4.383880,6.235901,5
18960,0.805205,4.384030,5.149103,3
18970,0.805225,4.382989,5.280250,3
18980,0.805302,4.381594,5.245082,3
18990,0.805058,4.379666,5.081087,0
19000,0.804760,4.377432,15.752108,2
19010,0.804582,4.375548,4.865433,0
19020,0.804519,4.373955,5.047913,3
19030,0.804519,4.372466,7.858499,5
19040,0.804588,4.372829,3.802470,1
19050,0.804424,4.370887,6.057947,2
19060,0.804412,4.369492,4.672306,0
19070,0.804461,4.368099,5.596786,5
19080,0.804543,4.368315,5.512953,4
19090,0.804674,4.368859,5.649665,3
19100,0.804522,4.367374,4.976231,0
19110,0.804482,4.365672,4.975711,2
19120,0.804329,4.363775,4.547703,0
19130,0.804439,4.363850,4.935716,7
19140,0.804330,4.362809,5.173656,0
19150,0.804088,4.360728,4.536795,0
19160,0.804105,4.358858,7.088218,2
19170,0.804205,4.358482,6.287007,9
19180,0.804407,4.358658,5.620224,3
19190,0.804409,4.359426,4.520250,6
19200,0.804233,4.358297,5.294282,0
19210,0.804353,4.357042,4.903897,1
19220,0.804490,4.355914,5.936948,3
19230,0.804381,4.354516,5.558900,1
19240,0.804204,4.352624,5.197156,0
19250,0.803918,4.350495,4.779683,0
19260,0.803854,4.348803,5.263808,0
19270,0.803728,4.346826,7.348284,1
19280,0.803535,4.344988,5.555728,1
19290,0.803524,4.343262,5.580965,1
19300,0.803540,4.341883,8.200774,1
19310,0.803558,4.341150,4.138492,5
19320,0.803661,4.339789,5.823020,4
19330,0.803659,4.340338,1.698349,3
19340,0.803699,4.339761,2.622392,0
19350,0.803615,4.337977,4.188712,1
19360,0.803597,4.336312,5.185442,1
19370,0.803385,4.334585,4.869013,0
19380,0.803421,4.333765,5.054158,2
19390,0.803398,4.332081,4.363259,1
19400,0.803382,4.330726,7.879802,4
19410,0.803609,4.330283,5.370995,5
19420,0.803286,4.329413,5.265899,0
19430,0.803276,4.328055,5.276003,1
19440,0.803247,4.326529,6.128148,3
19450,0.803184,4.324899,5.789749,1
19460,0.803298,4.323916,6.387403,4
19470,0.803356,4.324049,5.335434,6
19480,0.803596,4.324044,5.230710,2
19490,0.803392,4.322509,9.413042,2
19500,0.803346,4.321197,5.605794,1
19510,0.803433,4.319929,5.935741,2
19520,0.803422,4.318944,6.309775,4
19530,0.803555,4.317881,3.725862,1
19540,0.803458,4.315945,5.582248,1
19550,0.803424,4.314525,5.140918,0
19560,0.803226,4.312595,5.266361,0
19570,0.803043,4.310591,4.850893,1
19580,0.803108,4.309777,2.679523,3
19590,0.802929,4.308084,4.280697,2
19600,0.802868,4.306374,6.239224,4
19610,0.802750,4.305059,4.644956,0
19620,0.802660,4.303360,5.993420,3
19630,0.802810,4.302886,5.593296,7
19640,0.802885,4.302832,5.327989,2
19650,0.802740,4.301220,1.470021,1
19660,0.802607,4.299322,4.353392,0
19670,0.802485,4.297749,4.050720,2
19680,0.802472,4.296308,5.964436,1
19690,0.802486,4.294806,5.275234,2
19700,0.802618,4.293980,5.407600,4
19710,0.802661,4.292939,2.425352,1
19720,0.802834,4.292229,5.574097,3
19730,0.802877,4.292238,5.979327,6
19740,0.802980,4.293422,4.098092,5
19750,0.802948,4.292648,4.951806,0
19760,0.802700,4.290641,4.643428,0
19770,0.802469,4.288731,5.292959,0
19780,0.802233,4.286745,4.386817,0
19790,0.802041,4.284737,5.805230,1
19800,0.801950,4.283087,5.295936,0
19810,0.801692,4.281072,5.290931,0
19820,0.801650,4.279401,4.066283,1
19830,0.801706,4.278022,5.193357,2
19840,0.801640,4.276568,4.789290,0
19850,0.801429,4.274531,5.402923,2
19860,0.801515,4.273519,5.455564,3
19870,0.801577,4.273135,3.048575,2
19880,0.801290,4.271110,5.449949,1
19890,0.801266,4.269664,4.150032,2
19900,0.801162,4.267959,4.084024,0
19910,0.801241,4.266550,5.164640,1
19920,0.801095,4.264748,5.112229,2
19930,0.801149,4.263801,5.758291,3
19940,0.801092,4.262453,4.366100,0
19950,0.800857,4.260483,4.938252,0
19960,0.800650,4.258437,5.296055,1
19970,0.800588,4.256863,6.942112,2
19980,0.800769,4.255995,5.413536,5
19990,0.800753,4.255978,4.245266,1
20000,0.800611,4.254286,5.142699,0
20010,0.800721,4.253289,4.710334,5
20020,0.800898,4.254728,4.234199,6
20030,0.800912,4.254746,7.221569,2
20040,0.800822,4.253042,5.349475,3
20050,0.800876,4.252508,6.347236,5
20060,0.801084,4.252916,4.695708,1
20070,0.801317,4.251918,5.485198,2
20080,0.801149,4.251462,5.520177,5
20090,0.801074,4.250369,5.056680,1
20100,0.801097,4.248633,4.305733,1
20110,0.801078,4.247997,4.660840,4
20120,0.801078,4.246684,5.117647,2
20130,0.801083,4.247235,10.388897,8
20140,0.801092,4.248358,3.882004,5
20150,0.801231,4.250035,3.326576,10
20160,0.801315,4.252137,5.922861,8
20170,0.801532,4.253049,2.897435,1
20180,0.801370,4.251484,5.024584,0
20190,0.801471,4.250432,4.191136,1
20200,0.801192,4.248602,4.461440,0
20210,0.801053,4.246811,4.488732,0
20220,0.801041,4.245164,6.442041,3
20230,0.801019,4.243928,4.078446,0
20240,0.800984,4.242402,7.697981,4
20250,0.800948,4.241557,7.183574,6
20260,0.801044,4.241674,4.873324,3
20270,0.801104,4.240550,6.558128,2
20280,0.801175,4.240270,4.705562,3
20290,0.801228,4.240054,6.716546,4
20300,0.801260,4.238862,4.480739,0
20310,0.801471,4.237702,4.211349,2
20320,0.801228,4.236378,3.910295,0
20330,0.801351,4.235402,8.604700,5
20340,0.801411,4.235159,4.585447,2
20350,0.801298,4.233604,3.699560,0
20360,0.801248,4.231893,5.710233,2
20370,0.801069,4.230354,5.050436,2
20380,0.801039,4.228907,4.904431,0
20390,0.801125,4.228449,4.334308,4
20400,0.801100,4.227080,5.263197,1
20410,0.800948,4.225164,6.152501,2
20420,0.801022,4.225122,4.782625,4
20430,0.801038,4.225856,2.069079,2
20440,0.800846,4.224108,3.760091,0
20450,0.800611,4.222240,4.054092,0
20460,0.800486,4.220526,5.304130,2
20470,0.800608,4.221804,5.303310,12
20480,0.800743,4.226584,6.100550,19
20490,0.800859,4.234194,5.889636,16
20500,0.800881,4.241043,4.993570,20
20510,0.800963,4.247556,2.839486,12
20520,0.801135,4.250643,4.969589,14
20530,0.801240,4.253174,4.897367,7
20540,0.801271,4.255210,7.285582,16
20550,0.801457,4.263583,4.708762,22
20560,0.801566,4.270577,6.449061,20
20570,0.801576,4.278789,4.402568,17
20580,0.801749,4.284562,6.411033,17
20590,0.801842,4.291498,5.293515,19
20600,0.801843,4.300098,5.694699,25
20610,0.801936,4.310187,5.558894,25
20620,0.802028,4.320297,4.758885,23
20630,0.802161,4.329695,7.410887,24
20640,0.802302,4.338090,5.293047,18
20650,0.802320,4.344922,5.262664,18
20660,0.802474,4.350677,4.203496,12
20670,0.802532,4.353943,4.475723,13
20680,0.802712,4.358361,5.001972,10
20690,0.802710,4.362732,5.586338,16
20700,0.802891,4.367276,6.381465,13
20710,0.802979,4.372343,4.241205,14
20720,0.803042,4.375464,5.880307,8
20730,0.803089,4.376476,3.371451,5
20740,0.803138,4.376528,4.046690,0
20750,0.803124,4.374948,3.906773,1
20760,0.802934,4.372997,7.430406,1
20770,0.802948,4.371670,6.198801,1
20780,0.802970,4.370193,10.018039,5
20790,0.803008,4.370591,6.615221,4
20800,0.802851,4.369564,6.889892,1
20810,0.802984,4.367870,5.008530,2
20820,0.802874,4.366638,7.278144,3
20830,0.802960,4.366087,7.835752,2
20840,0.802977,4.364811,6.368031,1
20850,0.802646,4.362805,5.270785,0
20860,0.802484,4.360998,4.681988,0
20870,0.802365,4.359390,3.828910,0
20880,0.802348,4.357768,5.292201,2
20890,0.802046,4.355859,4.853424,0
20900,0.802185,4.355886,5.255617,6
20910,0.802349,4.358763,5.165071,15
20920,0.802389,4.363257,6.271621,11
20930,0.802480,4.367077,5.783727,13
20940,0.802529,4.369280,5.606279,5
20950,0.802617,4.368636,5.782546,3
20960,0.802697,4.370035,3.325580,10
20970,0.802851,4.371533,6.766261,9
20980,0.802968,4.374015,5.413045,10
20990,0.802988,4.376194,4.369049,4
21000,0.803073,4.376394,4.309525,5
21010,0.803164,4.376386,4.158024,2
21020,0.803082,4.374784,5.749802,3
21030,0.802916,4.373139,6.539675,2
21040,0.802820,4.371667,4.043359,0
21050,0.802853,4.370863,5.260963,6
21060,0.802939,4.371300,6.411115,5
21070,0.802965,4.370391,5.864845,1
21080,0.803041,4.370447,5.226429,7
21090,0.803102,4.372289,5.908136,5
21100,0.803193,4.371554,9.734494,4
21110,0.803221,4.370079,5.560399,4
21120,0.803239,4.370812,4.402152,7
21130,0.803337,4.371677,5.473827,4
21140,0.803252,4.370587,6.104584,2
21150,0.803312,4.371332,7.056910,9
21160,0.803421,4.374569,5.807826,10
21170,0.803497,4.377114,6.089448,12
21180,0.803677,4.379849,3.395143,8
21190,0.803675,4.383787,3.942955,14
21200,0.803764,4.387871,6.598265,11
21210,0.803996,4.391841,4.183170,10
21220,0.804053,4.394455,6.466665,11
21230,0.804042,4.398212,5.479895,13
21240,0.804229,4.401527,6.287673,11
21250,0.804368,4.404755,5.727384,9
21260,0.804336,4.408327,2.407552,13
21270,0.804437,4.410266,3.933454,3
21280,0.804508,4.409437,4.920972,6
21290,0.804596,4.410731,6.251545,5
21300,0.804477,4.409179,4.940405,0
21310,0.804319,4.407295,6.609396,1
21320,0.804370,4.407044,6.343577,5
21330,0.804515,4.408447,5.162301,5
21340,0.804549,4.408390,5.342821,4
21350,0.804639,4.407530,5.676246,3
21360,0.804743,4.406636,6.019294,5
21370,0.804794,4.406536,6.400726,1
21380,0.804893,4.404994,5.357534,1
21390,0.804786,4.403461,5.167011,0
21400,0.804597,4.401663,4.625532,0
21410,0.804571,4.400348,6.765574,4
21420,0.804645,4.399794,5.459799,2
21430,0.804696,4.399310,4.559680,1
21440,0.804661,4.398412,5.859440,8
21450,0.804782,4.400022,4.516847,10
21460,0.804863,4.401762,6.131417,10
21470,0.804931,4.402529,4.537998,6
21480,0.805057,4.404003,6.908145,10
21490,0.805169,4.405368,4.883179,9
21500,0.805219,4.409229,3.309426,6
21510,0.805362,4.410150,2.594553,5
21520,0.805412,4.410055,5.298527,7
21530,0.805501,4.411155,6.879703,8
21540,0.805602,4.413541,4.348157,10
21550,0.805653,4.415065,2.929410,5
21560,0.805634,4.413901,5.410878,2
21570,0.805649,4.412631,6.349358,1
21580,0.805417,4.410791,4.617974,0
21590,0.805284,4.409185,4.885399,0
21600,0.805209,4.407859,5.152904,3
21610,0.804949,4.406062,5.149445,0
21620,0.804743,4.404191,7.468899,1
21630,0.804739,4.402539,5.642989,1
21640,0.804625,4.400938,5.969913,2
21650,0.804565,4.399447,5.326241,3
21660,0.804690,4.400403,1.723521,7
21670,0.804781,4.402004,5.565292,7
21680,0.804834,4.402923,6.886553,8
21690,0.804926,4.405479,2.994088,10
21700,0.805016,4.407931,5.071238,9
21710,0.805167,4.410173,5.664484,12
21720,0.805207,4.412137,5.197885,6
21730,0.805365,4.412817,4.154025,3
21740,0.805306,4.412066,0.554417,0
21750,0.805196,4.410298,5.677402,3
21760,0.805246,4.409379,5.090155,3
21770,0.805242,4.408143,4.697674,1
21780,0.805324,4.406696,5.726916,2
21790,0.805494,4.406421,5.797773,4
21800,0.805452,4.406810,5.542232,8
21810,0.805555,4.408118,2.061206,6
21820,0.805573,4.408357,2.355434,0
21830,0.805459,4.406791,4.285552,0
21840,0.805312,4.404909,7.723288,1
21850,0.805192,4.403261,4.770233,0
21860,0.805160,4.401789,2.997863,2
21870,0.805051,4.400245,4.574274,1
21880,0.804858,4.398407,6.002384,2
21890,0.804860,4.396944,5.192428,3
21900,0.804899,4.396851,5.273646,7
21910,0.804903,4.396714,2.334867,0
21920,0.805041,4.397120,5.877311,8
21930,0.805054,4.399234,6.700999,9
21940,0.805169,4.401261,4.774823,8
21950,0.805240,4.401259,5.714864,4
21960,0.805308,4.401039,8.264400,7
21970,0.805272,4.400911,7.543264,1
21980,0.805291,4.399652,6.198566,5
21990,0.805231,4.398613,5.806175,1
22000,0.805127,4.397153,5.344253,0
22010,0.804946,4.395373,4.110275,0
22020,0.804739,4.393649,4.606415,0
22030,0.804739,4.392716,5.206458,5
22040,0.804818,4.393191,4.683725,4
22050,0.804954,4.392116,3.956563,1
22060,0.804876,4.390890,5.873922,2
22070,0.804750,4.389344,4.524080,0
22080,0.804448,4.387418,5.055528,0
22090,0.804441,4.386192,6.034717,4
22100,0.804374,4.384868,7.048922,1
22110,0.804379,4.383806,5.450501,6
22120,0.804495,4.384770,8.809253,11
22130,0.804565,4.388390,4.791539,10
22140,0.804651,4.389096,7.937090,8
22150,0.804759,4.390270,5.894347,5
22160,0.804851,4.391414,8.394312,11
22170,0.805027,4.393760,3.359092,7
22180,0.805016,4.395181,6.162584,4
22190,0.805064,4.394477,4.443674,0
22200,0.805168,4.393582,3.974559,3
22210,0.805216,4.394188,5.515195,9
22220,0.805251,4.397022,5.623679,10
22230,0.805385,4.397446,5.369000,3
22240,0.805359,4.396615,6.506349,5
22250,0.805478,4.396415,5.821317,3
22260,0.805541,4.396674,5.378704,2
22270,0.805640,4.395170,4.666513,1
22280,0.805522,4.393764,5.622694,2
22290,0.805482,4.392553,4.403755,1
22300,0.805476,4.391163,5.564028,4
22310,0.805580,4.390831,4.790708,4
22320,0.805553,4.390193,7.467893,1
22330,0.805491,4.388744,3.615936,0
22340,0.805522,4.386994,5.772339,2
22350,0.805441,4.386105,6.883765,1
22360,0.805475,4.385158,5.082891,2
22370,0.805333,4.383725,5.324637,0
22380,0.805167,4.381873,5.424570,1
22390,0.805048,4.380324,8.074431,2
22400,0.804987,4.379088,6.122086,1
22410,0.804660,4.377202,5.439106,0
22420,0.804481,4.375373,6.457516,1
22430,0.804495,4.374597,6.309673,6
22440,0.804577,4.374371,1.061494,0
22450,0.804298,4.372501,4.883250,0
22460,0.804245,4.371090,5.274008,0
22470,0.804271,4.369663,6.096829,1
22480,0.804065,4.367881,5.390636,1
22490,0.804127,4.367128,6.760977,7
22500,0.804224,4.369116,3.888832,4
22510,0.804449,4.369875,3.480744,6
22520,0.804349,4.371369,4.468331,6
22530,0.804379,4.371037,4.515604,1
22540,0.804420,4.369624,8.093173,4
22550,0.804491,4.369297,1.492227,0
22560,0.804478,4.368494,7.205063,5
22570,0.804562,4.367939,6.405175,4
22580,0.804540,4.366623,4.957543,0
22590,0.804598,4.366187,6.051624,6
22600,0.804672,4.366354,5.521337,6
22610,0.804778,4.366313,4.727852,4
22620,0.804835,4.368174,5.641094,13
22630,0.804929,4.370162,4.340599,6
22640,0.805022,4.370303,5.758814,2
22650,0.804995,4.368975,5.085329,0
22660,0.805109,4.368593,4.812101,4
22670,0.805148,4.367746,5.925908,1
22680,0.805155,4.366350,9.246737,4
22690,0.805208,4.367313,5.046254,8
22700,0.805361,4.368332,5.495598,6
22710,0.805410,4.369945,4.871282,9
22720,0.805490,4.371815,5.554257,11
22730,0.805553,4.375440,6.277189,11
22740,0.805717,4.376507,3.774154,4
22750,0.805754,4.376088,5.652429,1
22760,0.805695,4.374972,3.743392,0
22770,0.805720,4.373439,5.938984,4
22780,0.805775,4.372709,6.587130,1
22790,0.805669,4.371230,8.485356,1
22800,0.805658,4.369942,3.629931,2
22810,0.805681,4.369274,6.416005,5
22820,0.805782,4.369095,5.804129,5
22830,0.805919,4.369318,5.402204,4
22840,0.805875,4.368410,6.611642,2
22850,0.805928,4.367595,3.465559,4
22860,0.805897,4.366568,6.558907,3
22870,0.806109,4.367505,5.718490,6
22880,0.806049,4.369510,4.943623,8
22890,0.806147,4.371252,4.851719,4
22900,0.806195,4.369877,5.489544,4
22910,0.806216,4.369741,5.513113,3
22920,0.806093,4.368327,4.254536,0
22930,0.806080,4.366969,5.355907,3
22940,0.806125,4.366240,5.319613,1
22950,0.805867,4.364463,5.147373,0
22960,0.805695,4.362687,8.806165,2
22970,0.805789,4.361988,6.687496,2
22980,0.805718,4.360725,5.690954,1
22990,0.805743,4.359564,5.001297,2
23000,0.805522,4.357919,7.412655,1
23010,0.805519,4.356717,7.157314,3
23020,0.805499,4.355405,3.082200,0
23030,0.805635,4.354314,6.828696,5
23040,0.805734,4.354542,5.335033,4
23050,0.805823,4.354188,4.671614,3
23060,0.805751,4.353786,1.079251,0
23070,0.805547,4.352036,6.778941,1
23080,0.805277,4.350249,5.052819,0
23090,0.805096,4.348533,4.936876,0
23100,0.805010,4.347091,2.207905,0
23110,0.805147,4.345461,7.719718,2
23120,0.805089,4.345268,3.982857,3
23130,0.805040,4.344247,7.993941,2
23140,0.805212,4.343694,5.790511,1
23150,0.805204,4.342887,9.422542,2
23160,0.805214,4.342018,6.476167,6
23170,0.805250,4.342351,5.515152,4
23180,0.805346,4.342419,5.400675,4
23190,0.805466,4.341951,5.086029,2
23200,0.805437,4.340923,3.997939,0
23210,0.805366,4.339665,5.185872,3
23220,0.805456,4.339310,5.921614,5
23230,0.805563,4.339945,5.904024,3
23240,0.805473,4.338509,5.953275,1
23250,0.805261,4.336875,4.009539,0
23260,0.805013,4.335109,5.126545,0
23270,0.805006,4.334363,2.517921,0
23280,0.804908,4.332977,4.515669,1
23290,0.804860,4.331555,5.458672,1
23300,0.804926,4.330419,4.974676,2
23310,0.805003,4.329961,4.754589,5
23320,0.805088,4.331149,4.361196,10
23330,0.805261,4.333938,5.537496,12
23340,0.805282,4.337207,3.572258,10
23350,0.805388,4.338952,6.136520,11
23360,0.805435,4.344947,3.482462,17
23370,0.805539,4.350048,6.991366,16
23380,0.805606,4.354146,6.041776,13
23390,0.805704,4.358113,4.898022,18
23400,0.805767,4.365211,4.798101,17
23410,0.805935,4.369061,2.020315,11
23420,0.805919,4.371547,4.613903,12
23430,0.806010,4.374585,8.121477,11
23440,0.806190,4.376899,4.759940,10
23450,0.806172,4.380345,4.664133,13
23460,0.806228,4.381095,5.083102,0
23470,0.806239,4.379936,4.798223,5
23480,0.806349,4.381287,5.538699,8
23490,0.806442,4.382558,2.958955,5
23500,0.806475,4.382883,2.865007,3
23510,0.806354,4.381505,6.908372,1
23520,0.806405,4.380351,5.363449,2
23530,0.806380,4.380137,4.452750,0
23540,0.806417,4.380255,5.621399,10
23550,0.806518,4.380764,4.357393,2
23560,0.806454,4.379519,6.035261,3
23570,0.806445,4.378402,4.325905,0
23580,0.806467,4.377490,3.561790,0
23590,0.806370,4.375970,2.736736,0
23600,0.806175,4.374254,6.552160,2
23610,0.805930,4.372512,6.374636,2
23620,0.806018,4.372179,5.681590,5
23630,0.806108,4.373119,10.726308,10
23640,0.806166,4.377133,4.466958,14
23650,0.806338,4.379432,4.511116,6
23660,0.806279,4.379239,2.895027,0
23670,0.806304,4.378483,1.269723,0
23680,0.806217,4.377127,5.246855,0
23690,0.806468,4.376824,2.838673,4
23700,0.806416,4.377239,5.433526,4
23710,0.806221,4.376112,4.840362,0
23720,0.806388,4.374870,4.847708,2
23730,0.806283,4.374865,5.849976,6
23740,0.806175,4.373652,6.641388,2
23750,0.806252,4.372786,5.122020,4
23760,0.806283,4.372248,3.640971,0
23770,0.806094,4.370558,4.659530,0
23780,0.806062,4.369192,5.031093,1
23790,0.806119,4.368374,6.170637,3
23800,0.806171,4.367658,4.118703,0
23810,0.806252,4.367802,6.219860,9
23820,0.806346,4.369903,3.901801,11
23830,0.806419,4.371139,5.247111,6
23840,0.806594,4.370904,5.931930,7
23850,0.806577,4.371511,6.302301,7
23860,0.806657,4.371514,4.789136,2
23870,0.806554,4.369953,3.736368,0
23880,0.806494,4.368558,4.666294,1
23890,0.806524,4.367990,5.005778,9
23900,0.806606,4.367659,6.989928,1
23910,0.806691,4.366599,6.499713,1
23920,0.806743,4.366321,3.852470,4
23930,0.806708,4.366943,6.642337,9
23940,0.806823,4.367388,5.840613,2
23950,0.806944,4.366670,5.443229,2
23960,0.806851,4.365998,5.225302,1
23970,0.806722,4.364599,5.385040,0
23980,0.806703,4.362833,4.918897,1
23990,0.806540,4.361545,5.287780,0
24000,0.806462,4.359974,10.425732,5
24010,0.806488,4.360558,6.925636,7
24020,0.806582,4.360810,5.096577,3
24030,0.806521,4.359847,5.355720,0
24040,0.806415,4.358135,8.403600,3
24050,0.806363,4.357785,4.949454,2
24060,0.806384,4.356566,3.080279,2
24070,0.806419,4.357205,4.933371,4
24080,0.806349,4.356140,5.793094,1
24090,0.806157,4.354583,7.418445,1
24100,0.806227,4.354771,5.549526,7
24110,0.806268,4.354478,5.757497,1
24120,0.806086,4.352973,8.595199,2
24130,0.806191,4.352464,5.053747,4
24140,0.806251,4.351695,4.601475,1
24150,0.806207,4.350915,4.815464,5
24160,0.806312,4.350741,5.556326,4
24170,0.806336,4.351094,4.161426,0
24180,0.806284,4.349844,3.026891,2
24190,0.806322,4.349493,6.147626,5
24200,0.806470,4.349996,5.818723,7
24210,0.806499,4.351296,4.664224,7
24220,0.806557,4.351482,0.300216,3
24230,0.806536,4.350245,2.758044,0
24240,0.806526,4.348822,2.739207,1
24250,0.806487,4.347826,7.188627,1
24260,0.806582,4.347207,5.598068,7
24270,0.806659,4.348135,6.668064,9
24280,0.806718,4.349325,5.330189,4
24290,0.806798,4.349224,5.166754,4
24300,0.806670,4.347962,2.941774,0
24310,0.806603,4.346683,6.520483,3
24320,0.806588,4.345538,5.198701,0
24330,0.806631,4.344647,5.274151,2
24340,0.806619,4.343283,7.102524,1
24350,0.806676,4.342190,6.221557,2
24360,0.806601,4.341646,5.013922,1
