timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,10.8504,0.0000,6,6,9,1,3.8740
20.0000,2,19.4121,0.0000,10,9,19,1,6.8540
30.0000,3,28.8994,0.0000,16,18,23,1,10.2427
40.0000,4,36.8154,0.0000,20,21,27,1,11.1729
50.0000,5,45.2972,0.0000,25,31,37,1,13.7466
60.0000,6,55.1435,0.0000,36,33,43,1,14.8736
70.0000,7,64.1069,0.0000,37,38,50,1,18.0769
80.0000,8,73.2781,0.0000,49,47,54,1,19.5377
90.0000,9,82.6221,0.0000,53,53,57,1,21.4844
100.0000,10,90.9715,0.0000,54,58,58,1,22.4984
110.0000,11,99.0159,0.0000,60,63,67,1,24.2299
120.0000,12,106.6080,0.0000,64,64,66,1,25.0998
130.0000,13,114.2659,0.0000,69,70,74,1,25.9964
140.0000,14,122.0121,0.0000,74,76,80,1,27.7460
150.0000,15,129.7124,0.0000,85,81,86,1,28.7366
160.0000,16,137.8592,0.0000,90,88,91,1,29.8818
170.0000,17,146.3762,0.0000,97,97,99,1,32.4983
180.0000,18,154.9335,0.0000,102,101,106,1,35.0511
190.0000,19,163.4859,0.0000,109,102,113,1,36.2659
200.0000,20,171.9895,0.0000,119,108,119,1,37.5970
210.0000,21,180.5485,0.0000,126,111,124,1,38.2406
220.0000,22,189.2739,0.0000,131,115,135,1,41.7799
230.0000,23,198.0034,0.0000,140,121,139,1,43.2819
240.0000,24,206.8637,0.0000,153,127,142,1,44.7536
250.0000,25,215.7437,0.0000,157,134,151,1,46.8591
260.0000,26,224.7425,0.0000,165,141,154,1,48.9655
270.0000,27,234.0058,0.0000,176,151,157,1,50.7964
280.0000,28,243.3697,0.0000,181,156,168,1,52.4422
290.0000,29,252.6009,0.0000,185,158,174,1,55.1353
300.0000,30,261.8222,0.0000,194,171,177,1,57.8452
310.0000,31,271.2989,0.0000,205,178,184,1,60.6346
320.0000,32,280.8186,0.0000,211,185,188,1,61.6148
330.0000,33,290.4126,0.0000,225,189,191,1,65.1475
340.0000,34,300.0777,0.0000,231,203,201,1,68.1060
350.0000,35,309.8633,0.0000,236,207,210,1,71.6218
360.0000,36,319.7448,0.0000,244,213,218,1,73.8803
370.0000,37,329.6920,0.0000,252,219,230,1,77.9761
380.0000,38,339.6718,0.0000,262,226,233,1,80.8737
390.0000,39,349.7601,0.0000,272,238,243,1,83.7807
400.0000,40,360.0522,0.0000,275,242,250,1,86.6704
410.0000,41,370.2286,0.0000,281,252,259,1,89.4344
420.0000,42,380.6807,0.0000,292,265,269,1,92.8558
430.0000,43,391.3535,0.0000,302,273,277,1,96.3404
440.0000,44,401.9282,0.0000,309,277,279,1,99.1700
450.0000,45,412.4608,0.0000,312,286,284,1,102.5965
460.0000,46,422.7747,0.0000,316,292,288,1,104.6706
470.0000,47,432.9615,0.0000,319,295,295,1,107.9059
480.0000,48,443.0451,0.0000,329,300,300,1,109.8415
490.0000,49,453.0328,0.0000,331,309,303,1,112.3912
500.0000,50,463.0171,0.0000,334,319,305,1,114.2685
510.0000,51,472.9672,0.0000,342,322,315,1,116.1231
520.0000,52,482.9105,0.0000,353,335,319,1,119.9284
530.0000,53,492.9773,0.0000,358,341,324,1,122.4377
540.0000,54,502.8610,0.0000,365,343,322,1,123.0374
550.0000,55,512.7358,0.0000,379,351,331,1,125.6805
560.0000,56,522.7112,0.0000,381,354,342,1,128.3079
570.0000,57,532.6289,0.0000,391,357,349,1,130.8878
