timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,6.9273,0.0000,6,7,5,1,1.6833
20.0000,2,15.5807,0.0000,10,14,11,1,4.6157
30.0000,3,22.4960,0.0000,13,11,19,1,4.8565
40.0000,4,28.6290,0.0000,16,8,26,1,8.3778
50.0000,5,34.1046,0.0000,22,14,26,1,9.6640
60.0000,6,39.7028,0.0000,26,15,34,1,11.2780
70.0000,7,45.5996,0.0000,29,23,34,1,11.8507
80.0000,8,51.5336,0.0000,37,31,32,1,10.1806
90.0000,9,58.1377,0.0000,44,39,36,1,11.1525
100.0000,10,64.7845,0.0000,47,41,41,1,13.9964
110.0000,11,70.9221,0.0000,49,48,43,1,15.3029
120.0000,12,77.4218,0.0000,54,52,47,1,15.6379
130.0000,13,83.5912,0.0000,55,56,47,1,16.5220
140.0000,14,89.3895,0.0000,58,61,50,1,18.0485
150.0000,15,95.3131,0.0000,67,66,55,1,19.2570
160.0000,16,101.7423,0.0000,73,72,59,1,20.7956
170.0000,17,108.2445,0.0000,72,78,65,1,20.1247
180.0000,18,114.6434,0.0000,77,85,67,1,22.3903
190.0000,19,121.2458,0.0000,88,92,71,1,24.7810
200.0000,20,128.2144,0.0000,98,92,79,1,24.8095
210.0000,21,135.5265,0.0000,104,104,84,1,28.3640
220.0000,22,142.8680,0.0000,103,105,91,1,30.1282
230.0000,23,149.9163,0.0000,105,107,98,1,31.7539
240.0000,24,156.6961,0.0000,110,106,98,1,31.9110
250.0000,25,163.1142,0.0000,113,110,103,1,32.8797
260.0000,26,169.5444,0.0000,113,115,107,1,33.8656
270.0000,27,175.8050,0.0000,119,120,107,1,35.3010
280.0000,28,181.9633,0.0000,123,123,104,1,36.1942
290.0000,29,187.9874,0.0000,126,126,107,1,36.5330
300.0000,30,193.9250,0.0000,133,127,113,1,38.0371
310.0000,31,199.8125,0.0000,136,128,115,1,37.9420
320.0000,32,205.6086,0.0000,141,135,120,1,39.4559
330.0000,33,211.4865,0.0000,142,141,124,1,39.8489
340.0000,34,217.3810,0.0000,147,146,125,1,42.9280
350.0000,35,223.2207,0.0000,150,149,130,1,42.6529
360.0000,36,228.9749,0.0000,148,147,134,1,42.8684
370.0000,37,234.6375,0.0000,152,151,145,1,44.6962
380.0000,38,240.4992,0.0000,160,156,148,1,47.0854
390.0000,39,246.4716,0.0000,168,160,154,1,48.9997
400.0000,40,252.6612,0.0000,173,169,165,1,49.8335
410.0000,41,259.0510,0.0000,177,173,173,1,50.6313
420.0000,42,265.4321,0.0000,182,177,177,1,51.4759
430.0000,43,271.9896,0.0000,186,185,182,1,52.3411
440.0000,44,278.5609,0.0000,189,191,186,1,53.1548
450.0000,45,285.1104,0.0000,191,199,186,1,54.5078
460.0000,46,291.5635,0.0000,192,208,185,1,55.8581
470.0000,47,297.8515,0.0000,191,214,187,1,58.0209
480.0000,48,304.0329,0.0000,194,212,191,1,57.2525
490.0000,49,310.1032,0.0000,197,217,194,1,58.1698
500.0000,50,316.2700,0.0000,204,224,197,1,60.3195
510.0000,51,322.4117,0.0000,212,223,198,1,60.1703
520.0000,52,328.6098,0.0000,218,234,202,1,62.8577
530.0000,53,334.8061,0.0000,219,239,204,1,63.9062
540.0000,54,341.0457,0.0000,224,246,210,1,64.9937
550.0000,55,347.3462,0.0000,230,251,214,1,66.7062
560.0000,56,353.7725,0.0000,239,254,224,1,68.9345
570.0000,57,360.2647,0.0000,244,260,227,1,71.6908
580.0000,58,366.7093,0.0000,247,267,228,1,73.8818
590.0000,59,373.2119,0.0000,259,268,233,1,74.3824
600.0000,60,379.8151,0.0000,270,271,239,1,75.9607
610.0000,61,386.4397,0.0000,272,278,241,1,77.5453
620.0000,62,393.0225,0.0000,276,280,247,1,77.4457
630.0000,63,399.7056,0.0000,278,289,255,1,79.0844
640.0000,64,406.4001,0.0000,285,290,258,1,80.1624
650.0000,65,413.0577,0.0000,291,296,260,1,82.3175
660.0000,66,419.6947,0.0000,291,297,266,1,83.3454
670.0000,67,426.3500,0.0000,300,306,268,1,84.9552
680.0000,68,433.0718,0.0000,303,310,279,1,87.6815
690.0000,69,439.8667,0.0000,308,315,287,1,89.2900
700.0000,70,446.6653,0.0000,313,318,292,1,91.4051
710.0000,71,453.5127,0.0000,314,329,295,1,93.0334
720.0000,72,460.2833,0.0000,319,325,300,1,92.4009
730.0000,73,467.0015,0.0000,325,329,307,1,94.4922
740.0000,74,473.7675,0.0000,330,335,309,1,96.0125
750.0000,75,480.6313,0.0000,342,341,314,1,98.6774
760.0000,76,487.5628,0.0000,345,348,322,1,99.1242
770.0000,77,494.5421,0.0000,350,354,325,1,99.6291
780.0000,78,501.5187,0.0000,350,360,333,1,101.2621
790.0000,79,508.4799,0.0000,357,368,337,1,103.4602
800.0000,80,515.4414,0.0000,362,370,339,1,103.9863
810.0000,81,522.3777,0.0000,369,371,339,1,103.4013
820.0000,82,529.2992,0.0000,372,380,347,1,106.1853
830.0000,83,536.2427,0.0000,385,383,347,1,106.7302
840.0000,84,543.2179,0.0000,391,386,348,1,108.3869
850.0000,85,550.1741,0.0000,390,391,363,1,110.5696
860.0000,86,557.1428,0.0000,392,393,368,1,111.6324
870.0000,87,564.1056,0.0000,393,402,375,1,113.8064
880.0000,88,571.0563,0.0000,401,410,375,1,116.0066
890.0000,89,578.0673,0.0000,403,416,383,1,118.7886
900.0000,90,585.0467,0.0000,409,423,380,1,120.4498
910.0000,91,591.9647,0.0000,412,425,380,1,120.4299
920.0000,92,598.8191,0.0000,415,432,386,1,121.5280
930.0000,93,605.7087,0.0000,428,435,391,1,122.0592
940.0000,94,612.7097,0.0000,433,441,394,1,123.7317
950.0000,95,619.6766,0.0000,437,449,394,1,126.0064
960.0000,96,626.6069,0.0000,440,451,401,1,127.6956
970.0000,97,633.5255,0.0000,440,464,401,1,129.4045
980.0000,98,640.4177,0.0000,443,471,406,1,130.5835
990.0000,99,647.3893,0.0000,448,480,413,1,130.1249
1000.0000,100,654.4220,0.0000,460,482,418,1,131.3666
1010.0000,101,661.4427,0.0000,459,484,422,1,132.5852
1020.0000,102,668.3944,0.0000,461,482,428,1,133.7795
1030.0000,103,675.3367,0.0000,468,487,442,1,134.3698
1040.0000,104,682.3159,0.0000,473,490,444,1,136.6499
1050.0000,105,689.3329,0.0000,479,493,455,1,138.3482
1060.0000,106,696.3616,0.0000,482,496,466,1,137.4698
1070.0000,107,703.3992,0.0000,488,497,472,1,140.7179
1080.0000,108,710.4182,0.0000,490,502,470,1,142.2648
1090.0000,109,717.3343,0.0000,492,504,469,1,143.2369
1100.0000,110,724.2118,0.0000,497,508,478,1,144.7573
1110.0000,111,731.1389,0.0000,501,517,481,1,146.8371
1120.0000,112,738.0803,0.0000,508,519,490,1,149.4786
1130.0000,113,745.0379,0.0000,511,525,495,1,150.4141
1140.0000,114,751.9421,0.0000,515,527,497,1,152.4706
1150.0000,115,758.8383,0.0000,519,534,505,1,152.8241
1160.0000,116,765.7645,0.0000,523,540,508,1,153.1752
1170.0000,117,772.6424,0.0000,522,541,512,1,154.1613
1180.0000,118,779.4407,0.0000,527,537,514,1,154.9771
1190.0000,119,786.1923,0.0000,530,542,517,1,156.7235
1200.0000,120,792.9318,0.0000,534,550,519,1,157.1397
1210.0000,121,799.7208,0.0000,546,549,528,1,158.8042
1220.0000,122,806.5645,0.0000,556,553,536,1,160.3291
1230.0000,123,813.4282,0.0000,560,557,542,1,161.8676
1240.0000,124,820.3482,0.0000,569,560,551,1,163.4340
1250.0000,125,827.2811,0.0000,577,561,555,1,165.0298
1260.0000,126,834.2574,0.0000,587,566,562,1,167.2171
1270.0000,127,841.2648,0.0000,596,569,566,1,168.2956
1280.0000,128,848.2766,0.0000,601,574,577,1,169.3811
1290.0000,129,855.3070,0.0000,595,582,582,1,168.4752
1300.0000,130,862.3095,0.0000,602,588,585,1,169.4232
1310.0000,131,869.3171,0.0000,609,590,587,1,170.8631
1320.0000,132,876.2921,0.0000,617,590,589,1,173.6488
1330.0000,133,883.2334,0.0000,619,591,596,1,171.9513
1340.0000,134,890.1604,0.0000,621,596,599,1,172.0139
1350.0000,135,897.0979,0.0000,627,605,607,1,173.5143
1360.0000,136,904.0330,0.0000,624,607,609,1,175.0258
1370.0000,137,910.9326,0.0000,632,620,607,1,177.1024
1380.0000,138,917.8319,0.0000,634,618,617,1,176.3971
1390.0000,139,924.6841,0.0000,632,618,620,1,177.8984
1400.0000,140,931.4896,0.0000,636,631,622,1,179.9608
1410.0000,141,938.3397,0.0000,648,636,627,1,181.4975
1420.0000,142,945.2275,0.0000,652,636,629,1,180.2267
1430.0000,143,952.0751,0.0000,662,634,634,1,180.0609
1440.0000,144,958.9562,0.0000,668,642,638,1,182.1271
1450.0000,145,965.7941,0.0000,669,643,644,1,183.0701
1460.0000,146,972.6335,0.0000,673,648,650,1,185.1352
1470.0000,147,979.4406,0.0000,669,648,658,1,185.5057
1480.0000,148,986.2144,0.0000,679,653,659,1,188.0913
1490.0000,149,993.0601,0.0000,692,661,664,1,190.1276
1500.0000,150,999.9386,0.0000,698,670,666,1,191.0633
1510.0000,151,1006.8482,0.0000,703,681,669,1,192.0406
1520.0000,152,1013.7258,0.0000,706,680,673,1,191.8961
1530.0000,153,1020.6155,0.0000,713,689,674,1,194.5588
1540.0000,154,1027.5256,0.0000,723,696,677,1,196.6742
1550.0000,155,1034.4834,0.0000,730,698,684,1,198.7828
1560.0000,156,1041.4543,0.0000,734,707,689,1,201.4554
1570.0000,157,1048.3959,0.0000,737,711,689,1,202.9937
1580.0000,158,1055.3371,0.0000,743,716,696,1,205.0947
1590.0000,159,1062.3132,0.0000,747,724,705,1,207.7701
1600.0000,160,1069.2957,0.0000,748,728,707,1,209.8796
1610.0000,161,1076.2582,0.0000,754,730,715,1,211.4098
1620.0000,162,1083.2004,0.0000,762,728,716,1,212.0160
1630.0000,163,1090.1271,0.0000,767,732,721,1,213.7007
1640.0000,164,1097.0468,0.0000,768,743,722,1,215.3877
1650.0000,165,1103.9632,0.0000,775,749,722,1,216.4942
1660.0000,166,1110.8844,0.0000,776,753,730,1,217.2884
1670.0000,167,1117.7741,0.0000,775,760,733,1,218.8196
1680.0000,168,1124.6640,0.0000,785,762,735,1,220.3533
1690.0000,169,1131.5598,0.0000,794,771,738,1,223.0142
1700.0000,170,1138.4345,0.0000,795,768,740,1,222.0237
1710.0000,171,1145.2652,0.0000,798,774,741,1,223.8009
1720.0000,172,1152.1173,0.0000,803,781,751,1,225.3326
1730.0000,173,1158.9989,0.0000,805,786,760,1,227.4298
1740.0000,174,1165.8978,0.0000,813,791,764,1,228.3864
1750.0000,175,1172.8334,0.0000,824,798,772,1,229.2720
1760.0000,176,1179.8171,0.0000,832,804,776,1,231.5354
1770.0000,177,1186.7940,0.0000,838,805,781,1,232.1033
1780.0000,178,1193.7899,0.0000,847,808,787,1,234.3938
1790.0000,179,1200.8286,0.0000,854,818,792,1,236.7021
1800.0000,180,1207.8486,0.0000,857,822,791,1,240.1391
1810.0000,181,1214.8752,0.0000,869,826,794,1,241.8746
1820.0000,182,1221.9056,0.0000,871,828,798,1,243.6229
1830.0000,183,1228.9443,0.0000,887,829,804,1,245.3978
1840.0000,184,1235.9778,0.0000,887,832,806,1,246.6083
1850.0000,185,1243.0222,0.0000,895,843,808,1,246.6990
1860.0000,186,1250.0673,0.0000,902,850,812,1,247.9303
1870.0000,187,1257.1180,0.0000,903,855,812,1,249.1607
1880.0000,188,1264.1521,0.0000,907,860,817,1,249.8124
1890.0000,189,1271.1764,0.0000,913,862,822,1,252.1761
1900.0000,190,1278.1819,0.0000,917,866,824,1,252.8282
1910.0000,191,1285.1797,0.0000,923,872,831,1,254.0539
1920.0000,192,1292.1858,0.0000,922,874,833,1,254.7066
1930.0000,193,1299.1461,0.0000,928,878,839,1,257.0384
1940.0000,194,1306.1184,0.0000,930,880,846,1,257.0819
1950.0000,195,1313.0772,0.0000,930,886,851,1,257.6898
1960.0000,196,1320.0047,0.0000,937,891,852,1,259.9965
1970.0000,197,1326.9602,0.0000,947,897,854,1,262.3221
1980.0000,198,1333.9438,0.0000,955,904,859,1,264.1020
