timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,11.9289,0.0000,9,5,14,1,7.2494
20.0000,2,21.5672,0.0000,10,1,22,1,13.1815
30.0000,3,27.5043,0.0000,15,0,27,1,16.7811
40.0000,4,32.6890,0.0000,17,3,39,1,20.6945
50.0000,5,39.6563,0.0000,27,7,48,1,25.2334
60.0000,6,48.3958,0.0000,34,10,58,1,29.9462
70.0000,7,57.8337,0.0000,47,13,67,1,34.5206
80.0000,8,67.9198,0.0000,55,14,79,1,39.3543
90.0000,9,78.0448,0.0000,71,6,89,1,44.5369
100.0000,10,87.6086,0.0000,82,2,97,1,49.5319
110.0000,11,97.6720,0.0000,93,4,110,1,54.4570
120.0000,12,107.4837,0.0000,98,2,120,1,59.4589
130.0000,13,117.0650,0.0000,107,4,133,1,64.6001
140.0000,14,126.9243,0.0000,118,12,147,1,69.8498
150.0000,15,137.5601,0.0000,130,13,155,1,75.2203
160.0000,16,148.2459,0.0000,139,14,164,1,80.5909
170.0000,17,158.7301,0.0000,153,15,172,1,85.7009
180.0000,18,169.2123,0.0000,161,12,178,1,90.6991
190.0000,19,179.9887,0.0000,182,15,192,1,95.7215
200.0000,20,191.0224,0.0000,195,13,202,1,100.8536
210.0000,21,201.8808,0.0000,204,16,209,1,105.8604
220.0000,22,212.5134,0.0000,215,16,218,1,110.6533
230.0000,23,223.0407,0.0000,220,17,222,1,115.3897
240.0000,24,233.2334,0.0000,227,14,239,1,120.1463
250.0000,25,243.6440,0.0000,239,18,251,1,125.1205
260.0000,26,254.1977,0.0000,251,15,261,1,130.1549
270.0000,27,264.7141,0.0000,259,16,272,1,135.2465
280.0000,28,275.2159,0.0000,267,23,281,1,140.2702
290.0000,29,285.8029,0.0000,273,28,290,1,145.2765
300.0000,30,296.1549,0.0000,280,24,299,1,150.2519
310.0000,31,306.3246,0.0000,290,19,316,1,155.3047
320.0000,32,316.5723,0.0000,298,23,329,1,160.4816
330.0000,33,327.0347,0.0000,308,28,338,1,165.7511
340.0000,34,337.8548,0.0000,326,36,350,1,170.9799
350.0000,35,348.7642,0.0000,337,30,364,1,176.2411
360.0000,36,359.6933,0.0000,346,32,374,1,181.6073
370.0000,37,370.6880,0.0000,355,39,385,1,186.9510
380.0000,38,381.6711,0.0000,367,39,393,1,192.2847
390.0000,39,392.6096,0.0000,374,41,402,1,197.5517
400.0000,40,403.5197,0.0000,394,41,411,1,202.7898
410.0000,41,414.5732,0.0000,404,43,421,1,207.9658
420.0000,42,425.6152,0.0000,412,40,433,1,213.2269
430.0000,43,436.6384,0.0000,423,42,449,1,218.5774
440.0000,44,447.7866,0.0000,436,45,457,1,223.9295
450.0000,45,458.9090,0.0000,443,46,465,1,229.2139
460.0000,46,469.9752,0.0000,455,52,477,1,234.4586
