timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,7.2370,0.0000,5,4,6,1,1.4549
20.0000,2,14.8060,0.0000,6,10,12,1,3.1118
30.0000,3,24.6307,0.0000,15,20,22,1,5.5927
40.0000,4,34.9613,0.0000,22,27,31,1,9.3385
50.0000,5,46.4750,0.0000,28,35,38,1,10.7762
60.0000,6,55.8357,0.0000,32,43,35,1,12.1662
70.0000,7,64.7289,0.0000,32,48,45,1,14.6196
80.0000,8,72.8483,0.0000,34,50,51,1,17.3193
90.0000,9,81.1710,0.0000,44,57,59,1,19.0614
100.0000,10,89.4031,0.0000,52,58,58,1,20.5754
110.0000,11,96.9530,0.0000,58,62,59,1,21.7982
120.0000,12,104.3762,0.0000,67,64,68,1,22.8326
130.0000,13,112.6453,0.0000,75,72,74,1,24.3736
140.0000,14,121.0245,0.0000,84,72,84,1,26.1283
150.0000,15,129.3596,0.0000,94,70,89,1,27.5706
160.0000,16,137.4500,0.0000,95,74,94,1,29.7413
170.0000,17,144.9898,0.0000,101,72,98,1,30.3143
180.0000,18,152.4770,0.0000,106,81,101,1,33.8000
190.0000,19,160.1758,0.0000,113,91,104,1,37.7456
200.0000,20,168.0114,0.0000,120,99,107,1,41.0376
210.0000,21,175.9837,0.0000,135,105,108,1,45.0927
220.0000,22,184.1635,0.0000,135,117,113,1,44.8766
230.0000,23,192.5887,0.0000,150,126,118,1,47.8551
240.0000,24,201.6206,0.0000,160,137,130,1,51.0354
250.0000,25,211.1291,0.0000,168,145,147,1,54.2195
260.0000,26,220.8733,0.0000,172,149,145,1,54.8383
270.0000,27,230.0287,0.0000,171,156,151,1,54.0599
280.0000,28,239.2538,0.0000,178,164,157,1,55.8283
290.0000,29,248.5554,0.0000,190,167,163,1,59.5807
300.0000,30,257.9073,0.0000,193,175,169,1,61.4507
310.0000,31,267.2125,0.0000,200,183,172,1,63.9247
320.0000,32,276.5567,0.0000,209,192,181,1,65.7888
330.0000,33,286.0491,0.0000,211,198,187,1,66.3817
340.0000,34,295.3332,0.0000,212,203,198,1,65.6148
350.0000,35,304.5363,0.0000,220,206,198,1,67.9864
360.0000,36,313.5032,0.0000,225,210,205,1,69.1746
370.0000,37,322.6681,0.0000,235,220,212,1,71.0108
