timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,12.3012,0.0000,2,12,14,1,6.2004
20.0000,2,23.7246,0.0000,10,8,24,1,10.9692
30.0000,3,31.2932,0.0000,19,1,35,1,16.8945
40.0000,4,39.4749,0.0000,20,5,49,1,23.0539
50.0000,5,48.4032,0.0000,24,13,59,1,29.4323
60.0000,6,57.7664,0.0000,24,24,67,1,35.0270
70.0000,7,67.6950,0.0000,23,31,81,1,40.3642
80.0000,8,77.6232,0.0000,22,43,90,1,46.1511
90.0000,9,86.9860,0.0000,25,48,95,1,51.1972
100.0000,10,96.3689,0.0000,22,62,107,1,56.2694
110.0000,11,105.4573,0.0000,18,69,117,1,61.3124
120.0000,12,114.1004,0.0000,23,78,127,1,66.3383
130.0000,13,123.2995,0.0000,20,91,137,1,71.3347
140.0000,14,132.8781,0.0000,17,96,153,1,76.6116
150.0000,15,142.3546,0.0000,16,103,158,1,81.8856
160.0000,16,150.9478,0.0000,15,107,169,1,86.8469
170.0000,17,159.7431,0.0000,17,114,179,1,91.9325
180.0000,18,168.6238,0.0000,19,122,187,1,96.9720
190.0000,19,177.7323,0.0000,21,136,202,1,102.0102
200.0000,20,187.4080,0.0000,25,146,212,1,107.2357
210.0000,21,197.1973,0.0000,27,156,222,1,112.4527
220.0000,22,207.2414,0.0000,29,167,237,1,117.7648
230.0000,23,217.2660,0.0000,29,174,241,1,123.0825
240.0000,24,227.1192,0.0000,31,184,253,1,128.2186
250.0000,25,237.1600,0.0000,37,192,262,1,133.4188
260.0000,26,247.3686,0.0000,33,203,273,1,138.6194
270.0000,27,257.5356,0.0000,34,215,282,1,143.7838
280.0000,28,267.7369,0.0000,35,230,295,1,148.8844
290.0000,29,278.1341,0.0000,29,243,306,1,154.1203
300.0000,30,288.2172,0.0000,24,251,312,1,159.2752
310.0000,31,298.1362,0.0000,25,258,322,1,164.3768
320.0000,32,307.9258,0.0000,21,265,329,1,169.4478
330.0000,33,317.4318,0.0000,19,274,337,1,174.4332
340.0000,34,326.9275,0.0000,23,281,344,1,179.3638
350.0000,35,336.4064,0.0000,20,295,350,1,184.1703
360.0000,36,345.8995,0.0000,18,310,364,1,188.9743
370.0000,37,355.5685,0.0000,20,320,375,1,193.8769
380.0000,38,365.2684,0.0000,23,329,385,1,198.7623
390.0000,39,375.0940,0.0000,23,338,397,1,203.7012
