timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,14.4175,0.0000,8,9,8,1,4.1905
20.0000,2,23.9537,0.0000,15,15,13,1,7.3702
30.0000,3,36.0512,0.0000,24,26,25,1,11.5687
40.0000,4,48.9253,0.0000,35,33,35,1,13.6747
50.0000,5,63.0234,0.0000,44,44,46,1,17.3180
60.0000,6,75.7731,0.0000,48,49,48,1,19.7639
70.0000,7,86.3073,0.0000,51,54,52,1,21.2746
80.0000,8,96.3478,0.0000,58,58,60,1,24.7590
90.0000,9,105.7095,0.0000,60,61,61,1,25.0454
100.0000,10,114.1861,0.0000,65,66,66,1,27.7977
110.0000,11,122.5157,0.0000,73,73,71,1,29.4155
120.0000,12,131.2254,0.0000,79,83,77,1,30.5741
130.0000,13,139.7830,0.0000,83,83,84,1,31.2090
140.0000,14,147.6631,0.0000,85,87,88,1,32.3474
150.0000,15,156.0754,0.0000,96,93,98,1,33.6852
160.0000,16,165.0307,0.0000,103,103,103,1,35.7900
170.0000,17,174.3901,0.0000,111,112,113,1,38.5078
180.0000,18,183.6121,0.0000,116,118,117,1,39.3154
190.0000,19,193.1562,0.0000,124,126,125,1,43.5362
200.0000,20,202.5531,0.0000,128,128,131,1,47.6643
210.0000,21,211.9360,0.0000,136,133,137,1,51.6790
220.0000,22,221.2408,0.0000,142,142,142,1,52.7780
230.0000,23,230.6174,0.0000,150,150,146,1,53.9569
240.0000,24,240.0161,0.0000,155,158,154,1,57.3684
250.0000,25,249.0577,0.0000,155,156,155,1,57.0712
260.0000,26,257.7618,0.0000,164,160,162,1,57.5848
270.0000,27,266.5095,0.0000,171,164,170,1,58.9504
280.0000,28,275.1315,0.0000,173,168,175,1,60.3779
290.0000,29,283.9460,0.0000,181,176,183,1,63.8734
300.0000,30,292.7524,0.0000,184,184,185,1,67.0738
310.0000,31,301.4661,0.0000,191,192,192,1,69.6045
320.0000,32,310.2832,0.0000,200,200,201,1,72.8362
330.0000,33,319.4325,0.0000,208,207,210,1,74.1389
340.0000,34,328.4852,0.0000,210,210,211,1,76.7352
350.0000,35,337.3098,0.0000,213,215,217,1,78.5506
360.0000,36,346.1568,0.0000,223,220,221,1,79.7415
370.0000,37,354.8465,0.0000,224,226,227,1,82.2410
380.0000,38,363.4763,0.0000,230,230,230,1,84.7092
390.0000,39,372.0100,0.0000,235,234,234,1,85.7292
400.0000,40,380.5616,0.0000,239,240,240,1,88.8384
410.0000,41,388.9255,0.0000,242,243,244,1,89.0934
420.0000,42,397.4064,0.0000,247,254,254,1,90.8410
430.0000,43,405.9295,0.0000,260,259,256,1,91.3078
440.0000,44,414.4640,0.0000,263,264,264,1,93.1363
450.0000,45,423.1511,0.0000,270,277,273,1,94.3408
460.0000,46,431.9653,0.0000,275,278,279,1,92.9381
470.0000,47,440.7124,0.0000,281,284,284,1,94.9274
480.0000,48,449.5233,0.0000,291,291,291,1,97.1963
490.0000,49,458.2250,0.0000,292,292,292,1,97.8936
500.0000,50,466.7996,0.0000,299,298,300,1,99.2327
510.0000,51,475.3868,0.0000,303,304,303,1,99.2863
520.0000,52,483.7862,0.0000,307,307,307,1,100.6655
530.0000,53,492.3337,0.0000,316,317,316,1,104.6377
540.0000,54,500.9233,0.0000,321,323,323,1,106.0138
550.0000,55,509.5928,0.0000,327,331,330,1,107.4142
560.0000,56,518.2735,0.0000,334,336,336,1,111.3929
570.0000,57,527.0234,0.0000,341,342,341,1,112.1543
580.0000,58,535.8270,0.0000,348,348,350,1,115.5205
590.0000,59,544.6651,0.0000,354,355,355,1,114.4302
600.0000,60,553.5176,0.0000,364,365,362,1,116.7468
610.0000,61,562.4690,0.0000,368,368,370,1,120.8398
620.0000,62,571.4155,0.0000,374,376,376,1,119.8084
630.0000,63,580.3860,0.0000,382,381,383,1,122.0096
640.0000,64,589.4217,0.0000,391,388,390,1,125.5178
650.0000,65,598.5108,0.0000,396,397,396,1,129.0025
660.0000,66,607.5706,0.0000,400,402,403,1,131.1850
670.0000,67,616.6234,0.0000,406,406,410,1,132.7504
680.0000,68,625.6734,0.0000,416,414,414,1,135.5722
690.0000,69,634.7791,0.0000,420,421,423,1,139.6597
700.0000,70,643.8549,0.0000,426,427,427,1,140.5774
710.0000,71,652.9583,0.0000,434,431,434,1,143.4034
720.0000,72,662.0398,0.0000,437,438,437,1,144.9222
730.0000,73,670.9917,0.0000,440,442,442,1,147.0349
740.0000,74,679.9681,0.0000,447,448,449,1,148.5341
750.0000,75,688.9558,0.0000,453,454,455,1,149.4112
760.0000,76,697.9679,0.0000,460,459,460,1,150.9672
