timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,13.5159,0.0000,2,9,12,1,7.7220
20.0000,2,25.0876,0.0000,0,24,24,1,12.5863
30.0000,3,36.9663,0.0000,1,35,31,1,17.5052
40.0000,4,47.3631,0.0000,6,44,43,1,22.1351
50.0000,5,58.2215,0.0000,4,57,50,1,27.0432
60.0000,6,68.5748,0.0000,2,61,60,1,32.1577
70.0000,7,77.7607,0.0000,9,70,66,1,36.8332
80.0000,8,87.8137,0.0000,10,82,78,1,41.7890
90.0000,9,97.5260,0.0000,6,97,83,1,46.9634
100.0000,10,107.1481,0.0000,2,105,92,1,52.3602
110.0000,11,116.2185,0.0000,0,112,101,1,54.6524
120.0000,12,124.5760,0.0000,1,112,109,1,57.9568
130.0000,13,133.0201,0.0000,6,124,118,1,62.2198
140.0000,14,141.7397,0.0000,8,128,125,1,66.3982
150.0000,15,150.2870,0.0000,4,139,138,1,70.7134
160.0000,16,159.3865,0.0000,7,149,153,1,75.5195
170.0000,17,168.8266,0.0000,14,158,162,1,80.3412
180.0000,18,178.4336,0.0000,18,166,166,1,84.9541
190.0000,19,188.0486,0.0000,20,173,179,1,89.5327
200.0000,20,197.9420,0.0000,20,183,193,1,94.3476
210.0000,21,208.1206,0.0000,17,193,211,1,99.5500
220.0000,22,218.1640,0.0000,16,195,226,1,104.9634
230.0000,23,227.9933,0.0000,15,202,237,1,110.4578
240.0000,24,237.7635,0.0000,14,208,245,1,115.8973
250.0000,25,247.3194,0.0000,9,216,254,1,121.3241
260.0000,26,256.8692,0.0000,16,227,268,1,126.7031
270.0000,27,266.9820,0.0000,25,240,282,1,132.1544
280.0000,28,277.3328,0.0000,21,255,296,1,137.7932
290.0000,29,287.7820,0.0000,24,263,306,1,143.4161
300.0000,30,298.5763,0.0000,33,277,317,1,149.0531
310.0000,31,309.4597,0.0000,27,292,327,1,154.6331
320.0000,32,320.3503,0.0000,31,303,336,1,160.1941
330.0000,33,331.1303,0.0000,33,314,341,1,165.5723
340.0000,34,342.0038,0.0000,31,329,354,1,170.9356
350.0000,35,353.0017,0.0000,35,342,359,1,176.2696
360.0000,36,363.9632,0.0000,35,351,374,1,181.5334
370.0000,37,375.0746,0.0000,39,362,387,1,186.9301
380.0000,38,386.0504,0.0000,34,366,395,1,192.3057
390.0000,39,396.6964,0.0000,34,370,402,1,197.6140
400.0000,40,407.2484,0.0000,35,381,413,1,202.8739
410.0000,41,417.6209,0.0000,28,392,422,1,208.1215
420.0000,42,427.7750,0.0000,16,401,430,1,213.3102
430.0000,43,437.9084,0.0000,17,425,441,1,218.4723
440.0000,44,448.1859,0.0000,12,430,452,1,223.6452
450.0000,45,458.3488,0.0000,13,440,469,1,228.8604
460.0000,46,468.7354,0.0000,18,446,484,1,234.2397
470.0000,47,479.0498,0.0000,8,458,492,1,239.6530
480.0000,48,489.3159,0.0000,6,474,497,1,244.9885
490.0000,49,499.4997,0.0000,10,483,502,1,250.1786
500.0000,50,509.6576,0.0000,16,497,511,1,255.3194
510.0000,51,520.0347,0.0000,18,507,522,1,260.4728
520.0000,52,530.3984,0.0000,20,513,532,1,265.6259
530.0000,53,540.6438,0.0000,19,522,542,1,270.7464
540.0000,54,550.8117,0.0000,17,529,550,1,275.8848
550.0000,55,561.0151,0.0000,25,542,561,1,280.9504
560.0000,56,571.2362,0.0000,28,550,568,1,285.9900
570.0000,57,581.5733,0.0000,34,564,575,1,291.0027
580.0000,58,591.8206,0.0000,27,571,585,1,295.9642
590.0000,59,601.9659,0.0000,24,576,597,1,300.9664
600.0000,60,611.9990,0.0000,19,590,604,1,305.9370
610.0000,61,621.9757,0.0000,19,597,614,1,310.8987
620.0000,62,632.0102,0.0000,19,605,624,1,315.8864
630.0000,63,641.8097,0.0000,12,612,629,1,320.8158
640.0000,64,651.5065,0.0000,11,623,636,1,325.6931
650.0000,65,661.2201,0.0000,16,636,645,1,330.5202
660.0000,66,671.0728,0.0000,17,650,656,1,335.3718
670.0000,67,680.9972,0.0000,24,658,667,1,340.2549
680.0000,68,691.0493,0.0000,31,670,680,1,345.1608
690.0000,69,701.1336,0.0000,23,680,690,1,350.0860
700.0000,70,711.1250,0.0000,25,689,699,1,354.9937
710.0000,71,721.1091,0.0000,17,703,711,1,359.9223
720.0000,72,731.0781,0.0000,15,709,722,1,364.8718
730.0000,73,741.0256,0.0000,16,720,730,1,369.8347
740.0000,74,750.9346,0.0000,19,730,738,1,374.7544
750.0000,75,760.8361,0.0000,18,740,744,1,379.6291
760.0000,76,770.7327,0.0000,11,756,760,1,384.5181
770.0000,77,780.7576,0.0000,21,765,769,1,389.4430
780.0000,78,790.7163,0.0000,13,776,773,1,394.3322
790.0000,79,800.5637,0.0000,11,783,787,1,399.1804
800.0000,80,810.4619,0.0000,16,794,795,1,404.0816
810.0000,81,820.3567,0.0000,16,802,803,1,408.9489
820.0000,82,830.2052,0.0000,16,808,807,1,413.7880
830.0000,83,839.9772,0.0000,14,819,814,1,418.5654
840.0000,84,849.6916,0.0000,15,826,828,1,423.3331
850.0000,85,859.4276,0.0000,16,834,837,1,428.1482
860.0000,86,869.2082,0.0000,14,842,857,1,433.0380
870.0000,87,878.9562,0.0000,10,846,870,1,437.9863
880.0000,88,888.7394,0.0000,10,858,885,1,442.9709
890.0000,89,898.5686,0.0000,9,870,893,1,447.9874
900.0000,90,908.3945,0.0000,14,876,904,1,452.9972
910.0000,91,918.2496,0.0000,18,882,915,1,458.0126
920.0000,92,928.1586,0.0000,21,894,926,1,463.0436
930.0000,93,938.1009,0.0000,26,903,936,1,468.0839
940.0000,94,948.0873,0.0000,29,915,945,1,473.1003
950.0000,95,958.0621,0.0000,29,918,954,1,478.1117
960.0000,96,967.9511,0.0000,31,927,962,1,483.0946
970.0000,97,977.8730,0.0000,29,940,970,1,488.0775
980.0000,98,987.8268,0.0000,33,950,979,1,493.0459
990.0000,99,997.7816,0.0000,34,961,989,1,498.0187
1000.0000,100,1007.8133,0.0000,41,971,999,1,502.9842
1010.0000,101,1017.8716,0.0000,54,981,1000,1,507.9042
1020.0000,102,1027.9309,0.0000,57,996,1000,1,512.7286
1030.0000,103,1037.9252,0.0000,60,1000,1000,1,517.4594
