timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,11.8522,0.0000,4,4,13,1,5.7474
20.0000,2,20.1780,0.0000,9,14,16,1,8.2479
30.0000,3,29.3526,0.0000,17,19,18,1,7.8756
40.0000,4,37.1410,0.0000,23,23,21,1,9.2048
50.0000,5,44.6564,0.0000,30,29,28,1,9.5924
60.0000,6,53.1536,0.0000,34,32,36,1,11.0676
70.0000,7,61.0611,0.0000,35,40,41,1,12.4327
80.0000,8,69.5956,0.0000,45,45,47,1,14.6840
90.0000,9,78.5550,0.0000,53,57,55,1,17.0144
100.0000,10,87.7153,0.0000,59,60,59,1,20.0613
110.0000,11,97.2710,0.0000,65,68,67,1,22.3394
120.0000,12,106.7027,0.0000,72,75,78,1,25.8240
130.0000,13,116.5262,0.0000,79,76,85,1,28.7873
140.0000,14,125.4953,0.0000,80,82,86,1,30.3268
150.0000,15,134.6112,0.0000,86,97,90,1,32.2632
160.0000,16,143.9907,0.0000,92,103,97,1,33.4682
170.0000,17,153.5195,0.0000,103,109,107,1,35.5192
180.0000,18,163.2184,0.0000,113,112,110,1,36.6894
190.0000,19,172.7924,0.0000,116,116,113,1,37.8412
200.0000,20,181.6192,0.0000,120,121,117,1,39.3948
210.0000,21,190.2642,0.0000,122,125,129,1,41.4912
220.0000,22,199.2714,0.0000,131,131,137,1,44.1755
230.0000,23,208.4726,0.0000,135,139,153,1,47.5254
240.0000,24,217.7036,0.0000,139,139,156,1,48.1637
250.0000,25,226.9414,0.0000,151,152,157,1,49.9808
260.0000,26,236.2832,0.0000,155,154,166,1,51.5063
270.0000,27,245.9004,0.0000,165,167,173,1,55.8695
280.0000,28,255.4978,0.0000,173,177,176,1,58.7950
290.0000,29,265.1524,0.0000,175,188,181,1,60.5775
300.0000,30,274.8740,0.0000,178,202,193,1,64.5854
310.0000,31,284.8631,0.0000,183,208,207,1,67.0266
320.0000,32,295.0638,0.0000,193,217,223,1,70.8723
330.0000,33,305.6034,0.0000,193,225,228,1,72.7520
340.0000,34,316.0766,0.0000,203,233,240,1,75.6904
350.0000,35,326.7326,0.0000,214,240,244,1,77.8324
360.0000,36,337.6012,0.0000,223,251,258,1,81.3717
370.0000,37,348.6456,0.0000,234,260,262,1,83.4167
380.0000,38,359.5578,0.0000,237,265,268,1,86.8076
390.0000,39,370.3122,0.0000,243,272,273,1,87.5017
400.0000,40,381.1484,0.0000,254,282,284,1,90.2902
410.0000,41,392.0364,0.0000,261,285,287,1,92.2187
420.0000,42,402.6588,0.0000,269,282,292,1,96.2631
430.0000,43,413.1635,0.0000,279,288,302,1,98.3258
440.0000,44,423.6985,0.0000,284,286,311,1,101.1217
450.0000,45,434.0861,0.0000,290,293,317,1,104.5502
460.0000,46,444.4271,0.0000,299,300,320,1,105.9655
470.0000,47,454.7680,0.0000,310,305,327,1,108.6525
480.0000,48,465.0673,0.0000,318,308,332,1,111.2742
490.0000,49,475.3737,0.0000,324,312,341,1,111.3401
500.0000,50,485.5961,0.0000,330,318,344,1,111.4339
510.0000,51,495.6953,0.0000,333,322,356,1,112.9298
520.0000,52,505.7781,0.0000,343,329,360,1,115.0599
530.0000,53,516.0434,0.0000,357,336,375,1,117.9040
540.0000,54,526.5200,0.0000,360,347,388,1,120.8455
550.0000,55,537.1966,0.0000,372,356,401,1,124.5485
560.0000,56,547.8967,0.0000,378,363,403,1,126.3116
570.0000,57,558.5482,0.0000,383,372,416,1,128.7665
580.0000,58,569.2759,0.0000,389,385,419,1,130.5735
590.0000,59,580.0567,0.0000,395,391,430,1,132.3973
600.0000,60,590.8422,0.0000,402,399,443,1,136.8082
610.0000,61,601.8139,0.0000,410,410,455,1,139.9787
620.0000,62,612.8070,0.0000,416,413,460,1,141.9249
630.0000,63,623.7505,0.0000,428,419,469,1,143.2403
640.0000,64,634.7415,0.0000,435,422,481,1,145.8620
650.0000,65,645.7099,0.0000,439,431,488,1,147.2368
660.0000,66,656.6717,0.0000,447,438,499,1,149.9319
670.0000,67,667.7604,0.0000,454,454,504,1,152.6131
680.0000,68,678.8616,0.0000,462,460,512,1,156.5472
690.0000,69,689.9053,0.0000,465,466,518,1,161.7348
