timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,7.4678,0.0000,10,7,5,1,2.5767
20.0000,2,22.5458,0.0000,16,18,20,1,6.9395
30.0000,3,35.0100,0.0000,20,16,23,1,9.0025
40.0000,4,42.9557,0.0000,30,20,25,1,11.1393
50.0000,5,51.1844,0.0000,34,28,29,1,13.3431
60.0000,6,60.1501,0.0000,43,36,36,1,14.8753
70.0000,7,70.1146,0.0000,49,47,51,1,17.9496
80.0000,8,81.2584,0.0000,61,54,63,1,22.5575
90.0000,9,92.8044,0.0000,63,59,72,1,23.4501
100.0000,10,104.0521,0.0000,70,64,79,1,25.9937
110.0000,11,114.8453,0.0000,78,72,85,1,28.8258
120.0000,12,125.4426,0.0000,78,75,94,1,29.2982
130.0000,13,135.2750,0.0000,80,81,101,1,32.7116
140.0000,14,145.2263,0.0000,88,94,108,1,36.6209
150.0000,15,154.9931,0.0000,96,94,106,1,38.2038
160.0000,16,164.3148,0.0000,104,97,110,1,40.0234
170.0000,17,173.6325,0.0000,110,102,118,1,43.1559
180.0000,18,182.7325,0.0000,116,110,119,1,46.0909
190.0000,19,191.4185,0.0000,122,110,124,1,47.4326
200.0000,20,200.0967,0.0000,125,117,132,1,49.5588
210.0000,21,209.1631,0.0000,135,127,141,1,51.6737
220.0000,22,218.5118,0.0000,142,134,144,1,54.4917
230.0000,23,227.7636,0.0000,148,139,152,1,57.2262
240.0000,24,237.0519,0.0000,156,146,160,1,59.2666
250.0000,25,246.2882,0.0000,164,152,167,1,59.3353
260.0000,26,255.6357,0.0000,168,153,171,1,59.5564
270.0000,27,264.7895,0.0000,177,158,179,1,61.7793
280.0000,28,273.8312,0.0000,180,162,183,1,63.3349
290.0000,29,282.6914,0.0000,185,164,183,1,64.7257
300.0000,30,291.1745,0.0000,192,166,183,1,65.3101
310.0000,31,299.7643,0.0000,207,171,195,1,67.9400
320.0000,32,308.6074,0.0000,213,173,203,1,68.6604
330.0000,33,317.3929,0.0000,222,178,207,1,71.4750
340.0000,34,326.2199,0.0000,229,185,212,1,72.1734
350.0000,35,334.8416,0.0000,229,190,217,1,73.5464
360.0000,36,343.5938,0.0000,244,195,223,1,74.9193
370.0000,37,352.4267,0.0000,244,202,233,1,76.3371
380.0000,38,361.2004,0.0000,250,200,245,1,77.4138
390.0000,39,370.1203,0.0000,258,209,257,1,80.7342
400.0000,40,379.1471,0.0000,260,212,263,1,81.4725
410.0000,41,387.9622,0.0000,271,213,268,1,84.6864
