timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,10.9944,0.0000,7,8,7,1,3.3304
20.0000,2,22.2564,0.0000,16,8,20,1,8.2144
30.0000,3,31.7241,0.0000,25,8,28,1,13.1339
40.0000,4,40.2493,0.0000,32,9,32,1,17.3471
50.0000,5,48.4166,0.0000,36,10,39,1,20.9345
60.0000,6,55.2315,0.0000,39,9,46,1,24.6952
70.0000,7,61.7084,0.0000,49,2,54,1,28.2972
80.0000,8,67.6200,0.0000,48,2,58,1,31.8195
90.0000,9,72.9885,0.0000,50,9,65,1,35.0499
100.0000,10,78.5699,0.0000,41,17,69,1,38.1627
110.0000,11,84.1159,0.0000,37,29,82,1,41.7702
120.0000,12,89.9310,0.0000,41,33,90,1,45.5016
130.0000,13,96.3922,0.0000,44,40,99,1,49.3492
140.0000,14,103.1850,0.0000,46,49,107,1,53.2560
150.0000,15,109.9516,0.0000,42,59,111,1,56.9115
160.0000,16,116.8020,0.0000,38,67,118,1,60.5514
170.0000,17,123.5527,0.0000,39,76,126,1,64.1504
180.0000,18,130.4952,0.0000,37,86,132,1,67.7562
190.0000,19,137.3605,0.0000,30,96,141,1,71.3256
200.0000,20,144.0593,0.0000,26,101,148,1,75.0593
210.0000,21,150.6677,0.0000,19,110,162,1,78.9100
220.0000,22,157.0056,0.0000,13,113,167,1,82.8086
230.0000,23,163.1718,0.0000,14,121,170,1,86.5404
240.0000,24,169.3020,0.0000,13,127,174,1,90.0735
250.0000,25,175.5898,0.0000,17,137,185,1,93.6400
260.0000,26,182.2057,0.0000,14,142,196,1,97.3713
270.0000,27,188.8856,0.0000,15,147,211,1,101.3520
280.0000,28,195.6354,0.0000,14,153,215,1,105.3285
290.0000,29,202.4122,0.0000,13,159,230,1,109.3434
300.0000,30,209.2293,0.0000,11,165,235,1,113.4148
310.0000,31,215.9792,0.0000,6,171,244,1,117.5111
320.0000,32,222.5736,0.0000,8,177,250,1,121.5593
330.0000,33,229.2631,0.0000,6,189,258,1,125.5920
340.0000,34,236.0932,0.0000,4,196,263,1,129.5415
350.0000,35,242.8727,0.0000,5,206,271,1,133.4690
360.0000,36,249.6176,0.0000,2,211,277,1,137.3691
370.0000,37,256.3833,0.0000,6,217,284,1,141.2436
380.0000,38,263.0444,0.0000,0,222,288,1,145.0472
390.0000,39,269.6678,0.0000,7,219,301,1,148.9439
400.0000,40,276.3086,0.0000,18,212,316,1,152.9182
410.0000,41,283.0701,0.0000,23,213,324,1,156.9732
420.0000,42,289.8291,0.0000,33,209,331,1,161.0520
430.0000,43,296.4720,0.0000,42,202,336,1,165.0682
440.0000,44,302.9516,0.0000,46,194,344,1,169.0095
450.0000,45,309.2345,0.0000,51,188,352,1,172.9925
460.0000,46,315.3678,0.0000,58,180,356,1,176.9158
470.0000,47,321.4307,0.0000,69,174,361,1,180.7873
480.0000,48,327.4947,0.0000,79,174,368,1,184.5917
490.0000,49,333.5419,0.0000,82,173,371,1,188.3549
500.0000,50,339.4839,0.0000,90,172,375,1,192.0666
510.0000,51,345.5605,0.0000,100,174,385,1,195.7628
520.0000,52,351.7394,0.0000,108,170,393,1,199.5146
530.0000,53,357.9469,0.0000,116,171,406,1,203.2912
540.0000,54,364.2507,0.0000,126,168,408,1,207.0670
550.0000,55,370.5085,0.0000,128,168,415,1,210.7771
560.0000,56,376.6795,0.0000,134,168,419,1,214.4617
570.0000,57,382.8935,0.0000,142,173,426,1,218.1084
580.0000,58,389.1193,0.0000,153,168,429,1,221.7262
590.0000,59,395.3594,0.0000,158,165,439,1,225.3353
600.0000,60,401.6020,0.0000,165,170,447,1,228.9617
610.0000,61,407.9588,0.0000,172,168,452,1,232.5881
620.0000,62,414.1785,0.0000,179,158,456,1,236.1627
630.0000,63,420.3103,0.0000,187,154,463,1,239.6990
640.0000,64,426.3811,0.0000,194,148,471,1,243.2558
650.0000,65,432.4549,0.0000,202,149,480,1,246.8145
660.0000,66,438.6134,0.0000,215,146,485,1,250.3739
670.0000,67,444.8357,0.0000,220,149,497,1,253.9491
680.0000,68,451.1614,0.0000,228,148,504,1,257.5921
690.0000,69,457.4942,0.0000,237,148,506,1,261.1724
700.0000,70,463.7454,0.0000,244,145,513,1,264.7283
710.0000,71,470.0607,0.0000,253,146,523,1,268.3081
720.0000,72,476.4645,0.0000,262,146,533,1,271.8925
730.0000,73,482.9355,0.0000,267,148,540,1,275.5202
740.0000,74,489.3468,0.0000,271,145,544,1,279.1338
750.0000,75,495.8345,0.0000,288,150,551,1,282.7209
760.0000,76,502.4554,0.0000,301,138,563,1,286.3435
770.0000,77,509.0465,0.0000,313,137,570,1,289.9925
780.0000,78,515.6517,0.0000,318,134,578,1,293.6510
790.0000,79,522.3120,0.0000,323,139,593,1,297.3471
800.0000,80,529.0848,0.0000,335,136,602,1,301.0935
810.0000,81,535.8844,0.0000,345,131,613,1,304.8591
820.0000,82,542.6820,0.0000,354,124,619,1,308.6527
830.0000,83,549.5176,0.0000,361,123,630,1,312.4588
840.0000,84,556.2660,0.0000,367,118,641,1,316.2947
850.0000,85,563.0428,0.0000,374,116,653,1,320.1816
860.0000,86,569.8836,0.0000,387,116,660,1,324.0737
870.0000,87,576.8213,0.0000,397,118,667,1,327.9685
880.0000,88,583.7586,0.0000,403,114,678,1,331.8739
890.0000,89,590.6615,0.0000,413,107,683,1,335.7876
900.0000,90,597.5704,0.0000,423,106,693,1,339.6795
910.0000,91,604.5332,0.0000,428,107,700,1,343.6043
920.0000,92,611.3990,0.0000,435,101,703,1,347.4923
930.0000,93,618.3060,0.0000,445,108,716,1,351.4028
940.0000,94,625.2735,0.0000,454,108,719,1,355.2877
950.0000,95,632.1942,0.0000,460,97,729,1,359.1533
960.0000,96,639.0780,0.0000,468,93,739,1,363.0672
970.0000,97,645.9388,0.0000,475,86,746,1,366.9926
980.0000,98,652.7780,0.0000,487,79,757,1,370.9201
990.0000,99,659.5429,0.0000,495,68,766,1,374.8623
1000.0000,100,666.3063,0.0000,502,64,776,1,378.8178
1010.0000,101,673.0764,0.0000,508,66,782,1,382.7933
1020.0000,102,679.8809,0.0000,518,67,790,1,386.7527
1030.0000,103,686.7232,0.0000,528,70,796,1,390.6972
1040.0000,104,693.6190,0.0000,534,71,804,1,394.6362
1050.0000,105,700.4382,0.0000,541,67,808,1,398.5496
1060.0000,106,707.2852,0.0000,552,64,819,1,402.4793
1070.0000,107,714.1829,0.0000,562,68,830,1,406.4105
1080.0000,108,721.1184,0.0000,570,61,838,1,410.3699
1090.0000,109,727.9998,0.0000,579,53,845,1,414.3212
1100.0000,110,734.8708,0.0000,584,57,852,1,418.2596
1110.0000,111,741.7320,0.0000,592,49,857,1,422.1917
1120.0000,112,748.5452,0.0000,603,44,858,1,426.0785
1130.0000,113,755.3203,0.0000,610,38,872,1,429.9623
1140.0000,114,762.1064,0.0000,623,32,879,1,433.8725
1150.0000,115,768.8799,0.0000,629,27,889,1,437.7798
1160.0000,116,775.6308,0.0000,635,24,898,1,441.7151
1170.0000,117,782.3620,0.0000,643,16,909,1,445.6642
1180.0000,118,789.0409,0.0000,649,11,915,1,449.6123
1190.0000,119,795.7131,0.0000,653,8,927,1,453.5835
1200.0000,120,802.3124,0.0000,657,1,932,1,457.5533
1210.0000,121,808.9129,0.0000,666,2,942,1,461.5239
1220.0000,122,815.5772,0.0000,674,4,952,1,465.5116
1230.0000,123,822.2499,0.0000,678,0,963,1,469.5136
1240.0000,124,828.8591,0.0000,675,1,970,1,473.5097
1250.0000,125,835.4420,0.0000,681,1,977,1,477.5115
1260.0000,126,842.0380,0.0000,688,3,988,1,481.5128
1270.0000,127,848.6958,0.0000,698,0,998,1,485.5382
1280.0000,128,855.3145,0.0000,699,2,1000,1,489.5548
1290.0000,129,861.8731,0.0000,704,1,1000,1,493.5117
1300.0000,130,868.3874,0.0000,711,3,1000,1,497.4078
1310.0000,131,874.8491,0.0000,714,2,1000,1,501.2444
1320.0000,132,881.2265,0.0000,715,0,1000,1,505.0228
1330.0000,133,887.5222,0.0000,718,3,1000,1,508.7445
1340.0000,134,893.7501,0.0000,723,2,1000,1,512.4106
1350.0000,135,899.9108,0.0000,732,2,1000,1,516.0223
1360.0000,136,906.0542,0.0000,733,3,1000,1,519.5810
1370.0000,137,912.1312,0.0000,729,13,1000,1,523.0877
1380.0000,138,918.1535,0.0000,722,21,1000,1,526.5436
1390.0000,139,924.1277,0.0000,724,33,1000,1,529.9497
1400.0000,140,930.0765,0.0000,715,38,1000,1,533.3072
1410.0000,141,935.9862,0.0000,715,53,1000,1,536.6171
1420.0000,142,941.8340,0.0000,709,59,1000,1,539.8804
1430.0000,143,947.6555,0.0000,713,70,1000,1,543.0980
1440.0000,144,953.4464,0.0000,705,76,1000,1,546.2709
1450.0000,145,959.1691,0.0000,698,86,1000,1,549.4001
1460.0000,146,964.8208,0.0000,693,93,1000,1,552.4864
1470.0000,147,970.4136,0.0000,688,107,1000,1,555.5307
1480.0000,148,976.0161,0.0000,689,110,1000,1,558.5339
1490.0000,149,981.5849,0.0000,696,115,1000,1,561.4967
1500.0000,150,987.1344,0.0000,694,126,1000,1,564.4201
1510.0000,151,992.6761,0.0000,696,132,1000,1,567.3047
1520.0000,152,998.1826,0.0000,692,140,1000,1,570.1514
1530.0000,153,1003.6540,0.0000,691,148,1000,1,572.9609
1540.0000,154,1009.0737,0.0000,682,157,1000,1,575.7339
1550.0000,155,1014.4439,0.0000,677,167,1000,1,578.4711
1560.0000,156,1019.7707,0.0000,675,173,1000,1,581.1732
1570.0000,157,1025.0696,0.0000,673,182,1000,1,583.8409
1580.0000,158,1030.3691,0.0000,674,190,1000,1,586.4748
1590.0000,159,1035.6310,0.0000,672,197,1000,1,589.0756
1600.0000,160,1040.8701,0.0000,670,205,1000,1,591.6438
1610.0000,161,1046.0472,0.0000,669,212,1000,1,594.1802
1620.0000,162,1051.2000,0.0000,664,217,1000,1,596.6853
